year,municipality,type_of_debt,mean_debt_euro
2013,Kittilä,Loans charged on business activities or a source of income,2504
2013,Kolari,Loans charged on business activities or a source of income,1603
2013,Muonio,Loans charged on business activities or a source of income,937
2013,Maarianhamina - Mariehamn,Loans charged on business activities or a source of income,2966
2013,Eckerö,Loans charged on business activities or a source of income,5742
2013,Finström,Loans charged on business activities or a source of income,5318
2013,Geta,Loans charged on business activities or a source of income,7447
2013,Hammarland,Loans charged on business activities or a source of income,6438
2013,Jomala,Loans charged on business activities or a source of income,6379
2013,Lemland,Loans charged on business activities or a source of income,4021
2013,Lumparland,Loans charged on business activities or a source of income,2099
2013,Saltvik,Loans charged on business activities or a source of income,7792
2013,Sund,Loans charged on business activities or a source of income,5159
2013,Brändö,Loans charged on business activities or a source of income,1956
2013,Föglö,Loans charged on business activities or a source of income,2959
2013,Kumlinge,Loans charged on business activities or a source of income,922
2013,Kökar,Loans charged on business activities or a source of income,5136
2013,Sottunga,Loans charged on business activities or a source of income,...
2013,Vårdö,Loans charged on business activities or a source of income,6802
2014,Espoo,Loans charged on business activities or a source of income,3903
2014,Helsinki,Loans charged on business activities or a source of income,3466
2014,Hyvinkää,Loans charged on business activities or a source of income,1660
2014,Järvenpää,Loans charged on business activities or a source of income,1807
2014,Karkkila,Loans charged on business activities or a source of income,1945
2014,Kauniainen,Loans charged on business activities or a source of income,10529
2014,Kerava,Loans charged on business activities or a source of income,1697
2014,Kirkkonummi,Loans charged on business activities or a source of income,3350
2014,Lohja,Loans charged on business activities or a source of income,3124
2014,Mäntsälä,Loans charged on business activities or a source of income,3706
2014,Nurmijärvi,Loans charged on business activities or a source of income,2786
2014,Pornainen,Loans charged on business activities or a source of income,3132
2014,Sipoo,Loans charged on business activities or a source of income,4307
2014,Siuntio,Loans charged on business activities or a source of income,5134
2014,Tuusula,Loans charged on business activities or a source of income,2603
2014,Vantaa,Loans charged on business activities or a source of income,1584
2014,Vihti,Loans charged on business activities or a source of income,2739
2014,Lapinjärvi,Loans charged on business activities or a source of income,4785
2014,Loviisa,Loans charged on business activities or a source of income,2597
2014,Askola,Loans charged on business activities or a source of income,5541
2014,Myrskylä,Loans charged on business activities or a source of income,6436
2014,Porvoo,Loans charged on business activities or a source of income,2743
2014,Pukkila,Loans charged on business activities or a source of income,7601
2014,Hanko,Loans charged on business activities or a source of income,2042
2014,Inkoo,Loans charged on business activities or a source of income,3745
2014,Raasepori,Loans charged on business activities or a source of income,2749
2014,Aura,Loans charged on business activities or a source of income,3677
2014,Koski Tl,Loans charged on business activities or a source of income,8356
2014,Loimaa,Loans charged on business activities or a source of income,5975
2014,Marttila,Loans charged on business activities or a source of income,9200
2014,Oripää,Loans charged on business activities or a source of income,4552
2014,Pöytyä,Loans charged on business activities or a source of income,7982
2014,Salo,Loans charged on business activities or a source of income,3710
2014,Somero,Loans charged on business activities or a source of income,7597
2014,Kaarina,Loans charged on business activities or a source of income,3508
2014,Lieto,Loans charged on business activities or a source of income,3664
2014,Masku,Loans charged on business activities or a source of income,3304
2014,Mynämäki,Loans charged on business activities or a source of income,6449
2014,Naantali,Loans charged on business activities or a source of income,4715
2014,Nousiainen,Loans charged on business activities or a source of income,5486
2014,Paimio,Loans charged on business activities or a source of income,4487
2014,Raisio,Loans charged on business activities or a source of income,2377
2014,Rusko,Loans charged on business activities or a source of income,14987
2014,Sauvo,Loans charged on business activities or a source of income,10424
2014,Turku,Loans charged on business activities or a source of income,2662
2014,Kustavi,Loans charged on business activities or a source of income,3914
2014,Laitila,Loans charged on business activities or a source of income,5456
2014,Pyhäranta,Loans charged on business activities or a source of income,2242
2014,Taivassalo,Loans charged on business activities or a source of income,6105
2014,Uusikaupunki,Loans charged on business activities or a source of income,2127
2014,Vehmaa,Loans charged on business activities or a source of income,7400
2014,Kemiönsaari,Loans charged on business activities or a source of income,5921
2014,Parainen,Loans charged on business activities or a source of income,3679
2014,Forssa,Loans charged on business activities or a source of income,2066
2014,Humppila,Loans charged on business activities or a source of income,5384
2014,Jokioinen,Loans charged on business activities or a source of income,5427
2014,Tammela,Loans charged on business activities or a source of income,4046
2014,Ypäjä,Loans charged on business activities or a source of income,6415
2014,Hattula,Loans charged on business activities or a source of income,3138
2014,Hämeenlinna,Loans charged on business activities or a source of income,2289
2014,Janakkala,Loans charged on business activities or a source of income,2959
2014,Hausjärvi,Loans charged on business activities or a source of income,18501
2014,Loppi,Loans charged on business activities or a source of income,2414
2014,Riihimäki,Loans charged on business activities or a source of income,1222
2014,Asikkala,Loans charged on business activities or a source of income,3383
2014,Hartola,Loans charged on business activities or a source of income,4435
2014,Heinola,Loans charged on business activities or a source of income,1355
2014,Hollola,Loans charged on business activities or a source of income,3413
2014,Kärkölä,Loans charged on business activities or a source of income,3919
2014,Lahti,Loans charged on business activities or a source of income,2093
2014,Orimattila,Loans charged on business activities or a source of income,4526
2014,Padasjoki,Loans charged on business activities or a source of income,2420
2014,Sysmä,Loans charged on business activities or a source of income,5159
2014,Hamina,Loans charged on business activities or a source of income,1081
2014,Kotka,Loans charged on business activities or a source of income,1684
2014,Miehikkälä,Loans charged on business activities or a source of income,3090
2014,Pyhtää,Loans charged on business activities or a source of income,6142
2014,Virolahti,Loans charged on business activities or a source of income,2173
2014,Iitti,Loans charged on business activities or a source of income,3912
2014,Kouvola,Loans charged on business activities or a source of income,1886
2014,Imatra,Loans charged on business activities or a source of income,825
2014,Parikkala,Loans charged on business activities or a source of income,2884
2014,Rautjärvi,Loans charged on business activities or a source of income,1444
2014,Ruokolahti,Loans charged on business activities or a source of income,2070
2014,Lappeenranta,Loans charged on business activities or a source of income,1717
2014,Lemi,Loans charged on business activities or a source of income,4226
2014,Luumäki,Loans charged on business activities or a source of income,3998
2014,Savitaipale,Loans charged on business activities or a source of income,3657
2014,Taipalsaari,Loans charged on business activities or a source of income,3792
2014,Jämijärvi,Loans charged on business activities or a source of income,7277
2014,Kankaanpää,Loans charged on business activities or a source of income,5515
2014,Karvia,Loans charged on business activities or a source of income,10273
2014,Siikainen,Loans charged on business activities or a source of income,6377
2014,Harjavalta,Loans charged on business activities or a source of income,1924
2014,Huittinen,Loans charged on business activities or a source of income,6131
2014,Kokemäki,Loans charged on business activities or a source of income,4124
2014,Merikarvia,Loans charged on business activities or a source of income,3928
2014,Nakkila,Loans charged on business activities or a source of income,4706
2014,Pomarkku,Loans charged on business activities or a source of income,3583
2014,Pori,Loans charged on business activities or a source of income,3269
2014,Ulvila,Loans charged on business activities or a source of income,3001
2014,Eura,Loans charged on business activities or a source of income,3924
2014,Eurajoki,Loans charged on business activities or a source of income,4405
2014,Rauma,Loans charged on business activities or a source of income,2327
2014,Säkylä,Loans charged on business activities or a source of income,3504
2014,Akaa,Loans charged on business activities or a source of income,1985
2014,Urjala,Loans charged on business activities or a source of income,4009
2014,Valkeakoski,Loans charged on business activities or a source of income,1417
2014,Punkalaidun,Loans charged on business activities or a source of income,6429
2014,Sastamala,Loans charged on business activities or a source of income,3773
2014,Ikaalinen,Loans charged on business activities or a source of income,3924
2014,Kihniö,Loans charged on business activities or a source of income,4278
2014,Parkano,Loans charged on business activities or a source of income,2925
2014,Hämeenkyrö,Loans charged on business activities or a source of income,2811
2014,Kangasala,Loans charged on business activities or a source of income,2798
2014,Lempäälä,Loans charged on business activities or a source of income,3098
2014,Nokia,Loans charged on business activities or a source of income,1862
2014,Orivesi,Loans charged on business activities or a source of income,3826
2014,Pirkkala,Loans charged on business activities or a source of income,2895
2014,Pälkäne,Loans charged on business activities or a source of income,4773
2014,Tampere,Loans charged on business activities or a source of income,2284
2014,Vesilahti,Loans charged on business activities or a source of income,4310
2014,Ylöjärvi,Loans charged on business activities or a source of income,2805
2014,Juupajoki,Loans charged on business activities or a source of income,4967
2014,Mänttä-Vilppula,Loans charged on business activities or a source of income,1431
2014,Ruovesi,Loans charged on business activities or a source of income,5610
2014,Virrat,Loans charged on business activities or a source of income,5086
2014,Joutsa,Loans charged on business activities or a source of income,3726
2014,Luhanka,Loans charged on business activities or a source of income,7643
2014,Hankasalmi,Loans charged on business activities or a source of income,3693
2014,Jyväskylä,Loans charged on business activities or a source of income,2133
2014,Laukaa,Loans charged on business activities or a source of income,2443
2014,Muurame,Loans charged on business activities or a source of income,2867
2014,Petäjävesi,Loans charged on business activities or a source of income,2449
2014,Toivakka,Loans charged on business activities or a source of income,2518
2014,Uurainen,Loans charged on business activities or a source of income,3229
2014,Jämsä,Loans charged on business activities or a source of income,2028
2014,Kuhmoinen,Loans charged on business activities or a source of income,4489
2014,Keuruu,Loans charged on business activities or a source of income,2639
2014,Multia,Loans charged on business activities or a source of income,1825
2014,Kannonkoski,Loans charged on business activities or a source of income,2827
2014,Karstula,Loans charged on business activities or a source of income,2514
2014,Kinnula,Loans charged on business activities or a source of income,3829
2014,Kivijärvi,Loans charged on business activities or a source of income,2640
2014,Kyyjärvi,Loans charged on business activities or a source of income,3806
2014,Pihtipudas,Loans charged on business activities or a source of income,5148
2014,Saarijärvi,Loans charged on business activities or a source of income,2368
2014,Viitasaari,Loans charged on business activities or a source of income,2559
2014,Konnevesi,Loans charged on business activities or a source of income,4346
2014,Äänekoski,Loans charged on business activities or a source of income,1684
2014,Alajärvi,Loans charged on business activities or a source of income,4323
2014,Evijärvi,Loans charged on business activities or a source of income,7796
2014,Lappajärvi,Loans charged on business activities or a source of income,2268
2014,Soini,Loans charged on business activities or a source of income,3711
2014,Vimpeli,Loans charged on business activities or a source of income,2764
2014,Alavus,Loans charged on business activities or a source of income,4930
2014,Kuortane,Loans charged on business activities or a source of income,5071
2014,Ähtäri,Loans charged on business activities or a source of income,1903
2014,Ilmajoki,Loans charged on business activities or a source of income,8835
2014,Kauhava,Loans charged on business activities or a source of income,5768
2014,Kurikka,Loans charged on business activities or a source of income,6738
2014,Lapua,Loans charged on business activities or a source of income,6719
2014,Seinäjoki,Loans charged on business activities or a source of income,4830
2014,Isojoki,Loans charged on business activities or a source of income,4604
2014,Karijoki,Loans charged on business activities or a source of income,9682
2014,Kauhajoki,Loans charged on business activities or a source of income,6955
2014,Teuva,Loans charged on business activities or a source of income,5838
2014,Kruunupyy,Loans charged on business activities or a source of income,8276
2014,Luoto,Loans charged on business activities or a source of income,3600
2014,Pedersören kunta,Loans charged on business activities or a source of income,5483
2014,Pietarsaari,Loans charged on business activities or a source of income,1784
2014,Uusikaarlepyy,Loans charged on business activities or a source of income,5457
2014,Isokyrö,Loans charged on business activities or a source of income,3590
2014,Laihia,Loans charged on business activities or a source of income,4131
2014,Kaskinen,Loans charged on business activities or a source of income,1544
2014,Kristiinankaupunki,Loans charged on business activities or a source of income,4883
2014,Närpiö,Loans charged on business activities or a source of income,5284
2014,Korsnäs,Loans charged on business activities or a source of income,1821
2014,Maalahti,Loans charged on business activities or a source of income,3336
2014,Mustasaari,Loans charged on business activities or a source of income,4093
2014,Vaasa,Loans charged on business activities or a source of income,1959
2014,Vöyri,Loans charged on business activities or a source of income,4929
2014,Hirvensalmi,Loans charged on business activities or a source of income,6136
2014,Kangasniemi,Loans charged on business activities or a source of income,4848
2014,Mikkeli,Loans charged on business activities or a source of income,3082
2014,Mäntyharju,Loans charged on business activities or a source of income,3626
2014,Pertunmaa,Loans charged on business activities or a source of income,3644
2014,Puumala,Loans charged on business activities or a source of income,6933
2014,Joroinen,Loans charged on business activities or a source of income,4072
2014,Juva,Loans charged on business activities or a source of income,5455
2014,Pieksämäki,Loans charged on business activities or a source of income,2297
2014,Enonkoski,Loans charged on business activities or a source of income,4114
2014,Heinävesi,Loans charged on business activities or a source of income,2718
2014,Rantasalmi,Loans charged on business activities or a source of income,6459
2014,Savonlinna,Loans charged on business activities or a source of income,2255
2014,Sulkava,Loans charged on business activities or a source of income,5960
2014,Kaavi,Loans charged on business activities or a source of income,2069
2014,Rautavaara,Loans charged on business activities or a source of income,1494
2014,Tuusniemi,Loans charged on business activities or a source of income,2436
2014,Kuopio,Loans charged on business activities or a source of income,3181
2014,Siilinjärvi,Loans charged on business activities or a source of income,2641
2014,Rautalampi,Loans charged on business activities or a source of income,4214
2014,Suonenjoki,Loans charged on business activities or a source of income,2487
2014,Tervo,Loans charged on business activities or a source of income,3055
2014,Vesanto,Loans charged on business activities or a source of income,3329
2014,Leppävirta,Loans charged on business activities or a source of income,2863
2014,Varkaus,Loans charged on business activities or a source of income,1342
2014,Iisalmi,Loans charged on business activities or a source of income,2372
2014,Keitele,Loans charged on business activities or a source of income,2275
2014,Kiuruvesi,Loans charged on business activities or a source of income,8067
2014,Lapinlahti,Loans charged on business activities or a source of income,4577
2014,Pielavesi,Loans charged on business activities or a source of income,4150
2014,Sonkajärvi,Loans charged on business activities or a source of income,3056
2014,Vieremä,Loans charged on business activities or a source of income,11357
2014,Ilomantsi,Loans charged on business activities or a source of income,1692
2014,Joensuu,Loans charged on business activities or a source of income,2824
2014,Juuka,Loans charged on business activities or a source of income,2144
2014,Kontiolahti,Loans charged on business activities or a source of income,3213
2014,Liperi,Loans charged on business activities or a source of income,3691
2014,Outokumpu,Loans charged on business activities or a source of income,2156
2014,Polvijärvi,Loans charged on business activities or a source of income,3876
2014,Kitee,Loans charged on business activities or a source of income,3274
2014,Rääkkylä,Loans charged on business activities or a source of income,8979
2014,Tohmajärvi,Loans charged on business activities or a source of income,4254
2014,Lieksa,Loans charged on business activities or a source of income,1490
2014,Nurmes,Loans charged on business activities or a source of income,2866
2014,Halsua,Loans charged on business activities or a source of income,4097
2014,Kaustinen,Loans charged on business activities or a source of income,3499
2014,Lestijärvi,Loans charged on business activities or a source of income,8010
2014,Perho,Loans charged on business activities or a source of income,5409
2014,Toholampi,Loans charged on business activities or a source of income,6597
2014,Veteli,Loans charged on business activities or a source of income,3142
2014,Kannus,Loans charged on business activities or a source of income,5396
2014,Kokkola,Loans charged on business activities or a source of income,3597
2014,Haapavesi,Loans charged on business activities or a source of income,6906
2014,Pyhäntä,Loans charged on business activities or a source of income,2658
2014,Siikalatva,Loans charged on business activities or a source of income,7406
2014,Kuusamo,Loans charged on business activities or a source of income,1875
2014,Taivalkoski,Loans charged on business activities or a source of income,1531
2014,Haapajärvi,Loans charged on business activities or a source of income,4041
2014,Kärsämäki,Loans charged on business activities or a source of income,10880
2014,Nivala,Loans charged on business activities or a source of income,5912
2014,Pyhäjärvi,Loans charged on business activities or a source of income,2228
2014,Reisjärvi,Loans charged on business activities or a source of income,6165
2014,Hailuoto,Loans charged on business activities or a source of income,3043
2014,Kempele,Loans charged on business activities or a source of income,3306
2014,Liminka,Loans charged on business activities or a source of income,3849
2014,Lumijoki,Loans charged on business activities or a source of income,2344
2014,Muhos,Loans charged on business activities or a source of income,3043
2014,Oulu,Loans charged on business activities or a source of income,2190
2014,Tyrnävä,Loans charged on business activities or a source of income,4367
2014,Ii,Loans charged on business activities or a source of income,3531
2014,Pudasjärvi,Loans charged on business activities or a source of income,2570
2014,Utajärvi,Loans charged on business activities or a source of income,3628
2014,Vaala,Loans charged on business activities or a source of income,4009
2014,Pyhäjoki,Loans charged on business activities or a source of income,5365
2014,Raahe,Loans charged on business activities or a source of income,2698
2014,Siikajoki,Loans charged on business activities or a source of income,7696
2014,Alavieska,Loans charged on business activities or a source of income,7146
2014,Kalajoki,Loans charged on business activities or a source of income,5921
2014,Merijärvi,Loans charged on business activities or a source of income,10545
2014,Oulainen,Loans charged on business activities or a source of income,3782
2014,Sievi,Loans charged on business activities or a source of income,6448
2014,Ylivieska,Loans charged on business activities or a source of income,3492
2014,Kajaani,Loans charged on business activities or a source of income,1740
2014,Paltamo,Loans charged on business activities or a source of income,1452
2014,Ristijärvi,Loans charged on business activities or a source of income,1583
2014,Sotkamo,Loans charged on business activities or a source of income,3365
2014,Hyrynsalmi,Loans charged on business activities or a source of income,1180
2014,Kuhmo,Loans charged on business activities or a source of income,1735
2014,Puolanka,Loans charged on business activities or a source of income,3265
2014,Suomussalmi,Loans charged on business activities or a source of income,1411
2014,Kemijärvi,Loans charged on business activities or a source of income,942
2014,Pelkosenniemi,Loans charged on business activities or a source of income,821
2014,Posio,Loans charged on business activities or a source of income,1950
2014,Salla,Loans charged on business activities or a source of income,761
2014,Savukoski,Loans charged on business activities or a source of income,1640
2014,Kemi,Loans charged on business activities or a source of income,1089
2014,Keminmaa,Loans charged on business activities or a source of income,2751
2014,Simo,Loans charged on business activities or a source of income,1516
2014,Tervola,Loans charged on business activities or a source of income,3380
2014,Tornio,Loans charged on business activities or a source of income,3087
2014,Inari,Loans charged on business activities or a source of income,1835
2014,Sodankylä,Loans charged on business activities or a source of income,1788
2014,Utsjoki,Loans charged on business activities or a source of income,3114
2014,Ranua,Loans charged on business activities or a source of income,2048
2014,Rovaniemi,Loans charged on business activities or a source of income,2284
2014,Pello,Loans charged on business activities or a source of income,1235
2014,Ylitornio,Loans charged on business activities or a source of income,3911
2014,Enontekiö,Loans charged on business activities or a source of income,906
2014,Kittilä,Loans charged on business activities or a source of income,1912
2014,Kolari,Loans charged on business activities or a source of income,1299
2014,Muonio,Loans charged on business activities or a source of income,731
2014,Maarianhamina - Mariehamn,Loans charged on business activities or a source of income,3359
2014,Eckerö,Loans charged on business activities or a source of income,5524
2014,Finström,Loans charged on business activities or a source of income,5989
2014,Geta,Loans charged on business activities or a source of income,6770
2014,Hammarland,Loans charged on business activities or a source of income,5861
2014,Jomala,Loans charged on business activities or a source of income,6336
2014,Lemland,Loans charged on business activities or a source of income,5865
2014,Lumparland,Loans charged on business activities or a source of income,2854
2014,Saltvik,Loans charged on business activities or a source of income,7425
2014,Sund,Loans charged on business activities or a source of income,5400
2014,Brändö,Loans charged on business activities or a source of income,1315
2014,Föglö,Loans charged on business activities or a source of income,3763
2014,Kumlinge,Loans charged on business activities or a source of income,1211
2014,Kökar,Loans charged on business activities or a source of income,5006
2014,Sottunga,Loans charged on business activities or a source of income,...
2014,Vårdö,Loans charged on business activities or a source of income,9891
2015,Espoo,Loans charged on business activities or a source of income,4226
2015,Helsinki,Loans charged on business activities or a source of income,3743
2015,Hyvinkää,Loans charged on business activities or a source of income,2069
2015,Järvenpää,Loans charged on business activities or a source of income,1895
2015,Karkkila,Loans charged on business activities or a source of income,1848
2015,Kauniainen,Loans charged on business activities or a source of income,14526
2015,Kerava,Loans charged on business activities or a source of income,1716
2015,Kirkkonummi,Loans charged on business activities or a source of income,3119
2015,Lohja,Loans charged on business activities or a source of income,3116
2015,Mäntsälä,Loans charged on business activities or a source of income,3476
2015,Nurmijärvi,Loans charged on business activities or a source of income,2729
2015,Pornainen,Loans charged on business activities or a source of income,3038
2015,Sipoo,Loans charged on business activities or a source of income,4402
2015,Siuntio,Loans charged on business activities or a source of income,5353
2015,Tuusula,Loans charged on business activities or a source of income,2642
2015,Vantaa,Loans charged on business activities or a source of income,1758
2015,Vihti,Loans charged on business activities or a source of income,2958
2015,Lapinjärvi,Loans charged on business activities or a source of income,6154
2015,Loviisa,Loans charged on business activities or a source of income,2601
2015,Askola,Loans charged on business activities or a source of income,5385
2015,Myrskylä,Loans charged on business activities or a source of income,7525
2015,Porvoo,Loans charged on business activities or a source of income,3128
2015,Pukkila,Loans charged on business activities or a source of income,8254
2015,Hanko,Loans charged on business activities or a source of income,1964
2015,Inkoo,Loans charged on business activities or a source of income,3868
2015,Raasepori,Loans charged on business activities or a source of income,2687
2015,Aura,Loans charged on business activities or a source of income,3665
2015,Koski Tl,Loans charged on business activities or a source of income,8058
2015,Loimaa,Loans charged on business activities or a source of income,6305
2015,Marttila,Loans charged on business activities or a source of income,9464
2015,Oripää,Loans charged on business activities or a source of income,4974
2015,Pöytyä,Loans charged on business activities or a source of income,8114
2015,Salo,Loans charged on business activities or a source of income,3708
2015,Somero,Loans charged on business activities or a source of income,8362
2015,Kaarina,Loans charged on business activities or a source of income,3889
2015,Lieto,Loans charged on business activities or a source of income,3280
2015,Masku,Loans charged on business activities or a source of income,3393
2015,Mynämäki,Loans charged on business activities or a source of income,7293
2015,Naantali,Loans charged on business activities or a source of income,5068
2015,Nousiainen,Loans charged on business activities or a source of income,5162
2015,Paimio,Loans charged on business activities or a source of income,4972
2015,Raisio,Loans charged on business activities or a source of income,2478
2015,Rusko,Loans charged on business activities or a source of income,15450
2015,Sauvo,Loans charged on business activities or a source of income,11114
2015,Turku,Loans charged on business activities or a source of income,2580
2015,Kustavi,Loans charged on business activities or a source of income,3953
2015,Laitila,Loans charged on business activities or a source of income,5400
2015,Pyhäranta,Loans charged on business activities or a source of income,2212
2015,Taivassalo,Loans charged on business activities or a source of income,6294
2015,Uusikaupunki,Loans charged on business activities or a source of income,2123
2015,Vehmaa,Loans charged on business activities or a source of income,7145
2015,Kemiönsaari,Loans charged on business activities or a source of income,5660
2015,Parainen,Loans charged on business activities or a source of income,4524
2015,Forssa,Loans charged on business activities or a source of income,2096
2015,Humppila,Loans charged on business activities or a source of income,5766
2015,Jokioinen,Loans charged on business activities or a source of income,5309
2015,Tammela,Loans charged on business activities or a source of income,3943
2015,Ypäjä,Loans charged on business activities or a source of income,5799
2015,Hattula,Loans charged on business activities or a source of income,3276
2015,Hämeenlinna,Loans charged on business activities or a source of income,2466
2015,Janakkala,Loans charged on business activities or a source of income,3266
2015,Hausjärvi,Loans charged on business activities or a source of income,15689
2015,Loppi,Loans charged on business activities or a source of income,2667
2015,Riihimäki,Loans charged on business activities or a source of income,1448
2015,Asikkala,Loans charged on business activities or a source of income,3801
2015,Hartola,Loans charged on business activities or a source of income,4579
2015,Heinola,Loans charged on business activities or a source of income,1253
2015,Hollola,Loans charged on business activities or a source of income,3486
2015,Kärkölä,Loans charged on business activities or a source of income,4168
2015,Lahti,Loans charged on business activities or a source of income,2198
2015,Orimattila,Loans charged on business activities or a source of income,4775
2015,Padasjoki,Loans charged on business activities or a source of income,2467
2015,Sysmä,Loans charged on business activities or a source of income,6203
2015,Hamina,Loans charged on business activities or a source of income,1354
2015,Kotka,Loans charged on business activities or a source of income,1839
2015,Miehikkälä,Loans charged on business activities or a source of income,5204
2015,Pyhtää,Loans charged on business activities or a source of income,5855
2015,Virolahti,Loans charged on business activities or a source of income,1851
2015,Iitti,Loans charged on business activities or a source of income,3892
2015,Kouvola,Loans charged on business activities or a source of income,2099
2015,Imatra,Loans charged on business activities or a source of income,806
2015,Parikkala,Loans charged on business activities or a source of income,3245
2015,Rautjärvi,Loans charged on business activities or a source of income,1445
2015,Ruokolahti,Loans charged on business activities or a source of income,2135
2015,Lappeenranta,Loans charged on business activities or a source of income,1914
2015,Lemi,Loans charged on business activities or a source of income,3924
2015,Luumäki,Loans charged on business activities or a source of income,4009
2015,Savitaipale,Loans charged on business activities or a source of income,3950
2015,Taipalsaari,Loans charged on business activities or a source of income,3628
2015,Jämijärvi,Loans charged on business activities or a source of income,6594
2015,Kankaanpää,Loans charged on business activities or a source of income,5124
2015,Karvia,Loans charged on business activities or a source of income,9958
2015,Siikainen,Loans charged on business activities or a source of income,6563
2015,Harjavalta,Loans charged on business activities or a source of income,1868
2015,Huittinen,Loans charged on business activities or a source of income,6430
2015,Kokemäki,Loans charged on business activities or a source of income,4022
2015,Merikarvia,Loans charged on business activities or a source of income,3942
2015,Nakkila,Loans charged on business activities or a source of income,4048
2015,Pomarkku,Loans charged on business activities or a source of income,4040
2015,Pori,Loans charged on business activities or a source of income,3648
2015,Ulvila,Loans charged on business activities or a source of income,2902
2015,Eura,Loans charged on business activities or a source of income,3837
2015,Eurajoki,Loans charged on business activities or a source of income,4665
2015,Rauma,Loans charged on business activities or a source of income,2156
2015,Säkylä,Loans charged on business activities or a source of income,3487
2015,Akaa,Loans charged on business activities or a source of income,2047
2015,Urjala,Loans charged on business activities or a source of income,4369
2015,Valkeakoski,Loans charged on business activities or a source of income,1524
2015,Punkalaidun,Loans charged on business activities or a source of income,6015
2015,Sastamala,Loans charged on business activities or a source of income,4130
2015,Ikaalinen,Loans charged on business activities or a source of income,4460
2015,Kihniö,Loans charged on business activities or a source of income,4118
2015,Parkano,Loans charged on business activities or a source of income,3230
2015,Hämeenkyrö,Loans charged on business activities or a source of income,2676
2015,Kangasala,Loans charged on business activities or a source of income,2911
2015,Lempäälä,Loans charged on business activities or a source of income,3246
2015,Nokia,Loans charged on business activities or a source of income,1832
2015,Orivesi,Loans charged on business activities or a source of income,3867
2015,Pirkkala,Loans charged on business activities or a source of income,3489
2015,Pälkäne,Loans charged on business activities or a source of income,4983
2015,Tampere,Loans charged on business activities or a source of income,2451
2015,Vesilahti,Loans charged on business activities or a source of income,4651
2015,Ylöjärvi,Loans charged on business activities or a source of income,2898
2015,Juupajoki,Loans charged on business activities or a source of income,5289
2015,Mänttä-Vilppula,Loans charged on business activities or a source of income,1372
2015,Ruovesi,Loans charged on business activities or a source of income,5151
2015,Virrat,Loans charged on business activities or a source of income,5490
2015,Joutsa,Loans charged on business activities or a source of income,3420
2015,Luhanka,Loans charged on business activities or a source of income,8656
2015,Hankasalmi,Loans charged on business activities or a source of income,4244
2015,Jyväskylä,Loans charged on business activities or a source of income,2207
2015,Laukaa,Loans charged on business activities or a source of income,2684
2015,Muurame,Loans charged on business activities or a source of income,2961
2015,Petäjävesi,Loans charged on business activities or a source of income,2531
2015,Toivakka,Loans charged on business activities or a source of income,3410
2015,Uurainen,Loans charged on business activities or a source of income,2576
2015,Jämsä,Loans charged on business activities or a source of income,2058
2015,Kuhmoinen,Loans charged on business activities or a source of income,4439
2015,Keuruu,Loans charged on business activities or a source of income,2817
2015,Multia,Loans charged on business activities or a source of income,1522
2015,Kannonkoski,Loans charged on business activities or a source of income,3970
2015,Karstula,Loans charged on business activities or a source of income,2533
2015,Kinnula,Loans charged on business activities or a source of income,4326
2015,Kivijärvi,Loans charged on business activities or a source of income,2464
2015,Kyyjärvi,Loans charged on business activities or a source of income,4034
2015,Pihtipudas,Loans charged on business activities or a source of income,6338
2015,Saarijärvi,Loans charged on business activities or a source of income,2706
2015,Viitasaari,Loans charged on business activities or a source of income,2375
2015,Konnevesi,Loans charged on business activities or a source of income,4573
2015,Äänekoski,Loans charged on business activities or a source of income,1938
2015,Alajärvi,Loans charged on business activities or a source of income,3971
2015,Evijärvi,Loans charged on business activities or a source of income,7109
2015,Lappajärvi,Loans charged on business activities or a source of income,3235
2015,Soini,Loans charged on business activities or a source of income,3735
2015,Vimpeli,Loans charged on business activities or a source of income,2932
2015,Alavus,Loans charged on business activities or a source of income,4978
2015,Kuortane,Loans charged on business activities or a source of income,5418
2015,Ähtäri,Loans charged on business activities or a source of income,2115
2015,Ilmajoki,Loans charged on business activities or a source of income,7737
2015,Kauhava,Loans charged on business activities or a source of income,5863
2015,Kurikka,Loans charged on business activities or a source of income,7193
2015,Lapua,Loans charged on business activities or a source of income,6716
2015,Seinäjoki,Loans charged on business activities or a source of income,4686
2015,Isojoki,Loans charged on business activities or a source of income,4871
2015,Karijoki,Loans charged on business activities or a source of income,8181
2015,Kauhajoki,Loans charged on business activities or a source of income,6468
2015,Teuva,Loans charged on business activities or a source of income,5803
2015,Kruunupyy,Loans charged on business activities or a source of income,8638
2015,Luoto,Loans charged on business activities or a source of income,2774
2015,Pedersören kunta,Loans charged on business activities or a source of income,5850
2015,Pietarsaari,Loans charged on business activities or a source of income,1646
2015,Uusikaarlepyy,Loans charged on business activities or a source of income,5245
2015,Isokyrö,Loans charged on business activities or a source of income,3981
2015,Laihia,Loans charged on business activities or a source of income,4003
2015,Kaskinen,Loans charged on business activities or a source of income,1146
2015,Kristiinankaupunki,Loans charged on business activities or a source of income,3840
2015,Närpiö,Loans charged on business activities or a source of income,3285
2015,Korsnäs,Loans charged on business activities or a source of income,1803
2015,Maalahti,Loans charged on business activities or a source of income,2851
2015,Mustasaari,Loans charged on business activities or a source of income,4682
2015,Vaasa,Loans charged on business activities or a source of income,2199
