income,year,municipality
26169,2004,Pöytyä
33496,2004,Raahe
31414,2004,Raseborg
36691,2004,Raisio
19013,2004,Rantasalmi
21126,2004,Ranua
32530,2004,Rauma
18177,2004,Rautalampi
14561,2004,Rautavaara
26821,2004,Rautjärvi
22439,2004,Reisjärvi
33820,2004,Riihimäki
18184,2004,Ristijärvi
28816,2004,Rovaniemi
28929,2004,Ruokolahti
23388,2004,Ruovesi
43886,2004,Rusko
14428,2004,Rääkkylä
23131,2004,Saarijärvi
17970,2004,Salla
31867,2004,Salo
38218,2004,Saltvik
25410,2004,Sastamala
28630,2004,Sauvo
20949,2004,Savitaipale
24515,2004,Savonlinna
20210,2004,Savukoski
32020,2004,Seinäjoki
27199,2004,Sievi
20143,2004,Siikainen
24896,2004,Siikajoki
20680,2004,Siikalatva
36413,2004,Siilinjärvi
28649,2004,Simo
48000,2004,Sipoo
48081,2004,Siuntio
24355,2004,Sodankylä
19244,2004,Soini
22917,2004,Somero
20566,2004,Sonkajärvi
25125,2004,Sotkamo
32218,2004,Sottunga
18082,2004,Sulkava
36158,2004,Sund
21166,2004,Suomussalmi
21351,2004,Suonenjoki
17214,2004,Sysmä
30418,2004,Säkylä
35625,2004,Taipalsaari
21755,2004,Taivalkoski
21882,2004,Taivassalo
29505,2004,Tammela
31354,2004,Tampere
18186,2004,Tervo
20370,2004,Tervola
24720,2004,Teuva
18736,2004,Tohmajärvi
24559,2004,Toholampi
25129,2004,Toivakka
32686,2004,Tornio
28026,2004,Turku
17008,2004,Tuusniemi
50941,2004,Tuusula
31916,2004,Tyrnävä
34062,2004,Ulvila
22820,2004,Urjala
20677,2004,Utajärvi
27527,2004,Utsjoki
26192,2004,Uurainen
28065,2004,Nykarleby
27817,2004,Uusikaupunki
18941,2004,Vaala
31768,2004,Vaasa
34088,2004,Valkeakoski
44000,2004,Vantaa
28691,2004,Varkaus
22808,2004,Vehmaa
15961,2004,Vesanto
31983,2004,Vesilahti
25088,2004,Veteli
21270,2004,Vieremä
44894,2004,Vihti
21101,2004,Viitasaari
27200,2004,Vimpeli
23807,2004,Virolahti
21763,2004,Virrat
32409,2004,Vårdö
26758,2004,Vörå
20916,2004,Ylitornio
29655,2004,Ylivieska
39069,2004,Ylöjärvi
25541,2004,Ypäjä
26469,2004,Ähtäri
29210,2004,Äänekoski
42975,2004,MK01 Uusimaa
31022,2004,MK02 Southwest Finland
28628,2004,MK04 Satakunta
30917,2004,MK05 Kanta-Häme
31823,2004,MK06 Pirkanmaa
28374,2004,MK07 Päijät-Häme
30279,2004,MK08 Kymenlaakso
28074,2004,MK09 South Karelia
24011,2004,MK10 South Savo
26532,2004,MK11 North Savo
23922,2004,MK12 North Karelia
28559,2004,MK13 Central Finland
27276,2004,MK14 South Ostrobothnia
32080,2004,MK15 Ostrobothnia
29949,2004,MK16 Central Ostrobothnia
31817,2004,MK17 North Ostrobothnia
24738,2004,MK18 Kainuu
27054,2004,MK19 Lapland
39788,2004,MK21 Åland
38886,2004,HVA01 East Uusimaa wellbeing services county
44536,2004,HVA02 Central Uusimaa wellbeing services county
50111,2004,HVA03 West Uusimaa wellbeing services county
44062,2004,HVA04 Vantaa and Kerava wellbeing services county
31022,2004,HVA05 Southwest Finland wellbeing services county
28628,2004,HVA06 Satakunta wellbeing services county
30917,2004,HVA06 Kanta-Häme wellbeing services county
31823,2004,HVA08 Pirkanmaa wellbeing services county
28374,2004,HVA09 Päijät-Häme wellbeing services county
30279,2004,HVA10 Kymenlaakso wellbeing services county
28074,2004,HVA11 South Karelia wellbeing services county
24011,2004,HVA12 South Savo wellbeing services county
26532,2004,HVA13 North Savo wellbeing services county
23922,2004,HVA14 North Karelia wellbeing services county
28559,2004,HVA15 Central Finland wellbeing services county
27276,2004,HVA16 South Ostrobothnia wellbeing services county
32080,2004,HVA17 Ostrobothnia wellbeing services county
29949,2004,HVA18 Central Ostrobothnia wellbeing services county
31817,2004,HVA19 North Ostrobothnia wellbeing services county
24738,2004,HVA20 Kainuu wellbeing services county
27054,2004,HVA21 Lapland wellbeing services county
38563,2004,HVA90 City of Helsinki
39788,2004,HVA91 Åland
43586,2004,SK011 Helsinki
33595,2004,SK014 Raasepori
40245,2004,SK015 Porvoo
28241,2004,SK016 Loviisa
31596,2004,SK021 Åboland-Turunmaa
30514,2004,SK022 Salo
32072,2004,SK023 Turku
26935,2004,SK024 Vakka-Suomi
25792,2004,SK025 Loimaa
31868,2004,SK041 Rauma
27692,2004,SK043 Pori
24015,2004,SK044 Pohjois-Satakunta
30851,2004,SK051 Hämeenlinna
33426,2004,SK052 Riihimäki
28101,2004,SK053 Forssa
25218,2004,SK061 Luoteis-Pirkanmaa
31211,2004,SK063 Etelä-Pirkanmaa
33313,2004,SK064 Tampere
24613,2004,SK068 Lounais-Pirkanmaa
24970,2004,SK069 Ylä-Pirkanmaa
28374,2004,SK071 Lahti
30737,2004,SK081 Kouvola
29816,2004,SK082 Kotka-Hamina
28605,2004,SK091 Lappeenranta
27074,2004,SK093 Imatra
24833,2004,SK101 Mikkeli
23426,2004,SK103 Savonlinna
22805,2004,SK105 Pieksämäki
22563,2004,SK111 Ylä-Savo
29540,2004,SK112 Kuopio
16922,2004,SK113 Koillis-Savo
27503,2004,SK114 Varkaus
19379,2004,SK115 Sisä-Savo
25588,2004,SK122 Joensuu
20162,2004,SK124 Keski-Karjala
19088,2004,SK125 Pielisen Karjala
30587,2004,SK131 Jyväskylä
18281,2004,SK132 Joutsa
23797,2004,SK133 Keuruu
30664,2004,SK134 Jämsä
28338,2004,SK135 Äänekoski
20953,2004,SK138 Saarijärvi-Viitasaari
23469,2004,SK141 Suupohja
29120,2004,SK142 Seinäjoki
24620,2004,SK144 Kuusiokunnat
23792,2004,SK146 Järviseutu
32203,2004,SK152 Vaasa
27025,2004,SK153 Sydösterbotten
33947,2004,SK154 Jakobstadsregionen
25031,2004,SK161 Kaustinen
31444,2004,SK162 Kokkola
35813,2004,SK171 Oulu
22976,2004,SK173 Oulunkaari
31745,2004,SK174 Raahe
24140,2004,SK175 Haapavesi-Siikalatva
24051,2004,SK176 Nivala-Haapajärvi
28042,2004,SK177 Ylivieska
25123,2004,SK178 Koillismaa
20111,2004,SK181 Kehys-Kainuu
26997,2004,SK182 Kajaani
28330,2004,SK191 Rovaniemi
29911,2004,SK192 Kemi-Tornio
21440,2004,SK193 Torniolaakso
20766,2004,SK194 Itä-Lappi
23738,2004,SK196 Tunturi-Lappi
25487,2004,SK197 Pohjois-Lappi
40813,2004,SK211 Mariehamns stad
40225,2004,SK212 Ålands landsbygd
32255,2004,SK213 Ålands skärgård
31294,2005,Akaa
25396,2005,Alajärvi
25270,2005,Alavieska
25053,2005,Alavus
27672,2005,Asikkala
41152,2005,Askola
36509,2005,Aura
37121,2005,Brändö
32368,2005,Eckerö
18482,2005,Enonkoski
23318,2005,Enontekiö
56958,2005,Espoo
29857,2005,Eura
33725,2005,Eurajoki
24233,2005,Evijärvi
40660,2005,Finström
27511,2005,Forssa
32914,2005,Föglö
28066,2005,Geta
25569,2005,Haapajärvi
27033,2005,Haapavesi
24047,2005,Hailuoto
21878,2005,Halsua
31856,2005,Hamina
36550,2005,Hammarland
20435,2005,Hankasalmi
36573,2005,Hanko
29721,2005,Harjavalta
18855,2005,Hartola
37346,2005,Hattula
35596,2005,Hausjärvi
28096,2005,Heinola
20755,2005,Heinävesi
39542,2005,Helsinki
17813,2005,Hirvensalmi
36348,2005,Hollola
24150,2005,Huittinen
25478,2005,Humppila
17624,2005,Hyrynsalmi
38391,2005,Hyvinkää
30317,2005,Hämeenkyrö
30911,2005,Hämeenlinna
28712,2005,Ii
27077,2005,Iisalmi
25854,2005,Iitti
25866,2005,Ikaalinen
30989,2005,Ilmajoki
18101,2005,Ilomantsi
28137,2005,Imatra
27220,2005,Inari
43751,2005,Ingå
18314,2005,Isojoki
26249,2005,Isokyrö
33764,2005,Janakkala
27528,2005,Joensuu
34136,2005,Jokioinen
45497,2005,Jomala
26518,2005,Joroinen
18977,2005,Joutsa
19804,2005,Juuka
26398,2005,Juupajoki
21034,2005,Juva
31271,2005,Jyväskylä
22575,2005,Jämijärvi
30608,2005,Jämsä
46103,2005,Järvenpää
43763,2005,Kaarina
19098,2005,Kaavi
28670,2005,Kajaani
28149,2005,Kalajoki
40207,2005,Kangasala
19204,2005,Kangasniemi
26673,2005,Kankaanpää
17183,2005,Kannonkoski
31112,2005,Kannus
19193,2005,Karijoki
34249,2005,Karkkila
21869,2005,Karstula
18476,2005,Karvia
40922,2005,Kaskinen
25389,2005,Kauhajoki
27122,2005,Kauhava
80619,2005,Kauniainen
29282,2005,Kaustinen
22653,2005,Keitele
26718,2005,Kemi
22453,2005,Kemijärvi
36031,2005,Keminmaa
26472,2005,Kimitoön
45887,2005,Kempele
45209,2005,Kerava
25054,2005,Keuruu
23168,2005,Kihniö
18833,2005,Kinnula
55869,2005,Kirkkonummi
22446,2005,Kitee
24830,2005,Kittilä
18615,2005,Kiuruvesi
15131,2005,Kivijärvi
26222,2005,Kokemäki
32378,2005,Kokkola
23226,2005,Kolari
22691,2005,Konnevesi
37132,2005,Kontiolahti
24479,2005,Korsnäs
22698,2005,Koski Tl
29992,2005,Kotka
30752,2005,Kouvola
26664,2005,Kristinestad
31352,2005,Kronoby
20806,2005,Kuhmo
17275,2005,Kuhmoinen
30298,2005,Kumlinge
29186,2005,Kuopio
25028,2005,Kuortane
26356,2005,Kurikka
22553,2005,Kustavi
26888,2005,Kuusamo
21121,2005,Kyyjärvi
30249,2005,Kärkölä
23191,2005,Kärsämäki
32512,2005,Kökar
29475,2005,Lahti
34488,2005,Laihia
26927,2005,Laitila
23063,2005,Lapinjärvi
23275,2005,Lapinlahti
23113,2005,Lappajärvi
29576,2005,Lappeenranta
28851,2005,Lapua
33426,2005,Laukaa
29558,2005,Lemi
48746,2005,Lemland
42756,2005,Lempäälä
26204,2005,Leppävirta
20170,2005,Lestijärvi
19494,2005,Lieksa
43331,2005,Lieto
40572,2005,Liminka
27474,2005,Liperi
39124,2005,Lohja
25825,2005,Loimaa
32561,2005,Loppi
30288,2005,Loviisa
17310,2005,Luhanka
27894,2005,Lumijoki
40660,2005,Lumparland
43649,2005,Larsmo
23486,2005,Luumäki
28603,2005,Malax
40901,2005,Mariehamn
26119,2005,Marttila
45325,2005,Masku
23832,2005,Merijärvi
21959,2005,Merikarvia
19738,2005,Miehikkälä
27692,2005,Mikkeli
31781,2005,Muhos
18887,2005,Multia
26912,2005,Muonio
40400,2005,Korsholm
41375,2005,Muurame
31652,2005,Mynämäki
25276,2005,Myrskylä
39410,2005,Mäntsälä
27578,2005,Mänttä-Vilppula
21377,2005,Mäntyharju
38982,2005,Naantali
29201,2005,Nakkila
26493,2005,Nivala
39075,2005,Nokia
38635,2005,Nousiainen
18640,2005,Nurmes
51837,2005,Nurmijärvi
26394,2005,Närpes
28461,2005,Orimattila
23826,2005,Oripää
25068,2005,Orivesi
28701,2005,Oulainen
36053,2005,Oulu
22114,2005,Outokumpu
21425,2005,Padasjoki
39104,2005,Paimio
21385,2005,Paltamo
36322,2005,Pargas
19579,2005,Parikkala
26255,2005,Parkano
37864,2005,Pedersöre
21334,2005,Pelkosenniemi
22181,2005,Pello
24408,2005,Perho
16939,2005,Pertunmaa
24169,2005,Petäjävesi
24163,2005,Pieksämäki
17563,2005,Pielavesi
33787,2005,Jakobstad
19184,2005,Pihtipudas
47059,2005,Pirkkala
18053,2005,Polvijärvi
22099,2005,Pomarkku
28394,2005,Pori
47141,2005,Pornainen
43015,2005,Porvoo
19435,2005,Posio
21583,2005,Pudasjärvi
30893,2005,Pukkila
19689,2005,Punkalaidun
18498,2005,Puolanka
18379,2005,Puumala
34723,2005,Pyhtää
29432,2005,Pyhäjoki
21144,2005,Pyhäjärvi
29472,2005,Pyhäntä
34067,2005,Pyhäranta
27068,2005,Pälkäne
27381,2005,Pöytyä
34108,2005,Raahe
32268,2005,Raseborg
37600,2005,Raisio
19735,2005,Rantasalmi
20921,2005,Ranua
33191,2005,Rauma
18426,2005,Rautalampi
15384,2005,Rautavaara
25995,2005,Rautjärvi
23450,2005,Reisjärvi
34610,2005,Riihimäki
18897,2005,Ristijärvi
29458,2005,Rovaniemi
28689,2005,Ruokolahti
24075,2005,Ruovesi
45048,2005,Rusko
14573,2005,Rääkkylä
23532,2005,Saarijärvi
18476,2005,Salla
33082,2005,Salo
39282,2005,Saltvik
26181,2005,Sastamala
30364,2005,Sauvo
21895,2005,Savitaipale
25250,2005,Savonlinna
20549,2005,Savukoski
32869,2005,Seinäjoki
27662,2005,Sievi
19974,2005,Siikainen
25346,2005,Siikajoki
21184,2005,Siikalatva
37279,2005,Siilinjärvi
27874,2005,Simo
49999,2005,Sipoo
49275,2005,Siuntio
25034,2005,Sodankylä
19995,2005,Soini
23579,2005,Somero
21640,2005,Sonkajärvi
25554,2005,Sotkamo
31052,2005,Sottunga
18406,2005,Sulkava
36120,2005,Sund
21100,2005,Suomussalmi
22407,2005,Suonenjoki
17154,2005,Sysmä
30820,2005,Säkylä
37087,2005,Taipalsaari
22312,2005,Taivalkoski
23390,2005,Taivassalo
30588,2005,Tammela
32472,2005,Tampere
19149,2005,Tervo
21085,2005,Tervola
25715,2005,Teuva
19723,2005,Tohmajärvi
25374,2005,Toholampi
25938,2005,Toivakka
32822,2005,Tornio
28927,2005,Turku
17826,2005,Tuusniemi
52354,2005,Tuusula
32980,2005,Tyrnävä
35059,2005,Ulvila
23508,2005,Urjala
21255,2005,Utajärvi
27097,2005,Utsjoki
27192,2005,Uurainen
29173,2005,Nykarleby
28898,2005,Uusikaupunki
19356,2005,Vaala
32971,2005,Vaasa
34168,2005,Valkeakoski
44664,2005,Vantaa
28287,2005,Varkaus
24087,2005,Vehmaa
16269,2005,Vesanto
34047,2005,Vesilahti
25729,2005,Veteli
22569,2005,Vieremä
46084,2005,Vihti
21636,2005,Viitasaari
28541,2005,Vimpeli
24304,2005,Virolahti
22221,2005,Virrat
33649,2005,Vårdö
27176,2005,Vörå
21053,2005,Ylitornio
30599,2005,Ylivieska
40141,2005,Ylöjärvi
25691,2005,Ypäjä
27270,2005,Ähtäri
29580,2005,Äänekoski
44068,2005,MK01 Uusimaa
32082,2005,MK02 Southwest Finland
29272,2005,MK04 Satakunta
31921,2005,MK05 Kanta-Häme
32896,2005,MK06 Pirkanmaa
29157,2005,MK07 Päijät-Häme
30480,2005,MK08 Kymenlaakso
28426,2005,MK09 South Karelia
24638,2005,MK10 South Savo
27175,2005,MK11 North Savo
24687,2005,MK12 North Karelia
29102,2005,MK13 Central Finland
28215,2005,MK14 South Ostrobothnia
32993,2005,MK15 Ostrobothnia
30721,2005,MK16 Central Ostrobothnia
32465,2005,MK17 North Ostrobothnia
24997,2005,MK18 Kainuu
27358,2005,MK19 Lapland
40195,2005,MK21 Åland
40425,2005,HVA01 East Uusimaa wellbeing services county
45631,2005,HVA02 Central Uusimaa wellbeing services county
51431,2005,HVA03 West Uusimaa wellbeing services county
44744,2005,HVA04 Vantaa and Kerava wellbeing services county
32082,2005,HVA05 Southwest Finland wellbeing services county
29272,2005,HVA06 Satakunta wellbeing services county
31921,2005,HVA06 Kanta-Häme wellbeing services county
32896,2005,HVA08 Pirkanmaa wellbeing services county
29157,2005,HVA09 Päijät-Häme wellbeing services county
30480,2005,HVA10 Kymenlaakso wellbeing services county
28426,2005,HVA11 South Karelia wellbeing services county
24638,2005,HVA12 South Savo wellbeing services county
27175,2005,HVA13 North Savo wellbeing services county
24687,2005,HVA14 North Karelia wellbeing services county
29102,2005,HVA15 Central Finland wellbeing services county
28215,2005,HVA16 South Ostrobothnia wellbeing services county
32993,2005,HVA17 Ostrobothnia wellbeing services county
30721,2005,HVA18 Central Ostrobothnia wellbeing services county
32465,2005,HVA19 North Ostrobothnia wellbeing services county
24997,2005,HVA20 Kainuu wellbeing services county
27358,2005,HVA21 Lapland wellbeing services county
39542,2005,HVA90 City of Helsinki
40195,2005,HVA91 Åland
44660,2005,SK011 Helsinki
34557,2005,SK014 Raasepori
41829,2005,SK015 Porvoo
29209,2005,SK016 Loviisa
32986,2005,SK021 Åboland-Turunmaa
31660,2005,SK022 Salo
33093,2005,SK023 Turku
27867,2005,SK024 Vakka-Suomi
26917,2005,SK025 Loimaa
32404,2005,SK041 Rauma
28386,2005,SK043 Pori
24653,2005,SK044 Pohjois-Satakunta
31990,2005,SK051 Hämeenlinna
34447,2005,SK052 Riihimäki
28717,2005,SK053 Forssa
25691,2005,SK061 Luoteis-Pirkanmaa
31699,2005,SK063 Etelä-Pirkanmaa
34536,2005,SK064 Tampere
25392,2005,SK068 Lounais-Pirkanmaa
25303,2005,SK069 Ylä-Pirkanmaa
29157,2005,SK071 Lahti
30752,2005,SK081 Kouvola
30206,2005,SK082 Kotka-Hamina
29233,2005,SK091 Lappeenranta
26897,2005,SK093 Imatra
25444,2005,SK101 Mikkeli
24104,2005,SK103 Savonlinna
23378,2005,SK105 Pieksämäki
23297,2005,SK111 Ylä-Savo
30274,2005,SK112 Kuopio
17753,2005,SK113 Koillis-Savo
27524,2005,SK114 Varkaus
20122,2005,SK115 Sisä-Savo
26537,2005,SK122 Joensuu
20616,2005,SK124 Keski-Karjala
19115,2005,SK125 Pielisen Karjala
31276,2005,SK131 Jyväskylä
18754,2005,SK132 Joutsa
24150,2005,SK133 Keuruu
30608,2005,SK134 Jämsä
28719,2005,SK135 Äänekoski
21297,2005,SK138 Saarijärvi-Viitasaari
24284,2005,SK141 Suupohja
30038,2005,SK142 Seinäjoki
25707,2005,SK144 Kuusiokunnat
24722,2005,SK146 Järviseutu
33428,2005,SK152 Vaasa
27731,2005,SK153 Sydösterbotten
34158,2005,SK154 Jakobstadsregionen
25711,2005,SK161 Kaustinen
32239,2005,SK162 Kokkola
36414,2005,SK171 Oulu
23630,2005,SK173 Oulunkaari
32303,2005,SK174 Raahe
24720,2005,SK175 Haapavesi-Siikalatva
24464,2005,SK176 Nivala-Haapajärvi
28715,2005,SK177 Ylivieska
25927,2005,SK178 Koillismaa
20262,2005,SK181 Kehys-Kainuu
27283,2005,SK182 Kajaani
28933,2005,SK191 Rovaniemi
29776,2005,SK192 Kemi-Tornio
21571,2005,SK193 Torniolaakso
20833,2005,SK194 Itä-Lappi
24531,2005,SK196 Tunturi-Lappi
26061,2005,SK197 Pohjois-Lappi
40901,2005,SK211 Mariehamns stad
40781,2005,SK212 Ålands landsbygd
33357,2005,SK213 Ålands skärgård
32342,2006,Akaa
26181,2006,Alajärvi
26045,2006,Alavieska
25579,2006,Alavus
27475,2006,Asikkala
41029,2006,Askola
37838,2006,Aura
36048,2006,Brändö
32192,2006,Eckerö
19666,2006,Enonkoski
23215,2006,Enontekiö
58854,2006,Espoo
30686,2006,Eura
34599,2006,Eurajoki
24959,2006,Evijärvi
40392,2006,Finström
27905,2006,Forssa
32941,2006,Föglö
29939,2006,Geta
26478,2006,Haapajärvi
27806,2006,Haapavesi
23487,2006,Hailuoto
21953,2006,Halsua
32016,2006,Hamina
37225,2006,Hammarland
21141,2006,Hankasalmi
37274,2006,Hanko
29301,2006,Harjavalta
18747,2006,Hartola
38480,2006,Hattula
36960,2006,Hausjärvi
28569,2006,Heinola
20802,2006,Heinävesi
40636,2006,Helsinki
18185,2006,Hirvensalmi
36700,2006,Hollola
24623,2006,Huittinen
26157,2006,Humppila
17773,2006,Hyrynsalmi
39112,2006,Hyvinkää
31204,2006,Hämeenkyrö
32182,2006,Hämeenlinna
29620,2006,Ii
27547,2006,Iisalmi
26338,2006,Iitti
26448,2006,Ikaalinen
32062,2006,Ilmajoki
18523,2006,Ilomantsi
28848,2006,Imatra
27477,2006,Inari
43162,2006,Ingå
19001,2006,Isojoki
27554,2006,Isokyrö
35063,2006,Janakkala
27702,2006,Joensuu
34977,2006,Jokioinen
46338,2006,Jomala
27621,2006,Joroinen
19372,2006,Joutsa
20210,2006,Juuka
26644,2006,Juupajoki
21500,2006,Juva
31693,2006,Jyväskylä
23763,2006,Jämijärvi
30969,2006,Jämsä
46791,2006,Järvenpää
44978,2006,Kaarina
19179,2006,Kaavi
29320,2006,Kajaani
29084,2006,Kalajoki
40910,2006,Kangasala
19610,2006,Kangasniemi
27004,2006,Kankaanpää
18648,2006,Kannonkoski
31516,2006,Kannus
19826,2006,Karijoki
34631,2006,Karkkila
22273,2006,Karstula
19589,2006,Karvia
41433,2006,Kaskinen
26019,2006,Kauhajoki
27898,2006,Kauhava
85331,2006,Kauniainen
30371,2006,Kaustinen
23590,2006,Keitele
27220,2006,Kemi
23294,2006,Kemijärvi
36880,2006,Keminmaa
27243,2006,Kimitoön
46174,2006,Kempele
45529,2006,Kerava
25331,2006,Keuruu
23758,2006,Kihniö
20198,2006,Kinnula
58162,2006,Kirkkonummi
22667,2006,Kitee
25276,2006,Kittilä
19110,2006,Kiuruvesi
16210,2006,Kivijärvi
26353,2006,Kokemäki
33246,2006,Kokkola
24018,2006,Kolari
23058,2006,Konnevesi
37869,2006,Kontiolahti
25212,2006,Korsnäs
22436,2006,Koski Tl
30645,2006,Kotka
31453,2006,Kouvola
26769,2006,Kristinestad
32382,2006,Kronoby
21302,2006,Kuhmo
17389,2006,Kuhmoinen
32791,2006,Kumlinge
29711,2006,Kuopio
25626,2006,Kuortane
27164,2006,Kurikka
23504,2006,Kustavi
26913,2006,Kuusamo
21420,2006,Kyyjärvi
31193,2006,Kärkölä
23045,2006,Kärsämäki
31898,2006,Kökar
29665,2006,Lahti
35676,2006,Laihia
27479,2006,Laitila
23937,2006,Lapinjärvi
23711,2006,Lapinlahti
23777,2006,Lappajärvi
30338,2006,Lappeenranta
30291,2006,Lapua
34331,2006,Laukaa
30654,2006,Lemi
49245,2006,Lemland
44528,2006,Lempäälä
27414,2006,Leppävirta
20685,2006,Lestijärvi
19615,2006,Lieksa
45032,2006,Lieto
42374,2006,Liminka
28307,2006,Liperi
40076,2006,Lohja
26012,2006,Loimaa
33503,2006,Loppi
31276,2006,Loviisa
17326,2006,Luhanka
27686,2006,Lumijoki
41076,2006,Lumparland
44346,2006,Larsmo
23842,2006,Luumäki
29652,2006,Malax
40854,2006,Mariehamn
27397,2006,Marttila
46162,2006,Masku
24685,2006,Merijärvi
21187,2006,Merikarvia
19949,2006,Miehikkälä
28152,2006,Mikkeli
32375,2006,Muhos
19548,2006,Multia
26838,2006,Muonio
41725,2006,Korsholm
42205,2006,Muurame
32712,2006,Mynämäki
25907,2006,Myrskylä
40654,2006,Mäntsälä
28017,2006,Mänttä-Vilppula
21724,2006,Mäntyharju
40531,2006,Naantali
29359,2006,Nakkila
27241,2006,Nivala
40070,2006,Nokia
39588,2006,Nousiainen
18993,2006,Nurmes
53147,2006,Nurmijärvi
27260,2006,Närpes
28954,2006,Orimattila
24896,2006,Oripää
26058,2006,Orivesi
28759,2006,Oulainen
36425,2006,Oulu
22283,2006,Outokumpu
21812,2006,Padasjoki
40594,2006,Paimio
21752,2006,Paltamo
37332,2006,Pargas
19896,2006,Parikkala
26158,2006,Parkano
38942,2006,Pedersöre
20854,2006,Pelkosenniemi
22392,2006,Pello
24731,2006,Perho
16775,2006,Pertunmaa
25187,2006,Petäjävesi
24714,2006,Pieksämäki
17794,2006,Pielavesi
34730,2006,Jakobstad
19791,2006,Pihtipudas
48063,2006,Pirkkala
18711,2006,Polvijärvi
22690,2006,Pomarkku
28780,2006,Pori
48237,2006,Pornainen
44241,2006,Porvoo
20198,2006,Posio
21781,2006,Pudasjärvi
31025,2006,Pukkila
20637,2006,Punkalaidun
18108,2006,Puolanka
19015,2006,Puumala
34765,2006,Pyhtää
30596,2006,Pyhäjoki
21309,2006,Pyhäjärvi
30038,2006,Pyhäntä
36337,2006,Pyhäranta
27576,2006,Pälkäne
28305,2006,Pöytyä
35719,2006,Raahe
32533,2006,Raseborg
38611,2006,Raisio
20235,2006,Rantasalmi
21367,2006,Ranua
34729,2006,Rauma
18280,2006,Rautalampi
16093,2006,Rautavaara
27168,2006,Rautjärvi
24152,2006,Reisjärvi
35291,2006,Riihimäki
20050,2006,Ristijärvi
29952,2006,Rovaniemi
29690,2006,Ruokolahti
24557,2006,Ruovesi
45975,2006,Rusko
14806,2006,Rääkkylä
23672,2006,Saarijärvi
18726,2006,Salla
33953,2006,Salo
39441,2006,Saltvik
26745,2006,Sastamala
30821,2006,Sauvo
22877,2006,Savitaipale
26192,2006,Savonlinna
21543,2006,Savukoski
33637,2006,Seinäjoki
28174,2006,Sievi
19468,2006,Siikainen
27054,2006,Siikajoki
21918,2006,Siikalatva
37525,2006,Siilinjärvi
29093,2006,Simo
51186,2006,Sipoo
51413,2006,Siuntio
25531,2006,Sodankylä
21273,2006,Soini
23946,2006,Somero
22174,2006,Sonkajärvi
26377,2006,Sotkamo
31028,2006,Sottunga
18716,2006,Sulkava
35737,2006,Sund
22234,2006,Suomussalmi
22921,2006,Suonenjoki
17224,2006,Sysmä
30765,2006,Säkylä
37904,2006,Taipalsaari
23587,2006,Taivalkoski
24578,2006,Taivassalo
31123,2006,Tammela
33064,2006,Tampere
19428,2006,Tervo
22099,2006,Tervola
26791,2006,Teuva
19690,2006,Tohmajärvi
25864,2006,Toholampi
26865,2006,Toivakka
32977,2006,Tornio
29923,2006,Turku
18364,2006,Tuusniemi
53949,2006,Tuusula
33919,2006,Tyrnävä
35521,2006,Ulvila
23754,2006,Urjala
21396,2006,Utajärvi
27263,2006,Utsjoki
28751,2006,Uurainen
30114,2006,Nykarleby
29794,2006,Uusikaupunki
19078,2006,Vaala
33943,2006,Vaasa
34458,2006,Valkeakoski
45610,2006,Vantaa
28622,2006,Varkaus
25147,2006,Vehmaa
16372,2006,Vesanto
36724,2006,Vesilahti
26836,2006,Veteli
23105,2006,Vieremä
47030,2006,Vihti
22108,2006,Viitasaari
28827,2006,Vimpeli
25082,2006,Virolahti
22622,2006,Virrat
32161,2006,Vårdö
28240,2006,Vörå
21368,2006,Ylitornio
31380,2006,Ylivieska
41614,2006,Ylöjärvi
26478,2006,Ypäjä
27553,2006,Ähtäri
30591,2006,Äänekoski
45273,2006,MK01 Uusimaa
33098,2006,MK02 Southwest Finland
29849,2006,MK04 Satakunta
32934,2006,MK05 Kanta-Häme
33652,2006,MK06 Pirkanmaa
29427,2006,MK07 Päijät-Häme
31081,2006,MK08 Kymenlaakso
