year,municipality,type_of_debt,mean_debt_euro
2012,Hyrynsalmi,Study loans,317
2012,Kuhmo,Study loans,345
2012,Puolanka,Study loans,288
2012,Suomussalmi,Study loans,358
2012,Kemijärvi,Study loans,278
2012,Pelkosenniemi,Study loans,421
2012,Posio,Study loans,402
2012,Salla,Study loans,316
2012,Savukoski,Study loans,495
2012,Kemi,Study loans,849
2012,Keminmaa,Study loans,511
2012,Simo,Study loans,398
2012,Tervola,Study loans,402
2012,Tornio,Study loans,719
2012,Inari,Study loans,664
2012,Sodankylä,Study loans,513
2012,Utsjoki,Study loans,1101
2012,Ranua,Study loans,527
2012,Rovaniemi,Study loans,1240
2012,Pello,Study loans,355
2012,Ylitornio,Study loans,486
2012,Enontekiö,Study loans,560
2012,Kittilä,Study loans,626
2012,Kolari,Study loans,616
2012,Muonio,Study loans,367
2012,Maarianhamina - Mariehamn,Study loans,1287
2012,Eckerö,Study loans,672
2012,Finström,Study loans,894
2012,Geta,Study loans,923
2012,Hammarland,Study loans,1025
2012,Jomala,Study loans,1173
2012,Lemland,Study loans,1333
2012,Lumparland,Study loans,779
2012,Saltvik,Study loans,894
2012,Sund,Study loans,875
2012,Brändö,Study loans,533
2012,Föglö,Study loans,808
2012,Kumlinge,Study loans,695
2012,Kökar,Study loans,277
2012,Sottunga,Study loans,...
2012,Vårdö,Study loans,850
2013,Espoo,Study loans,892
2013,Helsinki,Study loans,1393
2013,Hyvinkää,Study loans,550
2013,Järvenpää,Study loans,588
2013,Karkkila,Study loans,271
2013,Kauniainen,Study loans,638
2013,Kerava,Study loans,653
2013,Kirkkonummi,Study loans,519
2013,Lohja,Study loans,383
2013,Mäntsälä,Study loans,369
2013,Nurmijärvi,Study loans,385
2013,Pornainen,Study loans,400
2013,Sipoo,Study loans,405
2013,Siuntio,Study loans,348
2013,Tuusula,Study loans,416
2013,Vantaa,Study loans,666
2013,Vihti,Study loans,478
2013,Lapinjärvi,Study loans,295
2013,Loviisa,Study loans,328
2013,Askola,Study loans,387
2013,Myrskylä,Study loans,289
2013,Porvoo,Study loans,524
2013,Pukkila,Study loans,288
2013,Hanko,Study loans,273
2013,Inkoo,Study loans,409
2013,Raasepori,Study loans,398
2013,Aura,Study loans,358
2013,Koski Tl,Study loans,195
2013,Loimaa,Study loans,364
2013,Marttila,Study loans,227
2013,Oripää,Study loans,189
2013,Pöytyä,Study loans,288
2013,Salo,Study loans,366
2013,Somero,Study loans,177
2013,Kaarina,Study loans,486
2013,Lieto,Study loans,400
2013,Masku,Study loans,393
2013,Mynämäki,Study loans,357
2013,Naantali,Study loans,444
2013,Nousiainen,Study loans,334
2013,Paimio,Study loans,465
2013,Raisio,Study loans,393
2013,Rusko,Study loans,394
2013,Sauvo,Study loans,313
2013,Turku,Study loans,1294
2013,Kustavi,Study loans,272
2013,Laitila,Study loans,210
2013,Pyhäranta,Study loans,312
2013,Taivassalo,Study loans,129
2013,Uusikaupunki,Study loans,266
2013,Vehmaa,Study loans,244
2013,Kemiönsaari,Study loans,294
2013,Parainen,Study loans,392
2013,Forssa,Study loans,409
2013,Humppila,Study loans,230
2013,Jokioinen,Study loans,283
2013,Tammela,Study loans,323
2013,Ypäjä,Study loans,436
2013,Hattula,Study loans,437
2013,Hämeenlinna,Study loans,620
2013,Janakkala,Study loans,348
2013,Hausjärvi,Study loans,290
2013,Loppi,Study loans,277
2013,Riihimäki,Study loans,581
2013,Asikkala,Study loans,345
2013,Hartola,Study loans,228
2013,Heinola,Study loans,334
2013,Hollola,Study loans,384
2013,Kärkölä,Study loans,340
2013,Lahti,Study loans,757
2013,Orimattila,Study loans,402
2013,Padasjoki,Study loans,265
2013,Sysmä,Study loans,208
2013,Hamina,Study loans,319
2013,Kotka,Study loans,545
2013,Miehikkälä,Study loans,189
2013,Pyhtää,Study loans,347
2013,Virolahti,Study loans,184
2013,Iitti,Study loans,331
2013,Kouvola,Study loans,457
2013,Imatra,Study loans,493
2013,Parikkala,Study loans,244
2013,Rautjärvi,Study loans,190
2013,Ruokolahti,Study loans,232
2013,Lappeenranta,Study loans,786
2013,Lemi,Study loans,377
2013,Luumäki,Study loans,245
2013,Savitaipale,Study loans,312
2013,Taipalsaari,Study loans,482
2013,Jämijärvi,Study loans,211
2013,Kankaanpää,Study loans,479
2013,Karvia,Study loans,116
2013,Siikainen,Study loans,295
2013,Harjavalta,Study loans,403
2013,Huittinen,Study loans,378
2013,Kokemäki,Study loans,337
2013,Merikarvia,Study loans,213
2013,Nakkila,Study loans,419
2013,Pomarkku,Study loans,283
2013,Pori,Study loans,709
2013,Ulvila,Study loans,466
2013,Eura,Study loans,244
2013,Eurajoki,Study loans,337
2013,Rauma,Study loans,518
2013,Säkylä,Study loans,275
2013,Akaa,Study loans,421
2013,Urjala,Study loans,377
2013,Valkeakoski,Study loans,390
2013,Punkalaidun,Study loans,244
2013,Sastamala,Study loans,365
2013,Ikaalinen,Study loans,457
2013,Kihniö,Study loans,293
2013,Parkano,Study loans,213
2013,Hämeenkyrö,Study loans,310
2013,Kangasala,Study loans,438
2013,Lempäälä,Study loans,524
2013,Nokia,Study loans,456
2013,Orivesi,Study loans,438
2013,Pirkkala,Study loans,609
2013,Pälkäne,Study loans,296
2013,Tampere,Study loans,1342
2013,Vesilahti,Study loans,398
2013,Ylöjärvi,Study loans,471
2013,Juupajoki,Study loans,207
2013,Mänttä-Vilppula,Study loans,330
2013,Ruovesi,Study loans,240
2013,Virrat,Study loans,355
2013,Joutsa,Study loans,235
2013,Luhanka,Study loans,107
2013,Hankasalmi,Study loans,385
2013,Jyväskylä,Study loans,1364
2013,Laukaa,Study loans,564
2013,Muurame,Study loans,595
2013,Petäjävesi,Study loans,332
2013,Toivakka,Study loans,349
2013,Uurainen,Study loans,476
2013,Jämsä,Study loans,327
2013,Kuhmoinen,Study loans,152
2013,Keuruu,Study loans,334
2013,Multia,Study loans,166
2013,Kannonkoski,Study loans,247
2013,Karstula,Study loans,350
2013,Kinnula,Study loans,439
2013,Kivijärvi,Study loans,216
2013,Kyyjärvi,Study loans,270
2013,Pihtipudas,Study loans,334
2013,Saarijärvi,Study loans,415
2013,Viitasaari,Study loans,365
2013,Konnevesi,Study loans,269
2013,Äänekoski,Study loans,367
2013,Alajärvi,Study loans,258
2013,Evijärvi,Study loans,186
2013,Lappajärvi,Study loans,384
2013,Soini,Study loans,281
2013,Vimpeli,Study loans,394
2013,Alavus,Study loans,339
2013,Kuortane,Study loans,246
2013,Ähtäri,Study loans,343
2013,Ilmajoki,Study loans,467
2013,Kauhava,Study loans,226
2013,Kurikka,Study loans,394
2013,Lapua,Study loans,448
2013,Seinäjoki,Study loans,788
2013,Isojoki,Study loans,219
2013,Karijoki,Study loans,257
2013,Kauhajoki,Study loans,402
2013,Teuva,Study loans,304
2013,Kruunupyy,Study loans,404
2013,Luoto,Study loans,435
2013,Pedersören kunta,Study loans,387
2013,Pietarsaari,Study loans,504
2013,Uusikaarlepyy,Study loans,323
2013,Isokyrö,Study loans,392
2013,Laihia,Study loans,362
2013,Kaskinen,Study loans,271
2013,Kristiinankaupunki,Study loans,240
2013,Närpiö,Study loans,281
2013,Korsnäs,Study loans,300
2013,Maalahti,Study loans,400
2013,Mustasaari,Study loans,480
2013,Vaasa,Study loans,1002
2013,Vöyri,Study loans,428
2013,Hirvensalmi,Study loans,298
2013,Kangasniemi,Study loans,335
2013,Mikkeli,Study loans,743
2013,Mäntyharju,Study loans,323
2013,Pertunmaa,Study loans,278
2013,Puumala,Study loans,273
2013,Joroinen,Study loans,396
2013,Juva,Study loans,336
2013,Pieksämäki,Study loans,450
2013,Enonkoski,Study loans,398
2013,Heinävesi,Study loans,185
2013,Rantasalmi,Study loans,330
2013,Savonlinna,Study loans,597
2013,Sulkava,Study loans,213
2013,Kaavi,Study loans,278
2013,Rautavaara,Study loans,307
2013,Tuusniemi,Study loans,253
2013,Kuopio,Study loans,1113
2013,Siilinjärvi,Study loans,562
2013,Rautalampi,Study loans,409
2013,Suonenjoki,Study loans,423
2013,Tervo,Study loans,362
2013,Vesanto,Study loans,326
2013,Leppävirta,Study loans,389
2013,Varkaus,Study loans,496
2013,Iisalmi,Study loans,552
2013,Keitele,Study loans,236
2013,Kiuruvesi,Study loans,384
2013,Lapinlahti,Study loans,350
2013,Pielavesi,Study loans,303
2013,Sonkajärvi,Study loans,289
2013,Vieremä,Study loans,293
2013,Ilomantsi,Study loans,222
2013,Joensuu,Study loans,1172
2013,Juuka,Study loans,189
2013,Kontiolahti,Study loans,594
2013,Liperi,Study loans,560
2013,Outokumpu,Study loans,487
2013,Polvijärvi,Study loans,304
2013,Kitee,Study loans,309
2013,Rääkkylä,Study loans,216
2013,Tohmajärvi,Study loans,278
2013,Lieksa,Study loans,269
2013,Nurmes,Study loans,342
2013,Halsua,Study loans,250
2013,Kaustinen,Study loans,382
2013,Lestijärvi,Study loans,376
2013,Perho,Study loans,243
2013,Toholampi,Study loans,315
2013,Veteli,Study loans,358
2013,Kannus,Study loans,369
2013,Kokkola,Study loans,645
2013,Haapavesi,Study loans,415
2013,Pyhäntä,Study loans,400
2013,Siikalatva,Study loans,342
2013,Kuusamo,Study loans,407
2013,Taivalkoski,Study loans,550
2013,Haapajärvi,Study loans,447
2013,Kärsämäki,Study loans,347
2013,Nivala,Study loans,408
2013,Pyhäjärvi,Study loans,481
2013,Reisjärvi,Study loans,480
2013,Hailuoto,Study loans,616
2013,Kempele,Study loans,747
2013,Liminka,Study loans,763
2013,Lumijoki,Study loans,496
2013,Muhos,Study loans,618
2013,Oulu,Study loans,1410
2013,Tyrnävä,Study loans,684
2013,Ii,Study loans,503
2013,Pudasjärvi,Study loans,350
2013,Utajärvi,Study loans,413
2013,Vaala,Study loans,319
2013,Pyhäjoki,Study loans,392
2013,Raahe,Study loans,574
2013,Siikajoki,Study loans,529
2013,Alavieska,Study loans,434
2013,Kalajoki,Study loans,510
2013,Merijärvi,Study loans,407
2013,Oulainen,Study loans,543
2013,Sievi,Study loans,427
2013,Ylivieska,Study loans,823
2013,Kajaani,Study loans,832
2013,Paltamo,Study loans,421
2013,Ristijärvi,Study loans,232
2013,Sotkamo,Study loans,478
2013,Hyrynsalmi,Study loans,294
2013,Kuhmo,Study loans,331
2013,Puolanka,Study loans,281
2013,Suomussalmi,Study loans,343
2013,Kemijärvi,Study loans,253
2013,Pelkosenniemi,Study loans,379
2013,Posio,Study loans,308
2013,Salla,Study loans,323
2013,Savukoski,Study loans,440
2013,Kemi,Study loans,827
2013,Keminmaa,Study loans,533
2013,Simo,Study loans,361
2013,Tervola,Study loans,432
2013,Tornio,Study loans,693
2013,Inari,Study loans,678
2013,Sodankylä,Study loans,520
2013,Utsjoki,Study loans,1095
2013,Ranua,Study loans,452
2013,Rovaniemi,Study loans,1276
2013,Pello,Study loans,352
2013,Ylitornio,Study loans,482
2013,Enontekiö,Study loans,602
2013,Kittilä,Study loans,584
2013,Kolari,Study loans,569
2013,Muonio,Study loans,281
2013,Maarianhamina - Mariehamn,Study loans,1358
2013,Eckerö,Study loans,678
2013,Finström,Study loans,959
2013,Geta,Study loans,485
2013,Hammarland,Study loans,814
2013,Jomala,Study loans,1284
2013,Lemland,Study loans,1333
2013,Lumparland,Study loans,711
2013,Saltvik,Study loans,777
2013,Sund,Study loans,644
2013,Brändö,Study loans,542
2013,Föglö,Study loans,664
2013,Kumlinge,Study loans,852
2013,Kökar,Study loans,518
2013,Sottunga,Study loans,676
2013,Vårdö,Study loans,882
2014,Espoo,Study loans,965
2014,Helsinki,Study loans,1513
2014,Hyvinkää,Study loans,581
2014,Järvenpää,Study loans,643
2014,Karkkila,Study loans,308
2014,Kauniainen,Study loans,787
2014,Kerava,Study loans,684
2014,Kirkkonummi,Study loans,560
2014,Lohja,Study loans,389
2014,Mäntsälä,Study loans,421
2014,Nurmijärvi,Study loans,414
2014,Pornainen,Study loans,388
2014,Sipoo,Study loans,432
2014,Siuntio,Study loans,348
2014,Tuusula,Study loans,436
2014,Vantaa,Study loans,687
2014,Vihti,Study loans,483
2014,Lapinjärvi,Study loans,309
2014,Loviisa,Study loans,350
2014,Askola,Study loans,410
2014,Myrskylä,Study loans,381
2014,Porvoo,Study loans,542
2014,Pukkila,Study loans,229
2014,Hanko,Study loans,261
2014,Inkoo,Study loans,387
2014,Raasepori,Study loans,420
2014,Aura,Study loans,384
2014,Koski Tl,Study loans,245
2014,Loimaa,Study loans,372
2014,Marttila,Study loans,289
2014,Oripää,Study loans,173
2014,Pöytyä,Study loans,284
2014,Salo,Study loans,388
2014,Somero,Study loans,188
2014,Kaarina,Study loans,529
2014,Lieto,Study loans,442
2014,Masku,Study loans,448
2014,Mynämäki,Study loans,374
2014,Naantali,Study loans,465
2014,Nousiainen,Study loans,375
2014,Paimio,Study loans,467
2014,Raisio,Study loans,414
2014,Rusko,Study loans,403
2014,Sauvo,Study loans,355
2014,Turku,Study loans,1402
2014,Kustavi,Study loans,293
2014,Laitila,Study loans,264
2014,Pyhäranta,Study loans,342
2014,Taivassalo,Study loans,209
2014,Uusikaupunki,Study loans,322
2014,Vehmaa,Study loans,383
2014,Kemiönsaari,Study loans,296
2014,Parainen,Study loans,426
2014,Forssa,Study loans,412
2014,Humppila,Study loans,263
2014,Jokioinen,Study loans,280
2014,Tammela,Study loans,341
2014,Ypäjä,Study loans,377
2014,Hattula,Study loans,471
2014,Hämeenlinna,Study loans,636
2014,Janakkala,Study loans,369
2014,Hausjärvi,Study loans,320
2014,Loppi,Study loans,249
2014,Riihimäki,Study loans,596
2014,Asikkala,Study loans,347
2014,Hartola,Study loans,280
2014,Heinola,Study loans,337
2014,Hollola,Study loans,396
2014,Kärkölä,Study loans,311
2014,Lahti,Study loans,811
2014,Orimattila,Study loans,426
2014,Padasjoki,Study loans,273
2014,Sysmä,Study loans,223
2014,Hamina,Study loans,318
2014,Kotka,Study loans,575
2014,Miehikkälä,Study loans,178
2014,Pyhtää,Study loans,339
2014,Virolahti,Study loans,191
2014,Iitti,Study loans,317
2014,Kouvola,Study loans,483
2014,Imatra,Study loans,505
2014,Parikkala,Study loans,227
2014,Rautjärvi,Study loans,193
2014,Ruokolahti,Study loans,219
2014,Lappeenranta,Study loans,834
2014,Lemi,Study loans,400
2014,Luumäki,Study loans,255
2014,Savitaipale,Study loans,297
2014,Taipalsaari,Study loans,431
2014,Jämijärvi,Study loans,172
2014,Kankaanpää,Study loans,469
2014,Karvia,Study loans,172
2014,Siikainen,Study loans,309
2014,Harjavalta,Study loans,422
2014,Huittinen,Study loans,347
2014,Kokemäki,Study loans,397
2014,Merikarvia,Study loans,239
2014,Nakkila,Study loans,443
2014,Pomarkku,Study loans,246
2014,Pori,Study loans,744
2014,Ulvila,Study loans,472
2014,Eura,Study loans,279
2014,Eurajoki,Study loans,345
2014,Rauma,Study loans,559
2014,Säkylä,Study loans,272
2014,Akaa,Study loans,405
2014,Urjala,Study loans,355
2014,Valkeakoski,Study loans,410
2014,Punkalaidun,Study loans,256
2014,Sastamala,Study loans,373
2014,Ikaalinen,Study loans,496
2014,Kihniö,Study loans,270
2014,Parkano,Study loans,237
2014,Hämeenkyrö,Study loans,321
2014,Kangasala,Study loans,452
2014,Lempäälä,Study loans,575
2014,Nokia,Study loans,459
2014,Orivesi,Study loans,444
2014,Pirkkala,Study loans,631
2014,Pälkäne,Study loans,311
2014,Tampere,Study loans,1428
2014,Vesilahti,Study loans,418
2014,Ylöjärvi,Study loans,513
2014,Juupajoki,Study loans,226
2014,Mänttä-Vilppula,Study loans,313
2014,Ruovesi,Study loans,245
2014,Virrat,Study loans,264
2014,Joutsa,Study loans,253
2014,Luhanka,Study loans,149
2014,Hankasalmi,Study loans,416
2014,Jyväskylä,Study loans,1450
2014,Laukaa,Study loans,553
2014,Muurame,Study loans,633
2014,Petäjävesi,Study loans,378
2014,Toivakka,Study loans,381
2014,Uurainen,Study loans,483
2014,Jämsä,Study loans,334
2014,Kuhmoinen,Study loans,187
2014,Keuruu,Study loans,356
2014,Multia,Study loans,193
2014,Kannonkoski,Study loans,297
2014,Karstula,Study loans,357
2014,Kinnula,Study loans,517
2014,Kivijärvi,Study loans,242
2014,Kyyjärvi,Study loans,255
2014,Pihtipudas,Study loans,338
2014,Saarijärvi,Study loans,402
2014,Viitasaari,Study loans,380
2014,Konnevesi,Study loans,262
2014,Äänekoski,Study loans,381
2014,Alajärvi,Study loans,276
2014,Evijärvi,Study loans,295
2014,Lappajärvi,Study loans,326
2014,Soini,Study loans,280
2014,Vimpeli,Study loans,355
2014,Alavus,Study loans,355
2014,Kuortane,Study loans,242
2014,Ähtäri,Study loans,349
2014,Ilmajoki,Study loans,471
2014,Kauhava,Study loans,252
2014,Kurikka,Study loans,405
2014,Lapua,Study loans,501
2014,Seinäjoki,Study loans,830
2014,Isojoki,Study loans,211
2014,Karijoki,Study loans,288
2014,Kauhajoki,Study loans,411
2014,Teuva,Study loans,278
2014,Kruunupyy,Study loans,421
2014,Luoto,Study loans,442
2014,Pedersören kunta,Study loans,377
2014,Pietarsaari,Study loans,532
2014,Uusikaarlepyy,Study loans,303
2014,Isokyrö,Study loans,420
2014,Laihia,Study loans,379
2014,Kaskinen,Study loans,300
2014,Kristiinankaupunki,Study loans,247
2014,Närpiö,Study loans,322
2014,Korsnäs,Study loans,287
2014,Maalahti,Study loans,416
2014,Mustasaari,Study loans,455
2014,Vaasa,Study loans,1081
2014,Vöyri,Study loans,421
2014,Hirvensalmi,Study loans,323
2014,Kangasniemi,Study loans,358
2014,Mikkeli,Study loans,786
2014,Mäntyharju,Study loans,345
2014,Pertunmaa,Study loans,279
2014,Puumala,Study loans,309
2014,Joroinen,Study loans,419
2014,Juva,Study loans,339
2014,Pieksämäki,Study loans,471
2014,Enonkoski,Study loans,362
2014,Heinävesi,Study loans,240
2014,Rantasalmi,Study loans,356
2014,Savonlinna,Study loans,619
2014,Sulkava,Study loans,242
2014,Kaavi,Study loans,270
2014,Rautavaara,Study loans,307
2014,Tuusniemi,Study loans,262
2014,Kuopio,Study loans,1185
2014,Siilinjärvi,Study loans,573
2014,Rautalampi,Study loans,449
2014,Suonenjoki,Study loans,409
2014,Tervo,Study loans,302
2014,Vesanto,Study loans,348
2014,Leppävirta,Study loans,381
2014,Varkaus,Study loans,524
2014,Iisalmi,Study loans,544
2014,Keitele,Study loans,338
2014,Kiuruvesi,Study loans,433
2014,Lapinlahti,Study loans,368
2014,Pielavesi,Study loans,301
2014,Sonkajärvi,Study loans,288
2014,Vieremä,Study loans,305
2014,Ilomantsi,Study loans,226
2014,Joensuu,Study loans,1265
2014,Juuka,Study loans,222
2014,Kontiolahti,Study loans,577
2014,Liperi,Study loans,556
2014,Outokumpu,Study loans,520
2014,Polvijärvi,Study loans,323
2014,Kitee,Study loans,323
2014,Rääkkylä,Study loans,201
2014,Tohmajärvi,Study loans,331
2014,Lieksa,Study loans,264
2014,Nurmes,Study loans,343
2014,Halsua,Study loans,291
2014,Kaustinen,Study loans,420
2014,Lestijärvi,Study loans,522
2014,Perho,Study loans,286
2014,Toholampi,Study loans,397
2014,Veteli,Study loans,319
2014,Kannus,Study loans,388
2014,Kokkola,Study loans,676
2014,Haapavesi,Study loans,425
2014,Pyhäntä,Study loans,435
2014,Siikalatva,Study loans,337
2014,Kuusamo,Study loans,453
2014,Taivalkoski,Study loans,575
2014,Haapajärvi,Study loans,443
2014,Kärsämäki,Study loans,401
2014,Nivala,Study loans,399
2014,Pyhäjärvi,Study loans,472
2014,Reisjärvi,Study loans,523
2014,Hailuoto,Study loans,554
2014,Kempele,Study loans,736
2014,Liminka,Study loans,747
2014,Lumijoki,Study loans,462
2014,Muhos,Study loans,580
2014,Oulu,Study loans,1495
2014,Tyrnävä,Study loans,752
2014,Ii,Study loans,538
2014,Pudasjärvi,Study loans,351
2014,Utajärvi,Study loans,388
2014,Vaala,Study loans,342
2014,Pyhäjoki,Study loans,424
2014,Raahe,Study loans,559
2014,Siikajoki,Study loans,494
2014,Alavieska,Study loans,429
2014,Kalajoki,Study loans,541
2014,Merijärvi,Study loans,453
2014,Oulainen,Study loans,593
2014,Sievi,Study loans,453
2014,Ylivieska,Study loans,847
2014,Kajaani,Study loans,866
2014,Paltamo,Study loans,388
2014,Ristijärvi,Study loans,234
2014,Sotkamo,Study loans,508
2014,Hyrynsalmi,Study loans,273
2014,Kuhmo,Study loans,349
2014,Puolanka,Study loans,285
2014,Suomussalmi,Study loans,362
2014,Kemijärvi,Study loans,281
2014,Pelkosenniemi,Study loans,516
2014,Posio,Study loans,351
2014,Salla,Study loans,317
2014,Savukoski,Study loans,385
2014,Kemi,Study loans,796
2014,Keminmaa,Study loans,549
2014,Simo,Study loans,336
2014,Tervola,Study loans,387
2014,Tornio,Study loans,743
2014,Inari,Study loans,686
2014,Sodankylä,Study loans,562
2014,Utsjoki,Study loans,844
2014,Ranua,Study loans,459
2014,Rovaniemi,Study loans,1332
2014,Pello,Study loans,315
2014,Ylitornio,Study loans,431
2014,Enontekiö,Study loans,607
2014,Kittilä,Study loans,599
2014,Kolari,Study loans,493
2014,Muonio,Study loans,365
2014,Maarianhamina - Mariehamn,Study loans,1420
2014,Eckerö,Study loans,537
2014,Finström,Study loans,953
2014,Geta,Study loans,853
2014,Hammarland,Study loans,963
2014,Jomala,Study loans,1342
2014,Lemland,Study loans,1351
2014,Lumparland,Study loans,561
2014,Saltvik,Study loans,895
2014,Sund,Study loans,638
2014,Brändö,Study loans,556
2014,Föglö,Study loans,651
2014,Kumlinge,Study loans,842
2014,Kökar,Study loans,797
2014,Sottunga,Study loans,650
2014,Vårdö,Study loans,869
2015,Espoo,Study loans,.
2015,Helsinki,Study loans,.
2015,Hyvinkää,Study loans,.
2015,Järvenpää,Study loans,.
2015,Karkkila,Study loans,.
2015,Kauniainen,Study loans,.
2015,Kerava,Study loans,.
2015,Kirkkonummi,Study loans,.
2015,Lohja,Study loans,.
2015,Mäntsälä,Study loans,.
2015,Nurmijärvi,Study loans,.
2015,Pornainen,Study loans,.
2015,Sipoo,Study loans,.
2015,Siuntio,Study loans,.
2015,Tuusula,Study loans,.
2015,Vantaa,Study loans,.
2015,Vihti,Study loans,.
2015,Lapinjärvi,Study loans,.
2015,Loviisa,Study loans,.
2015,Askola,Study loans,.
2015,Myrskylä,Study loans,.
2015,Porvoo,Study loans,.
2015,Pukkila,Study loans,.
2015,Hanko,Study loans,.
2015,Inkoo,Study loans,.
2015,Raasepori,Study loans,.
2015,Aura,Study loans,.
2015,Koski Tl,Study loans,.
2015,Loimaa,Study loans,.
2015,Marttila,Study loans,.
2015,Oripää,Study loans,.
2015,Pöytyä,Study loans,.
2015,Salo,Study loans,.
2015,Somero,Study loans,.
2015,Kaarina,Study loans,.
2015,Lieto,Study loans,.
2015,Masku,Study loans,.
2015,Mynämäki,Study loans,.
2015,Naantali,Study loans,.
2015,Nousiainen,Study loans,.
2015,Paimio,Study loans,.
2015,Raisio,Study loans,.
2015,Rusko,Study loans,.
2015,Sauvo,Study loans,.
2015,Turku,Study loans,.
2015,Kustavi,Study loans,.
2015,Laitila,Study loans,.
2015,Pyhäranta,Study loans,.
2015,Taivassalo,Study loans,.
2015,Uusikaupunki,Study loans,.
2015,Vehmaa,Study loans,.
2015,Kemiönsaari,Study loans,.
2015,Parainen,Study loans,.
2015,Forssa,Study loans,.
2015,Humppila,Study loans,.
2015,Jokioinen,Study loans,.
2015,Tammela,Study loans,.
2015,Ypäjä,Study loans,.
2015,Hattula,Study loans,.
2015,Hämeenlinna,Study loans,.
2015,Janakkala,Study loans,.
2015,Hausjärvi,Study loans,.
2015,Loppi,Study loans,.
2015,Riihimäki,Study loans,.
2015,Asikkala,Study loans,.
2015,Hartola,Study loans,.
2015,Heinola,Study loans,.
2015,Hollola,Study loans,.
2015,Kärkölä,Study loans,.
2015,Lahti,Study loans,.
2015,Orimattila,Study loans,.
2015,Padasjoki,Study loans,.
2015,Sysmä,Study loans,.
2015,Hamina,Study loans,.
2015,Kotka,Study loans,.
2015,Miehikkälä,Study loans,.
2015,Pyhtää,Study loans,.
2015,Virolahti,Study loans,.
2015,Iitti,Study loans,.
2015,Kouvola,Study loans,.
2015,Imatra,Study loans,.
2015,Parikkala,Study loans,.
2015,Rautjärvi,Study loans,.
2015,Ruokolahti,Study loans,.
2015,Lappeenranta,Study loans,.
2015,Lemi,Study loans,.
2015,Luumäki,Study loans,.
2015,Savitaipale,Study loans,.
2015,Taipalsaari,Study loans,.
2015,Jämijärvi,Study loans,.
2015,Kankaanpää,Study loans,.
2015,Karvia,Study loans,.
2015,Siikainen,Study loans,.
2015,Harjavalta,Study loans,.
2015,Huittinen,Study loans,.
2015,Kokemäki,Study loans,.
2015,Merikarvia,Study loans,.
2015,Nakkila,Study loans,.
2015,Pomarkku,Study loans,.
2015,Pori,Study loans,.
2015,Ulvila,Study loans,.
2015,Eura,Study loans,.
2015,Eurajoki,Study loans,.
2015,Rauma,Study loans,.
2015,Säkylä,Study loans,.
2015,Akaa,Study loans,.
2015,Urjala,Study loans,.
2015,Valkeakoski,Study loans,.
2015,Punkalaidun,Study loans,.
2015,Sastamala,Study loans,.
2015,Ikaalinen,Study loans,.
2015,Kihniö,Study loans,.
2015,Parkano,Study loans,.
2015,Hämeenkyrö,Study loans,.
2015,Kangasala,Study loans,.
2015,Lempäälä,Study loans,.
2015,Nokia,Study loans,.
2015,Orivesi,Study loans,.
2015,Pirkkala,Study loans,.
2015,Pälkäne,Study loans,.
2015,Tampere,Study loans,.
2015,Vesilahti,Study loans,.
2015,Ylöjärvi,Study loans,.
2015,Juupajoki,Study loans,.
2015,Mänttä-Vilppula,Study loans,.
2015,Ruovesi,Study loans,.
2015,Virrat,Study loans,.
2015,Joutsa,Study loans,.
2015,Luhanka,Study loans,.
2015,Hankasalmi,Study loans,.
2015,Jyväskylä,Study loans,.
2015,Laukaa,Study loans,.
2015,Muurame,Study loans,.
2015,Petäjävesi,Study loans,.
2015,Toivakka,Study loans,.
2015,Uurainen,Study loans,.
2015,Jämsä,Study loans,.
2015,Kuhmoinen,Study loans,.
2015,Keuruu,Study loans,.
2015,Multia,Study loans,.
2015,Kannonkoski,Study loans,.
2015,Karstula,Study loans,.
2015,Kinnula,Study loans,.
2015,Kivijärvi,Study loans,.
2015,Kyyjärvi,Study loans,.
2015,Pihtipudas,Study loans,.
2015,Saarijärvi,Study loans,.
2015,Viitasaari,Study loans,.
2015,Konnevesi,Study loans,.
2015,Äänekoski,Study loans,.
2015,Alajärvi,Study loans,.
2015,Evijärvi,Study loans,.
2015,Lappajärvi,Study loans,.
2015,Soini,Study loans,.
2015,Vimpeli,Study loans,.
2015,Alavus,Study loans,.
2015,Kuortane,Study loans,.
2015,Ähtäri,Study loans,.
2015,Ilmajoki,Study loans,.
2015,Kauhava,Study loans,.
2015,Kurikka,Study loans,.
2015,Lapua,Study loans,.
2015,Seinäjoki,Study loans,.
2015,Isojoki,Study loans,.
2015,Karijoki,Study loans,.
2015,Kauhajoki,Study loans,.
2015,Teuva,Study loans,.
2015,Kruunupyy,Study loans,.
2015,Luoto,Study loans,.
2015,Pedersören kunta,Study loans,.
2015,Pietarsaari,Study loans,.
2015,Uusikaarlepyy,Study loans,.
2015,Isokyrö,Study loans,.
2015,Laihia,Study loans,.
2015,Kaskinen,Study loans,.
2015,Kristiinankaupunki,Study loans,.
2015,Närpiö,Study loans,.
2015,Korsnäs,Study loans,.
2015,Maalahti,Study loans,.
2015,Mustasaari,Study loans,.
2015,Vaasa,Study loans,.
2015,Vöyri,Study loans,.
2015,Hirvensalmi,Study loans,.
2015,Kangasniemi,Study loans,.
2015,Mikkeli,Study loans,.
2015,Mäntyharju,Study loans,.
2015,Pertunmaa,Study loans,.
2015,Puumala,Study loans,.
