Municipality,Year,Mental health score
Nousiainen,1999,-1.162287953541941
Nousiainen,2000,-0.9256855069295816
Nousiainen,2001,-0.8575023172507753
Nousiainen,2002,-0.7550148556302975
Nousiainen,2003,-0.7310880488234592
Nousiainen,2004,-0.816117517493692
Nousiainen,2005,-0.5120276905430473
Nousiainen,2006,-0.25765542873869096
Nousiainen,2007,0.10246905484553441
Nousiainen,2008,-0.22435076327659179
Nousiainen,2009,-0.26409513287481307
Nousiainen,2010,-0.16218602148548056
Nousiainen,2011,-0.506881893150603
Nousiainen,2012,-0.5968027770945519
Nousiainen,2013,-0.7187590903800724
Nousiainen,2014,-0.8175900383819549
Nousiainen,2015,-0.6054160813398609
Nousiainen,2016,-0.7888479296454872
Nousiainen,2017,-0.9204328835331282
Nousiainen,2018,-0.5078242795293287
Nousiainen,2019,-0.6434345588468643
Nousiainen,2020,-0.46889959949173005
Nousiainen,2021,0.03045464080880002
Nousiainen,2022,-0.23029764188658583
Nousiainen,2023,-0.14596439611828482
Nurmes,1997,0.279891792741054
Nurmes,1998,0.1526302331981418
Nurmes,1999,0.4650913411176455
Nurmes,2000,0.06863086193577858
Nurmes,2001,0.5145325514902308
Nurmes,2002,0.777183845045098
Nurmes,2003,0.8856818043675692
Nurmes,2004,1.2141253884921173
Nurmes,2005,1.0793968343545466
Nurmes,2006,1.4221587495660655
Nurmes,2007,1.4664102859162687
Nurmes,2008,1.497559981415375
Nurmes,2009,1.2247852588807837
Nurmes,2010,1.11811426385166
Nurmes,2011,0.7105444092912607
Nurmes,2012,0.9423017036597715
Nurmes,2013,0.6041982314920732
Nurmes,2014,0.6857195788779773
Nurmes,2015,0.6072015204842973
Nurmes,2016,0.4574752424870816
Nurmes,2017,1.5746404340029072
Nurmes,2018,2.1222021792742014
Nurmes,2019,1.9346550067140413
Nurmes,2020,1.3969086156980728
Nurmes,2021,1.8543248344311993
Nurmes,2022,1.7850272266530756
Nurmes,2023,1.9276969438479645
Nurmijärvi,1997,-1.1355647984311181
Nurmijärvi,1998,-1.0691981527351526
Nurmijärvi,1999,-0.5809913962266249
Nurmijärvi,2000,-0.7635325354348432
Nurmijärvi,2001,-0.9042487081181095
Nurmijärvi,2002,-0.8094324058556789
Nurmijärvi,2003,-0.8775262291997997
Nurmijärvi,2004,-0.8580625443632146
Nurmijärvi,2005,-0.7947307939769661
Nurmijärvi,2006,-0.6052474143800728
Nurmijärvi,2007,-0.6240438720427529
Nurmijärvi,2008,-0.5406045279123193
Nurmijärvi,2009,-0.41059515092855603
Nurmijärvi,2010,-0.43898285185801134
Nurmijärvi,2011,-0.6507121536183734
Nurmijärvi,2012,-0.6267707345922463
Nurmijärvi,2013,-0.5182382560802719
Nurmijärvi,2014,-0.7429821619387023
Nurmijärvi,2015,-0.8410650238934283
Nurmijärvi,2016,-1.023801461835275
Nurmijärvi,2017,-0.270270021641301
Nurmijärvi,2018,0.41673202801083714
Nurmijärvi,2019,0.6462275064096443
Nurmijärvi,2020,1.0285299002176984
Nurmijärvi,2021,0.9351868455696474
Nurmijärvi,2022,0.9619837530044684
Nurmijärvi,2023,0.988451557680644
Nykarleby,1997,-1.8488132820547372
Nykarleby,1998,-1.9389288199869028
Nykarleby,1999,-1.9667475174732476
Nykarleby,2000,-1.9223847002571597
Nykarleby,2001,-1.944404898704755
Nykarleby,2002,-1.9384131476762285
Nykarleby,2003,-1.7400894122160049
Nykarleby,2004,-1.5890883769708606
Nykarleby,2005,-1.5926635985990552
Nykarleby,2006,-1.4958067317175343
Nykarleby,2007,-1.5772251019096961
Nykarleby,2008,-1.2297192034315563
Nykarleby,2009,-1.3106556190901306
Nykarleby,2010,-1.4521338253047371
Nykarleby,2011,-1.3863823774412682
Nykarleby,2012,-1.2260267379881937
Nykarleby,2013,-1.3428903511834729
Nykarleby,2014,-0.951531401222735
Nykarleby,2015,-0.8341729262366103
Nykarleby,2016,-0.8646378860255316
Nykarleby,2017,-0.7253174587769056
Nykarleby,2018,-0.3876596594637087
Nykarleby,2019,-0.5407824802701331
Nykarleby,2020,-0.284785150318439
Nykarleby,2021,-0.0031569942324805355
Nykarleby,2022,-0.0029820028896109635
Nykarleby,2023,0.1436775739375702
Närpes,1997,-1.6497417407223418
Närpes,1998,-1.824765119019529
Närpes,1999,-1.9200791195872409
Närpes,2000,-1.9197884901191282
Närpes,2001,-1.898134184379903
Närpes,2002,-1.8109270849633852
Närpes,2003,-1.7161417623386006
Närpes,2004,-1.4128130920676094
Närpes,2005,-1.45098028907846
Närpes,2006,-1.2391189690538937
Närpes,2007,-1.518342582006503
Närpes,2008,-1.4319039206943183
Närpes,2009,-1.6208529102098617
Närpes,2010,-1.4013832280046803
Närpes,2011,-1.104786552846851
Närpes,2012,-1.5508288720256427
Närpes,2013,-1.5840208315077522
Närpes,2014,-1.5076865903852052
Närpes,2015,-1.6439726229421856
Närpes,2016,-1.634671210385855
Närpes,2017,-1.2772121784142065
Närpes,2018,-0.9125200244269249
Närpes,2019,-0.9405810019824322
Närpes,2020,-0.880705637504222
Närpes,2021,-0.7380704162688858
Närpes,2022,-0.7465432135679808
Närpes,2023,-0.6914975674464205
Orimattila,1997,-0.6192275944431792
Orimattila,1998,-0.5701528075355276
Orimattila,1999,-0.5711086504122952
Orimattila,2000,-0.504691572727147
Orimattila,2001,-0.5317469307906353
Orimattila,2002,-0.40530566573854265
Orimattila,2003,-0.33417087000989415
Orimattila,2004,-0.3611600173473969
Orimattila,2005,0.11703870796303514
Orimattila,2006,-0.036643772628292305
Orimattila,2007,0.3481647087217736
Orimattila,2008,0.24933221501423536
Orimattila,2009,-0.12563249765246043
Orimattila,2010,0.06848631820563031
Orimattila,2011,0.07816277069185018
Orimattila,2012,-0.19646777741591454
Orimattila,2013,-0.21426132277236856
Orimattila,2014,0.08411217780617145
Orimattila,2015,0.11159007967183972
Orimattila,2016,0.1600303743289901
Orimattila,2017,0.22793038642727428
Orimattila,2018,1.019480363749638
Orimattila,2019,0.8011406737280637
Orimattila,2020,-0.013913552298257217
Orimattila,2021,0.14492337072713488
Orimattila,2022,0.21979172894519447
Orimattila,2023,0.41266156431691703
Oripää,1997,-1.5423630606903673
Oripää,1998,-1.3380794488819527
Oripää,1999,-1.3269354669746998
Oripää,2000,-1.068063105990171
Oripää,2001,-0.9735572342731948
Oripää,2002,-0.8561421189452993
Oripää,2003,-0.7108080526238822
Oripää,2004,-0.8937185437274746
Oripää,2005,-0.7222243505500923
Oripää,2006,-0.9804166401219764
Oripää,2007,-0.543700430228389
Oripää,2008,-0.23944743649181446
Oripää,2009,-0.5620439265584649
Oripää,2010,-0.7450651897412484
Oripää,2011,-0.882938725091537
Oripää,2012,-0.40322061897327965
Oripää,2013,-0.4776952179091894
Oripää,2014,-0.6767126087101667
Oripää,2015,-0.8129143225917062
Oripää,2016,-0.9890721781535496
Oripää,2017,-1.216109463893268
Oripää,2018,-0.8736415284445614
Oripää,2019,-0.4703785390133405
Oripää,2020,-0.868612043874327
Oripää,2021,-1.240327391669753
Oripää,2022,-0.7551737036183901
Oripää,2023,-0.5847320265287307
Orivesi,1997,-0.6196270408644861
Orivesi,1998,-0.375402759988051
Orivesi,1999,-0.7856611502219245
Orivesi,2000,-0.5875514276661044
Orivesi,2001,-0.5615062855801362
Orivesi,2002,-0.467802543059641
Orivesi,2003,-0.2628085568092957
Orivesi,2004,-0.014239515075582954
Orivesi,2005,-0.08199079231350628
Orivesi,2006,-0.09516459147367363
Orivesi,2007,0.6459027047550602
Orivesi,2008,0.3532236656155576
Orivesi,2009,0.5085524970488651
Orivesi,2010,0.08742407628038922
Orivesi,2011,0.7361407602415356
Orivesi,2012,0.9122425424012572
Orivesi,2013,0.8296321885557236
Orivesi,2014,0.10276208676214628
Orivesi,2015,0.10180184469599551
Orivesi,2016,0.6270644451890169
Orivesi,2017,0.9363479715834069
Orivesi,2018,1.5475214842188099
Orivesi,2019,0.8527690715916976
Orivesi,2020,1.3672663454038425
Orivesi,2021,2.1424793775330575
Orivesi,2022,2.1134356589251975
Orivesi,2023,1.9818262746551027
Oulainen,1997,-0.6241149952378728
Oulainen,1998,-0.5965127480795007
Oulainen,1999,-0.12756364569551545
Oulainen,2000,-0.10297630556777665
Oulainen,2001,-0.25009212943057124
Oulainen,2002,-0.188100774617894
Oulainen,2003,-0.1284394521646017
Oulainen,2004,0.3037157249464366
Oulainen,2005,0.2790501310993363
Oulainen,2006,0.22483543361692954
Oulainen,2007,0.5485466506949693
Oulainen,2008,0.554336202235449
Oulainen,2009,0.7063792748068525
Oulainen,2010,0.9293982090850386
Oulainen,2011,0.9840880984983106
Oulainen,2012,0.44138275426621737
Oulainen,2013,0.4294916509584148
Oulainen,2014,-0.06541316056211037
Oulainen,2015,0.2031817730914744
Oulainen,2016,0.2536601371641275
Oulainen,2017,1.0045641740553295
Oulainen,2018,1.5900653000403384
Oulainen,2019,0.6708160248169649
Oulainen,2020,1.0253880390232035
Oulainen,2021,1.5531060981200862
Oulainen,2022,1.8202031191753076
Oulainen,2023,2.038778084243624
Oulu,1997,-0.5124419490013118
Oulu,1998,-0.4256058811162651
Oulu,1999,-0.5974456991478801
Oulu,2000,-0.49971999103106884
Oulu,2001,-0.06843927333539507
Oulu,2002,-0.09338205927209929
Oulu,2003,-0.2785180190804486
Oulu,2004,-0.1960645470313058
Oulu,2005,-0.06098852651435952
Oulu,2006,0.38805620329209783
Oulu,2007,0.41207742860272295
Oulu,2008,0.33955749133860025
Oulu,2009,0.5053937012194022
Oulu,2010,0.17162313520051306
Oulu,2011,0.36647113803653814
Oulu,2012,0.34711464293711286
Oulu,2013,0.053436731729730284
Oulu,2014,-0.2119535187945372
Oulu,2015,-0.174257428601818
Oulu,2016,-0.15737153439050897
Oulu,2017,1.0143055059210215
Oulu,2018,1.0708584992712777
Oulu,2019,1.4286557556006116
Oulu,2020,1.5013331043845264
Oulu,2021,1.8970638377085804
Oulu,2022,1.6333371385662925
Oulu,2023,1.7990836030519943
Outokumpu,1997,0.4425498791146214
Outokumpu,1998,0.48651961886626277
Outokumpu,1999,0.7168548253548074
Outokumpu,2000,0.6399281474944964
Outokumpu,2001,0.8954750608606492
Outokumpu,2002,1.575146323016818
Outokumpu,2003,1.3375719424192216
Outokumpu,2004,1.6209578690975346
Outokumpu,2005,1.7374496907420847
Outokumpu,2006,1.462483631397315
Outokumpu,2007,1.662860821660655
Outokumpu,2008,1.4685388164919768
Outokumpu,2009,1.2482072542132558
Outokumpu,2010,0.9299110888544185
Outokumpu,2011,0.9791758468110627
Outokumpu,2012,0.9780540524793564
Outokumpu,2013,1.0007430803902084
Outokumpu,2014,1.0847920114787457
Outokumpu,2015,0.8928412283315609
Outokumpu,2016,0.9990295927013266
Outokumpu,2017,1.9167753608544988
Outokumpu,2018,3.1946617472086576
Outokumpu,2019,2.7371260883340405
Outokumpu,2020,2.7415491676245263
Outokumpu,2021,3.1876176145623414
Outokumpu,2022,2.877473487287677
Outokumpu,2023,3.2851849554905503
Padasjoki,1997,-0.4254957769026435
Padasjoki,1998,-0.2782405110889038
Padasjoki,1999,-0.03048007711333854
Padasjoki,2000,0.028577515405681535
Padasjoki,2001,0.45457817545229984
Padasjoki,2002,0.5408880543363708
Padasjoki,2003,0.4699852172947199
Padasjoki,2004,0.7852168869470928
Padasjoki,2005,0.7963719348306197
Padasjoki,2006,0.7256499727979953
Padasjoki,2007,0.4445031065888124
Padasjoki,2008,0.5363750441855715
Padasjoki,2009,-0.19030856313950992
Padasjoki,2010,0.039750477540428174
Padasjoki,2011,0.043344390604800595
Padasjoki,2012,-0.4578224195627778
Padasjoki,2013,-0.7558648105662146
Padasjoki,2014,-0.5267358171967889
Padasjoki,2015,-0.5454492695914059
Padasjoki,2016,-0.41801455039847346
Padasjoki,2017,-0.406432603030178
Padasjoki,2018,0.17385408132078223
Padasjoki,2019,0.09244114100847699
Padasjoki,2020,-0.8203783282512411
Padasjoki,2021,-0.6910542935388725
Padasjoki,2022,-0.4292656212358469
Padasjoki,2023,-0.4682332557291837
Paimio,1997,-1.0120377720689562
Paimio,1998,-0.94041857833207
Paimio,1999,-0.6032653449806394
Paimio,2000,-0.304143185123001
Paimio,2001,0.003499725487816381
Paimio,2002,-0.07964353774954687
Paimio,2003,-0.20292471685916227
Paimio,2004,-0.27404750282506707
Paimio,2005,-0.052757975445472775
Paimio,2006,-0.00257729660204311
Paimio,2007,0.28241548184124493
Paimio,2008,0.269099950432464
Paimio,2009,0.2912594523655871
Paimio,2010,-0.06275877342701926
Paimio,2011,-0.19256789429468
Paimio,2012,-0.3576584383497861
Paimio,2013,-0.35260041616564364
Paimio,2014,-0.4469832012313839
Paimio,2015,-0.3639020871550401
Paimio,2016,-0.2762108487799092
Paimio,2017,-0.24351852415918773
Paimio,2018,-0.030291583729636463
Paimio,2019,0.13074556171051158
Paimio,2020,0.06520345308173396
Paimio,2021,0.19195865952516972
Paimio,2022,0.052731171500737015
Paimio,2023,0.1943545178732609
Paltamo,1997,-0.1468154226154821
Paltamo,1998,-0.11282034856758841
Paltamo,1999,0.5658297793121354
Paltamo,2000,0.7568400260806165
Paltamo,2001,0.3158301445261269
Paltamo,2002,0.5368447713766011
Paltamo,2003,0.2553969643998267
Paltamo,2004,0.5211393078627126
Paltamo,2005,1.06114341628127
Paltamo,2006,1.3657371658430086
Paltamo,2007,1.191770132201201
Paltamo,2008,1.5971262294846533
Paltamo,2009,1.2370535923876544
Paltamo,2010,1.9383884307847095
Paltamo,2011,1.9228806727875372
Paltamo,2012,2.036564683299283
Paltamo,2013,1.865455729649467
Paltamo,2014,1.2578524515669431
Paltamo,2015,1.3138530621347642
Paltamo,2016,1.2430787161649497
Paltamo,2017,1.3776304150514591
Paltamo,2018,2.2827691995562605
Paltamo,2019,2.09168423426862
Paltamo,2020,1.7278913504664748
Paltamo,2021,2.2085039465690035
Paltamo,2022,1.6459226320495683
Paltamo,2023,1.6116629528370598
Pargas,1997,-0.9211974106161815
Pargas,1998,-0.6473129250741316
Pargas,1999,-1.0146424585357179
Pargas,2000,-0.2762749914529892
Pargas,2001,-0.14203046621475135
Pargas,2002,-0.2751405954793577
Pargas,2003,-0.33125455909294804
Pargas,2004,-0.3414013881819141
Pargas,2005,-0.1335848042291468
Pargas,2006,-0.2917945060254122
Pargas,2007,0.13522029819025702
Pargas,2008,0.31089761968826546
Pargas,2009,0.19516516189549146
Pargas,2010,-0.028606062117444545
Pargas,2011,0.06029753814385509
Pargas,2012,-0.0054609935828853285
Pargas,2013,-0.05826950415357448
Pargas,2014,-0.32986555735865014
Pargas,2015,-0.05549889982859001
Pargas,2016,-0.5719061150056137
Pargas,2017,-0.6586565767986989
Pargas,2018,-0.48036204305427743
Pargas,2019,-0.17023132668708138
Pargas,2020,-0.14015012288535833
Pargas,2021,0.19752450947638858
Pargas,2022,-0.1707368449143969
Pargas,2023,-0.016237741832662897
Parikkala,1997,-0.028870044071509633
Parikkala,1998,-0.13641016651346632
Parikkala,1999,-0.17967057946814075
Parikkala,2000,0.12253344667696794
Parikkala,2001,0.25028671935690366
Parikkala,2002,0.26953099234816724
Parikkala,2003,0.10484423252070303
Parikkala,2004,0.16631224657757346
Parikkala,2005,0.4108465033537942
Parikkala,2006,0.6640277017997833
Parikkala,2007,0.40240546023857743
Parikkala,2008,0.8160621128035628
Parikkala,2009,0.3384010635926359
Parikkala,2010,0.4081293020301751
Parikkala,2011,0.06882713875421441
Parikkala,2012,0.1857612528242095
Parikkala,2013,-0.9409714116353407
Parikkala,2014,-0.9225679080299078
Parikkala,2015,-0.6630260257613023
Parikkala,2016,-0.7190179295484723
Parikkala,2017,-0.4448552968785304
Parikkala,2018,-0.5082487607363909
Parikkala,2019,-0.45095308333841355
Parikkala,2020,-0.7073004523033657
Parikkala,2021,-0.15203979937383144
Parikkala,2022,-0.2383567689342156
Parikkala,2023,-0.02374451515452154
Parkano,1997,-0.6043093386641659
Parkano,1998,-0.4543581769462898
Parkano,1999,-0.4233572973220724
