Municipality,Year,"Rehabilitative psychotherapy, recipients aged 16-64, combined","Reimbursements for depression medicines, recipients all ages, combined","Sickness allowance for mental health reasons, recipients aged 18-64, combined"
Nousiainen,2017,0.3983702778588972,-0.3197949025831371,-0.23182852545145138
Nousiainen,2018,1.0596950070811204,0.16274781537642413,-0.16872507913199786
Nousiainen,2019,1.0785899993446126,0.08239775240933352,0.13452653316111815
Nousiainen,2020,1.1730649606620729,0.38433997948451576,1.4062305855893786
Nousiainen,2021,1.1919599529255651,0.7800526215666713,1.9453093070776286
Nousiainen,2022,1.3053299065065178,1.0083484650767858,1.3126399441947751
Nousiainen,2023,1.003010030290644,1.4476852497503543,1.4724779424050292
Nurmes,1997,-0.943174172849041,-1.0573405245340477,-1.0134944917631559
Nurmes,1998,-0.943174172849041,-1.0912233022861542,-1.0134944917631559
Nurmes,1999,-0.943174172849041,-0.5722794909515595,-1.0134944917631559
Nurmes,2000,-0.943174172849041,-0.6272795634488558,-1.0134944917631559
Nurmes,2001,-0.35149361215452657,-0.3518485724549538,-1.0134944917631559
Nurmes,2002,-0.31370362762754234,-0.001980829644410376,-1.0134944917631559
Nurmes,2003,-0.4081785889450029,0.19379580274295677,-1.0134944917631559
Nurmes,2004,-0.2759136431005582,0.3271061570711846,-1.0134944917631559
Nurmes,2005,-0.2759136431005582,0.29796245162220286,-1.0565573288230945
Nurmes,2006,-0.2759136431005582,0.7088642284431838,-0.8881547227259425
Nurmes,2007,-0.2759136431005582,0.9212214042904893,-1.0438266754979866
Nurmes,2008,-0.2759136431005582,1.204105607610397,-1.2032698647424733
Nurmes,2009,-0.2759136431005582,1.4092118921495689,-0.9009628817212101
Nurmes,2010,-0.2759136431005582,1.409765600673598,-1.2892405275220316
Nurmes,2011,-0.2759136431005582,1.1827794952294155,-1.3253882176133298
Nurmes,2012,-0.2759136431005582,1.4118378648993508,-1.0831957817556421
Nurmes,2013,-0.2759136431005582,0.7971998667864756,-1.3020486865172987
Nurmes,2014,-0.219228666310082,0.7647279876092377,-1.094431985502811
Nurmes,2015,-0.14364869725611354,0.811768471202007,-0.5653348158092386
Nurmes,2016,-0.20033367404658978,0.44200686005918455,-0.6200286655821126
Nurmes,2017,0.04530122537880736,0.9233688425535038,0.23573715317076652
Nurmes,2018,0.15867117895975988,0.8696590182683831,0.09861136008029853
Nurmes,2019,0.3476211015946808,0.9419139931123391,0.662679073582838
Nurmes,2020,0.7045712832684158,0.923381835789341,-0.10923785794466834
Nurmes,2021,1.0340854271322324,1.5149527809140437,0.6136457188261124
Nurmes,2022,1.3539573780745187,1.511583771858197,1.6547883481096204
Nurmes,2023,1.583544300418566,1.573996221353909,1.499743721313822
Nurmijärvi,1997,-0.7604688542659565,-1.5147225798058506,-0.3442051241530776
Nurmijärvi,1998,-0.8269572040859465,-1.3394751949299721,-0.3442051241530776
Nurmijärvi,1999,-0.7513772350319782,-1.218620345463933,-0.3442051241530776
Nurmijärvi,2000,-0.6569022737145176,-0.9650691753750421,-0.3442051241530776
Nurmijärvi,2001,-0.6569022737145176,-0.9968861855193145,-0.3442051241530776
Nurmijärvi,2002,-0.6191122891875335,-0.8256691753501678,-0.3442051241530776
Nurmijärvi,2003,-0.7135872505049939,-0.5741429375415206,-0.3442051241530776
Nurmijärvi,2004,-0.7324822427684861,-0.5548760961504544,-0.3442051241530776
Nurmijärvi,2005,-0.6064619009758776,-0.3962092547345144,-0.08338902294365456
Nurmijärvi,2006,-0.29987150198679097,0.006719939946102798,-0.0367099607515924
Nurmijärvi,2007,-0.34960012092989556,0.2636057803811692,-0.28903895974427685
Nurmijärvi,2008,-0.337742076567767,0.44949255547478384,0.1427738377524091
Nurmijärvi,2009,-0.22508387678234995,0.5391314352660888,-0.05218971560713057
Nurmijärvi,2010,-0.22231745165419967,0.4993010076538621,-0.25186913471096595
Nurmijärvi,2011,-0.2257956305778856,0.5881903545211831,-0.3278582456958461
Nurmijärvi,2012,-0.040323886866650324,0.5543140733869958,-0.5228217990553858
Nurmijärvi,2013,0.008692978280918744,0.5290995821358097,-0.4686777695885976
Nurmijärvi,2014,0.03596783598285354,0.5324685911916565,-0.5010542232074535
Nurmijärvi,2015,-0.005300327467816556,0.4780157306004709,-0.5611687703710286
Nurmijärvi,2016,0.19906640850691068,-0.045673649655167216,-0.507497055540167
Nurmijärvi,2017,0.49158291169327023,0.17736375173746452,-0.2319060311216108
Nurmijärvi,2018,1.0955915003834737,0.30944603865494047,-0.00511584444930143
Nurmijärvi,2019,1.535789762754084,0.5882933706501983,0.5110956605788438
Nurmijärvi,2020,2.0495133228460483,0.7282470791991024,0.625826551845134
Nurmijärvi,2021,2.1775883359712718,1.0097138873262237,1.267455331580652
Nurmijärvi,2022,2.073390591678289,1.1650933903414975,0.935443490800804
Nurmijärvi,2023,2.0615325473161605,1.358845090448621,1.1219974476137646
Nykarleby,1997,-0.8486992115315809,-1.766322136031681,-1.3140745081960017
Nykarleby,1998,-0.8486992115315809,-1.7125241444734614,-1.3140745081960017
Nykarleby,1999,-0.697539273423644,-1.6169849467675448,-1.3140745081960017
Nykarleby,2000,-0.697539273423644,-1.303741963823742,-1.3140745081960017
Nykarleby,2001,-0.697539273423644,-1.2863923975860645,-1.3140745081960017
Nykarleby,2002,-0.697539273423644,-1.2837190928907736,-1.3140745081960017
Nykarleby,2003,-0.697539273423644,-1.0348123312139899,-1.3140745081960017
Nykarleby,2004,-0.697539273423644,-0.7084181390474419,-1.3140745081960017
Nykarleby,2005,-0.697539273423644,-0.3790944926043026,-1.3948569905953372
Nykarleby,2006,-0.4181431420825004,-0.193255049456197,-1.0187601778135378
Nykarleby,2007,-0.4181431420825004,-0.1321996699719257,-0.9502360341033835
Nykarleby,2008,-0.4181431420825004,0.16783177856778672,-0.7064716429975972
Nykarleby,2009,-0.531513095663453,0.1665285371197736,-0.6044714050564148
Nykarleby,2010,-0.5693030801904371,0.3916038640284863,-0.915187984624257
Nykarleby,2011,-0.3614581652920242,0.5156857267138457,-0.7276893985394436
Nykarleby,2012,-0.04791140845556574,0.5143026702307306,-0.29430464579465876
Nykarleby,2013,0.046563552861894786,0.5270551600018099,-0.33469588699432645
Nykarleby,2014,-0.04791140845556574,0.8722506523084934,-0.1955258240198332
Nykarleby,2015,-0.10459638524604199,0.9877180570563605,0.7643620082284127
Nykarleby,2016,-0.14578395864272026,0.13072848421427916,0.7781147964955332
Nykarleby,2017,0.08656938882947736,0.2343284313336581,0.9337867492675771
Nykarleby,2018,-0.005139147359832771,0.6286645135506174,0.647354330067619
Nykarleby,2019,-0.002372722231682451,0.9525533833300756,1.3160163717014512
Nykarleby,2020,0.2621571694572067,0.9937817162813327,1.1212078296822308
Nykarleby,2021,0.48889707661911186,1.1783132769835856,1.6013491502892372
Nykarleby,2022,0.3377371385111751,1.3861745368732283,1.551448671930819
Nykarleby,2023,0.6022670302000646,1.4426049977991489,2.1357895117033516
Närpes,1997,-0.8864891960585648,-2.3859967653904093,-1.5664035071886862
Närpes,1998,-0.8864891960585648,-1.9885088439913923,-1.5664035071886862
Närpes,1999,-0.924279180585549,-1.9804889299055195,-1.5664035071886862
Närpes,2000,-0.924279180585549,-1.8916060796561172,-1.5664035071886862
Närpes,2001,-0.924279180585549,-1.6858514227018977,-1.5664035071886862
Närpes,2002,-0.924279180585549,-1.7037482008456861,-1.5664035071886862
Närpes,2003,-0.924279180585549,-1.9055068218028453,-1.5664035071886862
Närpes,2004,-0.8298042192680887,-1.3745192182935648,-1.5664035071886862
Närpes,2005,-0.8298042192680887,-1.4303226522782722,-1.2089303597586223
Närpes,2006,-0.8298042192680887,-1.1050767124873735,-1.217967282281447
Närpes,2007,-0.8298042192680887,-0.8880342929003711,-0.7908703505290565
Närpes,2008,-0.8298042192680887,-0.8461984228616565,-0.8525568529407304
Närpes,2009,-0.8298042192680887,-0.7904831561500484,-0.9896051403610387
Närpes,2010,-0.9053841883220571,-0.48052751160691143,-0.47693235479485746
Närpes,2011,-0.9053841883220571,-0.47789504223921114,-0.20975092692288005
Närpes,2012,-0.697539273423644,-0.6325185157125828,-0.37398748758182254
Närpes,2013,-0.5652743275791995,-0.6425160301331901,-0.2682935188383568
Närpes,2014,-0.7731192424776124,-0.659049241647619,-0.3947329284877421
Närpes,2015,-0.8675942037950729,-0.5740074383229125,-0.19183209321755015
Närpes,2016,-0.8675942037950729,-1.026710746472936,-0.08511598953207229
Närpes,2017,-0.8675942037950729,-1.0135400473964356,-0.30129729843345837
Närpes,2018,-0.8675942037950729,-0.8721819368905824,0.8864028554291095
Närpes,2019,-0.697539273423644,-0.8131384964507172,0.824638847347276
Närpes,2020,-0.4519043739982469,-0.6459045290427933,0.8024764625335767
Närpes,2021,-0.41411438947126267,-0.5516277374572998,0.8709231005735713
Närpes,2022,-0.5841693198426915,-0.1646242172036544,0.6749374122720194
Närpes,2023,-0.5841693198426915,-0.11350602695864467,0.8475835694775402
Orimattila,1997,-0.924279180585549,-2.046871428926617,-0.6698516382703719
Orimattila,1998,-0.924279180585549,-1.640060351993714,-0.6698516382703719
Orimattila,1999,-0.924279180585549,-1.3029191124825745,-0.6698516382703719
Orimattila,2000,-0.924279180585549,-1.11571610270511,-0.6698516382703719
Orimattila,2001,-0.924279180585549,-1.1256402987085339,-0.6698516382703719
Orimattila,2002,-0.8675942037950729,-1.0313635071230407,-0.6698516382703719
Orimattila,2003,-0.6960351757785811,-0.7339515347151916,-0.6698516382703719
Orimattila,2004,-0.7149301680420732,-0.7407090426806414,-0.6698516382703719
Orimattila,2005,-0.7338251603055653,-0.6085599339639007,-0.3304523358859571
Orimattila,2006,-0.7316898989189589,-0.19570004666194032,-0.4579138804773551
Orimattila,2007,-0.7716151448325494,0.01802719243264226,0.04768874677986701
Orimattila,2008,-0.7716151448325494,0.014746350649894699,-0.5743717383320629
Orimattila,2009,-0.6960351757785811,0.16342217426314556,-0.4261647528347453
Orimattila,2010,-0.7149301680420732,0.11829896582376513,-0.5217221584432137
Orimattila,2011,-0.658245191251597,0.31799181917308994,-0.7247004993835656
Orimattila,2012,-0.5896215800450002,0.24699925044955692,-1.0524687890550446
Orimattila,2013,-0.2873017038291268,0.012762253697241079,-0.948819090195604
Orimattila,2014,-0.317342986659212,-0.09009465711607344,-1.0859448832860725
Orimattila,2015,-0.317342986659212,0.009535240477920811,-0.6950731472951399
Orimattila,2016,-0.10593930278312123,-0.4213012400029297,-0.7332651072704636
Orimattila,2017,0.04806765050695762,-0.27524489252154155,-0.5925230890478719
Orimattila,2018,0.1487066258222624,-0.06152415004487731,0.16171480639975153
Orimattila,2019,0.5643964556190885,0.1515890553443303,0.2816338780462642
Orimattila,2020,0.6399764246730568,0.47210241945002246,0.668262062928827
Orimattila,2021,0.828926347307978,0.5597980376162646,0.9518678749281951
Orimattila,2022,1.0892663062776455,0.7483172820775795,1.0665987661944853
Orimattila,2023,1.2923707147692858,1.0715661316799878,0.9428309524053704
Oripää,1997,0.4361602623858813,-2.2380212871355543,-0.9503135397735432
Oripää,1998,0.4361602623858813,-1.722952861435327,-0.9503135397735432
Oripää,1999,0.4361602623858813,-1.7256261661306185,-0.9503135397735432
Oripää,2000,0.4361602623858813,-1.1594330535674624,-0.9503135397735432
Oripää,2001,0.4361602623858813,-0.9125382309350851,-0.9503135397735432
Oripää,2002,0.4361602623858813,-0.48313213888285916,-0.9503135397735432
Oripää,2003,0.4361602623858813,-0.35976547041181184,-0.9503135397735432
Oripää,2004,0.4361602623858813,-0.4359904947811533,-0.9503135397735432
Oripää,2005,0.4361602623858813,-0.044835949458084334,-1.3153291601484929
Oripää,2006,0.4361602623858813,-0.7233167854952953,-1.4842815865517305
Oripää,2007,0.4361602623858813,0.050048379214865955,-0.5806595593244573
Oripää,2008,0.4361602623858813,0.11181245629553097,0.8775209442466043
Oripää,2009,0.4361602623858813,0.4257103082723001,-0.4436112719041488
Oripää,2010,0.4361602623858813,1.2474730265866718,-1.389668810215115
Oripää,2011,0.4361602623858813,0.8224357035114966,-1.364207503564899
Oripää,2012,0.4361602623858813,0.9192846392833449,-0.034038364891321504
Oripää,2013,0.4361602623858813,1.0682361023316524,-0.34797636062552056
Oripää,2014,0.4361602623858813,0.5855727340093989,-0.08346652861381398
Oripää,2015,0.4361602623858813,0.32820000684956785,-0.9419814488971238
Oripää,2016,0.4361602623858813,-0.4418908126957644,-0.2800795428916119
Oripää,2017,0.4361602623858813,-0.14261539369795406,-1.0684983642166688
Oripää,2018,0.4361602623858813,-0.46660542398634874,0.24296960343501367
Oripää,2019,0.4361602623858813,0.26495820939477005,0.4532579003097728
Oripää,2020,0.4361602623858813,0.5284400721050037,0.26410985330670067
Oripää,2021,0.4361602623858813,-0.36507124447480344,-0.33893215748772726
Oripää,2022,0.4361602623858813,0.1898814374010778,1.8305784158113383
Oripää,2023,0.4361602623858813,0.9832156444807799,2.0833797294399496
Orivesi,1997,-0.7920142347411044,-1.3866233356495965,-0.4117071329212193
Orivesi,1998,-0.7920142347411044,-0.9811693287281338,-0.4117071329212193
Orivesi,1999,-0.7920142347411044,-0.6645443434926465,-0.4117071329212193
Orivesi,2000,-0.7920142347411044,-0.3718176148244951,-0.4117071329212193
Orivesi,2001,-0.7920142347411044,-0.39036926200124905,-0.4117071329212193
Orivesi,2002,-0.49791304385569013,-0.44209498933371605,-0.4117071329212193
Orivesi,2003,-0.49791304385569013,-0.36843561253281043,-0.4117071329212193
Orivesi,2004,-0.49791304385569013,-0.16858127349320282,-0.4117071329212193
Orivesi,2005,-0.40343808253822966,-0.29264364632480655,-0.18971031766336552
Orivesi,2006,-0.3656480980112455,0.046556864176248394,-0.3379173031606836
Orivesi,2007,-0.09123424323885049,0.5019204837857257,0.819055858001287
Orivesi,2008,-0.3264346058931903,0.5231584288936078,0.5943099412130028
Orivesi,2009,-0.22002101015960943,0.6797530060837956,0.2182131284312035
Orivesi,2010,-0.36770276934386015,0.8450288630107406,0.12053394726855003
Orivesi,2011,-0.19764783897243143,1.1244707388576185,0.3972246122992787
Orivesi,2012,0.010197075925981586,1.324413245170325,0.6447602398775076
Orivesi,2013,0.15519300003607409,0.9022237057165605,-0.041031017530121096
Orivesi,2014,0.6086728143598843,0.5596346963059029,-0.2153266356539006
Orivesi,2015,0.7220427679408368,0.4991933505270073,0.47737976872236837
Orivesi,2016,1.2946671562638754,0.2960581697046515,0.39871906187721773
Orivesi,2017,0.9810398093734255,0.26358629052741367,0.3486635721784795
Orivesi,2018,0.988627330962341,0.6147294326942173,0.7879413369498913
Orivesi,2019,1.2854143569219139,0.8688946364884839,1.368983254885908
Orivesi,2020,1.757789163509216,1.1570112954541998,2.2731551024192673
Orivesi,2021,1.9089491016171525,1.4085375332628467,2.766971705623235
Orivesi,2022,1.3798893182393743,1.4849240433224706,3.2434192954279575
Orivesi,2023,1.606629225401279,1.532686217747471,3.1287659098318272
Oulainen,1997,-0.8298042192680887,-1.7416613533045242,-0.3967771983717674
Oulainen,1998,-0.7731192424776124,-1.351376991268131,-0.3967771983717674
Oulainen,1999,-0.48969435852523113,-0.9312467228042819,-0.3967771983717674
Oulainen,2000,-0.7731192424776124,-0.7780341479057782,-0.3967771983717674
Oulainen,2001,-0.8298042192680887,-0.5755538361163888,-0.3967771983717674
Oulainen,2002,-0.6408542966331677,-0.2729567400082403,-0.3967771983717674
Oulainen,2003,-0.7353292579506282,-0.2157702495404181,-0.3967771983717674
Oulainen,2004,-0.7731192424776124,-0.18258967276678653,-0.3967771983717674
Oulainen,2005,-0.8675942037950729,-0.03049101153426021,-0.632681813237061
Oulainen,2006,-0.8675942037950729,0.2183684181970145,0.016411933773183604
Oulainen,2007,-0.8675942037950729,0.4692054482630242,0.1842647195642492
Oulainen,2008,-0.4468415073755063,0.6099690149172579,-0.24974735915678128
Oulainen,2009,-0.4090515228485221,0.7824957631523362,0.20548247510609563
Oulainen,2010,-0.22705795806097287,1.4315637509234285,0.5677489939506146
Oulainen,2011,0.24974855140752636,1.4335756899678345,0.6670776360315266
Oulainen,2012,0.32532852046149463,1.2702709367577056,-0.15528959416048485
Oulainen,2013,0.38201349725197087,0.9106766779637705,-0.25037468513302696
Oulainen,2014,0.5709634198868919,0.5866931442932948,0.20595478974202205
Oulainen,2015,1.0091070109248879,0.33052899469045877,0.18788094469637284
Oulainen,2016,1.2464426349658342,0.34442973683718714,-0.09800165419749943
Oulainen,2017,1.173078517352464,0.14139571652376837,0.6774539967919706
Oulainen,2018,1.171735599815385,0.19120416870284646,1.2494589922051627
Oulainen,2019,1.0098187647204233,0.2914416033842977,1.4267435094848195
Oulainen,2020,1.129433322353212,0.6618580835600865,1.2445881151205478
Oulainen,2021,1.2975141714460179,1.254725773514884,2.369107316993503
Oulainen,2022,1.7760529920311643,1.404758667139576,3.3448697130630536
Oulainen,2023,2.6768486066809403,1.682903798156359,4.042919309159864
Oulu,1997,-0.6309703335496623,-1.6296232827938504,0.17428316776957165
Oulu,1998,-0.5679601626533578,-1.4809474591805993,0.17428316776957165
Oulu,1999,-0.5161768723776385,-1.202242123021868,0.17428316776957165
Oulu,2000,-0.4538784552768698,-0.9699159048050222,0.17428316776957165
Oulu,2001,-0.425180089983864,-0.8968640650915737,0.17428316776957165
Oulu,2002,-0.26974962910271394,-0.7223188811941702,0.17428316776957165
Oulu,2003,-0.26555969638349264,-0.673158801430139,0.17428316776957165
Oulu,2004,-0.3096748750163048,-0.5218031765036781,0.17428316776957165
Oulu,2005,-0.1445216311596328,-0.2595772232959487,0.29695134094651415
Oulu,2006,0.14665195448964755,0.07695647912773365,0.5077894581273589
Oulu,2007,0.3790053019618452,0.4911390977314628,0.5959594021312608
Oulu,2008,0.5448702996140526,0.7413620940920964,0.5736420059772421
Oulu,2009,0.7121588048573312,0.890044414323267,0.3515676850492287
Oulu,2010,0.8304304449530406,0.9198903207507229,0.22245667953957282
Oulu,2011,1.0851569636124163,0.9935496975516283,0.13585869078376936
Oulu,2012,1.2111773054050248,1.0121486766738912,0.16344177298816973
Oulu,2013,1.5352391890665325,0.6710243944015293,-0.051167580665117944
Oulu,2014,1.642283948541657,0.5913635391770758,-0.01981326198827465
Oulu,2015,1.8760608036049253,0.5050528331140278,0.17460047106517876
Oulu,2016,2.1133158375918795,-0.008057482105219825,0.19416876568876693
Oulu,2017,2.6186595322454007,0.03837546440009274,0.7704173122103284
Oulu,2018,3.275874918802395,0.2182607610701596,1.3955442021482958
Oulu,2019,4.0198165649799495,0.5773764853773271,2.130608611938098
Oulu,2020,4.4670517752519245,0.7180862234681334,2.1343798484105405
Oulu,2021,4.61678820576879,1.0765405821244167,2.740960578666933
Oulu,2022,4.717588361192078,1.3673370424033422,2.9862969250208176
Oulu,2023,5.166247079055124,1.638177453548565,2.9937618922955442
Outokumpu,1997,-0.8675942037950729,-1.2828619028399346,-0.13698323210435645
Outokumpu,1998,-0.8864891960585648,-1.2821532052435414,-0.13698323210435645
Outokumpu,1999,-0.8864891960585648,-0.9191491020661685,-0.13698323210435645
Outokumpu,2000,-0.8864891960585648,-0.3880946767576235,-0.13698323210435645
Outokumpu,2001,-0.8675942037950729,-0.6317151542251718,-0.13698323210435645
Outokumpu,2002,-0.8675942037950729,-0.1412063507431649,-0.13698323210435645
Outokumpu,2003,-0.8675942037950729,-0.004486152031500189,-0.13698323210435645
Outokumpu,2004,-0.8675942037950729,0.12965540587589167,-0.13698323210435645
Outokumpu,2005,-0.8675942037950729,0.22067734215031173,-0.1269241746395195
Outokumpu,2006,-0.8675942037950729,0.3779462782272211,-0.5827038292084822
Outokumpu,2007,-0.8675942037950729,0.7962752809025343,-0.20715683673276905
Outokumpu,2008,-0.2009648377881335,0.6959756654196588,-1.0704651284305342
Outokumpu,2009,0.025775069373771515,0.9208895066380888,-0.8611214608276284
Outokumpu,2010,-0.2009648377881335,0.9253724293599129,-1.5017281056211347
Outokumpu,2011,-0.04980489968019682,1.125159946600256,-1.0730592186206456
Outokumpu,2012,0.006880077110279461,0.7793977525337056,-0.8175863091317634
Outokumpu,2013,-0.030909907416704706,0.9479544512433988,-1.0762806347870022
Outokumpu,2014,0.4225699069071054,0.920741014183643,-0.696017776566993
Outokumpu,2015,0.7473435443641487,0.8675913950404709,-1.1496756555817713
Outokumpu,2016,0.7037789394188884,0.43751094410152286,-1.2176499789858397
Outokumpu,2017,0.89138594451673,0.7381777718204455,-0.9595054736366869
Outokumpu,2018,1.3086604620126108,1.0887542122273828,-0.525570900585816
Outokumpu,2019,2.4677413642994397,1.251281590421775,-0.05446650250163458
Outokumpu,2020,3.2201434659694295,1.6624608622978905,0.06340829926085281
Outokumpu,2021,3.618200630985851,2.006885476206756,1.2909498740170025
Outokumpu,2022,3.284966538036373,2.2902909049611004,1.2165327182802206
Outokumpu,2023,2.6872831434519973,2.401951601493943,2.2036088237671008
Padasjoki,1997,-0.14958449778237348,-1.3181082472214003,-0.7362540064263414
Padasjoki,1998,-0.14958449778237348,-1.1621147105007508,-0.7362540064263414
Padasjoki,1999,-0.14958449778237348,-0.5302821352225623,-0.7362540064263414
Padasjoki,2000,-0.14958449778237348,-0.24371837066824098,-0.7362540064263414
Padasjoki,2001,-0.14958449778237348,-0.09427352427725051,-0.7362540064263414
Padasjoki,2002,-0.14958449778237348,0.06766116568560088,-0.7362540064263414
Padasjoki,2003,-0.14958449778237348,0.05503118189729275,-0.7362540064263414
Padasjoki,2004,-0.14958449778237348,0.24026958457585992,-0.7362540064263414
Padasjoki,2005,-0.14958449778237348,0.6630731577349998,0.0945228203122485
Padasjoki,2006,-0.14958449778237348,1.08778750942961,0.04674411750801431
Padasjoki,2007,-0.14958449778237348,1.330098248831226,-0.48353019846789014
Padasjoki,2008,-0.14958449778237348,1.4156529253523715,-0.42828652838892994
Padasjoki,2009,-0.14958449778237348,1.4720703930424552,-1.4753221696990657
Padasjoki,2010,-0.14958449778237348,0.9735890074200846,-0.9466973146414195
Padasjoki,2011,-0.14958449778237348,1.2922324283178972,-1.016870919269832
Padasjoki,2012,-0.14958449778237348,1.1827794952294155,-1.5571267870404137
Padasjoki,2013,-0.14958449778237348,0.6398835987640572,-1.2144285628194826
Padasjoki,2014,-0.14958449778237348,0.19383663807054732,-1.2718715141227874
Padasjoki,2015,-0.14958449778237348,0.30612436154460276,-1.146609250755734
Padasjoki,2016,-0.14958449778237348,-0.0011709715390802048,-0.8262284226888212
Padasjoki,2017,0.02047043258905543,-0.1200612139062217,-0.539401194523096
Padasjoki,2018,0.07715540937953165,0.16606299586884354,-0.7944792950462112
Padasjoki,2019,-0.20626947457284972,0.47666051620910915,-0.7675235388180566
Padasjoki,2020,-0.20626947457284972,0.25300908111110165,-0.31449298577952367
Padasjoki,2021,-0.20626947457284972,0.6963762404914028,-0.12385048919851328
Padasjoki,2022,-0.20626947457284972,1.2566217031944378,1.0001963980385158
Padasjoki,2023,-0.20626947457284972,1.269346350873764,0.9295504787741768
Paimio,1997,-0.2593150923316565,-1.8125871002287919,-0.6050212253625011
Paimio,1998,-0.44826501496657734,-1.579552184415553,-0.6050212253625011
Paimio,1999,-0.5238449840205457,-1.2079271266827694,-0.6050212253625011
Paimio,2000,-0.5238449840205457,-0.9796377797905736,-0.6050212253625011
Paimio,2001,-0.5238449840205457,-0.9218094135256225,-0.6050212253625011
Paimio,2002,-0.3915800381761011,-0.8574861854944402,-0.6050212253625011
Paimio,2003,-0.5238449840205457,-0.8454832286473447,-0.6050212253625011
Paimio,2004,-0.5238449840205457,-0.49120124053431946,-0.6050212253625011
Paimio,2005,-0.45103144009472756,-0.2800591388619287,-0.14664748060342694
Paimio,2006,-0.5427399762840379,0.2058590847713984,0.08281430192915325
Paimio,2007,-0.0535248487658582,0.4428297114003515,0.24272980580956607
Paimio,2008,0.13542507386906272,0.7760417367136955,0.2798996308428776
Paimio,2009,0.19211005065953896,0.7893070996812139,0.20713193602435398
Paimio,2010,0.2299000351865232,0.627318581154935,-0.4069137615067642
Paimio,2011,0.02205512028811024,0.963703791124172,-0.2486477185446092
Paimio,2012,0.0654585451253868,0.8588822732119601,-0.2996478375152001
Paimio,2013,0.1977234909698315,0.4991525151994166,-0.3081349397319387
Paimio,2014,0.14103851417935526,0.8224208546555807,-0.33579552760649894
Paimio,2015,0.2921984522872919,0.79463421921804,-0.5302867663301117
Paimio,2016,1.1601057689248409,0.27028996992943594,-0.4792866473595208
Paimio,2017,1.034716590873776,0.2582935097002591,-0.16542615729548174
Paimio,2018,1.2307034614100603,0.36718623764679253,0.6546642860020258
Paimio,2019,1.8389825728734768,0.5689235131301171,0.9313549510327539
Paimio,2020,2.2541218289827514,0.7767912696376795,1.1804625338590815
Paimio,2021,2.2847942755543795,0.8325687171507123,1.692980308084944
Paimio,2022,1.8332885425091927,1.062835664377643,1.5384079959250723
Paimio,2023,2.1482588069367217,1.425238727085477,1.7248069413977134
Paltamo,1997,-0.7164342656871362,-1.8929761429033947,-0.6065931806105994
Paltamo,1998,-0.7164342656871362,-1.5059122974684036,-0.6065931806105994
Paltamo,1999,-0.7164342656871362,-1.1542024535417328,-0.6065931806105994
Paltamo,2000,-0.697539273423644,-1.0858896861314093,-0.6065931806105994
Paltamo,2001,-0.5274843430522153,-1.3546643296687977,-0.6065931806105994
Paltamo,2002,-0.5841693198426915,-1.0108129141377173,-0.6065931806105994
Paltamo,2003,-0.5841693198426915,-0.9497575346534456,-0.6065931806105994
Paltamo,2004,-0.5841693198426915,-1.110227497478001,-0.6065931806105994
Paltamo,2005,-0.030278743675161035,-0.7585714821147581,0.13962992725621182
Paltamo,2006,-0.030278743675161035,-0.43327171376043194,-0.5381465425706046
Paltamo,2007,-0.5841693198426915,-0.020398833222634707,-0.3395667640789414
Paltamo,2008,-0.5841693198426915,0.5272426321637668,-0.48408001877397633
Paltamo,2009,-0.5841693198426915,0.8332282271815185,-0.35284723771013554
Paltamo,2010,-0.5841693198426915,1.0887440043693064,0.33451597494559204
Paltamo,2011,-0.5841693198426915,1.1053718797747536,0.1867813040842008
Paltamo,2012,-0.5841693198426915,1.2867367524390319,-0.11222675710054628
Paltamo,2013,-0.5841693198426915,0.8664904746103306,-0.39323847890980324
Paltamo,2014,-0.5841693198426915,0.7084849988452743,-0.6253718573026543
Paltamo,2015,-0.5652743275791995,0.5855578851534828,-0.17595752939624504
Paltamo,2016,-0.4330093817347548,0.2150810797963479,-0.11434853265473095
Paltamo,2017,-0.3007444358903102,0.4288556508364401,0.13051549906322757
Paltamo,2018,0.07715540937953165,0.6902865947947553,1.3097285507090572
Paltamo,2019,0.13384038617000787,1.1622502477179266,1.6010391276085991
Paltamo,2020,0.795165115392231,1.4942750409481103,1.7933310851078683
Paltamo,2021,0.5495302159668342,1.2380505661639283,1.859183632957752
Paltamo,2022,0.49284523917635764,1.185581802525396,2.632989823028963
Paltamo,2023,0.2661053320144525,1.538668206317263,1.6874821050240834
Pargas,1997,-0.6253568932393696,-1.7961012206598725,-0.7245454880432464
Pargas,1998,-0.6253568932393696,-1.533982924578998,-0.7245454880432464
Pargas,1999,-0.6253568932393696,-1.4556318074204764,-0.7245454880432464
Pargas,2000,-0.7198318545568301,-1.27710358076185,-0.7245454880432464
Pargas,2001,-0.6631468777663538,-1.1157096060871912,-0.7245454880432464
Pargas,2002,-0.5308819319219092,-1.107041319586271,-0.7245454880432464
Pargas,2003,-0.4727734475403619,-1.0897455819120212,-0.7245454880432464
Pargas,2004,-0.5686719164488933,-0.9019415316650179,-0.7245454880432464
Pargas,2005,-0.6155535202098558,-0.6649774016539833,-0.3060131641777539
Pargas,2006,-0.5588685434193795,-0.5454861188173037,-0.28903895974427685
Pargas,2007,-0.30833195747922554,-0.0018406894279620334,-0.36817198122535433
Pargas,2008,-0.2502234730976781,0.14018528334669458,-0.03883173630577703
Pargas,2009,-0.15574851178021776,0.026034113282677806,-0.08503848386191286
