Municipality,Year,Admissions to involuntary care / 1 000 residents,Compulsory treatment in psychiatric inpatient care per population,"Hospital care for mental disorders, recipients aged 0-24, combined",Outpatient visits in specialities of psychiatry per 1000 inhabitants,"Psychiatric inpatient care, patients per 1000 inhabitants"
Iisalmi,1999,0.8990686337465388,0.9373986499696495,0.6732167781905118,1.5310978223088307,1.6639696765492462
Iisalmi,2000,1.2019896260471352,0.3282182091682362,0.7465123457106683,1.311414352066307,2.1059451589772435
Iisalmi,2001,1.0505291298968367,0.6727541773197334,1.150807679774509,1.1841418126310916,1.9095116112314676
Iisalmi,2002,1.0505291298968367,0.3429898315762147,0.9366607688032768,1.253865029886905,1.7130780634856904
Iisalmi,2003,1.2019896260471352,0.506305236410994,0.4679670539560649,1.1548137926742812,1.4184277418670248
Iisalmi,2004,1.0505291298968367,0.7921311672787302,0.912197958108837,3.408644458411811,1.516644515739913
Iisalmi,2005,1.5049106183477319,0.847745538857687,1.0203393560708298,3.092676545292212,1.9586199981679115
Iisalmi,2006,1.6563711144980304,1.1611139577696543,1.2830404301782892,1.1404264621294307,2.4005954805959098
Iisalmi,2007,1.6563711144980304,0.9521322049673944,1.2341148087894094,1.432046585096207,1.3693193549305804
Iisalmi,2008,1.5049106183477319,1.140075281348537,0.8546537436726611,2.566432262670952,1.9586199981679115
Iisalmi,2009,0.7476081375962405,-0.1858400235735333,-0.21385206166758414,2.4756814084649723,1.0255606463754707
Iisalmi,2010,0.4446871452956436,0.022191734717697652,0.7972023937996486,2.6416890685978616,0.4853683900745843
Iisalmi,2011,0.2932266491453456,-0.18506443288269853,0.6495897485645407,2.6721238062888912,0.33804322926525127
Iisalmi,2012,0.14176615299504713,-0.3916835578796648,0.31052857635253933,2.711965644720785,0.5344767770110284
Iisalmi,2013,0.2932266491453456,-0.15169163921134676,0.5103171026872391,3.1092773113055006,0.8291270986296937
Iisalmi,2014,0.14176615299504713,-0.16279906334118557,0.7420726580057161,3.654335795408488,0.9273438725025822
Iisalmi,2015,0.4446871452956436,-0.14927906397949314,0.31229300305264013,10.29298212412274,0.9764522594390268
Iisalmi,2016,0.2932266491453456,-0.5375392690125381,0.5853770969074962,6.480339529737377,0.8291270986296937
Iisalmi,2017,0.5961476414459421,0.4498716892164183,1.1197692964223636,5.849510421232397,0.7800187116932495
Iisalmi,2018,0.4446871452956436,0.5408602850414939,1.9833039712176517,5.722791240664291,1.6639696765492462
Iisalmi,2019,0.4446871452956436,1.603662856526221,0.4674098665770856,6.389035316664288,-0.987883218018743
Iisalmi,2020,0.4446871452956436,2.175206114033152,1.5817945740487067,6.156624592478242,1.8604032242950226
Iisalmi,2021,0.2932266491453456,1.5886827793990461,2.6844032933254827,5.651407946807147,1.7130780634856904
Iisalmi,2022,0.7476081375962405,2.759002444405373,2.0937669832587247,5.388562484930073,1.6148612896128014
Iisalmi,2023,0.8990686337465388,2.7500741784828504,1.7972415889042237,5.388562484930073,0.9764522594390268
Iitti,1997,0.2932266491453456,0.43049263737421367,0.5592427240761187,-0.8749065318838479,-0.9387748310822989
Iitti,1998,0.4446871452956436,0.46198496032777087,0.608446939154488,-0.9396495193356746,-0.7423412833365218
Iitti,1999,0.4446871452956436,0.4921397090636488,0.608446939154488,-0.84170499985727,0.09250129458303007
Iitti,2000,0.2932266491453456,0.46320920296882273,0.5920455341283648,-0.8483453062625855,-0.3494741878449678
Iitti,2001,0.4446871452956436,0.9433453981308276,0.7396581793634728,-0.73656681510644,0.28893484232880723
Iitti,2002,1.0505291298968367,0.6413540793286534,0.804149424710007,-0.6950649000732175,-0.10393225316274664
Iitti,2003,1.2019896260471352,0.7793242069837069,0.5584998075708132,-0.9025744752393294,-0.545907735590745
Iitti,2004,0.8990686337465388,0.7338551426252772,0.11566187186548915,-0.8455785119270374,-1.0860999918916314
Iitti,2005,1.3534501221974333,0.9849261366387856,0.6352313639280079,-0.9451831080067711,-0.7423412833365218
Iitti,2006,1.0505291298968367,0.6722196728893822,1.3404917800513014,-1.1111907681396607,-0.4476909617178564
Iitti,2007,-0.009694343155250917,0.6212782377713874,0.8976538443459776,-0.9551435676147445,-0.4476909617178564
Iitti,2008,-0.009694343155250917,0.7396758736801637,1.5537100453909023,-0.8560923304021204,-0.545907735590745
Iitti,2009,-0.31261533545584774,0.26107533953903633,0.946858059424347,-0.6270017594187328,-0.595016122527189
Iitti,2010,-0.009694343155250917,0.4377483700617873,0.9632594644504701,-0.598227098329032,-0.595016122527189
Iitti,2011,-0.009694343155250917,0.044254907927560615,1.520907235338656,-0.6596499325782011,-0.4476909617178564
Iitti,2012,-0.31261533545584774,0.2224093045168835,0.9960622745027163,-0.45214035741208924,-0.987883218018743
Iitti,2013,-0.31261533545584774,-0.2068913247595575,1.1272735147117012,-0.4737213532293649,-0.9387748310822989
Iitti,2014,0.14176615299504713,0.14388123187082855,1.5373086403647789,-0.5141165505283679,-1.0860999918916314
Iitti,2015,0.4446871452956436,-0.01958149230768562,1.5537100453909023,-0.42502577292371724,-0.4967993486543007
Iitti,2016,0.4446871452956436,0.20294696880670873,0.816111142031178,-0.18818817780079486,-0.20214902703563523
Iitti,2017,0.4446871452956436,0.22163440839747925,2.136006356099854,-0.13838587976092798,-0.20214902703563523
Iitti,2018,0.8990686337465388,2.6935943859051807,-0.3484992907136073,-0.09743732359481536,-0.545907735590745
Iitti,2019,0.4446871452956436,2.3642658235039353,-0.2008866454784993,0.16928165035202708,-0.6441245094636333
Iitti,2020,-2.1301412892594267,-0.6189394745658356,-0.1844852404523762,0.4254868058237866,-0.7914496702729662
Iitti,2021,-2.281601785409725,-0.7573082671788313,-0.3156964806613611,0.3989255802025243,-0.2512574139720793
Iitti,2022,-2.281601785409725,-0.74045846618652,-0.3156964806613611,0.38896512059455113,-0.7423412833365218
Iitti,2023,-1.675759800808532,-0.740237163343864,-0.3156964806613611,0.38896512059455113,-0.6441245094636333
Ikaalinen,1997,0.2932266491453456,-0.43778465782776327,0.016139066950792043,0.3646173304417271,-0.10393225316274664
Ikaalinen,1998,0.14176615299504713,-0.37330833122162416,0.016139066950792043,-1.0287402969403254,-0.054823866226302566
Ikaalinen,1999,0.14176615299504713,-0.26438432653587823,-0.00026233807533100444,-1.0193331961994618,-0.20214902703563523
Ikaalinen,2000,0.5961476414459421,-0.2665292771606856,0.1399389534336027,-0.9916652528439802,0.5835851639474725
Ikaalinen,2001,0.2932266491453456,-0.26486590611598093,0.007984796719312267,-1.080756030448631,0.5344767770110284
Ikaalinen,2002,0.14176615299504713,-0.4197642496751848,0.12344468384431628,-0.957357003083183,0.7309103247568056
Ikaalinen,2003,0.2932266491453456,-0.25282090028795473,0.007984796719312267,-0.9523767732791963,0.681801937820361
Ikaalinen,2004,0.5961476414459421,-0.25274696884019143,0.1391960369282971,-0.8339579757177351,0.3871516162016958
Ikaalinen,2005,0.5961476414459421,0.09285073582152686,0.8280550480254678,0.11892599344505077,1.9586199981679115
Ikaalinen,2006,0.4446871452956436,-0.16106036218296754,0.6490325611855616,0.839952597288901,0.14160968151947456
Ikaalinen,2007,0.4446871452956436,0.059131485117499036,0.7966452064206695,0.8106245773320904,0.4853683900745843
Ikaalinen,2008,0.2932266491453456,-0.12898843118891096,1.3723659444719158,0.7818499162423896,0.43626000313813984
Ikaalinen,2009,0.2932266491453456,0.29394545004145645,0.7819153635314839,0.8222451135413925,-0.10393225316274664
Ikaalinen,2010,-0.009694343155250917,-0.07435463562752428,-0.024818013332933986,0.9644583423885681,-0.3494741878449678
Ikaalinen,2011,-0.16115483930554933,-0.04450266703919035,-0.00841660830681087,1.174734711890228,-0.10393225316274664
Ikaalinen,2012,-0.009694343155250917,-0.06254161359273376,0.5599856405814243,1.1160786719766072,0.3871516162016958
Ikaalinen,2013,-0.16115483930554933,0.047508019204359285,0.5599856405814243,1.0148139992955443,-0.3494741878449678
Ikaalinen,2014,-0.16115483930554933,0.12293160380316798,0.5599856405814243,1.0596360675314247,-0.7914496702729662
Ikaalinen,2015,-0.31261533545584774,0.022023867776455215,0.4774214280718296,1.1763947884915567,-0.6932328964000777
Ikaalinen,2016,-0.16115483930554933,0.09669187938695227,0.4196914845093276,0.9888061325413918,-0.3003658009085238
Ikaalinen,2017,-0.009694343155250917,2.5677512909273577,0.4196914845093276,1.4713350646609904,0.09250129458303007
Ikaalinen,2018,0.14176615299504713,3.0543639055174694,0.9436256110405166,1.806670538129427,0.3871516162016958
Ikaalinen,2019,0.14176615299504713,3.0145512158750116,0.20138347952263277,2.0678559234051734,-0.6932328964000777
Ikaalinen,2020,0.2932266491453456,2.9045194803185668,0.7242782845321449,2.1375791406609874,-0.2512574139720793
Ikaalinen,2021,0.14176615299504713,3.211522254093756,-0.46330912589646905,1.9527572790463703,-0.2512574139720793
Ikaalinen,2022,0.14176615299504713,2.9948763988576577,-0.46330912589646905,1.2992404569898952,-0.4476909617178564
Ikaalinen,2023,0.14176615299504713,2.9375337913762114,0.477607157198156,1.2992404569898952,-0.4967993486543007
Ilmajoki,1997,-0.16115483930554933,-0.16760387017552145,-0.5259430799797392,0.08793789688691125,-0.2512574139720793
Ilmajoki,1998,-0.16115483930554933,-0.10315949734370519,-0.5341902147743823,0.07963751388026678,-0.10393225316274664
Ilmajoki,1999,-0.009694343155250917,-0.1822631889276647,-0.2953947639823838,0.12113942891348915,-0.054823866226302566
Ilmajoki,2000,-0.31261533545584774,0.04396893904020769,-0.5345616730270352,0.007147502288905066,0.09250129458303007
Ilmajoki,2001,-0.009694343155250917,0.024499108323643277,-0.4355960554913173,0.09402484442511734,0.23982645539236314
Ilmajoki,2002,-0.16115483930554933,-0.23428840210324264,-0.2383148723620241,0.2722063996344187,0.14160968151947456
Ilmajoki,2003,0.2932266491453456,-0.2622621316402561,-0.04974514684318991,0.32920236294671085,-0.4476909617178564
Ilmajoki,2004,0.7476081375962405,-0.11726957189277838,-0.214687842736053,0.5499925509234538,-0.2512574139720793
Ilmajoki,2005,0.8990686337465388,-0.21727407584687014,-0.8405414414973006,0.6175023327108288,0.043392907646586
Ilmajoki,2006,0.4446871452956436,0.13552000825442104,-0.906147061601793,1.9173423115513535,0.14160968151947456
Ilmajoki,2007,-0.31261533545584774,-0.18786243729383648,-1.037358301810778,1.0253278177706273,-0.6441245094636333
Ilmajoki,2008,-0.31261533545584774,-0.15613774056335614,-0.9717526817062854,1.2118097559865733,0.23982645539236314
Ilmajoki,2009,-0.7669968239067423,-0.5658940339588051,-0.9717526817062854,1.0956043938935507,-0.005715479289858072
Ilmajoki,2010,-0.6155363277564443,-0.6097743518620261,0.2145346248380438,1.1476201274018558,-0.3985825747814123
Ilmajoki,2011,-0.9184573200570406,-0.303686773559983,0.2145346248380438,1.0740233980762748,-0.054823866226302566
Ilmajoki,2012,-0.9184573200570406,-0.772963593983384,0.14892900473355136,1.1243790549832515,-0.10393225316274664
Ilmajoki,2013,-1.0699178162073388,-0.5824639148402289,-0.435874649180807,1.2776594611726195,-0.595016122527189
Ilmajoki,2014,-1.0699178162073388,-0.7844623034154973,-0.1307306617790102,1.2328373929367393,-0.6932328964000777
Ilmajoki,2015,-0.7669968239067423,-0.6775246551305059,-0.21320200972544176,1.1000312648304278,-0.7423412833365218
Ilmajoki,2016,-0.7669968239067423,-0.7030807516531157,-0.14750352505778616,1.1647742522822546,-0.20214902703563523
Ilmajoki,2017,-0.46407583160614585,-0.7130794495708392,-0.10598925739508083,1.1736279941560084,-0.6441245094636333
Ilmajoki,2018,-0.31261533545584774,-0.7816516441948832,0.0991676022762029,1.0972644704948795,-0.10393225316274664
Ilmajoki,2019,-2.281601785409725,-1.2879570346161724,-0.09014503974793683,0.8991619960696314,-0.7914496702729662
Ilmajoki,2020,-2.281601785409725,-1.3312577254191675,-0.009345253938442839,0.9102291734118242,-0.7914496702729662
Ilmajoki,2021,-2.281601785409725,-1.34573816987404,-0.009345253938442839,0.9910195680098302,-0.7914496702729662
Ilmajoki,2022,-2.281601785409725,-1.3440901078857843,0.032911930229568016,0.5267514785048494,-0.6932328964000777
Ilmajoki,2023,-2.1301412892594267,-1.3436955932410286,-0.17270925225753156,0.5267514785048494,-0.545907735590745
Ilomantsi,1997,1.0505291298968367,0.7094817985837423,1.522393068349267,0.46200849105302244,0.9764522594390268
Ilomantsi,1998,0.7476081375962405,0.4693541773696735,0.5595213177656084,0.009914296624453223,-0.2512574139720793
Ilomantsi,1999,1.0505291298968367,0.7625559580848613,1.0374836776022587,0.039242316581263766,0.14160968151947456
Ilomantsi,2000,1.2019896260471352,0.7110579261581783,1.027750709797004,0.3646173304417271,0.4853683900745843
Ilomantsi,2001,1.0505291298968367,1.4023336834917346,0.3792915916045804,0.3258822097440529,-0.15304064009919113
Ilomantsi,2002,1.3534501221974333,1.0211762909964777,1.5119171840387071,1.497342931415143,0.4853683900745843
Ilomantsi,2003,1.5049106183477319,0.9978422314932183,1.8965608533657132,2.083349971684243,0.681801937820361
Ilomantsi,2004,2.262213099099223,1.5775285387411602,1.8801594483395903,2.511649734827098,2.4005954805959098
Ilomantsi,2005,2.4136735952495214,0.7936750252052086,2.4378072192277758,2.4734679729965334,1.5657529026763572
Ilomantsi,2006,2.868055083700416,0.5016047843044278,1.750805499393869,2.7457205356144723,1.4675361288034692
Ilomantsi,2007,2.868055083700416,0.6825663736301174,1.5943885319851387,2.2205829707274316,0.43626000313813984
Ilomantsi,2008,2.4136735952495214,0.6580971576457519,1.1187477862275685,-0.04984846102338691,0.5835851639474725
Ilomantsi,2009,2.262213099099223,0.28541321611931975,1.3249261560936472,-0.4482668453423217,0.7800187116932495
Ilomantsi,2010,1.8078316106483279,-0.07219330894068592,1.825308306235147,-0.42170561972105947,0.8291270986296937
Ilomantsi,2011,1.8078316106483279,-0.10601200393623848,2.2457264516356217,-0.5163299859968065,0.43626000313813984
Ilomantsi,2012,1.5049106183477319,-0.15526645649512438,0.6219873540494334,-0.4941956313124212,-0.2512574139720793
Ilomantsi,2013,1.3534501221974333,-0.2721232373267694,2.688564387340945,-0.6834443638639153,-0.6441245094636333
Ilomantsi,2014,1.9592921067986264,-0.01226525051867842,2.688564387340945,-0.7061320774154101,0.43626000313813984
Ilomantsi,2015,1.3534501221974333,-0.006701661720635389,2.688564387340945,-0.7432071215117555,0.5344767770110284
Ilomantsi,2016,0.8990686337465388,-0.1208516398206266,2.5813516350105843,-0.8455785119270374,0.8782354855661383
Ilomantsi,2017,1.5049106183477319,2.4563536511118604,3.2933911642447917,-0.6104009934054438,0.3871516162016958
Ilomantsi,2018,1.9592921067986264,3.741720683815899,3.0294828508162106,-0.5478714414220555,-0.15304064009919113
Ilomantsi,2019,1.9592921067986264,3.495307466259546,3.0294828508162106,-0.6950649000732175,1.0255606463754707
Ilomantsi,2020,2.1107526029489243,0.2195498509456929,0.24195129022682466,-0.7907959840831839,0.681801937820361
Ilomantsi,2021,2.1107526029489243,-0.15123114634034446,0.24195129022682466,-0.6530096261728855,0.8782354855661383
Ilomantsi,2022,1.2019896260471352,-0.03706681762546825,0.24195129022682466,-0.8162504919702268,-0.10393225316274664
Ilomantsi,2023,1.6563711144980304,-0.03487184260668714,0.24195129022682466,-0.8162504919702268,0.4853683900745843
Imatra,1997,0.7476081375962405,-0.08403556214556247,0.13984608887043934,0.08793789688691125,0.8782354855661383
Imatra,1998,0.7476081375962405,-0.20295237155968218,-0.18123498074166433,-0.9628905917542792,0.9273438725025822
Imatra,1999,1.0505291298968367,-0.3017455900129367,0.2296359259798822,-0.9734044102293622,0.4853683900745843
Imatra,2000,0.8990686337465388,-0.384766705952573,0.1897932204541144,-1.053641445960259,0.9273438725025822
Imatra,2001,0.5961476414459421,-0.14871299277183392,0.23028597792202454,-1.0414675508838471,0.9273438725025822
Imatra,2002,0.7476081375962405,-0.187916339308293,-0.07476514491660895,-0.934669289531688,1.1237774202483595
Imatra,2003,0.7476081375962405,-0.05503983841859297,0.5838912638968851,-0.934669289531688,1.0746690333119149
Imatra,2004,0.8990686337465388,-0.1352515275426285,0.06552901115548787,-0.8538788949336819,1.4675361288034692
Imatra,2005,0.5961476414459421,0.08228560312495438,-0.2230278420938594,-0.8998076809037813,0.8291270986296937
Imatra,2006,0.7476081375962405,0.043589542785763845,-0.139720713078959,1.2450112880131512,1.320210967994136
Imatra,2007,0.14176615299504713,0.18071400908539903,0.2546559240533011,-0.8892938624286982,1.6148612896128014
Imatra,2008,0.5961476414459421,0.09722019645172111,0.946858059424347,0.7575021260895657,3.2845464454519058
Imatra,2009,0.2932266491453456,0.6701708372783474,1.3833061515982918,0.5173443777639856,3.4809799931976824
Imatra,2010,0.14176615299504713,0.9598831349167204,0.7645853128737288,0.118372634577941,2.891679349960352
Imatra,2011,0.14176615299504713,0.6164198800859285,0.9876294105817467,1.014260640428435,2.744354189151019
Imatra,2012,-0.16115483930554933,0.3120096070972707,0.6503326650698461,0.8582134399035185,2.9898961238332404
Imatra,2013,-0.31261533545584774,-0.5214013163781951,0.5519242349131076,1.485722395205841,2.793462576087463
Imatra,2014,-0.7669968239067423,-0.8700295857636811,0.3796630498572333,-1.0381473976811892,0.5344767770110284
Imatra,2015,-0.46407583160614585,-0.7555623382827944,0.1825675958542664,-1.0735623651762056,0.632693550883917
Imatra,2016,-0.31261533545584774,-0.7510448996391138,-0.37721605998667285,-0.5926935096579355,-0.595016122527189
Imatra,2017,-0.31261533545584774,-1.015053587065568,0.03402630498752648,-0.28391926181076116,-0.005715479289858072
Imatra,2018,-0.16115483930554933,-1.009464395594304,0.18201040847528713,-0.05040181989049666,0.43626000313813984
Imatra,2019,-1.9786807931091284,-1.3000372273226761,0.9560338398506223,-0.09799068246192497,0.5344767770110284
Imatra,2020,-2.1301412892594267,-1.3434306393712947,0.6731239136273485,-0.07972983984730705,0.28893484232880723
Imatra,2021,-2.281601785409725,-1.410490778840107,0.5093884570556071,-0.04984846102338691,-0.15304064009919113
Imatra,2022,-2.281601785409725,-1.4089661323990326,0.8793022834934272,-0.07696304551175889,0.043392907646586
Imatra,2023,-2.281601785409725,-1.408576999575117,1.1190263799170581,-0.07696304551175889,0.5835851639474725
Inari,1997,0.4446871452956436,0.13167787325251343,0.15569030651758334,-1.133325122824046,-1.3316419265738526
Inari,1998,0.5961476414459421,0.2127382514481688,1.9682026700758135,-1.1521393243057734,-0.987883218018743
Inari,1999,0.7476081375962405,-0.04918270184541196,1.0629679984914935,-1.1609930661795276,-1.4298587004467411
Inari,2000,0.7476081375962405,0.23017939546757685,0.69879396364291,-1.1327717639569364,-0.987883218018743
Inari,2001,1.2019896260471352,0.17823754305764108,0.2061017609170742,-1.0398074742825183,-0.4476909617178564
Inari,2002,1.5049106183477319,0.16210118242511662,1.0465665934653703,-1.0857362602526177,0.28893484232880723
Inari,2003,0.8990686337465388,-0.42025111518994407,1.4155517742715589,-1.091269848923714,-0.20214902703563523
Inari,2004,1.6563711144980304,-0.19888604498294382,1.0442449793862902,-1.133325122824046,-1.0369916049551873
Inari,2005,1.9592921067986264,-0.19381583350427642,0.32100446066309934,-1.083522824784179,-0.2512574139720793
Inari,2006,2.4136735952495214,-0.061235243612763474,0.45221570087208424,-1.0890564134552754,0.33804322926525127
Inari,2007,2.262213099099223,0.08533718136486805,1.2230817370998703,-1.0973567964619197,-0.005715479289858072
Inari,2008,1.6563711144980304,-0.179135366993499,1.190278927047624,-1.0796493127144118,0.28893484232880723
Inari,2009,1.2019896260471352,-0.4462450874652826,1.48550421751784,-1.1111907681396607,0.23982645539236314
Inari,2010,0.5961476414459421,-0.15945460939726486,1.0262648767863929,-1.0735623651762056,0.043392907646586
Inari,2011,0.7476081375962405,-0.34836508219629286,0.7966452064206695,-1.0187798373323522,0.14160968151947456
Inari,2012,0.4446871452956436,-0.4084391086901743,0.8294480164729158,-1.0436809863522858,-0.4476909617178564
Inari,2013,0.5961476414459421,-0.46985485324060056,1.0100492008865962,-1.020439913933681,-0.3985825747814123
Inari,2014,0.4446871452956436,0.014853199661298184,0.4195986199461642,-0.9468431846081,-0.20214902703563523
Inari,2015,0.2932266491453456,-0.05724013168987673,1.9613306924017364,-0.7852623954120874,0.7800187116932495
Inari,2016,0.14176615299504713,0.12594230731555056,1.5047844240020225,-0.7238395611629184,0.632693550883917
Inari,2017,0.5961476414459421,3.556885174540325,1.281090274351862,-0.6198080941463077,-0.20214902703563523
Inari,2018,0.5961476414459421,3.935490479263637,1.42870291958697,-0.7138791015549449,-0.20214902703563523
Inari,2019,0.14176615299504713,1.8133727071066355,0.9858649838816459,-0.6081875579370053,-0.4967993486543007
Inari,2020,-1.5242993046582336,1.1487436351366833,1.1826818441951235,-0.560598695365577,-0.8405580572094102
Inari,2021,0.2932266491453456,0.9703590593002296,2.297977385971495,-0.33814843078750517,-0.005715479289858072
Inari,2022,-0.16115483930554933,3.377681879421816,1.0022663889077692,-0.43277279706325217,-0.6932328964000777
Inari,2023,0.2932266491453456,3.3675213095678713,0.9858649838816459,-0.43277279706325217,-0.8896664441458545
Ingå,1997,-0.46407583160614585,-0.22805697997092128,1.1621193451535379,-0.10573770660145984,1.0255606463754707
Ingå,1998,-0.46407583160614585,0.08592449223687924,1.1621193451535379,0.045329264119469685,0.7309103247568056
Ingå,1999,-0.46407583160614585,-0.2395126437458898,1.1621193451535379,-0.31656743497022943,1.0255606463754707
Ingå,2000,-0.6155363277564443,-0.36593348952038934,1.1621193451535379,-0.47427471209647454,0.7309103247568056
Ingå,2001,-0.16115483930554933,-0.17714304861489683,1.4081404205453845,-0.22913673396690762,0.5344767770110284
Ingå,2002,-0.31261533545584774,-0.463741585191562,-0.3484992907136073,-0.0891369405881709,0.33804322926525127
Ingå,2003,-0.31261533545584774,-0.02392958898894052,-0.3484992907136073,-0.39071752316292013,1.0746690333119149
Ingå,2004,-0.16115483930554933,0.09397553104112112,-0.6601259862099464,-0.25127108865129283,-0.3003658009085238
Ingå,2005,-0.16115483930554933,-0.05519247586953629,-0.6601259862099464,-0.25735803618949876,0.09250129458303007
Ingå,2006,-0.009694343155250917,0.1869976180755812,-0.25009086055686874,0.12335286438192772,1.0746690333119149
Ingå,2007,-0.31261533545584774,-0.10420424047643304,-0.6929287962621926,0.05805651806299128,0.7309103247568056
Ingå,2008,-0.31261533545584774,-0.0632822962454934,-0.6929287962621926,-0.2894528504818575,0.14160968151947456
Ingå,2009,-0.46407583160614585,-0.08605996884260694,-0.6765273912360695,-0.3624962209403288,-0.054823866226302566
Ingå,2010,-0.6155363277564443,0.003753153745516126,-0.6765273912360695,-0.09909740019614417,-0.6441245094636333
Ingå,2011,-0.6155363277564443,-0.24341099287390952,-0.6437245811838233,-0.052061896491825466,-1.3316419265738526
Ingå,2012,-0.7669968239067423,-0.48414731987960397,-0.6437245811838233,-0.22304978642870169,-0.545907735590745
Ingå,2013,-0.6155363277564443,-0.3783119281293677,-0.6437245811838233,0.22295746046166157,-0.7423412833365218
Ingå,2014,-0.6155363277564443,-0.3736740687129923,-0.6437245811838233,0.2434317385447179,-0.987883218018743
Ingå,2015,-1.0699178162073388,-0.6549972954829439,-0.6437245811838233,0.46145513218591266,-0.7423412833365218
Ingå,2016,-1.0699178162073388,-0.8046913512337771,-0.11887962034788371,0.2329179200696347,-0.6441245094636333
Ingå,2017,-1.0699178162073388,0.5316738058490343,-0.11887962034788371,0.6778184492257788,-0.6932328964000777
Ingå,2018,-0.9184573200570406,0.7330866565279448,-0.11887962034788371,1.1769481473586665,-0.3985825747814123
Ingå,2019,-0.7669968239067423,0.9439491300445464,0.20914848017457857,1.1609007402124871,-0.9387748310822989
Ingå,2020,-0.7669968239067423,1.163193727348334,-0.2008866454784993,1.017027434763983,-0.7423412833365218
Ingå,2021,-0.7669968239067423,0.9815095221511463,-0.3484992907136073,1.5388448464483655,-1.1352083788280758
Ingå,2022,-0.6155363277564443,1.6581034722315537,-0.3320978856874842,1.4065920772091636,-0.595016122527189
Ingå,2023,-0.6155363277564443,1.600340871192204,-0.3320978856874842,1.4065920772091636,-0.6932328964000777
Isojoki,1997,-0.16115483930554933,-0.16760387017552145,-1.3325835922809939,-0.4421798978041158,-0.3494741878449678
Isojoki,1998,-0.16115483930554933,-0.10315949734370519,-1.3325835922809939,-0.40399813597355116,-0.15304064009919113
Isojoki,1999,-0.009694343155250917,-0.1822631889276647,-1.3325835922809939,-0.577199461378866,0.28893484232880723
Isojoki,2000,-0.31261533545584774,0.04396893904020769,-1.3325835922809939,-0.5190967803323546,-0.054823866226302566
Isojoki,2001,-0.009694343155250917,0.024499108323643277,-1.3325835922809939,-0.4515869985449796,-0.9387748310822989
Isojoki,2002,-0.16115483930554933,-0.23428840210324264,-1.3325835922809939,-0.29553979802006336,-0.7423412833365218
Isojoki,2003,0.2932266491453456,-0.2622621316402561,-1.3325835922809939,-0.43885974460145805,-0.8896664441458545
Isojoki,2004,0.7476081375962405,-0.11726957189277838,-1.3325835922809939,-0.3215476647742162,-0.3494741878449678
Isojoki,2005,0.8990686337465388,-0.21727407584687014,-1.3325835922809939,-0.1096112186712272,0.28893484232880723
Isojoki,2006,0.4446871452956436,0.13552000825442104,-1.3325835922809939,0.46864879745833793,0.4853683900745843
Isojoki,2007,-0.31261533545584774,-0.18786243729383648,-1.3325835922809939,0.35410351196664425,0.5344767770110284
Isojoki,2008,-0.31261533545584774,-0.15613774056335614,-1.3325835922809939,0.13663347719255892,0.7800187116932495
Isojoki,2009,-0.7669968239067423,-0.5658940339588051,-1.3325835922809939,0.13663347719255892,0.43626000313813984
Isojoki,2010,-0.6155363277564443,-0.6097743518620261,-1.3325835922809939,0.06635690106963575,1.2711025810576921
Isojoki,2011,-0.9184573200570406,-0.303686773559983,-1.3325835922809939,0.5367119381128227,0.28893484232880723
Isojoki,2012,-0.9184573200570406,-0.772963593983384,-1.3325835922809939,0.31094152033209294,0.14160968151947456
Isojoki,2013,-1.0699178162073388,-0.5824639148402289,-1.3325835922809939,0.4199532171526903,-1.0860999918916314
Isojoki,2014,-1.0699178162073388,-0.7844623034154973,-1.3325835922809939,0.2329179200696347,-0.20214902703563523
Isojoki,2015,-0.7669968239067423,-0.6775246551305059,-1.3325835922809939,0.04588262298657929,-1.2334251527009643
Isojoki,2016,-0.7669968239067423,-0.7030807516531157,-1.3325835922809939,-0.022733876535015077,-0.9387748310822989
Isojoki,2017,-0.46407583160614585,-0.7130794495708392,-1.3325835922809939,0.09291812669089797,-0.9387748310822989
Isojoki,2018,-0.31261533545584774,-0.7816516441948832,-1.3325835922809939,0.2877004479134885,-1.18431676576452
Isojoki,2019,-2.281601785409725,-1.2879570346161724,-1.3325835922809939,0.32477549200983374,-1.1352083788280758
Isojoki,2020,-2.281601785409725,-1.3312577254191675,-1.3325835922809939,0.5527593452590018,-0.3494741878449678
Isojoki,2021,-2.281601785409725,-1.34573816987404,-1.3325835922809939,0.4830361280031885,-0.054823866226302566
Isojoki,2022,-2.281601785409725,-1.3440901078857843,-1.3325835922809939,0.45702826124903556,-0.8405580572094102
Isojoki,2023,-2.1301412892594267,-1.3436955932410286,-1.3325835922809939,0.45702826124903556,0.043392907646586
Isokyrö,1997,-0.16115483930554933,-0.16760387017552145,-0.610921771131577,-0.5030493731861753,-0.6441245094636333
Isokyrö,1998,-0.16115483930554933,-0.10315949734370519,-0.610921771131577,-0.565025566302454,-0.6441245094636333
Isokyrö,1999,-0.009694343155250917,-0.1822631889276647,-0.610921771131577,-0.39569775296690674,-0.4476909617178564
Isokyrö,2000,-0.31261533545584774,0.04396893904020769,-0.44690772087034586,-0.2822591852094322,0.23982645539236314
Isokyrö,2001,-0.009694343155250917,0.024499108323643277,-0.44690772087034586,-0.854985612667901,1.0746690333119149
Isokyrö,2002,-0.16115483930554933,-0.23428840210324264,-0.44690772087034586,-0.7758552946712237,1.4675361288034692
