Municipality,Year,Alcohol mortality per 100 000 inhabitants,"Entitled to special refunds on medicines for psychosis, as % of total population",Mental health visits in primary health care per 1000 inhabitants,"Psychiatric rehabilitation homes, clients on 31 Dec per population","Recipients of a disability pension due to mental and behavioural disorders aged 16-64, combined",Suicides per 100 000 inhabitants
Nykarleby,1998,-1.7399099976693695,-0.8113796921018712,-0.865281227942921,-0.19820653705617394,-1.1925011520674857,-1.0766466086449715
Nykarleby,1999,-1.8452132255584814,-0.9596415689078179,-0.8611095412280821,-0.19531944165856488,-1.1925011520674857,-1.160640701270526
Nykarleby,2000,-2.1898419713773944,-0.9596415689078179,-0.8527661677984045,-0.19101118010255316,-1.1925011520674857,-0.2535045009145377
Nykarleby,2001,-1.9026513498616338,-0.9596415689078179,-0.8611095412280821,-0.18701454799816625,-1.1925011520674857,-0.85826196781853
Nykarleby,2002,-1.9026513498616338,-0.9596415689078179,-0.865281227942921,-0.18381469868406933,-1.1071718301313245,-1.0598477901198606
Nykarleby,2003,-1.730336976952178,-1.1079034457137642,-0.865281227942921,-0.18606886247977486,-1.1605767605698039,-0.2535045009145377
Nykarleby,2004,-1.500584479739569,-1.1079034457137642,-0.8319077342242107,-0.18440901652182898,-1.0752474386336426,-1.5638123458731876
Nykarleby,2005,-1.1655287546378486,-1.1079034457137642,-0.748473999927435,-0.17710328290838112,-1.053766899692845,-1.362226523571857
Nykarleby,2006,-1.2804050032441525,-1.1079034457137642,-0.7401306264977575,-0.1805915117331597,-1.0113986556382788,-1.3790253420969678
Nykarleby,2007,-0.7251698016470155,-1.2561653225197111,-0.7526456866422738,-0.17999204378122907,-1.0433230471359607,-1.5806111643982983
Nykarleby,2008,-1.5197305211739531,-1.1079034457137642,-0.7151005062087247,-0.1835767475497804,-0.9899181166974813,-0.6062796899418665
Nykarleby,2009,-1.4240003140020328,-1.1079034457137642,-0.7693324335016288,-0.1863054742147508,-0.9260693337021177,-1.1102442456951933
Nykarleby,2010,-1.0410794853143521,-1.1079034457137642,-0.865281227942921,-0.18701454799816625,-0.8407400117659563,-1.4126229791471894
Nykarleby,2011,-1.8260671841240979,-1.2561653225197111,-0.6400101453416267,-0.19381056171052863,-0.8517766981498696,-1.7989958052247401
Nykarleby,2012,-1.337843127547305,-1.2561653225197111,-0.7985342405055004,-0.1955511146755192,-0.8407400117659563,-1.7150017125991857
Nykarleby,2013,-1.9505164534475938,-1.2561653225197111,-0.865281227942921,-0.19473972027011352,-0.893552108377407,-0.9590548789691953
Nykarleby,2014,-1.404854272567649,-1.2561653225197111,-0.8319077342242107,-0.19578266467480893,-0.8511838643228405,-1.0598477901198606
Nykarleby,2015,-1.2995510446785365,-1.2561653225197111,-0.8527661677984045,-0.1993560315695849,-0.8941449422044357,-0.9758536974943062
Nykarleby,2016,-1.3569891689816889,-1.2561653225197111,-0.8611095412280821,-0.19381056171052863,-0.862220550706754,-0.8750607863436408
Nykarleby,2017,-1.7877751012553298,-1.4044271993256576,-0.8611095412280821,-0.5825215928063555,-0.8517766981498696,-0.3878950491154247
Nykarleby,2018,-1.5675956247599132,-1.2561653225197111,-0.8527661677984045,-0.5782263907652032,-0.8837010896475515,-1.815794623749851
Nykarleby,2019,-1.7877751012553298,-1.2561653225197111,-0.8569378545132433,-0.57881657299539,-0.8413328455929852,-1.1438418827454153
Nykarleby,2020,-1.8452132255584814,-1.4044271993256576,-0.8527661677984045,-0.5797970535690057,-0.5963815661684148,-1.2446347938960804
Nykarleby,2021,-1.3474161482644966,-1.4044271993256576,-0.8485944810835658,-0.5809684512483122,-0.756003523656824,-1.4294217976723007
Nykarleby,2022,-1.462292396870801,-1.4044271993256576,-0.8402511076538882,-0.5768437416232965,-0.862220550706754,-0.5894808714167558
Nykarleby,2023,-1.462292396870801,-1.4044271993256576,-0.8569378545132433,-0.38655471775959516,-0.8407400117659563,-0.5894808714167558
Närpes,1997,-2.0749657227710903,-0.3665940616840312,-0.865281227942921,-0.7051858886759388,-1.0862841250175554,-0.06871749713831762
Närpes,1998,-1.7399099976693695,-0.3665940616840312,-0.865281227942921,-0.7010703147072224,-1.0433230471359607,-1.0766466086449715
Närpes,1999,-1.8452132255584814,-0.3665940616840312,-0.865281227942921,-0.6974622033423263,-0.90458879476132,-1.160640701270526
Närpes,2000,-2.1898419713773944,-0.3665940616840312,-0.865281227942921,-0.6941651092100475,-0.9365131862590018,-0.2535045009145377
Närpes,2001,-1.9026513498616338,-0.3665940616840312,-0.865281227942921,-0.6888523897688884,-0.8831082558205223,-0.85826196781853
Närpes,2002,-1.9026513498616338,-0.3665940616840312,-0.865281227942921,-0.6895981989231101,-0.6486008289528366,-1.0598477901198606
Närpes,2003,-1.730336976952178,-0.3665940616840312,-0.865281227942921,-0.6865972030908536,-0.7762983949435639,-0.2535045009145377
Närpes,2004,-1.500584479739569,-0.3665940616840312,-0.865281227942921,-0.6841941322516988,-0.7652617085596507,-1.5638123458731876
Närpes,2005,-1.1655287546378486,-0.21833218487808473,-0.865281227942921,-0.6820868213728105,-0.6903762391803739,-1.362226523571857
Närpes,2006,-1.2804050032441525,-0.21833218487808473,-0.865281227942921,-0.6808194848233567,-0.7971861000573325,-1.3790253420969678
Närpes,2007,-0.7251698016470155,-0.21833218487808473,-0.865281227942921,-0.681270137340983,-0.7971861000573325,-1.5806111643982983
Närpes,2008,-1.5197305211739531,-0.21833218487808473,-0.865281227942921,-0.6837906708579603,-0.7971861000573325,-0.6062796899418665
Närpes,2009,-1.4240003140020328,-0.3665940616840312,-0.865281227942921,-0.6821275649659664,-0.7971861000573325,-1.1102442456951933
Närpes,2010,-1.0410794853143521,-0.3665940616840312,-0.865281227942921,-0.6809424942676101,-0.9039959609342914,-1.4126229791471894
Närpes,2011,-1.8260671841240979,-0.3665940616840312,-0.7776758069313066,-0.2923106487656518,-0.9039959609342914,-1.7989958052247401
Närpes,2012,-1.337843127547305,-0.5148559384899779,-0.8611095412280821,-0.2896654511938496,-0.8505910304958119,-1.7150017125991857
Närpes,2013,-1.9505164534475938,-0.6631178152959247,-0.8569378545132433,-0.28591495916264625,-0.7867422475004483,-0.9590548789691953
Närpes,2014,-1.404854272567649,-0.6631178152959247,-0.8569378545132433,-0.29041123547569603,-0.5946030646873284,-1.0598477901198606
Närpes,2015,-1.2995510446785365,-0.6631178152959247,-0.8611095412280821,-0.3679894849998538,-0.7228934645050844,-0.9758536974943062
Närpes,2016,-1.3569891689816889,-0.6631178152959247,-0.865281227942921,-0.37184414380947506,-0.7333373170619689,-0.8750607863436408
Närpes,2017,-1.7877751012553298,-0.6631178152959247,0.9619175531564655,-0.3000586750759787,-0.7867422475004483,-0.3878950491154247
Närpes,2018,-1.5675956247599132,-0.8113796921018712,0.9577458664416268,-0.3741952029776835,-0.7867422475004483,-1.815794623749851
Närpes,2019,-1.7877751012553298,-0.6631178152959247,1.1705018888984047,-0.3747804874878829,-0.8401471779389276,-1.1438418827454153
Närpes,2020,-1.8452132255584814,-0.9596415689078179,1.354056104351311,-0.5332134798120199,-1.0003619692543657,-1.2446347938960804
Närpes,2021,-1.3474161482644966,-0.9596415689078179,1.5250952596597012,-0.5334370609486809,-1.0752474386336426,-1.4294217976723007
Närpes,2022,-1.462292396870801,-1.1079034457137642,1.4249747785035705,-0.5346634212129895,-1.0113986556382788,-0.5894808714167558
Närpes,2023,-1.462292396870801,-1.1079034457137642,1.374914537925505,-0.5367132879975364,-1.171613446953717,-0.5894808714167558
Orimattila,1997,-0.3231029315249509,-0.8113796921018712,-0.865281227942921,-0.7452000623044805,-0.9359203524319731,1.443176170121663
Orimattila,1998,0.5193228915879466,-0.9596415689078179,-0.865281227942921,-0.7430276239684309,-0.8720715694366096,1.6951584479983266
Orimattila,1999,0.19384018720341825,-0.9596415689078179,-0.865281227942921,-0.7414310883091231,-0.8720715694366096,1.5271702627472175
Orimattila,2000,0.19384018720341825,-0.9596415689078179,-0.7234438796384023,-0.7408257175328711,-0.8186666389981301,1.779152540623881
Orimattila,2001,-0.4666982422828312,-0.9596415689078179,-0.7526456866422738,-0.7900599513218731,-0.7867422475004483,1.443176170121663
Orimattila,2002,-0.2752378279389908,-0.9596415689078179,-0.710928819493886,-0.699850732269151,-0.7867422475004483,2.2495194593269865
Orimattila,2003,0.08853695931430593,-0.9596415689078179,-0.6858986992048534,-0.7923468641605735,-0.6799323866234894,2.1655253667014316
Orimattila,2004,1.5723551704790686,-0.8113796921018712,-0.865281227942921,-0.6100835009038966,-0.6265274561850102,1.3423832589709976
Orimattila,2005,1.8882648541464047,-0.6631178152959247,-0.865281227942921,-0.25450674888243413,-0.6799323866234894,0.6032352438661183
Orimattila,2006,1.8882648541464047,-0.5148559384899779,-0.865281227942921,-0.1669972703863756,-0.6050469172442126,0.5192411512405638
Orimattila,2007,2.472219117895118,-0.5148559384899779,-0.865281227942921,0.10320880459775907,-0.4343882733718901,0.8384187032176706
Orimattila,2008,1.9074108955807891,-0.5148559384899779,-0.865281227942921,0.23261475938735698,-0.4239444208150058,1.3759808960212192
Orimattila,2009,1.7542425641057167,-0.5148559384899779,-0.8611095412280821,0.13723861022546183,-0.4558688123126876,-0.4046938676405355
Orimattila,2010,1.8308267298432526,-0.5148559384899779,-0.6400101453416267,0.5879610545777273,-0.5731225257465308,-0.48868796026609
Orimattila,2011,1.1415692382054277,-0.5148559384899779,-0.502344483751947,-0.08685489797217957,-0.6050469172442126,0.468844695665231
Orimattila,2012,1.495771004741532,-0.3665940616840312,-0.4856577368925918,0.051612705923641304,-0.5626786731896465,-0.2535045009145377
Orimattila,2013,0.9022437202756275,-0.3665940616840312,-0.4647993033183979,0.0037514146681365285,-0.5522348206327619,-0.5726820528916446
Orimattila,2014,0.6341991401942506,-0.3665940616840312,-0.5440613509003347,-0.12678210829726863,-0.48838603763739824,0.48564351419034213
Orimattila,2015,-0.04548533072638253,-0.21833218487808473,-0.4522842431738816,0.04983016768916756,-0.4030567157012372,-0.4046938676405355
Orimattila,2016,1.189434341791388,-0.21833218487808473,-0.4189107494551713,0.3668640268927189,-0.47794218508051395,-0.6398773269920882
Orimattila,2017,1.0554120517506997,-0.21833218487808473,-0.31461858158420175,0.28201356440786324,-0.5737153595735595,-0.3878950491154247
Orimattila,2018,1.1607152796398115,-0.3665940616840312,0.03997478917709473,0.3836246424052328,-0.5203104291350801,-0.4718891417409792
Orimattila,2019,0.7682214302349393,-0.21833218487808473,0.12340852347387037,-0.11002543189719852,-0.434981107198919,-0.7742678751929755
Orimattila,2020,1.15114225892262,-0.3665940616840312,-0.24369990743194245,-0.1946297914869967,-0.4030567157012372,-0.690273782567421
Orimattila,2021,0.6054800780426747,-0.5148559384899779,-0.23952822071710367,-0.14437753949722634,-0.3926128631443526,-0.035119860088095936
Orimattila,2022,1.1319962174882354,-0.5148559384899779,-0.16860954656484436,-0.1400940069095101,-0.30728354120819157,-1.0094513345445282
Orimattila,2023,1.1319962174882354,-0.5148559384899779,-0.03094388497516456,-0.2759114662670292,-0.22195421927203032,-1.0094513345445282
Oripää,1997,-0.4762712630000233,-1.5526890761316041,-0.865281227942921,-1.0676841870001574,-1.7793625530637298,0.7208269735418944
Oripää,1998,-0.4666982422828312,-1.7009509529375508,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,0.8048210661674489
Oripää,1999,-0.3805410558281031,-1.5526890761316041,-0.8611095412280821,-1.0676841870001574,-1.352123109555895,0.6032352438661183
Oripää,2000,0.14597508361745817,-1.8492128297434975,-0.7985342405055004,-1.0676841870001574,-1.6191477617482921,0.31765532893923315
Oripää,2001,-0.3135299108077591,-1.8492128297434975,-0.748473999927435,-1.0676841870001574,-1.7259576226252507,0.9728092514185579
Oripää,2002,-0.19865366220145458,-1.2561653225197111,-0.6066366516229164,-1.0676841870001574,-1.405528039994374,-0.1863092268140938
Oripää,2003,-0.0167662685748064,-1.2561653225197111,-0.652525205486143,-1.0676841870001574,-1.5657428313098123,0.1664659622132347
Oripää,2004,0.46188476728479444,-1.2561653225197111,-0.6233233984822716,-1.0676841870001574,-1.5657428313098123,-0.3206997750149811
Oripää,2005,1.0554120517506997,-0.8113796921018712,-0.748473999927435,-1.0676841870001574,-1.1919083182404568,-0.035119860088095936
Oripää,2006,0.5384689330223303,-0.8113796921018712,-0.6566968922009818,-1.0676841870001574,-1.2987181791174158,-0.23670568238942657
Oripää,2007,0.2129862286378019,-0.8113796921018712,-0.6274950851971104,-1.0676841870001574,-1.2987181791174158,-0.13591277123876158
Oripää,2008,-0.055058351443574335,-0.6631178152959247,-0.41056737602549376,-1.0676841870001574,-1.2453132486789362,-0.035119860088095936
Oripää,2009,0.1842671664862261,-0.8113796921018712,-0.4856577368925918,-1.0676841870001574,-1.0850984573634983,0.38485060303967655
Oripää,2010,0.06939091787992162,-1.1079034457137642,-0.6233233984822716,-1.0676841870001574,-1.0850984573634983,0.3680517845145654
Oripää,2011,0.07896393859711377,-1.1079034457137642,-0.7693324335016288,-1.0676841870001574,-1.0850984573634983,-0.21990686386431604
Oripää,2012,0.4331657051332186,-1.2561653225197111,-0.45645592988872036,-1.0676841870001574,-0.8180738051711014,-0.1863092268140938
Oripää,2013,0.3757275808300664,-1.4044271993256576,-0.13106436613129535,-1.0676841870001574,-1.2453132486789362,-0.45509032321586834
Oripää,2014,-0.0646313721607665,-1.4044271993256576,-0.289588461295169,-1.0676841870001574,-1.1385033878019772,-1.0262501530696388
Oripää,2015,-0.19865366220145458,-1.2561653225197111,-0.38970894245129983,-1.0676841870001574,-0.92488366604806,-0.690273782567421
Oripää,2016,-0.24651876578741466,-1.1079034457137642,-0.37719388230678347,-1.0676841870001574,-0.8714787356095807,-0.6566761455171991
Oripää,2017,-0.5337093873031752,-0.9596415689078179,-0.34799207530291204,-1.0676841870001574,-0.92488366604806,-0.6734749640423102
Oripää,2018,-0.7251698016470155,-0.9596415689078179,-0.05597400526419725,-1.0676841870001574,-0.8180738051711014,-0.7070726010925318
Oripää,2019,0.031098835011153684,-1.1079034457137642,-0.21032641371323219,-1.0676841870001574,-0.8180738051711014,-0.8918596048687516
Oripää,2020,-0.43797918013125503,-1.1079034457137642,-0.08517581226806872,-1.0676841870001574,-1.0850984573634983,-1.1102442456951933
Oripää,2021,-0.3231029315249509,-1.1079034457137642,-0.25204328086162003,-1.0676841870001574,-1.0850984573634983,-0.690273782567421
Oripää,2022,-0.3613950143937192,-1.1079034457137642,0.08169165632548256,-1.0676841870001574,-1.0850984573634983,-0.8078655122431971
Oripää,2023,-0.3613950143937192,-1.2561653225197111,0.13592358361838672,-1.0676841870001574,-1.1919083182404568,-0.8078655122431971
Orivesi,1997,-0.6390126151922875,-0.6631178152959247,-0.865281227942921,-0.49677772529874736,-0.4877932038103695,0.9056139773181144
Orivesi,1998,-0.11249647574672658,-0.6631178152959247,-0.865281227942921,-0.4969053021616975,-0.3705394903765264,0.653631699441451
Orivesi,1999,-0.5720014701719434,-0.6631178152959247,0.31530611235645434,-0.49356966471377656,-0.4558688123126876,0.45204587714011985
Orivesi,2000,-0.8496190709705118,-0.6631178152959247,0.3528512927900033,-0.4927943581340516,-0.49823705636725385,0.38485060303967655
Orivesi,2001,-0.5049903251515994,-0.5148559384899779,0.5197187613835547,-0.08558495068348124,-0.3595028039926134,0.8048210661674489
Orivesi,2002,-0.5815744908891353,-0.5148559384899779,0.6782428565474283,-0.16590960645090067,-0.3595028039926134,0.7376257920670055
Orivesi,2003,0.1651211250518418,-0.5148559384899779,0.5572639418171037,0.0056454277098910224,-0.306097873554134,0.13286832516301303
Orivesi,2004,0.1172560214658817,-0.3665940616840312,0.42794165365710146,-0.0005120312721351745,-0.2526929431156546,0.468844695665231
Orivesi,2005,0.13640206290026602,-0.5148559384899779,0.31530611235645434,-0.2503680550858146,-0.306097873554134,0.18326478073834584
Orivesi,2006,0.39487362226445,-0.3665940616840312,0.13175189690354794,-0.2486251811793754,-0.26313679567253906,0.26725887336390036
Orivesi,2007,1.2755915282461157,-0.3665940616840312,-0.0434589451196809,-0.30391487858956945,-0.26313679567253906,0.14966714368812417
Orivesi,2008,1.1224231967710434,-0.21833218487808473,0.15261033047774186,-0.3100205925376192,-0.23121240417485725,-0.08551631566342877
Orivesi,2009,0.9501088238615875,-0.3665940616840312,0.13592358361838672,-0.46167914304224444,-0.082034299243332,0.03207541401234741
Orivesi,2010,0.1651211250518418,-0.3665940616840312,0.027459729032578387,-0.3847233709788566,-0.007741663691084243,-0.45509032321586834
Orivesi,2011,-0.3613950143937192,-0.3665940616840312,4.015592228418454,-0.3067023578173454,-0.10351483818412979,-0.035119860088095936
Orivesi,2012,0.25127831150656976,-0.3665940616840312,3.898785000402968,-0.6864379357273976,-0.03966605518876606,-0.3374985935400922
Orivesi,2013,0.5671879951739068,-0.3665940616840312,3.5775651233603813,-0.6887737123447489,-0.12499537712492713,0.28405769188901087
Orivesi,2014,0.22255924935499405,-0.21833218487808473,-0.7985342405055004,-0.6867165663140451,-0.09307098562724524,-0.3374985935400922
Orivesi,2015,0.06939091787992162,-0.21833218487808473,-0.823564360794533,-0.6798325850729057,-0.2747663158834808,-0.5222855973163121
Orivesi,2016,0.1172560214658817,-0.21833218487808473,-0.8277360475093719,-0.6758341149499443,-0.11514435839507153,-0.7238714196176427
Orivesi,2017,-0.2943838693733748,-0.3665940616840312,-0.823564360794533,-0.6746946478583605,-0.21091753288811715,-1.1942383383207478
Orivesi,2018,-0.11249647574672658,-0.3665940616840312,-0.8360794209390494,-0.671967033661953,0.14084360741341212,-0.6230785084669773
Orivesi,2019,-0.4762712630000233,-0.21833218487808473,-0.8402511076538882,-0.4301811739524905,0.3428338089563875,-0.9590548789691953
Orivesi,2020,-0.14121553789830268,-0.3665940616840312,-0.6817270124900146,-0.4195655598364658,0.29002171234493707,-0.9422560604440845
Orivesi,2021,-0.3996870972624871,-0.3665940616840312,-0.29793183472484663,-0.4986854100671861,0.013146041422684688,-0.8918596048687516
Orivesi,2022,-0.23694574507022284,-0.5148559384899779,-0.30210352143968544,-0.5776238126165089,-0.05129557539970782,-0.6566761455171991
Orivesi,2023,-0.23694574507022284,-0.6631178152959247,-0.13106436613129535,-0.5723012879032121,-0.2852101684403651,-0.6566761455171991
Oulainen,1997,-1.6537528112146413,-0.3665940616840312,0.8826555055745288,0.33591061850303633,0.20647089188986212,1.5103714442221066
Oulainen,1998,-0.5911475116063274,-0.3665940616840312,-0.25621496757645884,0.251834088409046,0.2813563612691391,1.0400045255190011
Oulainen,1999,-0.8304730295361278,-0.3665940616840312,-0.09769087241258506,0.3447393266058748,0.19602703933297802,1.5271702627472175
Oulainen,2000,-0.5049903251515994,-0.21833218487808473,0.14426695704806428,0.35575908826268154,0.2598758223283417,1.0064068884687796
Oulainen,2001,-1.012360423162776,-0.21833218487808473,0.7157880369809774,0.2692385795844482,0.1426221088944984,1.0568033440441125
Oulainen,2002,-0.8496190709705118,-0.07007030807213796,0.6156675558248467,-0.44614007952914914,0.05729278695833739,0.20006359926345638
Oulainen,2003,-0.5241363665859833,-0.07007030807213796,1.3039958637732456,-0.44454793190083847,0.2598758223283417,0.5696376068158965
Oulainen,2004,-0.3135299108077591,0.22645344553975527,1.6293874275306706,-0.43925867103211497,0.3347612917076182,0.5864364253410072
Oulainen,2005,-0.08377741359515047,0.22645344553975527,1.5417820065190562,0.5538524548161247,0.21750757827377543,0.21686241778856752
Oulainen,2006,-0.3039568900905669,0.374715322345702,1.6085289939564769,0.1055980866112843,0.11069771739681655,0.5360399697656743
Oulainen,2007,-0.6198665737579035,0.374715322345702,1.587670560382283,0.11850741895409593,0.24943196977145726,0.30085651041412204
Oulainen,2008,-0.6390126151922875,0.5229771991516488,1.5709838135229277,0.2019743240733401,0.4090539272598666,-0.7070726010925318
Oulainen,2009,-0.26566480722179897,0.6712390759575949,1.3206826106326006,0.2205445406014609,0.38757338831906923,0.5024423327154527
Oulainen,2010,-0.35182199367652706,0.6712390759575949,1.0787247811719516,0.41241534234210003,0.7393345286205983,0.09927068811279136
Oulainen,2011,-0.08377741359515047,0.9677628295694884,-0.823564360794533,0.6839390961655851,1.0272468859267638,-0.05191867861320707
Oulainen,2012,-1.0793715681831204,0.9677628295694884,-0.8485944810835658,0.5133387212663629,0.9953224944290819,0.015276595487236873
Oulainen,2013,-0.4762712630000233,1.1160247063754354,-0.844422794368727,0.8102920718426546,0.835107703113644,0.1160695066379019
Oulainen,2014,-0.6581586566266715,0.9677628295694884,-0.8360794209390494,0.4438375200524079,0.8774759471682098,-1.0430489715947497
Oulainen,2015,-0.993214381728392,0.8195009527635416,-0.8193926740796943,1.5215539868540544,1.0162101995428505,-0.8078655122431971
Oulainen,2016,-0.6485856359094796,0.8195009527635416,-0.8402511076538882,1.2632657438584536,0.674892911798206,-0.3542974120652027
Oulainen,2017,-1.0315064645971606,0.8195009527635416,-0.8360794209390494,0.7880237773387103,0.6429685203005241,-0.08551631566342877
Oulainen,2018,-0.8496190709705118,0.8195009527635416,-0.8277360475093719,0.6020717700883199,1.0162101995428505,-0.28710213796475936
Oulainen,2019,-1.2229668789410006,1.1160247063754354,-0.8277360475093719,0.7347401180703286,0.9842858080451686,-0.28710213796475936
Oulainen,2020,-0.5049903251515994,0.9677628295694884,-0.844422794368727,0.2582641658191462,1.0910956689221276,-0.7406702381427536
Oulainen,2021,-0.6294395944750953,0.9677628295694884,-0.7693324335016288,1.3984884095179504,0.9419175639906029,-0.23670568238942657
Oulainen,2022,-0.6390126151922875,0.9677628295694884,-0.6692119523454981,0.9061022769913044,0.9204370250498051,-0.5222855973163121
Oulainen,2023,-0.6390126151922875,0.8195009527635416,-0.3354770151583957,0.7102302241731566,1.218793234912855,-0.5222855973163121
Oulu,1997,-1.6537528112146413,-0.6631178152959247,-0.7151005062087247,-0.6724181706109426,-0.33802226505181576,1.5103714442221066
Oulu,1998,-0.5911475116063274,-0.6631178152959247,-0.652525205486143,-0.8305619661614954,-0.28461733461333644,1.0400045255190011
Oulu,1999,-0.8304730295361278,-0.6631178152959247,-0.6358384586267879,-0.7421317599652143,-0.33802226505181576,1.5271702627472175
Oulu,2000,-0.5049903251515994,-0.6631178152959247,-0.6441818320564654,-0.7137979022612829,-0.33802226505181576,1.0064068884687796
Oulu,2001,-1.012360423162776,-0.6631178152959247,-0.6733836390603369,-0.578864202342039,-0.44483212592877436,1.0568033440441125
Oulu,2002,-0.8496190709705118,-0.5148559384899779,-0.6566968922009818,-0.44058467608681856,-0.47675651742645625,0.20006359926345638
Oulu,2003,-0.5241363665859833,-0.5148559384899779,0.5739506886764588,-0.5610988961957085,-0.39142719549029525,0.5696376068158965
Oulu,2004,-0.3135299108077591,-0.3665940616840312,0.5989808089654916,-0.5040539691535826,-0.3595028039926134,0.5864364253410072
Oulu,2005,-0.08377741359515047,-0.21833218487808473,0.48634526766484437,-0.3944384256252948,-0.306097873554134,0.21686241778856752
Oulu,2006,-0.3039568900905669,-0.07007030807213796,-0.614980025052594,-0.37240034864960525,-0.2741734820564521,0.5360399697656743
Oulu,2007,-0.6198665737579035,0.07819156873380849,-0.6108083383377553,-0.38020521134008556,-0.1888441601202908,0.30085651041412204
Oulu,2008,-0.6390126151922875,0.07819156873380849,-0.6066366516229164,-0.32533129248541903,-0.13543922968181166,-0.7070726010925318
Oulu,2009,-0.26566480722179897,0.07819156873380849,-0.6233233984822716,-0.23206253440471888,-0.10351483818412979,0.5024423327154527
Oulu,2010,-0.35182199367652706,0.07819156873380849,-0.6483535187713043,-0.3001932234725159,-0.07159044668644794,0.09927068811279136
Oulu,2011,-0.08377741359515047,0.07819156873380849,-0.577434844619045,-0.06290289632399283,-0.07159044668644794,-0.05191867861320707
Oulu,2012,-1.0793715681831204,0.07819156873380849,-0.539889664185496,-0.11553082869537465,-0.07159044668644794,0.015276595487236873
Oulu,2013,-0.4762712630000233,0.07819156873380849,-0.5440613509003347,-0.005761959110595471,-0.07159044668644794,0.1160695066379019
Oulu,2014,-0.6581586566266715,0.07819156873380849,-0.5482330376151735,0.06253236964037635,-0.07159044668644794,-1.0430489715947497
Oulu,2015,-0.993214381728392,0.07819156873380849,-0.539889664185496,0.0351213652269929,-0.1464759160657246,-0.8078655122431971
Oulu,2016,-0.6485856359094796,0.07819156873380849,-0.5440613509003347,0.11146081183473996,-0.11455152456804281,-0.3542974120652027
Oulu,2017,-1.0315064645971606,0.07819156873380849,-0.4731426767480755,0.21967640172353695,-0.11455152456804281,-0.08551631566342877
Oulu,2018,-0.8496190709705118,0.07819156873380849,-0.844422794368727,0.16554546967353218,-0.16795645500652223,-0.28710213796475936
Oulu,2019,-1.2229668789410006,0.22645344553975527,-0.8360794209390494,0.20373084523369156,-0.13603206350884034,-0.28710213796475936
Oulu,2020,-0.5049903251515994,-0.07007030807213796,-0.3354770151583957,0.0023819334406933973,-0.05070274157267911,-0.7406702381427536
Oulu,2021,-0.6294395944750953,-0.07007030807213796,-0.31461858158420175,0.06764226424435714,-0.10410767201115854,-0.23670568238942657
Oulu,2022,-0.6390126151922875,-0.07007030807213796,-0.3271336417287181,0.06566679062199712,-0.18943699394731953,-0.5222855973163121
Oulu,2023,-0.6390126151922875,-0.21833218487808473,-0.385537255736461,0.11216330263401769,-0.13603206350884034,-0.5222855973163121
Outokumpu,1997,0.3565815393956821,1.1160247063754354,-0.865281227942921,-0.5607740868475873,0.676671413279292,1.5103714442221066
Outokumpu,1998,1.4000407975696119,1.1160247063754354,-0.865281227942921,-0.5559757091319909,0.676671413279292,1.275187984870554
Outokumpu,1999,0.19384018720341825,1.264286583181382,-0.865281227942921,-0.5428502609402389,0.6017859439000149,2.4343064631032063
Outokumpu,2000,-0.2752378279389908,1.7090722135992218,-0.865281227942921,-0.5307510852076497,0.6656347268953788,1.0400045255190011
Outokumpu,2001,0.5576149744567147,1.8573340904051685,-0.865281227942921,-0.5219851036105886,0.6017859439000149,1.443176170121663
Outokumpu,2002,0.19384018720341825,2.005595967211115,-0.865281227942921,-0.5172518243203459,0.6232664828408129,1.275187984870554
Outokumpu,2003,0.2608513322237619,1.8573340904051685,-0.865281227942921,-0.509177880224915,0.69815195222009,0.7208269735418944
Outokumpu,2004,0.662918202345827,2.1538578440170615,-0.865281227942921,-0.506529574015677,0.9431032316446604,1.1239986181445558
Outokumpu,2005,1.2277264246601558,2.1538578440170615,-0.865281227942921,-0.5032746168637949,0.9750276231423423,0.45204587714011985
Outokumpu,2006,0.9596818445787796,2.1538578440170615,0.11089346332935403,-0.5021812236632207,0.8577739097084993,0.9560104328934468
Outokumpu,2007,0.5384689330223303,2.005595967211115,0.2735892452080665,-0.49813561193279265,0.8896983012061811,-0.1023151341885393
Outokumpu,2008,1.0554120517506997,2.005595967211115,0.3820530997938748,-0.4878021256681616,0.8258495182108174,0.5024423327154527
Outokumpu,2009,0.9596818445787796,2.1538578440170615,0.2569024983487113,-0.09360306822504161,0.8786616148222679,-0.08551631566342877
Outokumpu,2010,2.0318601649042853,2.1538578440170615,0.21935731791516236,-0.27990216116146704,0.7509640488315404,0.8048210661674489
Outokumpu,2011,0.5097498708707546,2.302119720823008,1.0244928538790474,-0.5730511558314461,0.7294835098907425,-0.48868796026609
Outokumpu,2012,0.8543786166896673,2.1538578440170615,0.5530922551022649,-0.5707608762373106,0.921622692703863,1.2079927107701103
Outokumpu,2013,0.46188476728479444,2.1538578440170615,1.1538151420390497,-0.4647250235303282,0.6871152658361767,0.82161988469256
Outokumpu,2014,1.2085803832257713,1.8573340904051685,1.1246133350351781,-0.3554043460486492,0.5907492575161023,-0.4718891417409792
Outokumpu,2015,0.25127831150656976,1.8573340904051685,2.0882729661629367,-0.45433645690940233,0.3347612917076182,-0.3710962305903139
Outokumpu,2016,1.0075469481647397,1.8573340904051685,1.5000651393706683,0.47606473597188476,0.4729027102552303,-1.2614336124211916
