municipality,year,depression,involuntary_care,psychotic
Paimio,2013,0.163407900155516,-0.086905534463119,-0.766055375354472
Paimio,2014,0.263839452925985,-0.240553575175131,-0.897415905812693
Paimio,2015,0.233944920042297,-0.143514518348576,-0.802085203888247
Paimio,2016,0.399800157169765,-0.148908639957887,-0.791055434624919
Paimio,2017,0.473981630263235,-0.133468056869627,-0.816743672803219
Paimio,2018,0.946864503045164,-0.0645359365038349,-0.941567443668431
Paimio,2019,1.40366346970763,-0.435332995513456,-0.712641622326547
Paimio,2020,1.77025816998566,-0.716070362653049,-0.926674522459602
Paimio,2021,2.02203514286035,-0.83127673510371,-0.815359896190238
Paimio,2022,1.86406237466647,-0.863083449022587,-0.897856704726655
Paimio,2023,2.22715036681765,-0.924971676608858,-0.922094786172872
Paltamo,1997,-1.35185201352712,0.526494482639816,0.538242111029845
Paltamo,1998,-1.1891491357779,-0.13940766937511,1.10792288829071
Paltamo,1999,-1.04130736648197,0.804867217567401,1.34298911877686
Paltamo,2000,-1.00464945170037,0.806674309043359,1.6780678875602
Paltamo,2001,-1.04614643368955,0.34971262214581,1.31407808170164
Paltamo,2002,-0.925435583200319,0.72805414416674,1.24724669968653
Paltamo,2003,-0.89977086131704,0.603385116371026,0.795845579326147
Paltamo,2004,-0.967224654927041,0.241755340445069,1.74462063057437
Paltamo,2005,-0.272900742630541,0.759578844902807,1.58851694240999
Paltamo,2006,-0.421064861665417,0.861224919471897,2.23070511970933
Paltamo,2007,-0.396868552345052,0.592968324550585,2.13455170694261
Paltamo,2008,-0.227412994160154,0.738377271277784,2.61241036414773
Paltamo,2009,-0.0436275829617232,0.439802874436063,2.02303350305942
Paltamo,2010,0.352713038427012,1.26396692201754,2.17407443195477
Paltamo,2011,0.297602097002897,1.36978025701339,2.09304473101243
Paltamo,2012,0.248150603287788,1.51381604190281,2.22078335270162
Paltamo,2013,-0.0466242663659066,1.35020828676693,2.34454160224959
Paltamo,2014,-0.210619728721576,1.05804631026305,1.61245691241715
Paltamo,2015,-0.0654377914775773,0.782949174430554,1.85188811776445
Paltamo,2016,-0.139673074184825,0.31765274291777,2.25301198833796
Paltamo,2017,0.108714133671817,0.154358154338023,2.43105158521464
Paltamo,2018,0.873141810689281,1.47398514551549,2.11710592541053
Paltamo,2019,1.21781291372915,0.575189333824229,2.29754073786688
Paltamo,2020,1.71619911807792,0.0856082825038827,1.57729434308574
Paltamo,2021,1.53292298365285,0.642356518397744,2.14371864255685
Paltamo,2022,1.8123106545378,-0.341101373361727,1.74759266166545
Paltamo,2023,1.46797498580986,-0.111838074466592,1.79566606091297
Pargas,1997,-1.32242741212425,0.49260354858544,-0.971689741836207
Pargas,1998,-1.21224558660357,0.86352828892048,-0.917181876605862
Pargas,1999,-1.17931057501076,0.170101235567885,-0.975047425261428
Pargas,2000,-1.14397865673289,1.50018075235682,-0.896491451837495
Pargas,2001,-1.05230883688694,1.61137592787715,-0.83682494648883
Pargas,2002,-0.993067337729811,1.56076225455059,-1.10576582370218
Pargas,2003,-0.961371057987817,1.29220308969246,-0.978640621015891
Pargas,2004,-0.92273840670472,1.20117432757748,-0.946087868887072
Pargas,2005,-0.666906226245117,1.08746407378684,-0.681799183564582
Pargas,2006,-0.585715134098691,0.849244446050638,-0.834168966949287
Pargas,2007,-0.285143198995645,1.42351748237528,-0.873934539948672
Pargas,2008,-0.0625777004631569,1.52254486627153,-0.851969048040672
Pargas,2009,-0.0902717016247159,1.10350495367867,-0.631564035013093
Pargas,2010,-0.290890577845614,0.87823308333147,-0.643285140047007
Pargas,2011,-0.0376312830022498,0.929108047664654,-0.773557593282934
Pargas,2012,-0.0165129930240861,0.669320195057365,-0.663486839345603
Pargas,2013,0.0204293146863618,0.59802659088105,-0.732409009756995
Pargas,2014,0.0297024831895963,0.281485975419086,-0.956280686048538
Pargas,2015,0.283690805525265,0.473228865615409,-0.865454521512944
Pargas,2016,-0.129118912426118,-0.0858343499250233,-0.903478721180622
Pargas,2017,0.0981917607501973,-0.432308750782958,-0.953966075223465
Pargas,2018,0.526818831623454,-0.432163433381303,-1.034061812215
Pargas,2019,1.15628559035643,-0.657180075353993,-0.832013583950092
Pargas,2020,1.50328295769659,-0.815480859426384,-0.961882713633711
Pargas,2021,2.10552280222158,-0.865981689916741,-0.853257904041458
Pargas,2022,1.96947921774625,-1.3295509245809,-0.973824964505703
Pargas,2023,2.14801253735166,-1.28946561665236,-0.890301800266908
Parikkala,1997,-1.45522788218223,0.313323282994144,1.08544571580085
Parikkala,1998,-1.3606424830302,0.178210473064321,0.915665334274614
Parikkala,1999,-1.32605582025681,0.434163814649533,0.540524329507361
Parikkala,2000,-1.13044637021147,0.504948667403477,0.865126764676933
Parikkala,2001,-0.945732728889403,0.356046875047976,1.07915198234969
Parikkala,2002,-0.844022409355153,0.483051493335204,0.888071561538115
Parikkala,2003,-0.887250612179262,0.476623778313522,0.615662485458386
Parikkala,2004,-0.726714547355655,-0.246507929806312,1.29846630817705
Parikkala,2005,-0.759820490633136,0.37540878739647,1.18787202236363
Parikkala,2006,-0.546408785876786,0.857574268163121,0.987421471337477
Parikkala,2007,-0.626768443110872,0.493324325673607,0.920396949851422
Parikkala,2008,-0.36943239611314,0.438588176819307,1.52675295948811
Parikkala,2009,-0.486106961308621,-0.166564411165867,1.31445582074788
Parikkala,2010,-0.222677960004624,0.214132971453401,0.806691489926824
Parikkala,2011,-0.728395764423072,-0.0170244030257645,0.88002001049639
Parikkala,2012,-0.691273177294936,0.00711125974634045,1.04744064636143
Parikkala,2013,-1.03882120783291,-1.32020889606249,0.5188460339075
Parikkala,2014,-1.02888143571199,-1.32531304499764,0.550000700913251
Parikkala,2015,-0.880650422409761,-1.11463766385167,0.698660031990472
Parikkala,2016,-0.848048237233736,-1.10387813603012,0.545799339402873
Parikkala,2017,-0.660338344658617,-1.36873406013755,1.15910375256802
Parikkala,2018,-0.453774537290767,-1.11148479617912,0.571317050491527
Parikkala,2019,0.240274102462689,-2.05736264162311,0.935194923679499
Parikkala,2020,0.27653839217595,-2.3395891680081,0.679838694221859
Parikkala,2021,1.14507982223742,-2.29152697262004,0.849114826198999
Parikkala,2022,0.992354210263608,-2.26276758368359,0.804277714309744
Parikkala,2023,1.31090658287175,-2.28059780599661,0.923255935084597
Parkano,1997,-1.10259840881006,0.191297745272777,-0.270499765895607
Parkano,1998,-1.08363079932405,0.449963682815405,-0.254885573771519
Parkano,1999,-1.07411305420295,0.658319070684071,-0.412132715222447
Parkano,2000,-0.927312697527619,0.884770605220107,-0.494815215934535
Parkano,2001,-0.924767340000546,0.907263235064322,-0.222116926965829
Parkano,2002,-0.947943544633555,0.977896651304668,-0.169527751117799
Parkano,2003,-1.02103860369123,1.28644135585327,-0.146656149861111
Parkano,2004,-1.03720820737214,1.47188101413975,-0.026161741219712
Parkano,2005,-0.870717116564514,1.3115062931399,-0.00078167337791255
Parkano,2006,-0.966531167942218,0.37006178671453,0.158235869306204
Parkano,2007,-0.76105281630931,0.815497176463559,0.352199829052025
Parkano,2008,-0.733316348211647,0.953521234210669,0.21830333668316
Parkano,2009,-0.835882764584789,0.654483392081249,0.23004107446638
Parkano,2010,-0.784841308589934,0.83921920538675,-0.160984443407932
Parkano,2011,-0.59291617589049,0.697607421106423,-0.0693642957617352
Parkano,2012,-0.632677545008233,0.96479407758095,-0.142291384352826
Parkano,2013,-0.441822138976299,1.03267407129828,0.168712560305794
Parkano,2014,-0.303726382110454,1.17555505334956,-0.0469731732427315
Parkano,2015,-0.217849076204729,1.22226209690652,-0.0909017123441383
Parkano,2016,-0.588113005797813,-0.076804881428105,0.247588567340144
Parkano,2017,-0.522465413078053,0.854581567226282,-0.152093290656276
Parkano,2018,-0.409272765254582,0.711893256208781,0.0234266725366525
Parkano,2019,0.0320596155744389,0.669831680202394,0.0396667829992818
Parkano,2020,0.0910234670176062,0.59198990758856,0.0316190696641129
Parkano,2021,0.225634215372435,0.838564844795849,0.0517347830691566
Parkano,2022,0.673841346602328,0.611853844686626,0.102933144808745
Parkano,2023,0.780767104140055,0.357223378764763,-0.0803961181275594
Pedersöre,1997,-1.6873877978719,-1.00997478096066,-1.51325245938564
Pedersöre,1998,-1.66362737544724,-1.03479993053567,-1.7121920634779
Pedersöre,1999,-1.55509720110715,-0.997287056438912,-1.72739455136646
Pedersöre,2000,-1.45576424285393,-1.04937912579766,-1.59473845265123
Pedersöre,2001,-1.35670655979748,-1.03066903353411,-1.65218649705182
Pedersöre,2002,-1.33439039411283,-1.0338505388196,-1.7114223808491
Pedersöre,2003,-1.28388950679982,-1.12348465475617,-1.49877914509256
Pedersöre,2004,-1.26604562501959,-0.795836500361766,-1.75831393866202
Pedersöre,2005,-1.1311282295543,-0.883501893903727,-1.62363415701144
Pedersöre,2006,-0.863989945974637,-1.01078532792547,-1.65725864034999
Pedersöre,2007,-0.566418531781089,-0.898359975039272,-1.58199297443468
Pedersöre,2008,-0.632816217109163,-1.03398835559784,-1.53746071048979
Pedersöre,2009,-0.523841712929333,-1.06579076822194,-1.68350960247262
Pedersöre,2010,-0.550520090144062,-1.37880304798286,-1.67723729454361
Pedersöre,2011,-0.482151126501045,-1.03250698175331,-2.00882793645642
Pedersöre,2012,-0.224765381728636,-1.12758519252761,-1.8712170337726
Pedersöre,2013,-0.45133364147474,-1.31742271509121,-1.81929005684163
Pedersöre,2014,-0.00651961893058355,-0.912924736972307,-1.71614225898696
Pedersöre,2015,0.233711267595254,-1.19570730465882,-1.68663948402655
Pedersöre,2016,0.081628664761171,-0.891193992306718,-1.68434908404932
Pedersöre,2017,0.264135904150238,-0.626903467983059,-1.67794588743936
Pedersöre,2018,0.537330781279261,0.17639054956006,-2.00928073919538
Pedersöre,2019,1.16433413687866,-0.598298140435151,-1.86611512144476
Pedersöre,2020,1.25505980007704,-0.275963218652729,-1.90244835759096
Pedersöre,2021,1.33831522371283,-0.256738647843932,-1.8683009126366
Pedersöre,2022,1.37054317515029,-0.00664099596179626,-1.69332118162411
Pedersöre,2023,1.24486587701454,-0.293522278935841,-1.71058860272703
Pelkosenniemi,1997,-0.516749660867139,-0.70845698896357,0.314060387407513
Pelkosenniemi,1998,-0.414252913937126,-0.664267816241317,0.151363243048989
Pelkosenniemi,1999,-0.186366324908213,-0.520107227902111,0.467898683083934
Pelkosenniemi,2000,-0.137536984831264,-0.40409537193262,0.0926145657865032
Pelkosenniemi,2001,-0.298452449887507,-0.342723398446917,0.197777259987143
Pelkosenniemi,2002,-0.0386866962153797,0.0541998831802841,0.243811596901944
Pelkosenniemi,2003,-0.0627450207555385,-0.619310014460715,0.459967096714283
Pelkosenniemi,2004,0.24165306428588,-0.313387843076791,0.388662989533829
Pelkosenniemi,2005,0.387941595699201,0.322359584535257,0.529973859176949
Pelkosenniemi,2006,1.79384477039746,0.95004133014752,1.07489116716878
Pelkosenniemi,2007,1.27526387856429,-0.0184735878995111,0.809732215699759
Pelkosenniemi,2008,0.394461815920147,-0.359064832032937,1.55042446914033
Pelkosenniemi,2009,0.532177241928213,-0.616229837637904,0.995955311930866
Pelkosenniemi,2010,0.977020662338515,-0.560409170028067,0.648569777199528
Pelkosenniemi,2011,0.919138786155191,-0.123632249238069,0.621712853322411
Pelkosenniemi,2012,0.343560026694705,-0.798900176962553,0.243462545280433
Pelkosenniemi,2013,0.167758953979675,-1.73009038753214,0.506734906861576
Pelkosenniemi,2014,-0.213396839553383,-1.57511840461381,0.229884478209342
Pelkosenniemi,2015,0.00939070209679682,-1.69379262619902,-0.242606367056754
Pelkosenniemi,2016,0.179592106436054,-1.62851587000905,0.609518861122838
Pelkosenniemi,2017,0.211397912852801,-0.150268951783654,0.452336477870639
Pelkosenniemi,2018,0.0567171698286488,-0.0619317645898222,0.507317747733813
Pelkosenniemi,2019,1.05448629080287,-0.999003290019041,0.620230017383418
Pelkosenniemi,2020,-0.37871425955315,-1.84226761738932,0.524716726399735
Pelkosenniemi,2021,1.52785880118593,-1.15367359286977,1.06819877833705
Pelkosenniemi,2022,0.975796023706848,-0.497668275864893,0.667599140438066
Pelkosenniemi,2023,1.0338491960548,-0.335092762775505,0.665914648861715
Pello,1997,-1.2841763911941,0.0978566053909665,0.413617546534241
Pello,1998,-1.29922226716922,-0.0723593173889113,0.20364484139617
Pello,1999,-1.1125741994735,-0.182599452171859,0.559937316901267
Pello,2000,-1.06463856574304,0.327595305883069,0.328989977594358
Pello,2001,-1.09640459579259,0.485238552599058,0.43328447956328
Pello,2002,-0.981980507726792,0.105254832748567,0.486930529335595
Pello,2003,-1.07296470240216,-0.591452936238642,0.825534462491594
Pello,2004,-0.946040095888312,-0.0549210138668345,0.779812213563561
Pello,2005,-0.74368119744804,0.03581439246255,0.803987742047803
Pello,2006,-0.852068626299493,0.554048700893581,1.34923007935351
Pello,2007,-0.803007096302557,0.604891880991579,0.917826772648235
Pello,2008,-0.641122238681275,0.159203244677832,1.93091616821331
Pello,2009,-0.805244316358758,0.0372944014871849,1.34645630334256
Pello,2010,-0.958507407349349,-0.0832732913787162,1.02085765806879
Pello,2011,-0.756721135298873,0.568523112980983,0.84658629238093
Pello,2012,-0.60786747137026,0.747284926647555,0.497255496469636
Pello,2013,-0.626699916179487,1.01207156176116,0.994822850217791
Pello,2014,-0.379249713520735,1.16678958781038,0.796216388380012
Pello,2015,-0.29289839767073,1.2237946184528,0.377965932992994
Pello,2016,-0.470268407467557,0.382380194538819,1.31513085686235
Pello,2017,0.163681944085135,1.86264905088967,1.04391706981276
Pello,2018,0.11697387274028,1.89453847599354,0.725387871048395
Pello,2019,0.158868553960231,0.737490998654206,0.830691310870167
Pello,2020,0.117214201139262,0.246645964492989,0.753109589540376
Pello,2021,0.559126916082063,1.31403154538185,1.17893023692741
Pello,2022,0.964649741051804,1.367778352872,0.949519668526433
Pello,2023,1.17165272666524,1.53035386596139,0.877199315849168
Perho,1997,-1.1303727634146,-0.171530968227875,-0.547362300975754
Perho,1998,-1.23080682245487,-0.570185779048274,-0.6026055460651
Perho,1999,-1.20179354437296,-0.733667071596639,-0.316089416091954
Perho,2000,-1.11555690879878,-0.7748957559708,-1.12318640660512
Perho,2001,-1.1534921277708,-0.718214708149407,-0.115310226459225
Perho,2002,-1.09067275866833,-0.318608121705968,-0.800319067542704
Perho,2003,-1.13592352118734,-0.627665127607667,-0.490858178945429
Perho,2004,-0.927785113397271,-0.0440313238984045,-0.475488323445213
Perho,2005,-1.02039745459169,-0.15495071393223,-0.322606354685418
Perho,2006,-0.508662222925878,0.416709337521907,-0.713483422392056
Perho,2007,-0.423755491577348,-0.235967077455827,-0.333045455086761
Perho,2008,-0.758822258143455,-0.201728827514298,0.206369684057694
Perho,2009,-0.542093987259634,-0.369498338322465,-0.481940752332363
Perho,2010,0.253984830168829,0.342639546053577,-0.320456415540466
Perho,2011,0.509412290596603,-0.533556125256583,0.0492599486387327
Perho,2012,0.285949276920133,-0.425582421999839,0.104574708375963
Perho,2013,0.0365801745743349,0.127740280481866,0.0213375588373937
Perho,2014,0.468226166508515,-0.726324522379506,-0.437814739701394
Perho,2015,0.594317060078641,-0.547662958729916,-1.02199379207205
Perho,2016,0.351437870062519,-0.830669848263812,-0.68239870790786
Perho,2017,0.499754539382303,0.0874455593252649,-0.955024884938252
Perho,2018,0.69175387603324,-0.350715300551399,-0.964518238342226
Perho,2019,0.507460983921123,-0.971086615280119,-0.748818220016688
Perho,2020,0.537340820548894,-1.3175567551484,-0.805692415728474
Perho,2021,1.30070115114521,-0.739796921454062,-0.360827508685414
Perho,2022,1.36125340879785,-1.26074155317895,-0.818773853051548
Perho,2023,2.03903974458695,-1.31432394041356,-0.856395974334925
Pertunmaa,1997,-0.537490195129743,0.50109242542822,1.57649885413406
Pertunmaa,1998,-0.635929447036471,0.480396423349148,1.33668524299305
Pertunmaa,1999,-0.650104243583833,0.476603801466242,1.28678273015645
Pertunmaa,2000,-0.509487510159959,-0.0353298545124562,1.61489536567821
Pertunmaa,2001,-0.541641949999937,-0.328250233715343,1.73532861172414
Pertunmaa,2002,-0.515977228116658,-0.0792445999029461,2.13460641541891
Pertunmaa,2003,-0.3940302020633,1.36933582977458,2.20809173823475
Pertunmaa,2004,-0.234491112990877,1.93143139165736,1.61326718143793
Pertunmaa,2005,-0.28496469649442,2.38095224715539,2.14044585602657
Pertunmaa,2006,-0.396361554552792,1.73275149432672,1.98331830114015
Pertunmaa,2007,-0.279090363383957,0.829869413383912,2.00642082605163
Pertunmaa,2008,-0.142479608404867,0.188678161468774,2.01561584608213
Pertunmaa,2009,0.0892680118181774,-0.275430336657495,2.27266871595644
Pertunmaa,2010,-0.0658432499583019,-0.768390841792562,1.50930802920518
Pertunmaa,2011,-0.259238000373183,-0.572662172952216,1.30457195011155
Pertunmaa,2012,-0.290178169890864,0.286037090443921,1.33622521096207
Pertunmaa,2013,-0.13373217647791,0.266848001215047,1.14685178993216
Pertunmaa,2014,-0.0442953807218705,0.226845063461585,1.4240059790794
Pertunmaa,2015,-0.00178487714120539,-0.099907432171888,1.3768946707786
Pertunmaa,2016,-0.181226484577097,0.168974992356157,2.02451148966284
Pertunmaa,2017,-0.0289715200865028,0.777053212608622,1.44888292652816
