Municipality,Year,Admissions to involuntary care / 1 000 residents,Alcohol mortality per 100 000 inhabitants,Compulsory treatment in psychiatric inpatient care per population,"Entitled to special refunds on medicines for psychosis, as % of total population","Hospital care for mental disorders, recipients aged 0-24, combined",Mental health visits in primary health care per 1000 inhabitants,Outpatient visits in specialities of psychiatry per 1000 inhabitants,"Psychiatric inpatient care, patients per 1000 inhabitants","Psychiatric rehabilitation homes, clients on 31 Dec per population","Recipients of a disability pension due to mental and behavioural disorders aged 16-64, combined","Rehabilitative psychotherapy, recipients aged 16-64, combined","Reimbursements for depression medicines, recipients all ages, combined","Sickness allowance for mental health reasons, recipients aged 18-64, combined",Suicides per 100 000 inhabitants
Kustavi,1998,-0.009694343155250917,-0.4666982422828312,0.6578611548024098,0.6712390759575949,-1.3325835922809939,0.16929707733709695,-0.26510506032903364,-0.005715479289858072,-1.0676841870001574,-0.7112639442941425,2.3256594887350905,-1.0946934718509378,-0.8440697507239917,0.8048210661674489
Kustavi,1999,0.2932266491453456,-0.3805410558281031,0.4622547149097013,0.5229771991516488,-1.3325835922809939,0.34867960607516457,-0.6386222956280351,-0.005715479289858072,-1.0676841870001574,-0.44423929210174573,2.3256594887350905,-0.6202179999227581,-0.8440697507239917,0.6032352438661183
Kustavi,2000,0.5961476414459421,0.14597508361745817,0.8902892921130406,0.374715322345702,-1.3325835922809939,-0.05597400526419725,-0.43443287366458094,2.597029028341686,-1.0676841870001574,-0.6578590138556631,2.3256594887350905,-0.31226779780610925,-0.8440697507239917,0.31765532893923315
Kustavi,2001,0.5961476414459421,-0.3135299108077591,0.7549528665277331,0.5229771991516488,-1.3325835922809939,0.34450791936032577,-0.41119180124597643,2.597029028341686,-1.0676841870001574,-0.3374294312247869,2.3256594887350905,0.18828585204201384,-0.8440697507239917,0.9728092514185579
Kustavi,2002,0.5961476414459421,-0.19865366220145458,0.9457164395844366,0.6712390759575949,-1.3325835922809939,0.3361645459306482,-0.8029698791595958,0.632693550883917,-1.0676841870001574,-0.12380970947086974,2.3256594887350905,-0.1396333924441756,-0.8440697507239917,-0.1863092268140938
Kustavi,2003,0.5961476414459421,-0.0167662685748064,0.8922501478227528,0.5229771991516488,-1.3325835922809939,0.4529717739461341,-0.5960136628605934,1.1728858071848034,-1.0676841870001574,-0.016999848593910936,2.3256594887350905,-0.5245711450899868,-0.8440697507239917,0.1664659622132347
Kustavi,2004,0.5961476414459421,0.46188476728479444,0.28932708840708404,1.264286583181382,-1.3325835922809939,0.5364055082429098,-0.19980871401009723,0.1907180684559186,-1.0676841870001574,0.036405081844568685,2.3256594887350905,0.5136932775231952,-0.8440697507239917,-0.3206997750149811
Kustavi,2005,0.7476081375962405,1.0554120517506997,-0.2033146117202091,0.9677628295694884,-1.3325835922809939,0.7074446635512999,0.17592195675734287,1.2711025810576921,-1.0676841870001574,-0.12380970947086974,2.3256594887350905,1.1908105469310468,0.02599867660209424,-0.035119860088095936
Kustavi,2006,0.7476081375962405,0.5384689330223303,-0.22939300122217174,1.1160247063754354,-1.3325835922809939,0.9827759867306595,0.1493607311360805,1.3693193549305804,-1.0676841870001574,0.19661987316000673,2.3256594887350905,0.7208115011067731,-0.44840464331860397,-0.23670568238942657
Kustavi,2007,1.2019896260471352,0.2129862286378019,0.0888012900382573,0.5229771991516488,-1.3325835922809939,0.4905169543796831,0.47362902726232453,0.28893484232880723,-1.0676841870001574,0.036405081844568685,2.3256594887350905,0.24682941252127708,-1.23140276725296,-0.13591277123876158
Kustavi,2008,1.0505291298968367,-0.055058351443574335,-0.2210288808332848,0.5229771991516488,-1.3325835922809939,0.3361645459306482,-0.1699273351861771,0.8782354855661383,-1.0676841870001574,0.036405081844568685,2.3256594887350905,0.38967174001918176,-1.4996838357371094,-0.035119860088095936
Kustavi,2009,0.8990686337465388,0.1842671664862261,-0.10089554343078189,0.22645344553975527,-1.3325835922809939,-0.02677219826032578,-0.05261525535893506,0.8782354855661383,-1.0676841870001574,-0.17721463990934894,2.3256594887350905,0.36184426925405094,-0.5896964818472819,0.38485060303967655
Kustavi,2010,0.7476081375962405,0.06939091787992162,-0.35214350134118044,-0.07007030807213796,-1.3325835922809939,0.11506515004419281,-0.023840594269234277,0.8782354855661383,-1.0676841870001574,-0.3908343616632666,2.3256594887350905,-0.22180606667363742,-1.163900758484818,0.3680517845145654
Kustavi,2011,0.5961476414459421,0.07896393859711377,-0.20858473618136122,0.22645344553975527,-1.3325835922809939,-0.6566968922009818,-0.402891418239332,0.8782354855661383,-1.0676841870001574,-0.3908343616632666,2.3256594887350905,0.11926438703529715,-1.1251589782034086,-0.21990686386431604
Kustavi,2012,0.4446871452956436,0.4331657051332186,-0.5361518922881857,0.5229771991516488,-1.3325835922809939,-0.3229619550138793,-0.493088913578202,0.8782354855661383,-1.0676841870001574,-0.49764422254022517,2.3256594887350905,-0.048570620842165534,-1.4152076225354902,-0.1863092268140938
Kustavi,2013,0.5961476414459421,0.3757275808300664,-0.5161232453784902,0.5229771991516488,-1.3325835922809939,0.7533332174145264,-0.3032868221595983,0.8782354855661383,-1.0676841870001574,-0.6578590138556631,2.3256594887350905,0.05100544818840092,-0.7729515168237262,-0.45509032321586834
Kustavi,2014,0.4446871452956436,-0.0646313721607665,-0.6988711778951374,0.22645344553975527,-1.3325835922809939,0.4988603278093607,-0.4449466921396639,0.8782354855661383,-1.0676841870001574,-0.44423929210174573,2.3256594887350905,0.1798263831768849,-1.291989629052462,-1.0262501530696388
Kustavi,2015,0.2932266491453456,-0.19865366220145458,-0.5795926928711089,0.07819156873380849,-1.3325835922809939,0.0942067164699989,-0.33095476551507985,0.8782354855661383,-1.0676841870001574,-0.7112639442941425,2.3256594887350905,0.03774658183880105,-1.2474323424145843,-0.690273782567421
Kustavi,2016,0.14176615299504713,-0.24651876578741466,-0.49071449770049247,0.22645344553975527,-1.3325835922809939,-0.06431737869387481,-0.4233656963223883,0.8782354855661383,-1.0676841870001574,-0.92488366604806,2.3256594887350905,0.22958750341045478,-0.6120913836714601,-0.6566761455171991
Kustavi,2017,0.14176615299504713,-0.5337093873031752,-1.2807115294869555,0.374715322345702,-1.3325835922809939,-0.01008545140097065,-0.6170412998107595,0.8782354855661383,-1.0676841870001574,-0.92488366604806,2.3256594887350905,-0.36448690848125975,-0.5638403662312996,-0.6734749640423102
Kustavi,2018,0.2932266491453456,-0.7251698016470155,-1.5000236896413093,0.22645344553975527,-1.3325835922809939,0.17346876405193573,-0.27838567313966484,0.8782354855661383,-1.0676841870001574,-0.44423929210174573,2.3256594887350905,-0.13232217595469642,-0.48745644628065243,-0.7070726010925318
Kustavi,2019,0.2932266491453456,0.031098835011153684,-1.4760342424469375,0.07819156873380849,-1.3325835922809939,-0.01008545140097065,-0.2374371169735521,0.8782354855661383,-1.0676841870001574,-0.3908343616632666,2.3256594887350905,0.2746568832864079,-0.4896557275049965,-0.8918596048687516
Kustavi,2020,0.2932266491453456,-0.43797918013125503,-1.5311658345329564,-0.21833218487808473,-1.3325835922809939,0.31530611235645434,-0.5506382357576036,0.8782354855661383,-1.0676841870001574,-0.92488366604806,2.3256594887350905,-0.15818503962093,-1.117059404337468,-1.1102442456951933
Kustavi,2021,0.2932266491453456,-0.3231029315249509,-1.5437563035447277,-0.21833218487808473,-1.3325835922809939,0.4195982802274239,-0.4371996680001291,0.8782354855661383,-1.0676841870001574,-1.031693526925019,2.3256594887350905,0.5123297108938358,1.3078465727803201,-0.690273782567421
Kustavi,2022,-0.009694343155250917,-0.3613950143937192,-1.556242763458578,-0.21833218487808473,-1.3325835922809939,-0.014257138115809432,-0.5356975463456436,0.8782354855661383,-1.0676841870001574,-0.8714787356095807,2.3256594887350905,0.9252564199950604,0.8079819462094064,-0.8078655122431971
Kustavi,2023,-0.16115483930554933,-0.3613950143937192,-1.5573882698384303,-0.5148559384899779,-1.3325835922809939,-0.19781135356871582,-0.5356975463456436,0.8782354855661383,-1.0676841870001574,-0.6044540834171838,1.9477596434652489,0.3139939275559515,0.5959666827462297,-0.8078655122431971
Kuusamo,1997,-0.16115483930554933,-1.6537528112146413,-0.39042638062035456,0.22645344553975527,0.8207365588624566,-0.13940773956097288,-1.1300049696213883,0.7800187116932495,-0.5924370556040647,0.4949760830230567,-0.8430051811672964,-1.686047247101852,-0.8615937754635549,1.5103714442221066
Kuusamo,1998,-0.31261533545584774,-0.5911475116063274,-0.4804698219347995,0.22645344553975527,0.7315039091319931,-0.17278123327968314,-1.1576729129768697,0.7309103247568056,-0.586430195120408,0.5483810134615359,-0.8430051811672964,-1.4563943335802976,-0.8615937754635549,1.0400045255190011
Kuusamo,1999,-0.009694343155250917,-0.8304730295361278,-0.4382054503979481,0.374715322345702,0.2951486815212113,-0.2311848472874261,-1.1715068846546106,1.3693193549305804,-0.6189894624990404,0.6017859439000149,-0.8430051811672964,-1.240762812568163,-0.8615937754635549,1.5271702627472175
Kuusamo,2000,0.14176615299504713,-0.5049903251515994,-0.5254365910654358,0.5229771991516488,0.9529693092662368,-0.05180231854935847,-1.1111907681396607,2.0568367720407994,-0.6148894825019069,0.6337103353976969,-0.8430051811672964,-0.7349832036921502,-0.8615937754635549,1.0064068884687796
Kuusamo,2001,0.4446871452956436,-1.012360423162776,-0.26981410812384043,0.6712390759575949,0.7307609926266875,0.056661536036449855,-0.9081080639104259,1.8112948373585784,-0.5710652185167844,0.5698615524023332,-0.8430051811672964,-0.8617253778369631,-0.8615937754635549,1.0568033440441125
Kuusamo,2002,0.4446871452956436,-0.8496190709705118,-0.500205935006139,0.8195009527635416,0.9785464947186349,0.40291153336806873,-1.124471380950292,1.8604032242950226,-0.5280277328237003,0.6551908743384949,-0.8430051811672964,-0.8199303431258391,-0.8615937754635549,0.20006359926345638
Kuusamo,2003,0.4446871452956436,-0.5241363665859833,-0.6899737699806092,0.9677628295694884,1.119397838169711,0.8909988790042063,-1.1388587114951423,1.516644515739913,-0.4803010641642121,0.7405201962746558,-0.8430051811672964,-0.7734435680570989,-0.8615937754635549,0.5696376068158965
Kuusamo,2004,0.5961476414459421,-0.3135299108077591,-0.6897327209341043,1.264286583181382,0.9696493079818493,0.7283030971254938,-1.1189377922791957,1.4675361288034692,-0.5158805189711854,0.8362933707677014,-0.8430051811672964,-0.638621154645067,-0.8615937754635549,0.5864364253410072
Kuusamo,2005,0.7476081375962405,-0.08377741359515047,-0.6067500719789857,1.7090722135992218,1.4477973969448257,0.8367669517113021,-1.0857362602526177,1.9586199981679115,-0.4706560774572115,0.8362933707677014,-0.8430051811672964,-0.4912077371522384,-0.632681813237061,0.21686241778856752
Kuusamo,2006,0.8990686337465388,-0.3039568900905669,-0.4560531041272387,1.8573340904051685,0.3371272719997327,0.7032729768364612,-0.87158637868119,2.597029028341686,-0.5096159243870917,0.9431032316446604,-0.5973702817418992,-0.3816944788824104,-0.10311232890756204,0.5360399697656743
Kuusamo,2007,0.5961476414459421,-0.6198665737579035,-0.5762245730674266,2.005595967211115,-0.16483357571554122,0.8784838188596898,-0.4787015830333515,2.4497038675323535,-0.5062805261668467,1.0179887010239372,-0.3817766651465873,-0.18591134987712424,-0.1079057003220171,0.30085651041412204
Kuusamo,2008,0.5961476414459421,-0.6390126151922875,-0.635270688763442,2.005595967211115,-0.164740711152378,1.3081675504880845,-0.3746701160167408,2.0077283851043557,0.01991875515530718,1.156722953398578,-0.2957621593215614,0.27413751347205023,-0.2231864118943935,-0.7070726010925318
Kuusamo,2009,0.2932266491453456,-0.26566480722179897,-0.7161760956589951,2.1538578440170615,0.16430889956487943,1.1538151420390497,-0.7116656660865066,2.4005954805959098,0.15817723703348993,1.2524961278916236,-0.14736864634177507,0.31799831579100835,-0.4452607328224071,0.5024423327154527
Kuusamo,2010,-0.009694343155250917,-0.35182199367652706,-1.0074062849503767,2.1538578440170615,0.48464705267167757,1.2289055029061475,-0.6806775695283671,1.9586199981679115,0.2598350481192643,1.2524961278916236,-0.17749051922585193,0.5973111890371963,-0.18923800302743915,0.09927068811279136
Kuusamo,2011,0.14176615299504713,-0.08377741359515047,-0.8382650219729957,2.1538578440170615,0.18840025200666644,2.492926577502298,-0.614827864342321,2.3514870936594647,0.6260616029638097,1.3059010583301027,-0.04443322953187999,0.4738906920027215,-0.24927504452085486,-0.05191867861320707
Kuusamo,2012,-0.009694343155250917,-1.0793715681831204,-0.7574926084432925,2.005595967211115,1.625561415871372e-05,2.3719476627719738,-0.4759347886978033,2.4005954805959098,0.6025031232549128,1.3273815972709,0.03533667224130977,0.6146004300935277,0.083758931201006,0.015276595487236873
Kuusamo,2013,-0.16115483930554933,-0.4762712630000233,-0.5916276911622076,2.005595967211115,0.239647487474626,2.1466765801706793,-0.34921560812969776,2.597029028341686,0.5792652030893239,1.4231547717639454,0.2578060566300017,0.32526220033497893,0.08163715564682135,0.1160695066379019
Kuusamo,2014,-0.16115483930554933,-0.6581586566266715,-0.5899140329091048,1.8573340904051685,0.14151765100737707,2.2426253746119715,-0.36304957980743857,2.0568367720407994,0.31596286005725915,1.4661158496455406,0.2816027354082507,0.2688512292628148,0.2590766842667976,-1.0430489715947497
Kuusamo,2015,-0.46407583160614585,-0.993214381728392,-0.6860133096481763,1.8573340904051685,-0.18077065792584837,2.079929592733259,-1.089609772322385,-1.0860999918916314,0.3743880210426664,1.4127109192070615,0.5881931343973374,0.10281934279396708,-0.051167580665117944,-0.8078655122431971
Kuusamo,2016,-0.7669968239067423,-0.6485856359094796,-0.5472660196983588,1.7090722135992218,-0.2794576817720766,2.3594326026274572,-0.3149073583689005,-1.18431676576452,0.3887781061676672,1.4765597022024253,0.7554816396406159,-0.2647883334679225,0.27385160747593074,-0.3542974120652027
Kuusamo,2017,-0.16115483930554933,-1.0315064645971606,1.4475531245904405,1.7090722135992218,0.5587784012603028,3.0018723567126298,-1.1017836673987969,-0.595016122527189,0.30783028403865614,1.242052275334739,0.6791899167911121,0.0021098702436673604,0.7704173122103284,-0.08551631566342877
Kuusamo,2018,-0.16115483930554933,-0.8496190709705118,1.769567791090646,1.7090722135992218,0.7252069301637769,2.72654103353327,-1.0890564134552754,-0.8405580572094102,-0.15587713041174303,1.1996840312801724,0.6672512823749914,0.03528395039938065,1.090093308630835,-0.28710213796475936
Kuusamo,2019,-2.1301412892594267,-1.2229668789410006,1.5457962729700812,2.302119720823008,0.5017913742031063,4.812384390952661,-1.0630485467011228,-0.7423412833365218,0.08962767902809698,1.3697498413254665,0.3306196005558198,0.3021478154012988,2.130608611938098,-0.28710213796475936
Kuusamo,2020,-2.281601785409725,-0.5049903251515994,1.5520839218037497,1.7090722135992218,0.5365443400817798,5.008453666550084,-1.0879496957210562,-1.1352083788280758,0.27550151451938953,1.1137618755169827,1.010919912095527,0.32408146486973666,1.4305147459572625,-0.7406702381427536
Kuusamo,2021,-2.281601785409725,-0.6294395944750953,1.8250352737142,1.5608103367932749,1.056020967581135,5.646721733920417,-1.0149063252625847,-0.8896664441458545,0.3759984523397372,0.9111788401469785,1.3873962497742978,0.797983738420131,2.1831806861567875,-0.23670568238942657
Kuusamo,2022,-2.281601785409725,-0.6390126151922875,1.900876207161067,1.4125484599873281,1.0110707110813915,4.703920536366853,-0.9678708215582659,-0.3494741878449678,0.7150913474573708,0.8682177622653833,1.71074637964027,1.1013238708343445,2.733967926028133,-0.5222855973163121
Kuusamo,2023,-2.281601785409725,-0.6390126151922875,1.8867090765489676,1.264286583181382,1.0771406540017001,3.281375366606828,-0.9678708215582659,-0.545907735590745,0.6815758616520433,0.7080029709499454,1.9515601826049016,1.1471622734880378,3.060164260451514,-0.5222855973163121
Kyyjärvi,1997,-0.16115483930554933,-0.5624284494547512,-0.20856996951928788,-0.07007030807213796,-1.3325835922809939,-0.24369990743194245,-1.118384433412086,-0.3494741878449678,0.8517833937108282,-0.28402450078630775,-1.11322910322047,-1.5946512962612005,0.6262915858660916,1.6951584479983266
Kyyjärvi,1998,0.14176615299504713,-0.35182199367652706,0.212206732548646,0.07819156873380849,-1.3325835922809939,0.03580310246225595,-1.178147191059926,0.7309103247568056,0.8836034445140585,-0.0704047790323901,-1.11322910322047,-1.1733727754217025,0.6262915858660916,2.13192772965121
Kyyjärvi,1999,-0.009694343155250917,0.19384018720341825,-0.05639357112944456,0.07819156873380849,-1.3325835922809939,-0.07683243883839116,-1.1128508447409895,-0.7914496702729662,0.9295286597056904,0.036405081844568685,-1.11322910322047,-0.8851763014208844,0.6262915858660916,1.7455549035736593
Kyyjärvi,2000,0.14176615299504713,0.15554810433464963,-0.08221196763892304,-0.07007030807213796,-1.3325835922809939,-0.19363966685387704,-1.1753803967243779,-0.7423412833365218,0.9674010728612948,0.19661987316000673,-1.11322910322047,-0.9151298649751954,0.6262915858660916,0.8384187032176706
Kyyjärvi,2001,0.2932266491453456,-0.3326759522421431,0.011827536053136585,-0.07007030807213796,-1.3325835922809939,0.0942067164699989,-1.20249498121275,-0.7423412833365218,0.9857248568555453,-0.016999848593910936,-1.11322910322047,-1.0770172229925377,0.6262915858660916,0.9560104328934468
Kyyjärvi,2002,0.2932266491453456,-0.15078855861549448,-0.2544556869013256,-0.21833218487808473,-1.3325835922809939,-0.06431737869387481,-1.1809139853954742,-0.4967993486543007,0.9857248568555453,-0.17721463990934894,-1.11322910322047,-0.8415243167377175,0.6262915858660916,1.2079927107701103
Kyyjärvi,2003,0.5961476414459421,-0.26566480722179897,-0.3587403352847308,-0.21833218487808473,-1.3325835922809939,-0.04763063183451969,-1.0774358772459731,-0.9387748310822989,1.0305952097402589,-0.016999848593910936,-1.11322910322047,-0.4226499577763728,0.6262915858660916,0.5528387882907854
Kyyjärvi,2004,0.4446871452956436,0.624626119477059,-0.20035391071406214,-0.07007030807213796,-1.3325835922809939,0.14843864376290306,-1.065815341036671,-0.9387748310822989,1.0876069358182618,-0.016999848593910936,-1.11322910322047,-0.23195728858036857,0.6262915858660916,0.922412795843225
Kyyjärvi,2005,0.5961476414459421,0.3565815393956821,-0.16074913424756013,0.07819156873380849,-1.3325835922809939,0.09837840318483768,-1.1515859654386638,-0.4967993486543007,1.1491492704309385,-0.12380970947086974,-1.11322910322047,-0.2514329476072261,-0.28636736388400647,-0.42149268616564667
Kyyjärvi,2006,0.2932266491453456,0.5671879951739068,-0.17560878813000003,-0.21833218487808473,-1.3325835922809939,0.10672177661451525,-1.1698468080532816,-0.4967993486543007,1.1959063036521902,-0.0704047790323901,-1.11322910322047,-0.10013115124419242,-0.3783085443603512,0.7712234291172272
Kyyjärvi,2007,-0.16115483930554933,0.9118167409928195,-0.37365311694582787,-0.07007030807213796,-1.3325835922809939,-0.005913764686131869,-1.0519813693589302,-0.4967993486543007,1.249082715178626,1.5896635788470668,-1.11322910322047,0.1422872452842787,-1.50235543159738,0.45204587714011985
Kyyjärvi,2008,-0.46407583160614585,1.15114225892262,-0.47615935049119323,0.22645344553975527,-1.3325835922809939,0.01494466888806204,-1.1742736789901587,-0.4967993486543007,1.2743619432511801,1.8566882310394635,-1.11322910322047,0.14174003337816776,-0.9298006158781018,0.5696376068158965
Kyyjärvi,2009,-0.6155363277564443,0.6724912230630192,-0.3626352792078934,-0.07007030807213796,-1.3325835922809939,0.010772982173223259,-0.9855783053057743,0.7800187116932495,1.3079068748042593,1.6964734397240255,-1.11322910322047,0.7654988660070561,-0.21210521948754393,0.922412795843225
Kyyjärvi,2010,-0.7669968239067423,0.8735246581240509,-0.6134478717219148,0.07819156873380849,-1.3325835922809939,0.09837840318483768,-1.0209932728007907,-0.4476909617178564,1.352015992662697,1.643068509285546,-1.11322910322047,0.29898947960132144,1.2668207249894379,0.6032352438661183
Kyyjärvi,2011,-0.6155363277564443,0.749075388800555,-0.5951275476497664,-0.21833218487808473,-1.3325835922809939,0.06917659618096621,-0.9208353178539472,-0.4476909617178564,1.3600655607919807,1.5896635788470668,-1.11322910322047,-0.668127385215963,1.0044326685319163,0.7040281550167833
Kyyjärvi,2012,-0.6155363277564443,0.6054800780426747,-0.7689363880244278,-0.07007030807213796,-1.3325835922809939,-0.3938806291661386,-0.8306378225150775,-0.4476909617178564,1.4162558204413564,1.643068509285546,-1.11322910322047,-0.7316945837052432,-0.34278818024529856,-0.4718891417409792
Kyyjärvi,2013,-0.46407583160614585,0.34700851867849,-0.9399170053107262,-0.07007030807213796,-1.3325835922809939,-0.5732631579042062,-1.032060450142983,-0.4476909617178564,1.4822164914985037,1.4294487875316286,-1.11322910322047,-0.4595917664395984,-1.1853510310371431,-0.1023151341885393
Kyyjärvi,2014,-0.6155363277564443,1.189434341791388,-0.9720605530924256,-0.21833218487808473,-1.3325835922809939,-0.022600511545486996,-0.963443950621389,-0.4476909617178564,1.5405415963676652,1.4294487875316286,-1.11322910322047,-0.04595635974198012,-1.318705587655169,-0.3542974120652027
Kyyjärvi,2015,-0.46407583160614585,0.34700851867849,-0.6225259720677557,-0.3665940616840312,-1.3325835922809939,0.29861936549709917,-0.8710330198140804,-0.4476909617178564,1.5783693814781488,1.4294487875316286,-1.11322910322047,-0.6348456479333949,-0.6806930330517742,-0.9758536974943062
Kyyjärvi,2016,-0.6155363277564443,0.12682904218307386,-0.8258596245297766,-0.3665940616840312,-1.3325835922809939,0.39456815993839117,-0.970637615893814,-0.4476909617178564,1.5860669918591763,1.1624241353392315,-1.11322910322047,-1.1564627639632807,-0.8247339731108821,-0.05191867861320707
Kyyjärvi,2017,-0.46407583160614585,-0.7155967809298236,-0.5494947135465339,-0.3665940616840312,-1.3325835922809939,0.3236494857861319,-0.8428117175914892,-0.4476909617178564,1.6312121672391797,1.376043857093149,-1.11322910322047,-1.0309700027030533,-1.3587020198890698,0.20006359926345638
Kyyjärvi,2018,-0.31261533545584774,0.2321322700721862,-0.547471986573417,-0.3665940616840312,-1.3325835922809939,0.42794165365710146,-0.7288197909669051,-0.4476909617178564,1.649298591057612,1.4828537179701078,-1.11322910322047,-0.6839518991339988,0.07606144691580131,-0.23670568238942657
Kyyjärvi,2019,-0.16115483930554933,0.662918202345827,-0.22644902823992819,-0.21833218487808473,-1.3325835922809939,0.26524587177838893,-0.8815468382891635,-0.4476909617178564,1.7113774054839126,1.387673377304091,-1.11322910322047,-0.4654317591728633,0.11095448505460831,-0.7742678751929755
Kyyjärvi,2020,-2.1301412892594267,-0.5241363665859833,-1.162980136873858,-0.07007030807213796,-1.3325835922809939,0.5113753879538772,-0.8826535560233826,-0.4476909617178564,1.7653188183815072,0.30342973403696555,-1.11322910322047,0.46376545656766505,0.6533321283793749,-0.3542974120652027
Kyyjärvi,2021,-2.1301412892594267,-0.35182199367652706,-1.2057280216089556,0.07819156873380849,-1.3325835922809939,0.340336232645487,-0.21474940342205723,-0.4476909617178564,1.8940916822624916,0.19661987316000673,-1.11322910322047,0.6158297790905192,0.14804680441776,-1.2110371568458589
Kyyjärvi,2022,-2.1301412892594267,-0.39011407654529495,-1.1626491350560078,0.07819156873380849,-1.3325835922809939,0.10672177661451525,-0.6834443638639153,-0.4476909617178564,1.9832421264877889,0.19661987316000673,-1.11322910322047,0.14845020939810913,0.6398966434078616,-0.9590548789691953
Kyyjärvi,2023,-2.1301412892594267,-0.39011407654529495,-1.1641791064572733,-0.07007030807213796,-1.3325835922809939,0.16929707733709695,-0.6834443638639153,-0.4476909617178564,2.040414510556558,0.30342973403696555,-1.11322910322047,0.3262159098969144,0.7684578286114315,-0.9590548789691953
Kärkölä,1997,0.2932266491453456,-0.3231029315249509,0.43049263737421367,-0.9596415689078179,0.9151696241300593,-0.8152209873648555,-0.3414685839901629,-0.005715479289858072,-0.3579180187582621,-0.7977789338843614,-0.7353292579506282,-1.9891228776967678,-1.0549853735749959,1.443176170121663
Kärkölä,1998,0.4446871452956436,0.5193228915879466,0.46198496032777087,-0.9596415689078179,1.0955850794174133,-0.806877613935178,-0.565025566302454,-0.2512574139720793,-0.34484189878074706,-0.90458879476132,-0.7353292579506282,-1.5856334778742025,-1.0549853735749959,1.6951584479983266
Kärkölä,1999,0.4446871452956436,0.19384018720341825,0.4921397090636488,-0.9596415689078179,1.0955850794174133,-0.8277360475093719,-0.5146699093954775,0.8291270986296937,-0.33935926266251604,-0.7873350813274768,-0.7353292579506282,-1.51192027250987,-1.0549853735749959,1.5271702627472175
Kärkölä,2000,0.2932266491453456,0.19384018720341825,0.46320920296882273,-0.8113796921018712,1.0955850794174133,-0.865281227942921,-0.3929309586313585,0.5835851639474725,-0.34484189878074706,-0.5632715070166752,-0.7353292579506282,-1.4236384627300056,-1.0549853735749959,1.779152540623881
Kärkölä,2001,0.4446871452956436,-0.4666982422828312,0.9433453981308276,-0.8113796921018712,2.1956864554887834,-0.865281227942921,-0.6098476345383342,0.8291270986296937,-0.33467738287569304,-0.7762983949435639,-0.7353292579506282,-1.3977755990637721,-1.0549853735749959,1.443176170121663
Kärkölä,2002,1.0505291298968367,-0.2752378279389908,0.6413540793286534,-0.8113796921018712,1.4904260393654893,-0.865281227942921,-0.3990179061695646,0.28893484232880723,-0.3302331217350839,-0.669488534066605,-0.7353292579506282,-1.0699036865230915,-1.0549853735749959,2.2495194593269865
Kärkölä,2003,1.2019896260471352,0.08853695931430593,0.7793242069837069,-0.8113796921018712,1.5068274443916128,-0.865281227942921,-0.41395859558152465,0.23982645539236314,-0.3364401246892189,-0.6160836036281256,-0.7353292579506282,-1.2238722909634971,-1.0549853735749959,2.1655253667014316
Kärkölä,2004,0.8990686337465388,1.5723551704790686,0.7338551426252772,-0.6631178152959247,0.8553037956148034,-0.865281227942921,-0.27008529013302035,-0.15304064009919113,-0.3406652846427986,-0.669488534066605,-0.7353292579506282,-0.8614153996922352,-1.0549853735749959,1.3423832589709976
Kärkölä,2005,1.3534501221974333,1.8882648541464047,0.9849261366387856,-0.6631178152959247,0.9541765485873583,-0.865281227942921,-0.5013892965848464,0.14160968151947456,0.10606985270441312,-0.5737153595735595,-0.7353292579506282,-0.7564927212710867,-0.1312452314180482,0.6032352438661183
Kärkölä,2006,1.0505291298968367,1.8882648541464047,0.6722196728893822,-0.8113796921018712,1.4398288558396724,-0.6858986992048534,-0.8411516409901603,0.7800187116932495,0.11104639920830899,-0.4460177935828321,-0.7353292579506282,-0.052810387218526766,-0.6836819322076517,0.5192411512405638
Kärkölä,2007,-0.009694343155250917,2.472219117895118,0.6212782377713874,-0.8113796921018712,1.0693578420228727,-0.865281227942921,-0.4477134864752121,-0.10393225316274664,0.11750716368813612,-0.29683968865130705,-0.7353292579506282,-0.21681734140713033,-0.7491396710917688,0.8384187032176706
Kärkölä,2008,-0.009694343155250917,1.9074108955807891,0.7396758736801637,-0.6631178152959247,1.5966172815010555,-0.6608685789158205,-0.401231341638003,0.3871516162016958,0.11726661338355153,-0.34965178526275775,-0.7353292579506282,-0.1039007353717838,-0.8399812109559416,1.3759808960212192
Kärkölä,2009,-0.31261533545584774,1.7542425641057167,0.26107533953903633,-0.6631178152959247,1.4976516639653374,-0.6441818320564654,-0.23522368150511352,-1.2825335396374087,-0.16949148030930603,-0.360095637819642,-0.7353292579506282,-0.21870027785084736,-0.5722499627778783,-0.4046938676405355
Kärkölä,2010,-0.009694343155250917,1.8308267298432526,0.4377483700617873,-0.5148559384899779,1.4976516639653374,-0.5690914711893673,-0.3204409470399968,-0.7914496702729662,0.27767307798895574,-0.3705394903765264,-0.7353292579506282,-0.37755644704882346,-0.8006121046982863,-0.48868796026609
Kärkölä,2011,-0.009694343155250917,1.1415692382054277,0.044254907927560615,-0.3665940616840312,1.4976516639653374,-0.4022240025958162,-0.3768835514851794,-0.2512574139720793,0.30122664411214994,-0.2637296294995678,-0.7353292579506282,0.09042416311312483,-0.5786152894404322,0.468844695665231
