kunta_nimi,vuosi,Elatustuki,Eläke-etuudet (pl. takuueläke),Eläketuki,Eläkkeensaajan asumistuki,Erityishoitoraha,Koulumatkatuki,Kuntoutus,Kuntoutusraha,Lapsilisä,Lastenhoidon tuet,Maahanmuuttajan erityistuki,Opintolainahyvitys,Opintolainan korkoavustus,Opintolainavähennys,"Opintotuki (opintoraha, asumislisä, lainatakaus)",Perhevapaakorvaus,Perustoimeentulotuki,Sairaanhoitokorvaukset,Sairauspäivärahat,Sotilasavustus,Takuueläke,Työttömyysturva,Vammaisetuudet,Vanhempainpäiväraha,Vuosilomakustannuskorvaus,Väliaikainen sähkötuki,Yleinen asumistuki,Äitiysavustus
Multia,2021,17.384615384615383,379.3076923076923,4.166666666666667,56.23076923076923,5.0,15.0,19.076923076923077,4.714285714285714,106.61538461538461,13.076923076923077,0.0,9.0,5.0,8.0,26.727272727272727,4.0,27.23076923076923,572.6153846153846,21.0,4.0,57.84615384615385,47.15384615384615,120.46153846153847,8.923076923076923,7.0,9.0,42.76923076923077,7.0
Multia,2022,18.153846153846153,354.0769230769231,4.166666666666667,60.15384615384615,5.0,16.636363636363637,17.615384615384617,6.75,100.46153846153847,13.461538461538462,0.0,9.0,5.0,8.0,21.09090909090909,4.0,30.076923076923077,564.7692307692307,23.692307692307693,4.0,55.69230769230769,46.0,123.0,8.0,7.0,9.0,38.84615384615385,8.0
Multia,2023,15.076923076923077,334.3076923076923,4.166666666666667,59.38461538461539,5.0,12.583333333333334,16.923076923076923,6.6923076923076925,102.84615384615384,11.692307692307692,0.0,9.0,5.0,8.0,24.90909090909091,4.0,24.846153846153847,550.7692307692307,20.0,0.0,50.61538461538461,40.30769230769231,122.38461538461539,8.923076923076923,7.0,9.0,37.53846153846154,7.0
Multia,2024,12.375,322.375,4.166666666666667,66.75,5.0,7.833333333333333,15.75,4.833333333333333,97.875,8.625,0.0,9.0,5.0,8.0,21.666666666666668,4.0,21.875,487.5,16.625,0.0,48.75,35.625,116.875,6.5,7.0,9.0,34.0,7.0
Muonio,2008,12.375,0.0,4.166666666666667,0.0,5.0,40.0,44.0,49.0,234.0,47.0,0.0,9.0,5.0,8.0,118.0,4.0,21.875,1740.0,146.0,0.0,48.75,95.0,0.0,55.0,6.0,9.0,0.0,27.0
Muonio,2009,0.0,0.0,4.166666666666667,0.0,8.0,50.0,43.0,56.0,237.0,48.0,0.0,9.0,5.0,8.0,114.0,4.0,21.875,1773.0,137.0,0.0,48.75,91.0,0.0,60.0,7.0,9.0,0.0,26.0
Muonio,2010,0.0,0.0,4.166666666666667,0.0,6.0,55.0,39.0,39.0,240.0,46.0,0.0,9.0,5.0,8.0,111.0,4.0,21.875,1795.0,127.0,5.0,48.75,95.0,0.0,58.0,10.0,9.0,0.0,18.0
Muonio,2011,0.0,0.0,4.166666666666667,0.0,6.0,56.0,39.0,29.0,242.0,43.0,0.0,9.0,5.0,8.0,107.0,4.0,21.875,1776.0,118.0,6.0,0.0,87.0,0.0,66.0,11.0,9.0,0.0,34.0
Muonio,2012,0.0,0.0,4.166666666666667,0.0,9.0,42.0,33.0,32.0,239.0,61.0,0.0,9.0,5.0,8.0,115.0,4.0,21.875,1782.0,133.0,6.0,0.0,97.0,0.0,76.0,6.0,9.0,0.0,24.0
Muonio,2013,0.0,0.0,4.166666666666667,0.0,9.0,49.0,33.0,20.0,229.0,60.0,0.0,9.0,5.0,8.0,118.0,4.0,21.875,1761.0,154.0,4.0,0.0,97.0,0.0,62.0,6.0,9.0,0.0,23.0
Muonio,2014,0.0,0.0,4.166666666666667,0.0,4.0,42.0,31.0,19.0,226.0,55.0,0.0,9.0,5.0,8.0,99.0,4.0,21.875,1765.0,154.0,4.0,0.0,99.0,0.0,50.0,6.0,9.0,0.0,20.0
Muonio,2015,0.0,0.0,4.166666666666667,0.0,8.0,36.0,34.0,12.0,209.0,50.0,0.0,9.0,5.0,7.0,88.0,4.0,21.875,1741.0,133.0,4.0,0.0,116.0,0.0,48.0,6.0,9.0,0.0,12.0
Muonio,2016,0.0,0.0,4.166666666666667,0.0,8.0,35.0,36.0,17.0,198.0,43.0,0.0,9.0,5.0,7.0,102.0,4.0,21.875,1621.0,126.0,4.0,0.0,108.0,0.0,37.0,6.0,9.0,0.0,20.0
Muonio,2017,0.0,0.0,4.166666666666667,0.0,4.0,26.0,28.0,18.0,205.0,45.0,0.0,9.0,5.0,7.0,73.0,4.0,0.0,1534.0,131.0,4.0,0.0,101.0,0.0,48.0,5.0,9.0,0.0,19.0
Muonio,2018,14.0,306.61538461538464,4.166666666666667,37.53846153846154,4.0,11.545454545454545,12.692307692307692,8.538461538461538,190.23076923076923,23.692307692307693,0.0,9.0,5.0,7.0,37.0,7.0,10.23076923076923,757.7692307692307,38.84615384615385,4.0,31.0,41.69230769230769,115.84615384615384,20.153846153846153,7.0,9.0,34.23076923076923,10.0
Muonio,2019,14.615384615384615,300.61538461538464,0.0,34.69230769230769,7.0,9.0,17.384615384615383,8.0,185.84615384615384,24.46153846153846,0.0,9.0,5.0,7.0,35.0,5.5,8.538461538461538,783.6153846153846,34.30769230769231,4.0,31.615384615384617,34.69230769230769,113.23076923076923,16.615384615384617,7.0,9.0,33.61538461538461,18.0
Muonio,2020,17.307692307692307,319.53846153846155,0.0,34.15384615384615,4.0,7.222222222222222,15.923076923076923,5.416666666666667,194.53846153846155,25.153846153846153,0.0,9.0,5.0,7.0,42.69230769230769,8.0,12.0,736.8461538461538,37.69230769230769,4.0,36.30769230769231,45.69230769230769,123.84615384615384,20.0,7.0,9.0,38.38461538461539,16.0
Muonio,2021,18.846153846153847,324.3076923076923,0.0,33.15384615384615,4.0,8.636363636363637,22.307692307692307,6.416666666666667,197.69230769230768,22.76923076923077,0.0,9.0,5.0,7.0,52.46153846153846,10.0,9.76923076923077,769.4615384615385,42.0,4.0,35.38461538461539,41.53846153846154,123.15384615384616,18.076923076923077,5.0,9.0,40.69230769230769,12.0
Muonio,2022,20.23076923076923,319.84615384615387,0.0,38.23076923076923,4.0,11.909090909090908,27.846153846153847,9.076923076923077,189.23076923076923,24.0,0.0,5.0,5.0,7.0,42.30769230769231,6.0,10.538461538461538,796.0,81.38461538461539,4.0,33.61538461538461,33.38461538461539,114.6923076923077,18.0,8.5,9.0,40.92307692307692,12.5
Muonio,2023,18.615384615384617,307.61538461538464,0.0,37.76923076923077,7.0,10.166666666666666,37.61538461538461,10.76923076923077,191.30769230769232,22.76923076923077,0.0,5.0,5.0,7.0,38.61538461538461,7.0,11.846153846153847,803.5384615384615,56.53846153846154,4.0,33.84615384615385,30.76923076923077,115.3076923076923,19.76923076923077,8.0,9.0,45.30769230769231,14.0
Muonio,2024,19.25,308.625,0.0,43.875,7.0,6.166666666666667,42.0,11.375,194.125,21.5,0.0,5.0,5.0,7.0,31.75,7.0,11.875,725.125,32.0,4.0,33.75,25.875,119.75,18.125,8.0,9.0,43.25,14.0
Muurame,2008,19.25,0.0,0.0,0.0,8.0,247.0,157.0,97.0,1308.0,334.0,0.0,5.0,7.0,7.0,392.0,7.0,11.875,6664.0,564.0,16.0,33.75,328.0,0.0,334.0,64.0,9.0,0.0,123.0
Muurame,2009,0.0,0.0,0.0,0.0,14.0,273.0,188.0,99.0,1296.0,325.0,0.0,5.0,7.0,6.0,382.0,7.0,11.875,6831.0,524.0,13.0,33.75,368.0,0.0,329.0,50.0,9.0,0.0,118.0
Muurame,2010,0.0,0.0,0.0,0.0,8.0,278.0,169.0,94.0,1300.0,313.0,0.0,5.0,4.0,7.0,359.0,7.0,11.875,7075.0,593.0,18.0,33.75,384.0,0.0,340.0,57.0,9.0,0.0,110.0
Muurame,2011,0.0,0.0,0.0,0.0,13.0,286.0,182.0,110.0,1345.0,278.0,0.0,5.0,6.0,5.0,341.0,7.0,11.875,7028.0,567.0,15.0,0.0,384.0,0.0,377.0,69.0,9.0,0.0,121.0
Muurame,2012,0.0,0.0,0.0,0.0,11.0,323.0,205.0,138.0,1349.0,302.0,0.0,5.0,5.0,5.0,319.0,7.0,11.875,7048.0,590.0,15.0,0.0,390.0,0.0,360.0,86.0,9.0,0.0,117.0
Muurame,2013,0.0,0.0,0.0,0.0,8.0,309.0,219.0,109.0,1313.0,276.0,0.0,5.0,5.0,5.0,330.0,7.0,11.875,6958.0,580.0,21.0,0.0,406.0,0.0,345.0,87.0,9.0,0.0,115.0
Muurame,2014,0.0,0.0,0.0,0.0,15.0,309.0,225.0,114.0,1346.0,320.0,0.0,5.0,5.0,9.0,301.0,7.0,11.875,7086.0,554.0,5.0,0.0,453.0,0.0,342.0,81.0,9.0,0.0,113.0
Muurame,2015,0.0,0.0,0.0,0.0,19.0,271.0,243.0,131.0,1337.0,301.0,0.0,5.0,5.0,8.0,296.0,7.0,11.875,7000.0,494.0,7.0,0.0,505.0,0.0,346.0,81.0,9.0,0.0,103.0
Muurame,2016,0.0,0.0,0.0,0.0,8.0,260.0,224.0,107.0,1355.0,297.0,0.0,5.0,5.0,10.0,276.0,7.0,11.875,6409.0,446.0,7.0,0.0,498.0,0.0,335.0,95.0,9.0,0.0,94.0
Muurame,2017,0.0,0.0,0.0,0.0,17.0,273.0,205.0,73.0,1377.0,284.0,0.0,5.0,5.0,7.0,290.0,19.0,0.0,6345.0,497.0,6.0,0.0,478.0,0.0,318.0,67.0,9.0,0.0,87.0
Muurame,2018,100.84615384615384,688.6923076923077,5.75,212.3846153846154,11.0,120.46153846153847,110.53846153846153,37.76923076923077,1318.6153846153845,167.23076923076923,0.0,5.0,5.0,5.0,152.3846153846154,15.5,116.92307692307692,2901.230769230769,128.0,4.818181818181818,112.23076923076923,271.7692307692308,330.46153846153845,99.76923076923077,11.777777777777779,9.0,269.9230769230769,15.636363636363637
Muurame,2019,96.6923076923077,688.6923076923077,5.461538461538462,224.30769230769232,8.666666666666666,112.83333333333333,130.92307692307693,46.76923076923077,1314.923076923077,147.69230769230768,0.0,5.666666666666667,5.0,5.0,145.30769230769232,10.875,108.23076923076923,2978.769230769231,149.30769230769232,4.6,125.23076923076923,242.15384615384616,335.15384615384613,107.07692307692308,13.3,9.0,254.84615384615384,12.615384615384615
Muurame,2020,99.46153846153847,747.9230769230769,5.923076923076923,225.92307692307693,10.5,73.8,138.07692307692307,56.23076923076923,1323.4615384615386,141.92307692307693,0.0,9.5,5.0,5.0,139.69230769230768,10.4,128.53846153846155,2953.076923076923,142.84615384615384,4.714285714285714,140.46153846153845,293.84615384615387,365.84615384615387,109.0,11.6,9.0,256.3076923076923,18.545454545454547
Muurame,2021,104.6923076923077,755.0769230769231,4.615384615384615,224.6153846153846,9.0,63.583333333333336,168.76923076923077,55.30769230769231,1342.2307692307693,154.92307692307693,0.0,7.0,5.0,5.0,145.30769230769232,10.0,120.92307692307692,3046.6153846153848,155.30769230769232,6.0,140.30769230769232,271.6923076923077,372.7692307692308,128.92307692307693,14.2,9.0,260.38461538461536,16.166666666666668
Muurame,2022,94.07692307692308,758.8461538461538,4.0,223.92307692307693,9.0,130.75,172.15384615384616,57.0,1342.2307692307693,162.69230769230768,0.0,8.666666666666666,5.0,5.0,147.30769230769232,12.5,99.53846153846153,3159.769230769231,226.69230769230768,4.0,144.07692307692307,226.0,381.46153846153845,111.6923076923077,13.416666666666666,9.0,238.76923076923077,14.272727272727273
Muurame,2023,88.23076923076923,750.1538461538462,4.0,215.84615384615384,10.0,187.5,178.07692307692307,58.07692307692308,1341.6153846153845,139.84615384615384,0.0,12.333333333333334,5.5,5.0,154.15384615384616,11.444444444444445,93.15384615384616,3227.153846153846,178.53846153846155,4.0,141.23076923076923,222.23076923076923,399.3076923076923,109.23076923076923,14.166666666666666,9.0,239.46153846153845,15.083333333333334
Muurame,2024,88.5,754.875,4.0,230.5,5.0,166.42857142857142,163.125,44.5,1322.75,115.875,0.0,7.0,4.5,5.0,142.875,4.75,84.125,2850.375,118.125,5.0,147.875,216.875,392.75,104.875,7.75,9.0,253.25,6.333333333333333
Mynämäki,2008,88.5,0.0,0.0,0.0,8.0,191.0,118.0,69.0,960.0,179.0,0.0,7.0,4.5,5.0,286.0,4.75,84.125,6318.0,593.0,19.0,147.875,146.0,0.0,203.0,21.0,9.0,0.0,83.0
Mynämäki,2009,0.0,0.0,0.0,0.0,5.0,236.0,131.0,70.0,942.0,182.0,0.0,7.0,6.0,5.0,318.0,4.75,84.125,6317.0,545.0,15.0,147.875,196.0,0.0,216.0,32.0,9.0,0.0,81.0
Mynämäki,2010,0.0,0.0,0.0,0.0,4.0,231.0,134.0,91.0,923.0,191.0,0.0,7.0,6.0,5.0,337.0,4.75,84.125,6282.0,485.0,11.0,147.875,225.0,0.0,210.0,24.0,9.0,0.0,76.0
Mynämäki,2011,0.0,0.0,0.0,0.0,5.0,210.0,119.0,71.0,917.0,184.0,0.0,7.0,6.0,5.0,332.0,4.75,84.125,6440.0,503.0,9.0,0.0,216.0,0.0,209.0,31.0,9.0,0.0,76.0
Mynämäki,2012,0.0,0.0,0.0,0.0,7.0,218.0,130.0,76.0,898.0,180.0,0.0,7.0,6.0,5.0,304.0,4.75,84.125,6427.0,521.0,9.0,0.0,226.0,0.0,209.0,42.0,9.0,0.0,70.0
Mynämäki,2013,0.0,0.0,0.0,0.0,9.0,217.0,163.0,96.0,887.0,168.0,0.0,7.0,6.0,5.0,283.0,4.75,84.125,6319.0,533.0,16.0,0.0,277.0,0.0,175.0,38.0,9.0,0.0,56.0
Mynämäki,2014,0.0,0.0,0.0,0.0,10.0,217.0,181.0,90.0,875.0,161.0,0.0,7.0,6.0,5.0,281.0,4.75,84.125,6246.0,516.0,9.0,0.0,327.0,0.0,188.0,30.0,9.0,0.0,66.0
Mynämäki,2015,0.0,0.0,0.0,0.0,6.0,214.0,186.0,86.0,858.0,158.0,0.0,7.0,6.0,4.0,249.0,4.75,84.125,6224.0,504.0,9.0,0.0,357.0,0.0,184.0,42.0,9.0,0.0,65.0
Mynämäki,2016,0.0,0.0,0.0,0.0,6.0,209.0,160.0,77.0,846.0,159.0,0.0,7.0,6.0,4.0,245.0,4.75,84.125,5773.0,464.0,4.0,0.0,362.0,0.0,204.0,26.0,9.0,0.0,62.0
Mynämäki,2017,0.0,0.0,0.0,0.0,7.0,203.0,148.0,51.0,826.0,159.0,0.0,7.0,6.0,5.0,237.0,5.0,0.0,5658.0,456.0,7.0,0.0,365.0,0.0,201.0,45.0,9.0,0.0,57.0
Mynämäki,2018,84.53846153846153,1026.0,0.0,193.53846153846155,7.0,97.33333333333333,86.07692307692308,19.923076923076923,775.0,93.84615384615384,0.0,5.0,6.0,5.0,135.0,10.333333333333334,71.92307692307692,2784.846153846154,131.23076923076923,7.0,121.92307692307692,198.76923076923077,416.7692307692308,72.38461538461539,18.5,9.0,145.46153846153845,13.11111111111111
Mynämäki,2019,85.15384615384616,1010.3076923076923,0.0,197.92307692307693,4.0,82.66666666666667,88.53846153846153,22.153846153846153,755.3076923076923,87.38461538461539,0.0,6.5,6.0,5.0,123.3076923076923,19.0,71.92307692307692,2831.0,138.07692307692307,7.0,124.76923076923077,187.6153846153846,414.0,63.61538461538461,9.0,9.0,139.3846153846154,10.444444444444445
Mynämäki,2020,91.38461538461539,1076.5384615384614,0.0,207.3846153846154,5.0,81.72727272727273,109.07692307692308,29.384615384615383,751.2307692307693,85.38461538461539,0.0,8.5,6.0,5.0,123.46153846153847,13.0,88.76923076923077,2763.3076923076924,129.6153846153846,0.0,151.69230769230768,214.30769230769232,456.0,70.23076923076923,10.0,9.0,145.92307692307693,12.5
Mynämäki,2021,97.53846153846153,1052.7692307692307,0.0,185.07692307692307,5.0,81.08333333333333,136.07692307692307,33.15384615384615,746.0769230769231,68.6923076923077,0.0,4.0,6.0,5.0,120.6923076923077,11.6,83.07692307692308,2814.4615384615386,146.07692307692307,5.0,155.15384615384616,192.53846153846155,466.6923076923077,71.23076923076923,11.0,9.0,148.23076923076923,11.777777777777779
Mynämäki,2022,100.46153846153847,1015.3846153846154,0.0,172.84615384615384,5.0,95.53846153846153,141.84615384615384,41.76923076923077,744.5384615384615,73.92307692307692,0.0,9.666666666666666,6.0,5.0,107.0,10.0,70.6923076923077,2938.3846153846152,228.46153846153845,5.0,154.0,163.53846153846155,470.0,70.6923076923077,9.714285714285714,9.0,143.30769230769232,12.714285714285714
Mynämäki,2023,95.6923076923077,986.3076923076923,0.0,168.0,7.0,123.41666666666667,137.23076923076923,44.46153846153846,734.3846153846154,68.23076923076923,0.0,7.5,5.0,5.0,104.76923076923077,10.142857142857142,69.53846153846153,2893.076923076923,162.6153846153846,5.0,149.3846153846154,155.07692307692307,471.61538461538464,65.0,11.142857142857142,5.0,145.15384615384616,11.625
Mynämäki,2024,88.375,971.75,0.0,176.125,7.0,96.375,130.25,29.75,720.875,62.625,0.0,7.5,5.0,5.0,93.25,5.0,65.125,2582.875,96.5,4.0,147.125,153.625,461.25,55.25,5.4,5.0,170.375,5.5
Myrskylä,2008,88.375,0.0,0.0,0.0,7.0,61.0,25.0,16.0,217.0,44.0,0.0,7.5,5.0,5.0,69.0,5.0,65.125,1475.0,112.0,4.0,147.125,79.0,0.0,40.0,5.4,5.0,0.0,14.0
Myrskylä,2009,0.0,0.0,0.0,0.0,7.0,55.0,26.0,13.0,234.0,43.0,0.0,7.5,5.0,5.0,61.0,5.0,65.125,1470.0,111.0,4.0,147.125,83.0,0.0,54.0,5.4,5.0,0.0,22.0
Myrskylä,2010,0.0,0.0,0.0,0.0,7.0,66.0,15.0,10.0,222.0,49.0,0.0,7.5,5.0,5.0,64.0,5.0,65.125,1492.0,114.0,4.0,147.125,78.0,0.0,47.0,9.0,5.0,0.0,16.0
Myrskylä,2011,0.0,0.0,0.0,0.0,6.0,85.0,13.0,15.0,219.0,42.0,0.0,7.5,5.0,5.0,59.0,5.0,65.125,1512.0,99.0,4.0,0.0,86.0,0.0,45.0,9.0,5.0,0.0,21.0
Myrskylä,2012,0.0,0.0,0.0,0.0,6.0,82.0,14.0,13.0,208.0,50.0,0.0,7.5,5.0,5.0,67.0,5.0,65.125,1528.0,107.0,4.0,0.0,88.0,0.0,57.0,10.0,5.0,0.0,24.0
Myrskylä,2013,0.0,0.0,0.0,0.0,6.0,74.0,10.0,5.0,209.0,55.0,0.0,7.5,5.0,5.0,69.0,5.0,65.125,1512.0,116.0,4.0,0.0,103.0,0.0,45.0,9.0,5.0,0.0,13.0
Myrskylä,2014,0.0,0.0,0.0,0.0,6.0,74.0,22.0,12.0,211.0,50.0,0.0,7.5,5.0,5.0,74.0,5.0,65.125,1515.0,106.0,4.0,0.0,105.0,0.0,48.0,4.0,5.0,0.0,20.0
Myrskylä,2015,0.0,0.0,0.0,0.0,6.0,64.0,22.0,13.0,202.0,41.0,0.0,7.5,5.0,5.0,73.0,5.0,65.125,1512.0,106.0,4.0,0.0,109.0,0.0,54.0,6.0,5.0,0.0,18.0
Myrskylä,2016,0.0,0.0,0.0,0.0,6.0,57.0,21.0,13.0,202.0,49.0,0.0,7.5,5.0,5.0,58.0,5.0,65.125,1347.0,94.0,4.0,0.0,120.0,0.0,49.0,11.0,5.0,0.0,15.0
Myrskylä,2017,0.0,0.0,0.0,0.0,6.0,54.0,19.0,8.0,202.0,43.0,0.0,7.5,5.0,5.0,51.0,5.0,0.0,1351.0,87.0,4.0,0.0,124.0,0.0,35.0,11.0,5.0,0.0,13.0
Myrskylä,2018,32.76923076923077,296.61538461538464,0.0,55.15384615384615,6.0,23.454545454545453,12.846153846153847,4.333333333333333,183.0,14.76923076923077,0.0,7.5,5.0,5.0,28.166666666666668,7.0,28.76923076923077,663.0769230769231,27.076923076923077,4.0,35.84615384615385,79.6923076923077,89.61538461538461,13.461538461538462,5.0,5.0,43.61538461538461,7.0
Myrskylä,2019,30.153846153846153,290.15384615384613,0.0,51.61538461538461,6.0,22.833333333333332,13.23076923076923,4.333333333333333,179.0,12.538461538461538,0.0,7.5,5.0,5.0,25.09090909090909,5.0,30.76923076923077,634.1538461538462,20.307692307692307,4.0,38.46153846153846,79.0,82.46153846153847,15.384615384615385,9.0,5.0,42.23076923076923,9.5
Myrskylä,2020,32.61538461538461,306.84615384615387,0.0,50.23076923076923,6.0,23.0,15.23076923076923,4.333333333333333,169.3846153846154,15.153846153846153,0.0,7.5,5.0,5.0,28.818181818181817,5.0,35.92307692307692,601.1538461538462,18.76923076923077,4.0,43.30769230769231,88.38461538461539,88.92307692307692,17.76923076923077,7.0,5.0,43.92307692307692,20.0
Myrskylä,2021,33.30769230769231,304.9230769230769,0.0,47.76923076923077,6.0,24.4,16.076923076923077,5.0,162.15384615384616,18.923076923076923,0.0,7.5,5.0,5.0,27.916666666666668,7.0,32.92307692307692,621.0769230769231,32.61538461538461,4.0,42.76923076923077,86.76923076923077,90.84615384615384,16.46153846153846,8.0,5.0,44.61538461538461,10.0
Myrskylä,2022,28.692307692307693,283.6923076923077,0.0,39.38461538461539,6.0,28.5,13.538461538461538,5.0,156.30769230769232,15.384615384615385,0.0,7.5,5.0,5.0,27.636363636363637,7.0,29.23076923076923,611.9230769230769,41.30769230769231,4.0,39.69230769230769,68.84615384615384,83.23076923076923,11.23076923076923,9.0,5.0,39.61538461538461,8.0
Myrskylä,2023,23.46153846153846,261.38461538461536,0.0,39.15384615384615,6.0,36.083333333333336,15.76923076923077,4.0,150.92307692307693,12.76923076923077,0.0,7.5,5.0,5.0,20.083333333333332,4.0,24.692307692307693,591.9230769230769,29.0,4.0,37.23076923076923,70.15384615384616,77.61538461538461,9.615384615384615,6.0,5.0,39.61538461538461,8.0
Myrskylä,2024,20.125,257.375,0.0,48.125,6.0,28.428571428571427,11.875,4.0,143.75,7.571428571428571,0.0,7.5,5.0,5.0,16.875,4.0,22.125,503.5,11.125,4.0,40.25,66.25,68.125,7.0,6.0,5.0,39.875,8.0
Mäntsälä,2008,20.125,0.0,0.0,0.0,15.0,430.0,273.0,212.0,2608.0,815.0,0.0,7.5,4.0,5.0,551.0,4.0,22.125,14781.0,1265.0,26.0,40.25,471.0,0.0,737.0,135.0,5.0,0.0,271.0
Mäntsälä,2009,0.0,0.0,0.0,0.0,15.0,443.0,262.0,200.0,2644.0,806.0,0.0,7.5,4.0,9.0,619.0,4.0,22.125,14923.0,1252.0,14.0,40.25,509.0,0.0,763.0,147.0,5.0,0.0,254.0
Mäntsälä,2010,0.0,0.0,0.0,0.0,11.0,457.0,253.0,177.0,2657.0,820.0,0.0,7.5,4.0,7.0,632.0,4.0,22.125,15288.0,1245.0,17.0,40.25,534.0,0.0,726.0,133.0,5.0,0.0,267.0
Mäntsälä,2011,0.0,0.0,0.0,0.0,10.0,465.0,262.0,182.0,2636.0,801.0,0.0,7.5,4.0,15.0,602.0,4.0,22.125,15487.0,1254.0,19.0,0.0,525.0,0.0,711.0,145.0,5.0,0.0,243.0
Mäntsälä,2012,0.0,0.0,0.0,0.0,13.0,538.0,264.0,174.0,2702.0,814.0,0.0,7.5,4.0,12.0,592.0,4.0,22.125,15839.0,1407.0,24.0,0.0,557.0,0.0,754.0,140.0,5.0,0.0,248.0
Mäntsälä,2013,0.0,0.0,0.0,0.0,18.0,577.0,289.0,178.0,2655.0,805.0,0.0,7.5,4.0,8.0,604.0,4.0,22.125,15697.0,1322.0,17.0,0.0,597.0,0.0,658.0,134.0,5.0,0.0,242.0
Mäntsälä,2014,0.0,0.0,0.0,0.0,14.0,598.0,329.0,182.0,2657.0,799.0,0.0,7.5,4.0,19.0,618.0,4.0,22.125,15700.0,1238.0,12.0,0.0,662.0,0.0,692.0,119.0,5.0,0.0,232.0
Mäntsälä,2015,0.0,0.0,0.0,0.0,18.0,614.0,334.0,212.0,2655.0,806.0,0.0,7.5,4.0,13.0,648.0,4.0,22.125,15584.0,1202.0,23.0,0.0,777.0,0.0,682.0,149.0,5.0,0.0,241.0
Mäntsälä,2016,0.0,0.0,0.0,0.0,16.0,595.0,329.0,173.0,2640.0,773.0,0.0,7.5,4.0,20.0,632.0,4.0,22.125,14186.0,1182.0,12.0,0.0,808.0,0.0,699.0,134.0,5.0,0.0,221.0
Mäntsälä,2017,0.0,0.0,0.0,0.0,15.0,590.0,321.0,136.0,2568.0,747.0,0.0,7.5,4.0,11.0,592.0,25.0,0.0,14111.0,1201.0,18.0,0.0,812.0,0.0,640.0,142.0,5.0,0.0,195.0
Mäntsälä,2018,227.69230769230768,1716.2307692307693,4.25,475.38461538461536,7.5,245.92307692307693,161.3846153846154,49.46153846153846,2390.3846153846152,454.9230769230769,0.0,8.0,4.0,5.0,355.0,12.777777777777779,264.38461538461536,6537.384615384615,290.0,12.0,236.53846153846155,459.2307692307692,726.1538461538462,213.6153846153846,18.153846153846153,5.0,457.6923076923077,24.23076923076923
Mäntsälä,2019,225.84615384615384,1688.1538461538462,7.142857142857143,478.0,13.5,213.30769230769232,183.3846153846154,53.92307692307692,2371.846153846154,437.6923076923077,0.0,14.666666666666666,4.0,5.0,368.7692307692308,12.0,232.84615384615384,6599.923076923077,306.15384615384613,20.53846153846154,234.30769230769232,451.2307692307692,731.9230769230769,190.07692307692307,14.5,5.0,457.0,25.923076923076923
Mäntsälä,2020,235.69230769230768,1789.7692307692307,11.0,478.0,9.5,175.46153846153845,186.30769230769232,49.61538461538461,2355.3076923076924,402.53846153846155,0.0,18.666666666666668,4.0,5.5,380.38461538461536,16.88888888888889,318.84615384615387,6406.153846153846,297.9230769230769,15.76923076923077,261.3076923076923,545.9230769230769,796.7692307692307,208.53846153846155,16.846153846153847,5.0,477.61538461538464,28.923076923076923
Mäntsälä,2021,226.76923076923077,1761.1538461538462,8.76923076923077,474.2307692307692,8.0,189.23076923076923,211.0,64.84615384615384,2356.6923076923076,379.7692307692308,0.0,23.666666666666668,4.0,5.5,401.0,14.272727272727273,315.6923076923077,6511.461538461538,381.84615384615387,15.153846153846153,269.3076923076923,523.6923076923077,807.2307692307693,199.0,18.615384615384617,5.0,479.46153846153845,27.23076923076923
Mäntsälä,2022,224.69230769230768,1717.7692307692307,5.333333333333333,465.3076923076923,8.0,264.84615384615387,223.3846153846154,70.23076923076923,2356.769230769231,400.0769230769231,0.0,14.333333333333334,4.0,5.5,386.0769230769231,11.0,296.61538461538464,6697.461538461538,515.4615384615385,11.615384615384615,263.3076923076923,416.3076923076923,797.9230769230769,200.69230769230768,17.153846153846153,5.0,460.53846153846155,22.923076923076923
Mäntsälä,2023,212.3846153846154,1696.7692307692307,5.333333333333333,461.61538461538464,8.0,347.1666666666667,228.69230769230768,73.07692307692308,2347.076923076923,393.0769230769231,0.0,20.333333333333332,11.0,5.5,373.15384615384613,13.090909090909092,318.46153846153845,6688.2307692307695,350.0769230769231,15.153846153846153,257.3076923076923,418.0769230769231,795.0769230769231,177.92307692307693,17.76923076923077,9.666666666666666,499.46153846153845,22.846153846153847
Mäntsälä,2024,206.25,1662.625,5.333333333333333,497.0,4.0,276.375,208.75,65.75,2330.5,334.125,0.0,17.0,6.666666666666667,5.5,324.375,5.857142857142857,343.75,5876.0,235.625,9.5,251.375,440.75,779.875,173.5,10.5,9.666666666666666,606.25,14.75
Mänttä-Vilppula,2008,206.25,1662.625,5.333333333333333,497.0,4.0,276.375,208.75,65.75,2330.5,334.125,0.0,17.0,6.666666666666667,5.5,324.375,5.857142857142857,343.75,5876.0,235.625,28.0,251.375,440.75,779.875,173.5,10.5,9.666666666666666,606.25,14.75
Mänttä-Vilppula,2009,0.0,0.0,5.333333333333333,0.0,14.0,99.0,204.0,133.0,1119.0,200.0,0.0,17.0,6.666666666666667,8.0,468.0,5.857142857142857,343.75,9223.0,833.0,40.0,251.375,533.0,0.0,238.0,39.0,9.666666666666666,0.0,90.0
