year,municipality,type_of_debt,mean_debt_euro
2013,Tyrnävä,Housing loans,58369
2013,Ii,Housing loans,42587
2013,Pudasjärvi,Housing loans,15622
2013,Utajärvi,Housing loans,19764
2013,Vaala,Housing loans,14608
2013,Pyhäjoki,Housing loans,25635
2013,Raahe,Housing loans,30186
2013,Siikajoki,Housing loans,27284
2013,Alavieska,Housing loans,27714
2013,Kalajoki,Housing loans,38229
2013,Merijärvi,Housing loans,22662
2013,Oulainen,Housing loans,31109
2013,Sievi,Housing loans,35043
2013,Ylivieska,Housing loans,43664
2013,Kajaani,Housing loans,31726
2013,Paltamo,Housing loans,18131
2013,Ristijärvi,Housing loans,15870
2013,Sotkamo,Housing loans,36790
2013,Hyrynsalmi,Housing loans,9097
2013,Kuhmo,Housing loans,15288
2013,Puolanka,Housing loans,8955
2013,Suomussalmi,Housing loans,15428
2013,Kemijärvi,Housing loans,10623
2013,Pelkosenniemi,Housing loans,13305
2013,Posio,Housing loans,11170
2013,Salla,Housing loans,10947
2013,Savukoski,Housing loans,9464
2013,Kemi,Housing loans,22046
2013,Keminmaa,Housing loans,36799
2013,Simo,Housing loans,23220
2013,Tervola,Housing loans,19308
2013,Tornio,Housing loans,37002
2013,Inari,Housing loans,24129
2013,Sodankylä,Housing loans,23106
2013,Utsjoki,Housing loans,17408
2013,Ranua,Housing loans,15245
2013,Rovaniemi,Housing loans,34701
2013,Pello,Housing loans,15029
2013,Ylitornio,Housing loans,16721
2013,Enontekiö,Housing loans,18715
2013,Kittilä,Housing loans,33610
2013,Kolari,Housing loans,21350
2013,Muonio,Housing loans,28176
2013,Maarianhamina - Mariehamn,Housing loans,43842
2013,Eckerö,Housing loans,44101
2013,Finström,Housing loans,58544
2013,Geta,Housing loans,41971
2013,Hammarland,Housing loans,50606
2013,Jomala,Housing loans,90743
2013,Lemland,Housing loans,79994
2013,Lumparland,Housing loans,52819
2013,Saltvik,Housing loans,53988
2013,Sund,Housing loans,47137
2013,Brändö,Housing loans,26372
2013,Föglö,Housing loans,18086
2013,Kumlinge,Housing loans,23158
2013,Kökar,Housing loans,16230
2013,Sottunga,Housing loans,11389
2013,Vårdö,Housing loans,36064
2014,Espoo,Housing loans,60638
2014,Helsinki,Housing loans,39405
2014,Hyvinkää,Housing loans,43986
2014,Järvenpää,Housing loans,53287
2014,Karkkila,Housing loans,40919
2014,Kauniainen,Housing loans,91978
2014,Kerava,Housing loans,42002
2014,Kirkkonummi,Housing loans,72409
2014,Lohja,Housing loans,48073
2014,Mäntsälä,Housing loans,63854
2014,Nurmijärvi,Housing loans,72292
2014,Pornainen,Housing loans,80497
2014,Sipoo,Housing loans,79834
2014,Siuntio,Housing loans,79690
2014,Tuusula,Housing loans,67821
2014,Vantaa,Housing loans,47687
2014,Vihti,Housing loans,68948
2014,Lapinjärvi,Housing loans,30474
2014,Loviisa,Housing loans,37383
2014,Askola,Housing loans,63728
2014,Myrskylä,Housing loans,34026
2014,Porvoo,Housing loans,55114
2014,Pukkila,Housing loans,40861
2014,Hanko,Housing loans,37363
2014,Inkoo,Housing loans,61147
2014,Raasepori,Housing loans,41346
2014,Aura,Housing loans,53160
2014,Koski Tl,Housing loans,24105
2014,Loimaa,Housing loans,24648
2014,Marttila,Housing loans,35429
2014,Oripää,Housing loans,28539
2014,Pöytyä,Housing loans,34093
2014,Salo,Housing loans,34960
2014,Somero,Housing loans,27001
2014,Kaarina,Housing loans,60583
2014,Lieto,Housing loans,63905
2014,Masku,Housing loans,74566
2014,Mynämäki,Housing loans,40608
2014,Naantali,Housing loans,52482
2014,Nousiainen,Housing loans,61916
2014,Paimio,Housing loans,52843
2014,Raisio,Housing loans,42833
2014,Rusko,Housing loans,67532
2014,Sauvo,Housing loans,48811
2014,Turku,Housing loans,28035
2014,Kustavi,Housing loans,21060
2014,Laitila,Housing loans,31737
2014,Pyhäranta,Housing loans,34517
2014,Taivassalo,Housing loans,32089
2014,Uusikaupunki,Housing loans,28157
2014,Vehmaa,Housing loans,31599
2014,Kemiönsaari,Housing loans,32798
2014,Parainen,Housing loans,50170
2014,Forssa,Housing loans,25177
2014,Humppila,Housing loans,26439
2014,Jokioinen,Housing loans,33335
2014,Tammela,Housing loans,34974
2014,Ypäjä,Housing loans,26128
2014,Hattula,Housing loans,54352
2014,Hämeenlinna,Housing loans,38134
2014,Janakkala,Housing loans,46354
2014,Hausjärvi,Housing loans,50676
2014,Loppi,Housing loans,46290
2014,Riihimäki,Housing loans,40426
2014,Asikkala,Housing loans,31381
2014,Hartola,Housing loans,18088
2014,Heinola,Housing loans,23459
2014,Hollola,Housing loans,43828
2014,Kärkölä,Housing loans,33338
2014,Lahti,Housing loans,31641
2014,Orimattila,Housing loans,36499
2014,Padasjoki,Housing loans,18184
2014,Sysmä,Housing loans,16427
2014,Hamina,Housing loans,29253
2014,Kotka,Housing loans,28954
2014,Miehikkälä,Housing loans,14849
2014,Pyhtää,Housing loans,43033
2014,Virolahti,Housing loans,21174
2014,Iitti,Housing loans,25677
2014,Kouvola,Housing loans,26686
2014,Imatra,Housing loans,24370
2014,Parikkala,Housing loans,13897
2014,Rautjärvi,Housing loans,14973
2014,Ruokolahti,Housing loans,29443
2014,Lappeenranta,Housing loans,31519
2014,Lemi,Housing loans,45271
2014,Luumäki,Housing loans,24747
2014,Savitaipale,Housing loans,20211
2014,Taipalsaari,Housing loans,50684
2014,Jämijärvi,Housing loans,21588
2014,Kankaanpää,Housing loans,24387
2014,Karvia,Housing loans,16867
2014,Siikainen,Housing loans,12508
2014,Harjavalta,Housing loans,21937
2014,Huittinen,Housing loans,25922
2014,Kokemäki,Housing loans,21647
2014,Merikarvia,Housing loans,20947
2014,Nakkila,Housing loans,30591
2014,Pomarkku,Housing loans,19551
2014,Pori,Housing loans,29505
2014,Ulvila,Housing loans,35723
2014,Eura,Housing loans,25961
2014,Eurajoki,Housing loans,41704
2014,Rauma,Housing loans,34823
2014,Säkylä,Housing loans,25008
2014,Akaa,Housing loans,42750
2014,Urjala,Housing loans,23660
2014,Valkeakoski,Housing loans,37032
2014,Punkalaidun,Housing loans,14495
2014,Sastamala,Housing loans,28678
2014,Ikaalinen,Housing loans,26912
2014,Kihniö,Housing loans,16552
2014,Parkano,Housing loans,20763
2014,Hämeenkyrö,Housing loans,41941
2014,Kangasala,Housing loans,55495
2014,Lempäälä,Housing loans,66810
2014,Nokia,Housing loans,51842
2014,Orivesi,Housing loans,33810
2014,Pirkkala,Housing loans,63047
2014,Pälkäne,Housing loans,36566
2014,Tampere,Housing loans,31288
2014,Vesilahti,Housing loans,65555
2014,Ylöjärvi,Housing loans,59487
2014,Juupajoki,Housing loans,27070
2014,Mänttä-Vilppula,Housing loans,19066
2014,Ruovesi,Housing loans,24149
2014,Virrat,Housing loans,18765
2014,Joutsa,Housing loans,20266
2014,Luhanka,Housing loans,20463
2014,Hankasalmi,Housing loans,25963
2014,Jyväskylä,Housing loans,35227
2014,Laukaa,Housing loans,53967
2014,Muurame,Housing loans,61546
2014,Petäjävesi,Housing loans,41832
2014,Toivakka,Housing loans,38338
2014,Uurainen,Housing loans,49875
2014,Jämsä,Housing loans,25997
2014,Kuhmoinen,Housing loans,14544
2014,Keuruu,Housing loans,25072
2014,Multia,Housing loans,18336
2014,Kannonkoski,Housing loans,15015
2014,Karstula,Housing loans,19693
2014,Kinnula,Housing loans,17896
2014,Kivijärvi,Housing loans,14124
2014,Kyyjärvi,Housing loans,17578
2014,Pihtipudas,Housing loans,19554
2014,Saarijärvi,Housing loans,21912
2014,Viitasaari,Housing loans,21267
2014,Konnevesi,Housing loans,22903
2014,Äänekoski,Housing loans,30444
2014,Alajärvi,Housing loans,22010
2014,Evijärvi,Housing loans,27511
2014,Lappajärvi,Housing loans,18710
2014,Soini,Housing loans,15968
2014,Vimpeli,Housing loans,21592
2014,Alavus,Housing loans,26807
2014,Kuortane,Housing loans,24861
2014,Ähtäri,Housing loans,22485
2014,Ilmajoki,Housing loans,43562
2014,Kauhava,Housing loans,24743
2014,Kurikka,Housing loans,26297
2014,Lapua,Housing loans,37761
2014,Seinäjoki,Housing loans,42874
2014,Isojoki,Housing loans,15579
2014,Karijoki,Housing loans,14117
2014,Kauhajoki,Housing loans,28560
2014,Teuva,Housing loans,20257
2014,Kruunupyy,Housing loans,36587
2014,Luoto,Housing loans,68596
2014,Pedersören kunta,Housing loans,50621
2014,Pietarsaari,Housing loans,39278
2014,Uusikaarlepyy,Housing loans,34261
2014,Isokyrö,Housing loans,29631
2014,Laihia,Housing loans,48197
2014,Kaskinen,Housing loans,20659
2014,Kristiinankaupunki,Housing loans,22050
2014,Närpiö,Housing loans,27488
2014,Korsnäs,Housing loans,25683
2014,Maalahti,Housing loans,38265
2014,Mustasaari,Housing loans,57058
2014,Vaasa,Housing loans,37568
2014,Vöyri,Housing loans,34447
2014,Hirvensalmi,Housing loans,25144
2014,Kangasniemi,Housing loans,23409
2014,Mikkeli,Housing loans,33624
2014,Mäntyharju,Housing loans,20384
2014,Pertunmaa,Housing loans,16769
2014,Puumala,Housing loans,22666
2014,Joroinen,Housing loans,23026
2014,Juva,Housing loans,21645
2014,Pieksämäki,Housing loans,19105
2014,Enonkoski,Housing loans,19155
2014,Heinävesi,Housing loans,15482
2014,Rantasalmi,Housing loans,18137
2014,Savonlinna,Housing loans,26147
2014,Sulkava,Housing loans,14398
2014,Kaavi,Housing loans,19081
2014,Rautavaara,Housing loans,8630
2014,Tuusniemi,Housing loans,20274
2014,Kuopio,Housing loans,35181
2014,Siilinjärvi,Housing loans,51823
2014,Rautalampi,Housing loans,21265
2014,Suonenjoki,Housing loans,23767
2014,Tervo,Housing loans,20788
2014,Vesanto,Housing loans,16190
2014,Leppävirta,Housing loans,29865
2014,Varkaus,Housing loans,21925
2014,Iisalmi,Housing loans,28938
2014,Keitele,Housing loans,17103
2014,Kiuruvesi,Housing loans,18925
2014,Lapinlahti,Housing loans,27175
2014,Pielavesi,Housing loans,18243
2014,Sonkajärvi,Housing loans,18219
2014,Vieremä,Housing loans,20922
2014,Ilomantsi,Housing loans,11909
2014,Joensuu,Housing loans,28488
2014,Juuka,Housing loans,11311
2014,Kontiolahti,Housing loans,55034
2014,Liperi,Housing loans,39353
2014,Outokumpu,Housing loans,17874
2014,Polvijärvi,Housing loans,18409
2014,Kitee,Housing loans,16964
2014,Rääkkylä,Housing loans,14522
2014,Tohmajärvi,Housing loans,15745
2014,Lieksa,Housing loans,10467
2014,Nurmes,Housing loans,12470
2014,Halsua,Housing loans,10400
2014,Kaustinen,Housing loans,32647
2014,Lestijärvi,Housing loans,18176
2014,Perho,Housing loans,23866
2014,Toholampi,Housing loans,24836
2014,Veteli,Housing loans,22371
2014,Kannus,Housing loans,34007
2014,Kokkola,Housing loans,42966
2014,Haapavesi,Housing loans,28211
2014,Pyhäntä,Housing loans,18886
2014,Siikalatva,Housing loans,17570
2014,Kuusamo,Housing loans,26420
2014,Taivalkoski,Housing loans,15756
2014,Haapajärvi,Housing loans,27588
2014,Kärsämäki,Housing loans,17764
2014,Nivala,Housing loans,36687
2014,Pyhäjärvi,Housing loans,20738
2014,Reisjärvi,Housing loans,26799
2014,Hailuoto,Housing loans,29382
2014,Kempele,Housing loans,60766
2014,Liminka,Housing loans,76149
2014,Lumijoki,Housing loans,46537
2014,Muhos,Housing loans,45738
2014,Oulu,Housing loans,38412
2014,Tyrnävä,Housing loans,57105
2014,Ii,Housing loans,41318
2014,Pudasjärvi,Housing loans,16052
2014,Utajärvi,Housing loans,19978
2014,Vaala,Housing loans,13751
2014,Pyhäjoki,Housing loans,25940
2014,Raahe,Housing loans,29830
2014,Siikajoki,Housing loans,27017
2014,Alavieska,Housing loans,27025
2014,Kalajoki,Housing loans,38222
2014,Merijärvi,Housing loans,23977
2014,Oulainen,Housing loans,30820
2014,Sievi,Housing loans,34766
2014,Ylivieska,Housing loans,43383
2014,Kajaani,Housing loans,31175
2014,Paltamo,Housing loans,18131
2014,Ristijärvi,Housing loans,16283
2014,Sotkamo,Housing loans,36133
2014,Hyrynsalmi,Housing loans,9857
2014,Kuhmo,Housing loans,14985
2014,Puolanka,Housing loans,8571
2014,Suomussalmi,Housing loans,15502
2014,Kemijärvi,Housing loans,10614
2014,Pelkosenniemi,Housing loans,12214
2014,Posio,Housing loans,11009
2014,Salla,Housing loans,11173
2014,Savukoski,Housing loans,10435
2014,Kemi,Housing loans,21415
2014,Keminmaa,Housing loans,36121
2014,Simo,Housing loans,22729
2014,Tervola,Housing loans,18840
2014,Tornio,Housing loans,36801
2014,Inari,Housing loans,23723
2014,Sodankylä,Housing loans,23393
2014,Utsjoki,Housing loans,17680
2014,Ranua,Housing loans,15937
2014,Rovaniemi,Housing loans,34192
2014,Pello,Housing loans,15160
2014,Ylitornio,Housing loans,16130
2014,Enontekiö,Housing loans,17620
2014,Kittilä,Housing loans,31976
2014,Kolari,Housing loans,22451
2014,Muonio,Housing loans,27917
2014,Maarianhamina - Mariehamn,Housing loans,45644
2014,Eckerö,Housing loans,43208
2014,Finström,Housing loans,57924
2014,Geta,Housing loans,43489
2014,Hammarland,Housing loans,52683
2014,Jomala,Housing loans,95196
2014,Lemland,Housing loans,80242
2014,Lumparland,Housing loans,50862
2014,Saltvik,Housing loans,53441
2014,Sund,Housing loans,50182
2014,Brändö,Housing loans,26753
2014,Föglö,Housing loans,20109
2014,Kumlinge,Housing loans,22986
2014,Kökar,Housing loans,16792
2014,Sottunga,Housing loans,16741
2014,Vårdö,Housing loans,36619
2015,Espoo,Housing loans,61918
2015,Helsinki,Housing loans,41045
2015,Hyvinkää,Housing loans,44394
2015,Järvenpää,Housing loans,52943
2015,Karkkila,Housing loans,40672
2015,Kauniainen,Housing loans,95102
2015,Kerava,Housing loans,42254
2015,Kirkkonummi,Housing loans,72339
2015,Lohja,Housing loans,48048
2015,Mäntsälä,Housing loans,63803
2015,Nurmijärvi,Housing loans,72232
2015,Pornainen,Housing loans,80930
2015,Sipoo,Housing loans,79709
2015,Siuntio,Housing loans,79037
2015,Tuusula,Housing loans,67853
2015,Vantaa,Housing loans,47968
2015,Vihti,Housing loans,69528
2015,Lapinjärvi,Housing loans,30585
2015,Loviisa,Housing loans,37703
2015,Askola,Housing loans,64231
2015,Myrskylä,Housing loans,34563
2015,Porvoo,Housing loans,55041
2015,Pukkila,Housing loans,40799
2015,Hanko,Housing loans,37503
2015,Inkoo,Housing loans,60439
2015,Raasepori,Housing loans,41127
2015,Aura,Housing loans,53484
2015,Koski Tl,Housing loans,23756
2015,Loimaa,Housing loans,25342
2015,Marttila,Housing loans,33808
2015,Oripää,Housing loans,28344
2015,Pöytyä,Housing loans,34577
2015,Salo,Housing loans,34338
2015,Somero,Housing loans,26846
2015,Kaarina,Housing loans,60851
2015,Lieto,Housing loans,64329
2015,Masku,Housing loans,74934
2015,Mynämäki,Housing loans,40968
2015,Naantali,Housing loans,52873
2015,Nousiainen,Housing loans,62207
2015,Paimio,Housing loans,52887
2015,Raisio,Housing loans,43071
2015,Rusko,Housing loans,68795
2015,Sauvo,Housing loans,50220
2015,Turku,Housing loans,28583
2015,Kustavi,Housing loans,23282
2015,Laitila,Housing loans,31502
2015,Pyhäranta,Housing loans,34556
2015,Taivassalo,Housing loans,34968
2015,Uusikaupunki,Housing loans,28589
2015,Vehmaa,Housing loans,30659
2015,Kemiönsaari,Housing loans,33014
2015,Parainen,Housing loans,50896
2015,Forssa,Housing loans,25078
2015,Humppila,Housing loans,26246
2015,Jokioinen,Housing loans,33725
2015,Tammela,Housing loans,34864
2015,Ypäjä,Housing loans,26136
2015,Hattula,Housing loans,54314
2015,Hämeenlinna,Housing loans,38178
2015,Janakkala,Housing loans,46423
2015,Hausjärvi,Housing loans,50242
2015,Loppi,Housing loans,46198
2015,Riihimäki,Housing loans,39961
2015,Asikkala,Housing loans,31023
2015,Hartola,Housing loans,17919
2015,Heinola,Housing loans,23002
2015,Hollola,Housing loans,43135
2015,Kärkölä,Housing loans,32521
2015,Lahti,Housing loans,31607
2015,Orimattila,Housing loans,36212
2015,Padasjoki,Housing loans,17998
2015,Sysmä,Housing loans,16105
2015,Hamina,Housing loans,29015
2015,Kotka,Housing loans,28647
2015,Miehikkälä,Housing loans,15611
2015,Pyhtää,Housing loans,42508
2015,Virolahti,Housing loans,22495
2015,Iitti,Housing loans,26290
2015,Kouvola,Housing loans,26640
2015,Imatra,Housing loans,24257
2015,Parikkala,Housing loans,14561
2015,Rautjärvi,Housing loans,13927
2015,Ruokolahti,Housing loans,29081
2015,Lappeenranta,Housing loans,31730
2015,Lemi,Housing loans,45188
2015,Luumäki,Housing loans,24070
2015,Savitaipale,Housing loans,19608
2015,Taipalsaari,Housing loans,51348
2015,Jämijärvi,Housing loans,20106
2015,Kankaanpää,Housing loans,24417
2015,Karvia,Housing loans,16651
2015,Siikainen,Housing loans,13699
2015,Harjavalta,Housing loans,22308
2015,Huittinen,Housing loans,26313
2015,Kokemäki,Housing loans,21727
2015,Merikarvia,Housing loans,21093
2015,Nakkila,Housing loans,30600
2015,Pomarkku,Housing loans,19150
2015,Pori,Housing loans,29481
2015,Ulvila,Housing loans,36403
2015,Eura,Housing loans,26204
2015,Eurajoki,Housing loans,41714
2015,Rauma,Housing loans,34606
2015,Säkylä,Housing loans,25448
2015,Akaa,Housing loans,42682
2015,Urjala,Housing loans,23805
2015,Valkeakoski,Housing loans,37273
2015,Punkalaidun,Housing loans,15605
2015,Sastamala,Housing loans,28661
2015,Ikaalinen,Housing loans,27100
2015,Kihniö,Housing loans,16089
2015,Parkano,Housing loans,21132
2015,Hämeenkyrö,Housing loans,41844
2015,Kangasala,Housing loans,56277
2015,Lempäälä,Housing loans,66551
2015,Nokia,Housing loans,52331
2015,Orivesi,Housing loans,34456
2015,Pirkkala,Housing loans,64332
2015,Pälkäne,Housing loans,37403
2015,Tampere,Housing loans,31711
2015,Vesilahti,Housing loans,64993
2015,Ylöjärvi,Housing loans,61145
2015,Juupajoki,Housing loans,27300
2015,Mänttä-Vilppula,Housing loans,18913
2015,Ruovesi,Housing loans,24090
2015,Virrat,Housing loans,18469
2015,Joutsa,Housing loans,20109
2015,Luhanka,Housing loans,20675
2015,Hankasalmi,Housing loans,25758
2015,Jyväskylä,Housing loans,35499
2015,Laukaa,Housing loans,55680
2015,Muurame,Housing loans,63454
2015,Petäjävesi,Housing loans,41671
2015,Toivakka,Housing loans,39696
2015,Uurainen,Housing loans,50081
2015,Jämsä,Housing loans,25437
2015,Kuhmoinen,Housing loans,15209
2015,Keuruu,Housing loans,24919
2015,Multia,Housing loans,18311
2015,Kannonkoski,Housing loans,14997
2015,Karstula,Housing loans,20390
2015,Kinnula,Housing loans,17278
2015,Kivijärvi,Housing loans,14136
2015,Kyyjärvi,Housing loans,17156
2015,Pihtipudas,Housing loans,19927
2015,Saarijärvi,Housing loans,22154
2015,Viitasaari,Housing loans,21608
2015,Konnevesi,Housing loans,23414
2015,Äänekoski,Housing loans,30239
2015,Alajärvi,Housing loans,22910
2015,Evijärvi,Housing loans,27335
2015,Lappajärvi,Housing loans,19348
2015,Soini,Housing loans,17340
2015,Vimpeli,Housing loans,22060
2015,Alavus,Housing loans,26797
2015,Kuortane,Housing loans,25717
2015,Ähtäri,Housing loans,22728
2015,Ilmajoki,Housing loans,44646
2015,Kauhava,Housing loans,24970
2015,Kurikka,Housing loans,26352
2015,Lapua,Housing loans,38622
2015,Seinäjoki,Housing loans,43930
2015,Isojoki,Housing loans,16030
2015,Karijoki,Housing loans,13626
2015,Kauhajoki,Housing loans,28580
2015,Teuva,Housing loans,20978
2015,Kruunupyy,Housing loans,36852
2015,Luoto,Housing loans,69454
2015,Pedersören kunta,Housing loans,52524
2015,Pietarsaari,Housing loans,39103
2015,Uusikaarlepyy,Housing loans,35405
2015,Isokyrö,Housing loans,30014
2015,Laihia,Housing loans,48236
2015,Kaskinen,Housing loans,21370
2015,Kristiinankaupunki,Housing loans,22680
2015,Närpiö,Housing loans,29114
2015,Korsnäs,Housing loans,26679
2015,Maalahti,Housing loans,39338
2015,Mustasaari,Housing loans,57386
2015,Vaasa,Housing loans,38147
2015,Vöyri,Housing loans,35270
2015,Hirvensalmi,Housing loans,24873
2015,Kangasniemi,Housing loans,23885
2015,Mikkeli,Housing loans,33517
2015,Mäntyharju,Housing loans,20835
2015,Pertunmaa,Housing loans,16595
2015,Puumala,Housing loans,22572
2015,Joroinen,Housing loans,24397
2015,Juva,Housing loans,21611
2015,Pieksämäki,Housing loans,19063
2015,Enonkoski,Housing loans,20376
2015,Heinävesi,Housing loans,15193
2015,Rantasalmi,Housing loans,17889
2015,Savonlinna,Housing loans,26279
2015,Sulkava,Housing loans,15327
2015,Kaavi,Housing loans,19227
2015,Rautavaara,Housing loans,8414
2015,Tuusniemi,Housing loans,21051
2015,Kuopio,Housing loans,35683
2015,Siilinjärvi,Housing loans,51576
2015,Rautalampi,Housing loans,21271
2015,Suonenjoki,Housing loans,23824
2015,Tervo,Housing loans,21598
2015,Vesanto,Housing loans,15827
2015,Leppävirta,Housing loans,29809
2015,Varkaus,Housing loans,21623
2015,Iisalmi,Housing loans,28773
2015,Keitele,Housing loans,17472
2015,Kiuruvesi,Housing loans,18411
2015,Lapinlahti,Housing loans,26999
2015,Pielavesi,Housing loans,18190
2015,Sonkajärvi,Housing loans,18954
2015,Vieremä,Housing loans,20084
2015,Ilomantsi,Housing loans,12556
2015,Joensuu,Housing loans,28915
2015,Juuka,Housing loans,11337
2015,Kontiolahti,Housing loans,55346
2015,Liperi,Housing loans,40283
2015,Outokumpu,Housing loans,18448
2015,Polvijärvi,Housing loans,18848
2015,Kitee,Housing loans,16737
2015,Rääkkylä,Housing loans,13650
2015,Tohmajärvi,Housing loans,16792
2015,Lieksa,Housing loans,10916
2015,Nurmes,Housing loans,12468
2015,Halsua,Housing loans,10260
2015,Kaustinen,Housing loans,33463
2015,Lestijärvi,Housing loans,18579
2015,Perho,Housing loans,25041
2015,Toholampi,Housing loans,24552
2015,Veteli,Housing loans,22788
2015,Kannus,Housing loans,35462
2015,Kokkola,Housing loans,43691
2015,Haapavesi,Housing loans,29279
2015,Pyhäntä,Housing loans,21242
2015,Siikalatva,Housing loans,17452
2015,Kuusamo,Housing loans,26496
2015,Taivalkoski,Housing loans,16313
2015,Haapajärvi,Housing loans,28326
2015,Kärsämäki,Housing loans,18502
2015,Nivala,Housing loans,37037
2015,Pyhäjärvi,Housing loans,20826
2015,Reisjärvi,Housing loans,28368
2015,Hailuoto,Housing loans,28798
2015,Kempele,Housing loans,60423
2015,Liminka,Housing loans,77025
2015,Lumijoki,Housing loans,46935
2015,Muhos,Housing loans,46115
2015,Oulu,Housing loans,38585
2015,Tyrnävä,Housing loans,57886
2015,Ii,Housing loans,41494
2015,Pudasjärvi,Housing loans,16391
2015,Utajärvi,Housing loans,20400
2015,Vaala,Housing loans,14049
2015,Pyhäjoki,Housing loans,28112
2015,Raahe,Housing loans,29827
2015,Siikajoki,Housing loans,27284
2015,Alavieska,Housing loans,26271
2015,Kalajoki,Housing loans,38458
2015,Merijärvi,Housing loans,25316
2015,Oulainen,Housing loans,30807
2015,Sievi,Housing loans,34772
2015,Ylivieska,Housing loans,43704
2015,Kajaani,Housing loans,30917
2015,Paltamo,Housing loans,18005
2015,Ristijärvi,Housing loans,15429
2015,Sotkamo,Housing loans,35834
2015,Hyrynsalmi,Housing loans,10003
2015,Kuhmo,Housing loans,15441
2015,Puolanka,Housing loans,8999
2015,Suomussalmi,Housing loans,15759
2015,Kemijärvi,Housing loans,10695
2015,Pelkosenniemi,Housing loans,11752
2015,Posio,Housing loans,11093
2015,Salla,Housing loans,11710
2015,Savukoski,Housing loans,9975
2015,Kemi,Housing loans,21132
2015,Keminmaa,Housing loans,35853
2015,Simo,Housing loans,22880
2015,Tervola,Housing loans,19790
2015,Tornio,Housing loans,37029
2015,Inari,Housing loans,23775
2015,Sodankylä,Housing loans,24564
2015,Utsjoki,Housing loans,19693
2015,Ranua,Housing loans,15041
2015,Rovaniemi,Housing loans,34615
2015,Pello,Housing loans,15475
2015,Ylitornio,Housing loans,16337
2015,Enontekiö,Housing loans,17823
2015,Kittilä,Housing loans,31437
2015,Kolari,Housing loans,23008
2015,Muonio,Housing loans,27973
2015,Maarianhamina - Mariehamn,Housing loans,46360
2015,Eckerö,Housing loans,45206
2015,Finström,Housing loans,59384
2015,Geta,Housing loans,43872
2015,Hammarland,Housing loans,53924
2015,Jomala,Housing loans,98440
2015,Lemland,Housing loans,86261
2015,Lumparland,Housing loans,55334
2015,Saltvik,Housing loans,56669
2015,Sund,Housing loans,54018
2015,Brändö,Housing loans,31076
2015,Föglö,Housing loans,22660
2015,Kumlinge,Housing loans,24840
2015,Kökar,Housing loans,17942
2015,Sottunga,Housing loans,19791
2015,Vårdö,Housing loans,41628
2016,Espoo,Housing loans,62845
2016,Helsinki,Housing loans,42653
2016,Hyvinkää,Housing loans,44290
2016,Järvenpää,Housing loans,53255
2016,Karkkila,Housing loans,39431
2016,Kauniainen,Housing loans,97196
2016,Kerava,Housing loans,42445
2016,Kirkkonummi,Housing loans,72244
2016,Lohja,Housing loans,47210
2016,Mäntsälä,Housing loans,63123
2016,Nurmijärvi,Housing loans,71700
2016,Pornainen,Housing loans,79638
2016,Sipoo,Housing loans,79536
2016,Siuntio,Housing loans,76456
2016,Tuusula,Housing loans,67796
2016,Vantaa,Housing loans,48087
2016,Vihti,Housing loans,68216
2016,Lapinjärvi,Housing loans,30085
2016,Loviisa,Housing loans,37685
2016,Askola,Housing loans,61906
2016,Myrskylä,Housing loans,34199
2016,Porvoo,Housing loans,55839
2016,Pukkila,Housing loans,41309
2016,Hanko,Housing loans,37290
2016,Inkoo,Housing loans,61082
2016,Raasepori,Housing loans,40581
2016,Aura,Housing loans,51684
2016,Koski Tl,Housing loans,22958
2016,Loimaa,Housing loans,25206
2016,Marttila,Housing loans,33309
2016,Oripää,Housing loans,28795
2016,Pöytyä,Housing loans,34656
2016,Salo,Housing loans,33590
2016,Somero,Housing loans,26365
2016,Kaarina,Housing loans,60885
2016,Lieto,Housing loans,64091
2016,Masku,Housing loans,74206
2016,Mynämäki,Housing loans,40666
2016,Naantali,Housing loans,53671
2016,Nousiainen,Housing loans,62334
2016,Paimio,Housing loans,52704
2016,Raisio,Housing loans,43618
2016,Rusko,Housing loans,70202
2016,Sauvo,Housing loans,50252
2016,Turku,Housing loans,29071
2016,Kustavi,Housing loans,23867
2016,Laitila,Housing loans,30977
2016,Pyhäranta,Housing loans,34235
2016,Taivassalo,Housing loans,34584
2016,Uusikaupunki,Housing loans,28906
2016,Vehmaa,Housing loans,30639
2016,Kemiönsaari,Housing loans,32746
2016,Parainen,Housing loans,50225
2016,Forssa,Housing loans,24681
2016,Humppila,Housing loans,24797
2016,Jokioinen,Housing loans,32956
2016,Tammela,Housing loans,34122
2016,Ypäjä,Housing loans,26017
2016,Hattula,Housing loans,54160
2016,Hämeenlinna,Housing loans,37737
2016,Janakkala,Housing loans,45469
2016,Hausjärvi,Housing loans,50230
2016,Loppi,Housing loans,45482
2016,Riihimäki,Housing loans,39740
2016,Asikkala,Housing loans,30950
2016,Hartola,Housing loans,16821
2016,Heinola,Housing loans,21929
2016,Hollola,Housing loans,43318
2016,Kärkölä,Housing loans,31298
2016,Lahti,Housing loans,31377
2016,Orimattila,Housing loans,35825
2016,Padasjoki,Housing loans,16900
2016,Sysmä,Housing loans,16440
2016,Hamina,Housing loans,28579
2016,Kotka,Housing loans,27714
2016,Miehikkälä,Housing loans,15356
2016,Pyhtää,Housing loans,42282
2016,Virolahti,Housing loans,21796
2016,Iitti,Housing loans,26535
2016,Kouvola,Housing loans,26034
2016,Imatra,Housing loans,23982
2016,Parikkala,Housing loans,14902
