year,municipality,type_of_debt,mean_debt_euro
2012,Uusikaarlepyy,Debts total,54644
2012,Isokyrö,Debts total,52068
2012,Laihia,Debts total,62692
2012,Kaskinen,Debts total,29846
2012,Kristiinankaupunki,Debts total,42637
2012,Närpiö,Debts total,49430
2012,Korsnäs,Debts total,36470
2012,Maalahti,Debts total,56157
2012,Mustasaari,Debts total,72331
2012,Vaasa,Debts total,48213
2012,Vöyri,Debts total,60181
2012,Hirvensalmi,Debts total,43824
2012,Kangasniemi,Debts total,41848
2012,Mikkeli,Debts total,48339
2012,Mäntyharju,Debts total,34646
2012,Pertunmaa,Debts total,34445
2012,Puumala,Debts total,46738
2012,Joroinen,Debts total,41746
2012,Juva,Debts total,42921
2012,Pieksämäki,Debts total,31066
2012,Enonkoski,Debts total,36090
2012,Heinävesi,Debts total,30205
2012,Rantasalmi,Debts total,43299
2012,Savonlinna,Debts total,37764
2012,Sulkava,Debts total,34492
2012,Kaavi,Debts total,30618
2012,Rautavaara,Debts total,17990
2012,Tuusniemi,Debts total,32615
2012,Kuopio,Debts total,48520
2012,Siilinjärvi,Debts total,66680
2012,Rautalampi,Debts total,38635
2012,Suonenjoki,Debts total,35701
2012,Tervo,Debts total,32218
2012,Vesanto,Debts total,32555
2012,Leppävirta,Debts total,45527
2012,Varkaus,Debts total,32246
2012,Iisalmi,Debts total,41702
2012,Keitele,Debts total,31519
2012,Kiuruvesi,Debts total,48785
2012,Lapinlahti,Debts total,46170
2012,Pielavesi,Debts total,37834
2012,Sonkajärvi,Debts total,36231
2012,Vieremä,Debts total,60497
2012,Ilomantsi,Debts total,19982
2012,Joensuu,Debts total,38993
2012,Juuka,Debts total,18475
2012,Kontiolahti,Debts total,70414
2012,Liperi,Debts total,54220
2012,Outokumpu,Debts total,26748
2012,Polvijärvi,Debts total,33297
2012,Kitee,Debts total,30256
2012,Rääkkylä,Debts total,37799
2012,Tohmajärvi,Debts total,33013
2012,Lieksa,Debts total,18411
2012,Nurmes,Debts total,23269
2012,Halsua,Debts total,27450
2012,Kaustinen,Debts total,53199
2012,Lestijärvi,Debts total,51708
2012,Perho,Debts total,48913
2012,Toholampi,Debts total,59275
2012,Veteli,Debts total,45289
2012,Kannus,Debts total,52684
2012,Kokkola,Debts total,59710
2012,Haapavesi,Debts total,49841
2012,Pyhäntä,Debts total,34033
2012,Siikalatva,Debts total,43238
2012,Kuusamo,Debts total,40105
2012,Taivalkoski,Debts total,24148
2012,Haapajärvi,Debts total,46387
2012,Kärsämäki,Debts total,48964
2012,Nivala,Debts total,60551
2012,Pyhäjärvi,Debts total,35373
2012,Reisjärvi,Debts total,57480
2012,Hailuoto,Debts total,44992
2012,Kempele,Debts total,77418
2012,Liminka,Debts total,96771
2012,Lumijoki,Debts total,71336
2012,Muhos,Debts total,63252
2012,Oulu,Debts total,51073
2012,Tyrnävä,Debts total,80239
2012,Ii,Debts total,57440
2012,Pudasjärvi,Debts total,27437
2012,Utajärvi,Debts total,41003
2012,Vaala,Debts total,32423
2012,Pyhäjoki,Debts total,45101
2012,Raahe,Debts total,41304
2012,Siikajoki,Debts total,59103
2012,Alavieska,Debts total,51945
2012,Kalajoki,Debts total,61915
2012,Merijärvi,Debts total,50160
2012,Oulainen,Debts total,47399
2012,Sievi,Debts total,63099
2012,Ylivieska,Debts total,59220
2012,Kajaani,Debts total,41581
2012,Paltamo,Debts total,29529
2012,Ristijärvi,Debts total,24781
2012,Sotkamo,Debts total,52252
2012,Hyrynsalmi,Debts total,16985
2012,Kuhmo,Debts total,25173
2012,Puolanka,Debts total,23458
2012,Suomussalmi,Debts total,24461
2012,Kemijärvi,Debts total,17506
2012,Pelkosenniemi,Debts total,19003
2012,Posio,Debts total,25423
2012,Salla,Debts total,20122
2012,Savukoski,Debts total,23431
2012,Kemi,Debts total,30593
2012,Keminmaa,Debts total,50575
2012,Simo,Debts total,35759
2012,Tervola,Debts total,40367
2012,Tornio,Debts total,52125
2012,Inari,Debts total,36080
2012,Sodankylä,Debts total,33403
2012,Utsjoki,Debts total,36041
2012,Ranua,Debts total,29467
2012,Rovaniemi,Debts total,46576
2012,Pello,Debts total,23447
2012,Ylitornio,Debts total,33691
2012,Enontekiö,Debts total,31134
2012,Kittilä,Debts total,47253
2012,Kolari,Debts total,32906
2012,Muonio,Debts total,37128
2012,Maarianhamina - Mariehamn,Debts total,57700
2012,Eckerö,Debts total,59295
2012,Finström,Debts total,79674
2012,Geta,Debts total,64072
2012,Hammarland,Debts total,74047
2012,Jomala,Debts total,114173
2012,Lemland,Debts total,102934
2012,Lumparland,Debts total,80745
2012,Saltvik,Debts total,76199
2012,Sund,Debts total,67349
2012,Brändö,Debts total,44083
2012,Föglö,Debts total,44170
2012,Kumlinge,Debts total,42081
2012,Kökar,Debts total,39179
2012,Sottunga,Debts total,31079
2012,Vårdö,Debts total,73869
2013,Espoo,Debts total,76579
2013,Helsinki,Debts total,51470
2013,Hyvinkää,Debts total,54799
2013,Järvenpää,Debts total,66261
2013,Karkkila,Debts total,53984
2013,Kauniainen,Debts total,126136
2013,Kerava,Debts total,53468
2013,Kirkkonummi,Debts total,91414
2013,Lohja,Debts total,63282
2013,Mäntsälä,Debts total,82211
2013,Nurmijärvi,Debts total,89180
2013,Pornainen,Debts total,101921
2013,Sipoo,Debts total,98939
2013,Siuntio,Debts total,100907
2013,Tuusula,Debts total,84463
2013,Vantaa,Debts total,58326
2013,Vihti,Debts total,86120
2013,Lapinjärvi,Debts total,58141
2013,Loviisa,Debts total,51479
2013,Askola,Debts total,90597
2013,Myrskylä,Debts total,59374
2013,Porvoo,Debts total,69876
2013,Pukkila,Debts total,70336
2013,Hanko,Debts total,48503
2013,Inkoo,Debts total,84859
2013,Raasepori,Debts total,56002
2013,Aura,Debts total,76529
2013,Koski Tl,Debts total,57018
2013,Loimaa,Debts total,46912
2013,Marttila,Debts total,67562
2013,Oripää,Debts total,58243
2013,Pöytyä,Debts total,64947
2013,Salo,Debts total,51437
2013,Somero,Debts total,54206
2013,Kaarina,Debts total,77777
2013,Lieto,Debts total,82592
2013,Masku,Debts total,95728
2013,Mynämäki,Debts total,65871
2013,Naantali,Debts total,73387
2013,Nousiainen,Debts total,85924
2013,Paimio,Debts total,71837
2013,Raisio,Debts total,55350
2013,Rusko,Debts total,100725
2013,Sauvo,Debts total,87592
2013,Turku,Debts total,38509
2013,Kustavi,Debts total,40402
2013,Laitila,Debts total,51579
2013,Pyhäranta,Debts total,49783
2013,Taivassalo,Debts total,58249
2013,Uusikaupunki,Debts total,40828
2013,Vehmaa,Debts total,62005
2013,Kemiönsaari,Debts total,51439
2013,Parainen,Debts total,67763
2013,Forssa,Debts total,35130
2013,Humppila,Debts total,47614
2013,Jokioinen,Debts total,54372
2013,Tammela,Debts total,53487
2013,Ypäjä,Debts total,51267
2013,Hattula,Debts total,70114
2013,Hämeenlinna,Debts total,50653
2013,Janakkala,Debts total,60954
2013,Hausjärvi,Debts total,85628
2013,Loppi,Debts total,64988
2013,Riihimäki,Debts total,51214
2013,Asikkala,Debts total,46184
2013,Hartola,Debts total,33964
2013,Heinola,Debts total,32731
2013,Hollola,Debts total,60476
2013,Kärkölä,Debts total,48512
2013,Lahti,Debts total,41735
2013,Orimattila,Debts total,53652
2013,Padasjoki,Debts total,32562
2013,Sysmä,Debts total,37809
2013,Hamina,Debts total,39266
2013,Kotka,Debts total,38502
2013,Miehikkälä,Debts total,33607
2013,Pyhtää,Debts total,63142
2013,Virolahti,Debts total,34750
2013,Iitti,Debts total,40963
2013,Kouvola,Debts total,37539
2013,Imatra,Debts total,32337
2013,Parikkala,Debts total,28453
2013,Rautjärvi,Debts total,24566
2013,Ruokolahti,Debts total,43145
2013,Lappeenranta,Debts total,42102
2013,Lemi,Debts total,62598
2013,Luumäki,Debts total,41995
2013,Savitaipale,Debts total,36117
2013,Taipalsaari,Debts total,69072
2013,Jämijärvi,Debts total,52804
2013,Kankaanpää,Debts total,40750
2013,Karvia,Debts total,47274
2013,Siikainen,Debts total,33867
2013,Harjavalta,Debts total,31897
2013,Huittinen,Debts total,48562
2013,Kokemäki,Debts total,36825
2013,Merikarvia,Debts total,36328
2013,Nakkila,Debts total,47630
2013,Pomarkku,Debts total,33150
2013,Pori,Debts total,42010
2013,Ulvila,Debts total,49134
2013,Eura,Debts total,42004
2013,Eurajoki,Debts total,60372
2013,Rauma,Debts total,46803
2013,Säkylä,Debts total,42316
2013,Akaa,Debts total,54679
2013,Urjala,Debts total,40484
2013,Valkeakoski,Debts total,46670
2013,Punkalaidun,Debts total,37039
2013,Sastamala,Debts total,43833
2013,Ikaalinen,Debts total,43914
2013,Kihniö,Debts total,34797
2013,Parkano,Debts total,34463
2013,Hämeenkyrö,Debts total,53645
2013,Kangasala,Debts total,70103
2013,Lempäälä,Debts total,81516
2013,Nokia,Debts total,63125
2013,Orivesi,Debts total,48397
2013,Pirkkala,Debts total,79352
2013,Pälkäne,Debts total,58035
2013,Tampere,Debts total,41282
2013,Vesilahti,Debts total,84009
2013,Ylöjärvi,Debts total,73982
2013,Juupajoki,Debts total,48963
2013,Mänttä-Vilppula,Debts total,29504
2013,Ruovesi,Debts total,40515
2013,Virrat,Debts total,34294
2013,Joutsa,Debts total,35089
2013,Luhanka,Debts total,40294
2013,Hankasalmi,Debts total,39430
2013,Jyväskylä,Debts total,45296
2013,Laukaa,Debts total,67286
2013,Muurame,Debts total,75832
2013,Petäjävesi,Debts total,53673
2013,Toivakka,Debts total,53370
2013,Uurainen,Debts total,64887
2013,Jämsä,Debts total,38206
2013,Kuhmoinen,Debts total,29945
2013,Keuruu,Debts total,37696
2013,Multia,Debts total,29888
2013,Kannonkoski,Debts total,31703
2013,Karstula,Debts total,32623
2013,Kinnula,Debts total,34981
2013,Kivijärvi,Debts total,25312
2013,Kyyjärvi,Debts total,34311
2013,Pihtipudas,Debts total,39694
2013,Saarijärvi,Debts total,33751
2013,Viitasaari,Debts total,35922
2013,Konnevesi,Debts total,39695
2013,Äänekoski,Debts total,40468
2013,Alajärvi,Debts total,41023
2013,Evijärvi,Debts total,51090
2013,Lappajärvi,Debts total,31584
2013,Soini,Debts total,32653
2013,Vimpeli,Debts total,34993
2013,Alavus,Debts total,45540
2013,Kuortane,Debts total,44095
2013,Ähtäri,Debts total,39930
2013,Ilmajoki,Debts total,68787
2013,Kauhava,Debts total,45516
2013,Kurikka,Debts total,49058
2013,Lapua,Debts total,58918
2013,Seinäjoki,Debts total,60584
2013,Isojoki,Debts total,30163
2013,Karijoki,Debts total,49330
2013,Kauhajoki,Debts total,54348
2013,Teuva,Debts total,41691
2013,Kruunupyy,Debts total,65792
2013,Luoto,Debts total,91515
2013,Pedersören kunta,Debts total,76390
2013,Pietarsaari,Debts total,52702
2013,Uusikaarlepyy,Debts total,55746
2013,Isokyrö,Debts total,52249
2013,Laihia,Debts total,63922
2013,Kaskinen,Debts total,29332
2013,Kristiinankaupunki,Debts total,42986
2013,Närpiö,Debts total,50398
2013,Korsnäs,Debts total,36607
2013,Maalahti,Debts total,56319
2013,Mustasaari,Debts total,74215
2013,Vaasa,Debts total,48250
2013,Vöyri,Debts total,60524
2013,Hirvensalmi,Debts total,45394
2013,Kangasniemi,Debts total,41912
2013,Mikkeli,Debts total,47398
2013,Mäntyharju,Debts total,34495
2013,Pertunmaa,Debts total,34403
2013,Puumala,Debts total,46312
2013,Joroinen,Debts total,40809
2013,Juva,Debts total,42647
2013,Pieksämäki,Debts total,30142
2013,Enonkoski,Debts total,36665
2013,Heinävesi,Debts total,29501
2013,Rantasalmi,Debts total,43588
2013,Savonlinna,Debts total,36994
2013,Sulkava,Debts total,34230
2013,Kaavi,Debts total,30111
2013,Rautavaara,Debts total,17339
2013,Tuusniemi,Debts total,32915
2013,Kuopio,Debts total,48532
2013,Siilinjärvi,Debts total,66877
2013,Rautalampi,Debts total,38488
2013,Suonenjoki,Debts total,35466
2013,Tervo,Debts total,33459
2013,Vesanto,Debts total,33352
2013,Leppävirta,Debts total,44065
2013,Varkaus,Debts total,31438
2013,Iisalmi,Debts total,41338
2013,Keitele,Debts total,30405
2013,Kiuruvesi,Debts total,47176
2013,Lapinlahti,Debts total,46741
2013,Pielavesi,Debts total,38917
2013,Sonkajärvi,Debts total,35212
2013,Vieremä,Debts total,59174
2013,Ilomantsi,Debts total,19732
2013,Joensuu,Debts total,39001
2013,Juuka,Debts total,19777
2013,Kontiolahti,Debts total,70360
2013,Liperi,Debts total,54205
2013,Outokumpu,Debts total,26984
2013,Polvijärvi,Debts total,33812
2013,Kitee,Debts total,29479
2013,Rääkkylä,Debts total,38185
2013,Tohmajärvi,Debts total,31499
2013,Lieksa,Debts total,18542
2013,Nurmes,Debts total,23397
2013,Halsua,Debts total,31797
2013,Kaustinen,Debts total,53534
2013,Lestijärvi,Debts total,53492
2013,Perho,Debts total,49376
2013,Toholampi,Debts total,59449
2013,Veteli,Debts total,46304
2013,Kannus,Debts total,53621
2013,Kokkola,Debts total,59363
2013,Haapavesi,Debts total,49588
2013,Pyhäntä,Debts total,34143
2013,Siikalatva,Debts total,45007
2013,Kuusamo,Debts total,38464
2013,Taivalkoski,Debts total,24162
2013,Haapajärvi,Debts total,45955
2013,Kärsämäki,Debts total,49672
2013,Nivala,Debts total,61315
2013,Pyhäjärvi,Debts total,35768
2013,Reisjärvi,Debts total,58326
2013,Hailuoto,Debts total,44341
2013,Kempele,Debts total,76388
2013,Liminka,Debts total,96981
2013,Lumijoki,Debts total,69524
2013,Muhos,Debts total,62908
2013,Oulu,Debts total,49609
2013,Tyrnävä,Debts total,79344
2013,Ii,Debts total,56176
2013,Pudasjärvi,Debts total,26995
2013,Utajärvi,Debts total,39826
2013,Vaala,Debts total,32005
2013,Pyhäjoki,Debts total,44856
2013,Raahe,Debts total,41059
2013,Siikajoki,Debts total,60478
2013,Alavieska,Debts total,51872
2013,Kalajoki,Debts total,62379
2013,Merijärvi,Debts total,49446
2013,Oulainen,Debts total,46581
2013,Sievi,Debts total,63371
2013,Ylivieska,Debts total,58836
2013,Kajaani,Debts total,40981
2013,Paltamo,Debts total,28779
2013,Ristijärvi,Debts total,23796
2013,Sotkamo,Debts total,53491
2013,Hyrynsalmi,Debts total,16540
2013,Kuhmo,Debts total,24410
2013,Puolanka,Debts total,21711
2013,Suomussalmi,Debts total,24349
2013,Kemijärvi,Debts total,17319
2013,Pelkosenniemi,Debts total,19296
2013,Posio,Debts total,25757
2013,Salla,Debts total,20100
2013,Savukoski,Debts total,20352
2013,Kemi,Debts total,29412
2013,Keminmaa,Debts total,50029
2013,Simo,Debts total,34304
2013,Tervola,Debts total,40638
2013,Tornio,Debts total,51297
2013,Inari,Debts total,36335
2013,Sodankylä,Debts total,33736
2013,Utsjoki,Debts total,33453
2013,Ranua,Debts total,29125
2013,Rovaniemi,Debts total,45297
2013,Pello,Debts total,23973
2013,Ylitornio,Debts total,34036
2013,Enontekiö,Debts total,30885
2013,Kittilä,Debts total,46796
2013,Kolari,Debts total,32998
2013,Muonio,Debts total,37407
2013,Maarianhamina - Mariehamn,Debts total,58282
2013,Eckerö,Debts total,62510
2013,Finström,Debts total,83016
2013,Geta,Debts total,66342
2013,Hammarland,Debts total,73246
2013,Jomala,Debts total,116788
2013,Lemland,Debts total,106214
2013,Lumparland,Debts total,77900
2013,Saltvik,Debts total,76457
2013,Sund,Debts total,66016
2013,Brändö,Debts total,42739
2013,Föglö,Debts total,42700
2013,Kumlinge,Debts total,38837
2013,Kökar,Debts total,33562
2013,Sottunga,Debts total,23705
2013,Vårdö,Debts total,76924
2014,Espoo,Debts total,76651
2014,Helsinki,Debts total,52487
2014,Hyvinkää,Debts total,54854
2014,Järvenpää,Debts total,64554
2014,Karkkila,Debts total,53016
2014,Kauniainen,Debts total,130823
2014,Kerava,Debts total,52310
2014,Kirkkonummi,Debts total,90044
2014,Lohja,Debts total,62333
2014,Mäntsälä,Debts total,81775
2014,Nurmijärvi,Debts total,87544
2014,Pornainen,Debts total,100554
2014,Sipoo,Debts total,101446
2014,Siuntio,Debts total,97872
2014,Tuusula,Debts total,83139
2014,Vantaa,Debts total,57855
2014,Vihti,Debts total,85166
2014,Lapinjärvi,Debts total,54947
2014,Loviisa,Debts total,51622
2014,Askola,Debts total,88734
2014,Myrskylä,Debts total,57656
2014,Porvoo,Debts total,70375
2014,Pukkila,Debts total,67704
2014,Hanko,Debts total,47365
2014,Inkoo,Debts total,84263
2014,Raasepori,Debts total,55656
2014,Aura,Debts total,74970
2014,Koski Tl,Debts total,58450
2014,Loimaa,Debts total,46597
2014,Marttila,Debts total,67995
2014,Oripää,Debts total,57754
2014,Pöytyä,Debts total,64126
2014,Salo,Debts total,50212
2014,Somero,Debts total,53165
2014,Kaarina,Debts total,76301
2014,Lieto,Debts total,83107
2014,Masku,Debts total,94793
2014,Mynämäki,Debts total,65184
2014,Naantali,Debts total,72420
2014,Nousiainen,Debts total,85795
2014,Paimio,Debts total,70699
2014,Raisio,Debts total,54615
2014,Rusko,Debts total,99267
2014,Sauvo,Debts total,84123
2014,Turku,Debts total,38478
2014,Kustavi,Debts total,39014
2014,Laitila,Debts total,52210
2014,Pyhäranta,Debts total,48906
2014,Taivassalo,Debts total,58708
2014,Uusikaupunki,Debts total,41214
2014,Vehmaa,Debts total,61739
2014,Kemiönsaari,Debts total,52639
2014,Parainen,Debts total,67838
2014,Forssa,Debts total,34653
2014,Humppila,Debts total,46860
2014,Jokioinen,Debts total,53750
2014,Tammela,Debts total,54187
2014,Ypäjä,Debts total,51971
2014,Hattula,Debts total,71010
2014,Hämeenlinna,Debts total,50483
2014,Janakkala,Debts total,60718
2014,Hausjärvi,Debts total,84246
2014,Loppi,Debts total,63196
2014,Riihimäki,Debts total,50027
2014,Asikkala,Debts total,47260
2014,Hartola,Debts total,34388
2014,Heinola,Debts total,31666
2014,Hollola,Debts total,59750
2014,Kärkölä,Debts total,48700
2014,Lahti,Debts total,41423
2014,Orimattila,Debts total,54208
2014,Padasjoki,Debts total,31062
2014,Sysmä,Debts total,37803
2014,Hamina,Debts total,39095
2014,Kotka,Debts total,37733
2014,Miehikkälä,Debts total,35291
2014,Pyhtää,Debts total,61675
2014,Virolahti,Debts total,35731
2014,Iitti,Debts total,41785
2014,Kouvola,Debts total,37205
2014,Imatra,Debts total,31931
2014,Parikkala,Debts total,28417
2014,Rautjärvi,Debts total,25001
2014,Ruokolahti,Debts total,42933
2014,Lappeenranta,Debts total,41574
2014,Lemi,Debts total,64122
2014,Luumäki,Debts total,40110
2014,Savitaipale,Debts total,35011
2014,Taipalsaari,Debts total,70082
2014,Jämijärvi,Debts total,52423
2014,Kankaanpää,Debts total,41865
2014,Karvia,Debts total,48121
2014,Siikainen,Debts total,32324
2014,Harjavalta,Debts total,31720
2014,Huittinen,Debts total,48321
2014,Kokemäki,Debts total,37313
2014,Merikarvia,Debts total,37914
2014,Nakkila,Debts total,47488
2014,Pomarkku,Debts total,33334
2014,Pori,Debts total,41924
2014,Ulvila,Debts total,49165
2014,Eura,Debts total,41988
2014,Eurajoki,Debts total,59683
2014,Rauma,Debts total,45863
2014,Säkylä,Debts total,41491
2014,Akaa,Debts total,54247
2014,Urjala,Debts total,40823
2014,Valkeakoski,Debts total,46720
2014,Punkalaidun,Debts total,39269
2014,Sastamala,Debts total,44724
2014,Ikaalinen,Debts total,43457
2014,Kihniö,Debts total,35445
2014,Parkano,Debts total,34568
2014,Hämeenkyrö,Debts total,54850
2014,Kangasala,Debts total,69412
2014,Lempäälä,Debts total,81219
2014,Nokia,Debts total,62355
2014,Orivesi,Debts total,50134
2014,Pirkkala,Debts total,78008
2014,Pälkäne,Debts total,58148
2014,Tampere,Debts total,41043
2014,Vesilahti,Debts total,84523
2014,Ylöjärvi,Debts total,73847
2014,Juupajoki,Debts total,46425
2014,Mänttä-Vilppula,Debts total,29045
2014,Ruovesi,Debts total,41000
2014,Virrat,Debts total,35427
2014,Joutsa,Debts total,34074
2014,Luhanka,Debts total,43012
2014,Hankasalmi,Debts total,41548
2014,Jyväskylä,Debts total,44928
2014,Laukaa,Debts total,67203
2014,Muurame,Debts total,76147
2014,Petäjävesi,Debts total,54712
2014,Toivakka,Debts total,52708
2014,Uurainen,Debts total,65546
2014,Jämsä,Debts total,37409
2014,Kuhmoinen,Debts total,30356
2014,Keuruu,Debts total,37362
2014,Multia,Debts total,31510
2014,Kannonkoski,Debts total,31546
2014,Karstula,Debts total,33184
2014,Kinnula,Debts total,34403
2014,Kivijärvi,Debts total,28637
2014,Kyyjärvi,Debts total,38632
2014,Pihtipudas,Debts total,39330
2014,Saarijärvi,Debts total,33480
2014,Viitasaari,Debts total,34892
2014,Konnevesi,Debts total,39596
2014,Äänekoski,Debts total,39657
2014,Alajärvi,Debts total,42453
2014,Evijärvi,Debts total,52445
2014,Lappajärvi,Debts total,32484
2014,Soini,Debts total,34253
2014,Vimpeli,Debts total,34596
2014,Alavus,Debts total,45989
2014,Kuortane,Debts total,43903
2014,Ähtäri,Debts total,38519
2014,Ilmajoki,Debts total,69453
2014,Kauhava,Debts total,47860
2014,Kurikka,Debts total,49032
2014,Lapua,Debts total,59313
2014,Seinäjoki,Debts total,60028
2014,Isojoki,Debts total,33050
2014,Karijoki,Debts total,47120
2014,Kauhajoki,Debts total,53285
2014,Teuva,Debts total,41578
2014,Kruunupyy,Debts total,65267
2014,Luoto,Debts total,91254
2014,Pedersören kunta,Debts total,77094
2014,Pietarsaari,Debts total,51672
2014,Uusikaarlepyy,Debts total,57349
2014,Isokyrö,Debts total,54857
2014,Laihia,Debts total,63668
2014,Kaskinen,Debts total,29883
2014,Kristiinankaupunki,Debts total,44426
2014,Närpiö,Debts total,53984
2014,Korsnäs,Debts total,38263
2014,Maalahti,Debts total,57697
2014,Mustasaari,Debts total,75011
2014,Vaasa,Debts total,48407
2014,Vöyri,Debts total,61397
2014,Hirvensalmi,Debts total,46876
2014,Kangasniemi,Debts total,42671
2014,Mikkeli,Debts total,46894
2014,Mäntyharju,Debts total,34359
2014,Pertunmaa,Debts total,33514
2014,Puumala,Debts total,48547
2014,Joroinen,Debts total,40489
2014,Juva,Debts total,43245
2014,Pieksämäki,Debts total,30140
2014,Enonkoski,Debts total,36164
2014,Heinävesi,Debts total,29566
2014,Rantasalmi,Debts total,42421
2014,Savonlinna,Debts total,36689
2014,Sulkava,Debts total,32977
2014,Kaavi,Debts total,28860
2014,Rautavaara,Debts total,18616
2014,Tuusniemi,Debts total,34102
2014,Kuopio,Debts total,48441
2014,Siilinjärvi,Debts total,67330
2014,Rautalampi,Debts total,39689
2014,Suonenjoki,Debts total,35733
2014,Tervo,Debts total,36139
2014,Vesanto,Debts total,33644
2014,Leppävirta,Debts total,43884
2014,Varkaus,Debts total,30485
2014,Iisalmi,Debts total,40998
2014,Keitele,Debts total,31705
2014,Kiuruvesi,Debts total,47487
2014,Lapinlahti,Debts total,46568
2014,Pielavesi,Debts total,38891
2014,Sonkajärvi,Debts total,34890
2014,Vieremä,Debts total,59228
2014,Ilomantsi,Debts total,20008
2014,Joensuu,Debts total,39167
2014,Juuka,Debts total,20187
2014,Kontiolahti,Debts total,69206
2014,Liperi,Debts total,55010
2014,Outokumpu,Debts total,26652
2014,Polvijärvi,Debts total,33411
2014,Kitee,Debts total,29119
2014,Rääkkylä,Debts total,38152
2014,Tohmajärvi,Debts total,31835
2014,Lieksa,Debts total,18578
2014,Nurmes,Debts total,24206
2014,Halsua,Debts total,29976
2014,Kaustinen,Debts total,54917
2014,Lestijärvi,Debts total,54148
2014,Perho,Debts total,49724
2014,Toholampi,Debts total,58644
2014,Veteli,Debts total,46109
2014,Kannus,Debts total,54720
2014,Kokkola,Debts total,59190
2014,Haapavesi,Debts total,50727
2014,Pyhäntä,Debts total,34657
2014,Siikalatva,Debts total,45280
2014,Kuusamo,Debts total,37770
2014,Taivalkoski,Debts total,24183
2014,Haapajärvi,Debts total,45826
2014,Kärsämäki,Debts total,50061
2014,Nivala,Debts total,60735
2014,Pyhäjärvi,Debts total,36553
2014,Reisjärvi,Debts total,61128
2014,Hailuoto,Debts total,45069
2014,Kempele,Debts total,76803
2014,Liminka,Debts total,96820
2014,Lumijoki,Debts total,69930
2014,Muhos,Debts total,62454
2014,Oulu,Debts total,49201
2014,Tyrnävä,Debts total,79333
2014,Ii,Debts total,55032
2014,Pudasjärvi,Debts total,26978
2014,Utajärvi,Debts total,41090
2014,Vaala,Debts total,31393
2014,Pyhäjoki,Debts total,46069
2014,Raahe,Debts total,40720
2014,Siikajoki,Debts total,59882
2014,Alavieska,Debts total,51422
2014,Kalajoki,Debts total,61952
2014,Merijärvi,Debts total,53168
2014,Oulainen,Debts total,46202
2014,Sievi,Debts total,63940
2014,Ylivieska,Debts total,58530
2014,Kajaani,Debts total,40652
2014,Paltamo,Debts total,30247
2014,Ristijärvi,Debts total,26784
2014,Sotkamo,Debts total,53265
2014,Hyrynsalmi,Debts total,19891
2014,Kuhmo,Debts total,25727
2014,Puolanka,Debts total,21406
2014,Suomussalmi,Debts total,25138
2014,Kemijärvi,Debts total,17345
2014,Pelkosenniemi,Debts total,21224
2014,Posio,Debts total,26311
2014,Salla,Debts total,20639
2014,Savukoski,Debts total,21143
2014,Kemi,Debts total,28771
2014,Keminmaa,Debts total,48925
2014,Simo,Debts total,33473
2014,Tervola,Debts total,40634
2014,Tornio,Debts total,51424
2014,Inari,Debts total,36465
2014,Sodankylä,Debts total,33892
2014,Utsjoki,Debts total,33181
2014,Ranua,Debts total,30202
2014,Rovaniemi,Debts total,44963
2014,Pello,Debts total,24218
2014,Ylitornio,Debts total,32176
2014,Enontekiö,Debts total,29514
2014,Kittilä,Debts total,44604
2014,Kolari,Debts total,33477
2014,Muonio,Debts total,37338
2014,Maarianhamina - Mariehamn,Debts total,60847
2014,Eckerö,Debts total,59346
2014,Finström,Debts total,83524
2014,Geta,Debts total,72662
2014,Hammarland,Debts total,78187
2014,Jomala,Debts total,122208
2014,Lemland,Debts total,106755
2014,Lumparland,Debts total,78494
2014,Saltvik,Debts total,76437
2014,Sund,Debts total,70309
2014,Brändö,Debts total,41809
2014,Föglö,Debts total,44412
2014,Kumlinge,Debts total,37852
2014,Kökar,Debts total,34104
2014,Sottunga,Debts total,33444
2014,Vårdö,Debts total,74517
2015,Espoo,Debts total,79005
2015,Helsinki,Debts total,55040
2015,Hyvinkää,Debts total,55780
2015,Järvenpää,Debts total,65069
2015,Karkkila,Debts total,52890
2015,Kauniainen,Debts total,137674
2015,Kerava,Debts total,52797
2015,Kirkkonummi,Debts total,90627
2015,Lohja,Debts total,62742
2015,Mäntsälä,Debts total,82158
2015,Nurmijärvi,Debts total,88151
2015,Pornainen,Debts total,101567
2015,Sipoo,Debts total,101717
2015,Siuntio,Debts total,99950
2015,Tuusula,Debts total,83672
2015,Vantaa,Debts total,58672
2015,Vihti,Debts total,86212
2015,Lapinjärvi,Debts total,56754
2015,Loviisa,Debts total,51753
2015,Askola,Debts total,90142
2015,Myrskylä,Debts total,59409
2015,Porvoo,Debts total,71230
2015,Pukkila,Debts total,68212
2015,Hanko,Debts total,48068
2015,Inkoo,Debts total,83907
2015,Raasepori,Debts total,55766
2015,Aura,Debts total,74866
2015,Koski Tl,Debts total,60009
2015,Loimaa,Debts total,48103
2015,Marttila,Debts total,66317
2015,Oripää,Debts total,57672
2015,Pöytyä,Debts total,64865
2015,Salo,Debts total,49927
2015,Somero,Debts total,53707
2015,Kaarina,Debts total,77408
2015,Lieto,Debts total,84403
2015,Masku,Debts total,95830
2015,Mynämäki,Debts total,65698
2015,Naantali,Debts total,73746
2015,Nousiainen,Debts total,86265
2015,Paimio,Debts total,70592
2015,Raisio,Debts total,55104
2015,Rusko,Debts total,101421
2015,Sauvo,Debts total,87949
