year,municipality,type_of_debt,mean_debt_euro
2012,Vesanto,Other debts,14366
2012,Leppävirta,Other debts,11257
2012,Varkaus,Other debts,7099
2012,Iisalmi,Other debts,8924
2012,Keitele,Other debts,11070
2012,Kiuruvesi,Other debts,20374
2012,Lapinlahti,Other debts,14247
2012,Pielavesi,Other debts,14993
2012,Sonkajärvi,Other debts,13154
2012,Vieremä,Other debts,29904
2012,Ilomantsi,Other debts,6404
2012,Joensuu,Other debts,7170
2012,Juuka,Other debts,5614
2012,Kontiolahti,Other debts,11380
2012,Liperi,Other debts,10717
2012,Outokumpu,Other debts,6314
2012,Polvijärvi,Other debts,10236
2012,Kitee,Other debts,8804
2012,Rääkkylä,Other debts,12945
2012,Tohmajärvi,Other debts,11017
2012,Lieksa,Other debts,6475
2012,Nurmes,Other debts,7710
2012,Halsua,Other debts,9874
2012,Kaustinen,Other debts,16750
2012,Lestijärvi,Other debts,29255
2012,Perho,Other debts,19275
2012,Toholampi,Other debts,25800
2012,Veteli,Other debts,19065
2012,Kannus,Other debts,15177
2012,Kokkola,Other debts,12104
2012,Haapavesi,Other debts,16625
2012,Pyhäntä,Other debts,13558
2012,Siikalatva,Other debts,18243
2012,Kuusamo,Other debts,9778
2012,Taivalkoski,Other debts,6876
2012,Haapajärvi,Other debts,13651
2012,Kärsämäki,Other debts,21388
2012,Nivala,Other debts,16987
2012,Pyhäjärvi,Other debts,12045
2012,Reisjärvi,Other debts,23442
2012,Hailuoto,Other debts,10285
2012,Kempele,Other debts,11879
2012,Liminka,Other debts,15092
2012,Lumijoki,Other debts,21268
2012,Muhos,Other debts,13452
2012,Oulu,Other debts,7702
2012,Tyrnävä,Other debts,17322
2012,Ii,Other debts,10410
2012,Pudasjärvi,Other debts,9307
2012,Utajärvi,Other debts,15427
2012,Vaala,Other debts,15151
2012,Pyhäjoki,Other debts,13847
2012,Raahe,Other debts,8310
2012,Siikajoki,Other debts,22179
2012,Alavieska,Other debts,16935
2012,Kalajoki,Other debts,16695
2012,Merijärvi,Other debts,16389
2012,Oulainen,Other debts,10977
2012,Sievi,Other debts,20657
2012,Ylivieska,Other debts,11389
2012,Kajaani,Other debts,7309
2012,Paltamo,Other debts,9183
2012,Ristijärvi,Other debts,6497
2012,Sotkamo,Other debts,11819
2012,Hyrynsalmi,Other debts,6091
2012,Kuhmo,Other debts,6986
2012,Puolanka,Other debts,10511
2012,Suomussalmi,Other debts,7262
2012,Kemijärvi,Other debts,5839
2012,Pelkosenniemi,Other debts,5308
2012,Posio,Other debts,11563
2012,Salla,Other debts,7858
2012,Savukoski,Other debts,9807
2012,Kemi,Other debts,5862
2012,Keminmaa,Other debts,10422
2012,Simo,Other debts,10325
2012,Tervola,Other debts,17430
2012,Tornio,Other debts,11319
2012,Inari,Other debts,10032
2012,Sodankylä,Other debts,8996
2012,Utsjoki,Other debts,14259
2012,Ranua,Other debts,11570
2012,Rovaniemi,Other debts,7719
2012,Pello,Other debts,7484
2012,Ylitornio,Other debts,12238
2012,Enontekiö,Other debts,10713
2012,Kittilä,Other debts,10455
2012,Kolari,Other debts,9365
2012,Muonio,Other debts,8032
2012,Maarianhamina - Mariehamn,Other debts,9826
2012,Eckerö,Other debts,11415
2012,Finström,Other debts,16405
2012,Geta,Other debts,15253
2012,Hammarland,Other debts,16772
2012,Jomala,Other debts,18020
2012,Lemland,Other debts,18853
2012,Lumparland,Other debts,25564
2012,Saltvik,Other debts,14882
2012,Sund,Other debts,13533
2012,Brändö,Other debts,13908
2012,Föglö,Other debts,18631
2012,Kumlinge,Other debts,14131
2012,Kökar,Other debts,12759
2012,Sottunga,Other debts,7414
2012,Vårdö,Other debts,30447
2013,Espoo,Other debts,11290
2013,Helsinki,Other debts,7879
2013,Hyvinkää,Other debts,7922
2013,Järvenpää,Other debts,8989
2013,Karkkila,Other debts,10650
2013,Kauniainen,Other debts,27202
2013,Kerava,Other debts,8078
2013,Kirkkonummi,Other debts,13234
2013,Lohja,Other debts,10625
2013,Mäntsälä,Other debts,13084
2013,Nurmijärvi,Other debts,11821
2013,Pornainen,Other debts,16178
2013,Sipoo,Other debts,15654
2013,Siuntio,Other debts,13843
2013,Tuusula,Other debts,12265
2013,Vantaa,Other debts,7955
2013,Vihti,Other debts,12654
2013,Lapinjärvi,Other debts,20047
2013,Loviisa,Other debts,10492
2013,Askola,Other debts,20607
2013,Myrskylä,Other debts,17598
2013,Porvoo,Other debts,11234
2013,Pukkila,Other debts,18857
2013,Hanko,Other debts,7825
2013,Inkoo,Other debts,18272
2013,Raasepori,Other debts,10501
2013,Aura,Other debts,18028
2013,Koski Tl,Other debts,25125
2013,Loimaa,Other debts,15202
2013,Marttila,Other debts,23673
2013,Oripää,Other debts,25810
2013,Pöytyä,Other debts,21405
2013,Salo,Other debts,10774
2013,Somero,Other debts,18024
2013,Kaarina,Other debts,11556
2013,Lieto,Other debts,14789
2013,Masku,Other debts,16090
2013,Mynämäki,Other debts,15445
2013,Naantali,Other debts,14958
2013,Nousiainen,Other debts,16894
2013,Paimio,Other debts,12908
2013,Raisio,Other debts,8842
2013,Rusko,Other debts,16082
2013,Sauvo,Other debts,23597
2013,Turku,Other debts,6458
2013,Kustavi,Other debts,12528
2013,Laitila,Other debts,13979
2013,Pyhäranta,Other debts,11998
2013,Taivassalo,Other debts,19282
2013,Uusikaupunki,Other debts,10140
2013,Vehmaa,Other debts,21743
2013,Kemiönsaari,Other debts,12620
2013,Parainen,Other debts,13113
2013,Forssa,Other debts,6846
2013,Humppila,Other debts,16012
2013,Jokioinen,Other debts,15366
2013,Tammela,Other debts,13840
2013,Ypäjä,Other debts,16491
2013,Hattula,Other debts,11939
2013,Hämeenlinna,Other debts,8937
2013,Janakkala,Other debts,10612
2013,Hausjärvi,Other debts,13153
2013,Loppi,Other debts,14577
2013,Riihimäki,Other debts,7727
2013,Asikkala,Other debts,11322
2013,Hartola,Other debts,10950
2013,Heinola,Other debts,6651
2013,Hollola,Other debts,11698
2013,Kärkölä,Other debts,10795
2013,Lahti,Other debts,6745
2013,Orimattila,Other debts,11996
2013,Padasjoki,Other debts,10573
2013,Sysmä,Other debts,15713
2013,Hamina,Other debts,7961
2013,Kotka,Other debts,6411
2013,Miehikkälä,Other debts,15123
2013,Pyhtää,Other debts,13075
2013,Virolahti,Other debts,10810
2013,Iitti,Other debts,10536
2013,Kouvola,Other debts,7979
2013,Imatra,Other debts,6031
2013,Parikkala,Other debts,10174
2013,Rautjärvi,Other debts,7929
2013,Ruokolahti,Other debts,10809
2013,Lappeenranta,Other debts,7433
2013,Lemi,Other debts,12155
2013,Luumäki,Other debts,11668
2013,Savitaipale,Other debts,10980
2013,Taipalsaari,Other debts,14497
2013,Jämijärvi,Other debts,24112
2013,Kankaanpää,Other debts,10413
2013,Karvia,Other debts,19415
2013,Siikainen,Other debts,13112
2013,Harjavalta,Other debts,7132
2013,Huittinen,Other debts,15133
2013,Kokemäki,Other debts,11329
2013,Merikarvia,Other debts,12973
2013,Nakkila,Other debts,12226
2013,Pomarkku,Other debts,10772
2013,Pori,Other debts,8052
2013,Ulvila,Other debts,9448
2013,Eura,Other debts,11620
2013,Eurajoki,Other debts,12878
2013,Rauma,Other debts,8146
2013,Säkylä,Other debts,12173
2013,Akaa,Other debts,8742
2013,Urjala,Other debts,11583
2013,Valkeakoski,Other debts,7351
2013,Punkalaidun,Other debts,14979
2013,Sastamala,Other debts,11002
2013,Ikaalinen,Other debts,11326
2013,Kihniö,Other debts,13164
2013,Parkano,Other debts,9925
2013,Hämeenkyrö,Other debts,9609
2013,Kangasala,Other debts,10812
2013,Lempäälä,Other debts,10158
2013,Nokia,Other debts,8012
2013,Orivesi,Other debts,10502
2013,Pirkkala,Other debts,11402
2013,Pälkäne,Other debts,15671
2013,Tampere,Other debts,6004
2013,Vesilahti,Other debts,13100
2013,Ylöjärvi,Other debts,10720
2013,Juupajoki,Other debts,15529
2013,Mänttä-Vilppula,Other debts,8303
2013,Ruovesi,Other debts,10339
2013,Virrat,Other debts,10185
2013,Joutsa,Other debts,9186
2013,Luhanka,Other debts,12214
2013,Hankasalmi,Other debts,9599
2013,Jyväskylä,Other debts,6101
2013,Laukaa,Other debts,10417
2013,Muurame,Other debts,10090
2013,Petäjävesi,Other debts,9080
2013,Toivakka,Other debts,11564
2013,Uurainen,Other debts,11327
2013,Jämsä,Other debts,9087
2013,Kuhmoinen,Other debts,11349
2013,Keuruu,Other debts,9664
2013,Multia,Other debts,9800
2013,Kannonkoski,Other debts,12518
2013,Karstula,Other debts,10261
2013,Kinnula,Other debts,12142
2013,Kivijärvi,Other debts,11182
2013,Kyyjärvi,Other debts,13292
2013,Pihtipudas,Other debts,13851
2013,Saarijärvi,Other debts,8673
2013,Viitasaari,Other debts,11157
2013,Konnevesi,Other debts,11361
2013,Äänekoski,Other debts,6850
2013,Alajärvi,Other debts,14102
2013,Evijärvi,Other debts,15877
2013,Lappajärvi,Other debts,9915
2013,Soini,Other debts,12571
2013,Vimpeli,Other debts,10943
2013,Alavus,Other debts,12895
2013,Kuortane,Other debts,14590
2013,Ähtäri,Other debts,14453
2013,Ilmajoki,Other debts,16631
2013,Kauhava,Other debts,15278
2013,Kurikka,Other debts,15467
2013,Lapua,Other debts,13500
2013,Seinäjoki,Other debts,11524
2013,Isojoki,Other debts,9915
2013,Karijoki,Other debts,25523
2013,Kauhajoki,Other debts,16911
2013,Teuva,Other debts,14223
2013,Kruunupyy,Other debts,21474
2013,Luoto,Other debts,19859
2013,Pedersören kunta,Other debts,19836
2013,Pietarsaari,Other debts,10088
2013,Uusikaarlepyy,Other debts,16486
2013,Isokyrö,Other debts,18648
2013,Laihia,Other debts,11349
2013,Kaskinen,Other debts,8088
2013,Kristiinankaupunki,Other debts,17056
2013,Närpiö,Other debts,17771
2013,Korsnäs,Other debts,9231
2013,Maalahti,Other debts,14409
2013,Mustasaari,Other debts,12557
2013,Vaasa,Other debts,7540
2013,Vöyri,Other debts,19965
2013,Hirvensalmi,Other debts,14501
2013,Kangasniemi,Other debts,12923
2013,Mikkeli,Other debts,9127
2013,Mäntyharju,Other debts,9537
2013,Pertunmaa,Other debts,13283
2013,Puumala,Other debts,17770
2013,Joroinen,Other debts,12337
2013,Juva,Other debts,14404
2013,Pieksämäki,Other debts,8270
2013,Enonkoski,Other debts,12155
2013,Heinävesi,Other debts,11045
2013,Rantasalmi,Other debts,18092
2013,Savonlinna,Other debts,7720
2013,Sulkava,Other debts,12178
2013,Kaavi,Other debts,7774
2013,Rautavaara,Other debts,6860
2013,Tuusniemi,Other debts,10560
2013,Kuopio,Other debts,8827
2013,Siilinjärvi,Other debts,11755
2013,Rautalampi,Other debts,13479
2013,Suonenjoki,Other debts,9557
2013,Tervo,Other debts,11096
2013,Vesanto,Other debts,13849
2013,Leppävirta,Other debts,10620
2013,Varkaus,Other debts,6778
2013,Iisalmi,Other debts,8655
2013,Keitele,Other debts,11437
2013,Kiuruvesi,Other debts,19683
2013,Lapinlahti,Other debts,14737
2013,Pielavesi,Other debts,15737
2013,Sonkajärvi,Other debts,12348
2013,Vieremä,Other debts,26018
2013,Ilomantsi,Other debts,5811
2013,Joensuu,Other debts,6434
2013,Juuka,Other debts,7045
2013,Kontiolahti,Other debts,10613
2013,Liperi,Other debts,10907
2013,Outokumpu,Other debts,5921
2013,Polvijärvi,Other debts,10569
2013,Kitee,Other debts,8715
2013,Rääkkylä,Other debts,13685
2013,Tohmajärvi,Other debts,9920
2013,Lieksa,Other debts,6492
2013,Nurmes,Other debts,7601
2013,Halsua,Other debts,14131
2013,Kaustinen,Other debts,18061
2013,Lestijärvi,Other debts,27249
2013,Perho,Other debts,19265
2013,Toholampi,Other debts,24952
2013,Veteli,Other debts,19413
2013,Kannus,Other debts,14586
2013,Kokkola,Other debts,11782
2013,Haapavesi,Other debts,15014
2013,Pyhäntä,Other debts,12456
2013,Siikalatva,Other debts,19507
2013,Kuusamo,Other debts,9040
2013,Taivalkoski,Other debts,6334
2013,Haapajärvi,Other debts,13266
2013,Kärsämäki,Other debts,18815
2013,Nivala,Other debts,17240
2013,Pyhäjärvi,Other debts,12431
2013,Reisjärvi,Other debts,24319
2013,Hailuoto,Other debts,11565
2013,Kempele,Other debts,11679
2013,Liminka,Other debts,15072
2013,Lumijoki,Other debts,19633
2013,Muhos,Other debts,12719
2013,Oulu,Other debts,7143
2013,Tyrnävä,Other debts,16554
2013,Ii,Other debts,9696
2013,Pudasjärvi,Other debts,8441
2013,Utajärvi,Other debts,15490
2013,Vaala,Other debts,14798
2013,Pyhäjoki,Other debts,13893
2013,Raahe,Other debts,7895
2013,Siikajoki,Other debts,24198
2013,Alavieska,Other debts,16802
2013,Kalajoki,Other debts,17366
2013,Merijärvi,Other debts,14920
2013,Oulainen,Other debts,11133
2013,Sievi,Other debts,20672
2013,Ylivieska,Other debts,10569
2013,Kajaani,Other debts,6755
2013,Paltamo,Other debts,8707
2013,Ristijärvi,Other debts,6230
2013,Sotkamo,Other debts,12676
2013,Hyrynsalmi,Other debts,6162
2013,Kuhmo,Other debts,7124
2013,Puolanka,Other debts,8773
2013,Suomussalmi,Other debts,7063
2013,Kemijärvi,Other debts,5440
2013,Pelkosenniemi,Other debts,4719
2013,Posio,Other debts,12257
2013,Salla,Other debts,7864
2013,Savukoski,Other debts,8570
2013,Kemi,Other debts,5528
2013,Keminmaa,Other debts,10021
2013,Simo,Other debts,9057
2013,Tervola,Other debts,17652
2013,Tornio,Other debts,10600
2013,Inari,Other debts,9719
2013,Sodankylä,Other debts,8153
2013,Utsjoki,Other debts,11906
2013,Ranua,Other debts,11244
2013,Rovaniemi,Other debts,6983
2013,Pello,Other debts,7189
2013,Ylitornio,Other debts,12610
2013,Enontekiö,Other debts,10891
2013,Kittilä,Other debts,10098
2013,Kolari,Other debts,9474
2013,Muonio,Other debts,8014
2013,Maarianhamina - Mariehamn,Other debts,10117
2013,Eckerö,Other debts,11990
2013,Finström,Other debts,18195
2013,Geta,Other debts,16440
2013,Hammarland,Other debts,15388
2013,Jomala,Other debts,18382
2013,Lemland,Other debts,20867
2013,Lumparland,Other debts,22272
2013,Saltvik,Other debts,13900
2013,Sund,Other debts,13076
2013,Brändö,Other debts,13869
2013,Föglö,Other debts,20991
2013,Kumlinge,Other debts,13905
2013,Kökar,Other debts,11677
2013,Sottunga,Other debts,6796
2013,Vårdö,Other debts,33176
2014,Espoo,Other debts,11146
2014,Helsinki,Other debts,8102
2014,Hyvinkää,Other debts,8627
2014,Järvenpää,Other debts,8818
2014,Karkkila,Other debts,9843
2014,Kauniainen,Other debts,27530
2014,Kerava,Other debts,7928
2014,Kirkkonummi,Other debts,13724
2014,Lohja,Other debts,10746
2014,Mäntsälä,Other debts,13794
2014,Nurmijärvi,Other debts,12052
2014,Pornainen,Other debts,16537
2014,Sipoo,Other debts,16872
2014,Siuntio,Other debts,12700
2014,Tuusula,Other debts,12279
2014,Vantaa,Other debts,7898
2014,Vihti,Other debts,12997
2014,Lapinjärvi,Other debts,19379
2014,Loviisa,Other debts,11292
2014,Askola,Other debts,19056
2014,Myrskylä,Other debts,16812
2014,Porvoo,Other debts,11977
2014,Pukkila,Other debts,19013
2014,Hanko,Other debts,7701
2014,Inkoo,Other debts,18984
2014,Raasepori,Other debts,11141
2014,Aura,Other debts,17750
2014,Koski Tl,Other debts,25743
2014,Loimaa,Other debts,15602
2014,Marttila,Other debts,23078
2014,Oripää,Other debts,24490
2014,Pöytyä,Other debts,21767
2014,Salo,Other debts,11154
2014,Somero,Other debts,18379
2014,Kaarina,Other debts,11681
2014,Lieto,Other debts,15097
2014,Masku,Other debts,16475
2014,Mynämäki,Other debts,17754
2014,Naantali,Other debts,14758
2014,Nousiainen,Other debts,18018
2014,Paimio,Other debts,12901
2014,Raisio,Other debts,8991
2014,Rusko,Other debts,16345
2014,Sauvo,Other debts,24533
2014,Turku,Other debts,6379
2014,Kustavi,Other debts,13748
2014,Laitila,Other debts,14753
2014,Pyhäranta,Other debts,11805
2014,Taivassalo,Other debts,20305
2014,Uusikaupunki,Other debts,10608
2014,Vehmaa,Other debts,22357
2014,Kemiönsaari,Other debts,13624
2014,Parainen,Other debts,13563
2014,Forssa,Other debts,6999
2014,Humppila,Other debts,14774
2014,Jokioinen,Other debts,14708
2014,Tammela,Other debts,14825
2014,Ypäjä,Other debts,19051
2014,Hattula,Other debts,13049
2014,Hämeenlinna,Other debts,9424
2014,Janakkala,Other debts,11036
2014,Hausjärvi,Other debts,14749
2014,Loppi,Other debts,14243
2014,Riihimäki,Other debts,7783
2014,Asikkala,Other debts,12149
2014,Hartola,Other debts,11585
2014,Heinola,Other debts,6515
2014,Hollola,Other debts,12113
2014,Kärkölä,Other debts,11132
2014,Lahti,Other debts,6877
2014,Orimattila,Other debts,12757
2014,Padasjoki,Other debts,10185
2014,Sysmä,Other debts,15994
2014,Hamina,Other debts,8443
2014,Kotka,Other debts,6520
2014,Miehikkälä,Other debts,17174
2014,Pyhtää,Other debts,12161
2014,Virolahti,Other debts,12193
2014,Iitti,Other debts,11880
2014,Kouvola,Other debts,8150
2014,Imatra,Other debts,6232
2014,Parikkala,Other debts,11409
2014,Rautjärvi,Other debts,8391
2014,Ruokolahti,Other debts,11201
2014,Lappeenranta,Other debts,7504
2014,Lemi,Other debts,14225
2014,Luumäki,Other debts,11110
2014,Savitaipale,Other debts,10845
2014,Taipalsaari,Other debts,15175
2014,Jämijärvi,Other debts,23386
2014,Kankaanpää,Other debts,11493
2014,Karvia,Other debts,20809
2014,Siikainen,Other debts,13129
2014,Harjavalta,Other debts,7437
2014,Huittinen,Other debts,15921
2014,Kokemäki,Other debts,11145
2014,Merikarvia,Other debts,12801
2014,Nakkila,Other debts,11749
2014,Pomarkku,Other debts,9954
2014,Pori,Other debts,8406
2014,Ulvila,Other debts,9969
2014,Eura,Other debts,11825
2014,Eurajoki,Other debts,13230
2014,Rauma,Other debts,8154
2014,Säkylä,Other debts,12707
2014,Akaa,Other debts,9106
2014,Urjala,Other debts,12800
2014,Valkeakoski,Other debts,7860
2014,Punkalaidun,Other debts,18089
2014,Sastamala,Other debts,11901
2014,Ikaalinen,Other debts,12125
2014,Kihniö,Other debts,14345
2014,Parkano,Other debts,10643
2014,Hämeenkyrö,Other debts,9776
2014,Kangasala,Other debts,10667
2014,Lempäälä,Other debts,10735
2014,Nokia,Other debts,8193
2014,Orivesi,Other debts,12054
2014,Pirkkala,Other debts,11434
2014,Pälkäne,Other debts,16498
2014,Tampere,Other debts,6044
2014,Vesilahti,Other debts,14240
2014,Ylöjärvi,Other debts,11042
2014,Juupajoki,Other debts,14163
2014,Mänttä-Vilppula,Other debts,8235
2014,Ruovesi,Other debts,10996
2014,Virrat,Other debts,11312
2014,Joutsa,Other debts,9829
2014,Luhanka,Other debts,14756
2014,Hankasalmi,Other debts,11475
2014,Jyväskylä,Other debts,6118
2014,Laukaa,Other debts,10239
2014,Muurame,Other debts,11101
2014,Petäjävesi,Other debts,10054
2014,Toivakka,Other debts,11471
2014,Uurainen,Other debts,11959
2014,Jämsä,Other debts,9050
2014,Kuhmoinen,Other debts,11136
2014,Keuruu,Other debts,9295
2014,Multia,Other debts,11156
2014,Kannonkoski,Other debts,13407
2014,Karstula,Other debts,10620
2014,Kinnula,Other debts,12160
2014,Kivijärvi,Other debts,11631
2014,Kyyjärvi,Other debts,16993
2014,Pihtipudas,Other debts,14290
2014,Saarijärvi,Other debts,8798
2014,Viitasaari,Other debts,10685
2014,Konnevesi,Other debts,12085
2014,Äänekoski,Other debts,7147
2014,Alajärvi,Other debts,15844
2014,Evijärvi,Other debts,16844
2014,Lappajärvi,Other debts,11180
2014,Soini,Other debts,14294
2014,Vimpeli,Other debts,9885
2014,Alavus,Other debts,13896
2014,Kuortane,Other debts,13729
2014,Ähtäri,Other debts,13781
2014,Ilmajoki,Other debts,16584
2014,Kauhava,Other debts,17097
2014,Kurikka,Other debts,15592
2014,Lapua,Other debts,14332
2014,Seinäjoki,Other debts,11495
2014,Isojoki,Other debts,12655
2014,Karijoki,Other debts,23033
2014,Kauhajoki,Other debts,17359
2014,Teuva,Other debts,15204
2014,Kruunupyy,Other debts,19983
2014,Luoto,Other debts,18617
2014,Pedersören kunta,Other debts,20613
2014,Pietarsaari,Other debts,10078
2014,Uusikaarlepyy,Other debts,17328
2014,Isokyrö,Other debts,21215
2014,Laihia,Other debts,10960
2014,Kaskinen,Other debts,7380
2014,Kristiinankaupunki,Other debts,17246
2014,Närpiö,Other debts,20890
2014,Korsnäs,Other debts,10471
2014,Maalahti,Other debts,15681
2014,Mustasaari,Other debts,13405
2014,Vaasa,Other debts,7800
2014,Vöyri,Other debts,21600
2014,Hirvensalmi,Other debts,15273
2014,Kangasniemi,Other debts,14056
2014,Mikkeli,Other debts,9402
2014,Mäntyharju,Other debts,10004
2014,Pertunmaa,Other debts,12822
2014,Puumala,Other debts,18639
2014,Joroinen,Other debts,12971
2014,Juva,Other debts,15806
2014,Pieksämäki,Other debts,8267
2014,Enonkoski,Other debts,12533
2014,Heinävesi,Other debts,11126
2014,Rantasalmi,Other debts,17469
2014,Savonlinna,Other debts,7668
2014,Sulkava,Other debts,12376
2014,Kaavi,Other debts,7439
2014,Rautavaara,Other debts,8186
2014,Tuusniemi,Other debts,11130
2014,Kuopio,Other debts,8895
2014,Siilinjärvi,Other debts,12293
2014,Rautalampi,Other debts,13761
2014,Suonenjoki,Other debts,9070
2014,Tervo,Other debts,11995
2014,Vesanto,Other debts,13777
2014,Leppävirta,Other debts,10774
2014,Varkaus,Other debts,6694
2014,Iisalmi,Other debts,9144
2014,Keitele,Other debts,11988
2014,Kiuruvesi,Other debts,20063
2014,Lapinlahti,Other debts,14449
2014,Pielavesi,Other debts,16197
2014,Sonkajärvi,Other debts,13328
2014,Vieremä,Other debts,26644
2014,Ilomantsi,Other debts,6181
2014,Joensuu,Other debts,6591
2014,Juuka,Other debts,6510
2014,Kontiolahti,Other debts,10382
2014,Liperi,Other debts,11410
2014,Outokumpu,Other debts,6102
2014,Polvijärvi,Other debts,10804
2014,Kitee,Other debts,8558
2014,Rääkkylä,Other debts,14451
2014,Tohmajärvi,Other debts,11505
2014,Lieksa,Other debts,6356
2014,Nurmes,Other debts,8527
2014,Halsua,Other debts,15188
2014,Kaustinen,Other debts,18352
2014,Lestijärvi,Other debts,27439
2014,Perho,Other debts,20162
2014,Toholampi,Other debts,26814
2014,Veteli,Other debts,20277
2014,Kannus,Other debts,14928
2014,Kokkola,Other debts,11951
2014,Haapavesi,Other debts,15185
2014,Pyhäntä,Other debts,12678
2014,Siikalatva,Other debts,19967
2014,Kuusamo,Other debts,9022
2014,Taivalkoski,Other debts,6321
2014,Haapajärvi,Other debts,13754
2014,Kärsämäki,Other debts,21016
2014,Nivala,Other debts,17736
2014,Pyhäjärvi,Other debts,13115
2014,Reisjärvi,Other debts,27642
2014,Hailuoto,Other debts,12090
2014,Kempele,Other debts,11996
2014,Liminka,Other debts,16076
2014,Lumijoki,Other debts,20587
2014,Muhos,Other debts,13094
2014,Oulu,Other debts,7104
2014,Tyrnävä,Other debts,17109
2014,Ii,Other debts,9645
2014,Pudasjärvi,Other debts,8004
2014,Utajärvi,Other debts,17096
2014,Vaala,Other debts,13292
2014,Pyhäjoki,Other debts,14340
2014,Raahe,Other debts,7633
2014,Siikajoki,Other debts,24675
2014,Alavieska,Other debts,16822
2014,Kalajoki,Other debts,17269
2014,Merijärvi,Other debts,18193
2014,Oulainen,Other debts,11006
2014,Sievi,Other debts,22273
2014,Ylivieska,Other debts,10808
2014,Kajaani,Other debts,6871
2014,Paltamo,Other debts,10276
2014,Ristijärvi,Other debts,8683
2014,Sotkamo,Other debts,13260
2014,Hyrynsalmi,Other debts,8582
2014,Kuhmo,Other debts,8658
2014,Puolanka,Other debts,9286
2014,Suomussalmi,Other debts,7863
2014,Kemijärvi,Other debts,5508
2014,Pelkosenniemi,Other debts,7672
2014,Posio,Other debts,13001
2014,Salla,Other debts,8388
2014,Savukoski,Other debts,8683
2014,Kemi,Other debts,5472
2014,Keminmaa,Other debts,9503
2014,Simo,Other debts,8892
2014,Tervola,Other debts,18027
2014,Tornio,Other debts,10792
2014,Inari,Other debts,10221
2014,Sodankylä,Other debts,8149
2014,Utsjoki,Other debts,11543
2014,Ranua,Other debts,11758
2014,Rovaniemi,Other debts,7155
2014,Pello,Other debts,7507
2014,Ylitornio,Other debts,11703
2014,Enontekiö,Other debts,10380
2014,Kittilä,Other debts,10116
2014,Kolari,Other debts,9234
2014,Muonio,Other debts,8325
2014,Maarianhamina - Mariehamn,Other debts,10424
2014,Eckerö,Other debts,10077
2014,Finström,Other debts,18658
2014,Geta,Other debts,21549
2014,Hammarland,Other debts,18680
2014,Jomala,Other debts,19335
2014,Lemland,Other debts,19297
2014,Lumparland,Other debts,24215
2014,Saltvik,Other debts,14677
2014,Sund,Other debts,14089
2014,Brändö,Other debts,13186
2014,Föglö,Other debts,19889
2014,Kumlinge,Other debts,12813
2014,Kökar,Other debts,11510
2014,Sottunga,Other debts,11478
2014,Vårdö,Other debts,27138
2015,Espoo,Other debts,12861
2015,Helsinki,Other debts,10251
2015,Hyvinkää,Other debts,9317
2015,Järvenpää,Other debts,10231
2015,Karkkila,Other debts,10370
2015,Kauniainen,Other debts,28046
2015,Kerava,Other debts,8828
2015,Kirkkonummi,Other debts,15169
2015,Lohja,Other debts,11578
2015,Mäntsälä,Other debts,14878
2015,Nurmijärvi,Other debts,13190
2015,Pornainen,Other debts,17598
2015,Sipoo,Other debts,17607
2015,Siuntio,Other debts,15559
2015,Tuusula,Other debts,13177
2015,Vantaa,Other debts,8945
2015,Vihti,Other debts,13726
2015,Lapinjärvi,Other debts,20014
2015,Loviisa,Other debts,11450
2015,Askola,Other debts,20526
2015,Myrskylä,Other debts,17321
2015,Porvoo,Other debts,13062
2015,Pukkila,Other debts,19159
2015,Hanko,Other debts,8601
2015,Inkoo,Other debts,19600
2015,Raasepori,Other debts,11952
2015,Aura,Other debts,17716
2015,Koski Tl,Other debts,28195
2015,Loimaa,Other debts,16455
2015,Marttila,Other debts,23045
2015,Oripää,Other debts,24354
2015,Pöytyä,Other debts,22174
2015,Salo,Other debts,11881
2015,Somero,Other debts,18500
2015,Kaarina,Other debts,12668
2015,Lieto,Other debts,16794
2015,Masku,Other debts,17503
2015,Mynämäki,Other debts,17436
2015,Naantali,Other debts,15806
2015,Nousiainen,Other debts,18896
2015,Paimio,Other debts,12732
2015,Raisio,Other debts,9556
2015,Rusko,Other debts,17175
2015,Sauvo,Other debts,26615
2015,Turku,Other debts,8547
2015,Kustavi,Other debts,14992
2015,Laitila,Other debts,14662
2015,Pyhäranta,Other debts,13134
2015,Taivassalo,Other debts,21639
2015,Uusikaupunki,Other debts,11610
2015,Vehmaa,Other debts,20969
2015,Kemiönsaari,Other debts,15688
2015,Parainen,Other debts,14009
2015,Forssa,Other debts,7283
2015,Humppila,Other debts,14563
2015,Jokioinen,Other debts,15532
2015,Tammela,Other debts,15103
2015,Ypäjä,Other debts,21019
2015,Hattula,Other debts,14236
2015,Hämeenlinna,Other debts,10245
2015,Janakkala,Other debts,12052
2015,Hausjärvi,Other debts,13769
2015,Loppi,Other debts,13640
2015,Riihimäki,Other debts,8681
2015,Asikkala,Other debts,13095
2015,Hartola,Other debts,12599
2015,Heinola,Other debts,7103
2015,Hollola,Other debts,12743
2015,Kärkölä,Other debts,11601
2015,Lahti,Other debts,7987
2015,Orimattila,Other debts,13328
2015,Padasjoki,Other debts,10689
2015,Sysmä,Other debts,15505
2015,Hamina,Other debts,8796
2015,Kotka,Other debts,7255
2015,Miehikkälä,Other debts,15337
2015,Pyhtää,Other debts,14752
2015,Virolahti,Other debts,12363
2015,Iitti,Other debts,12927
